timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
594575950,0.5,0.21741058,0.22901869,80,79,83,73,88
595076126,0.56,0.21745957,0.2289912,80,79,83,73,88
595575819,0.54,0.2174994,0.22902684,80,79,83,73,88
596075496,0.58,0.21755467,0.22904517,80,79,83,73,88
596576379,0.54,0.21760221,0.22910424,80,79,83,73,88
597076134,0.56,0.21763651,0.2290406,80,79,83,73,88
597576292,0.52,0.21768269,0.22905637,80,79,83,73,88
598076050,0.54,0.21773046,0.22901258,80,79,83,73,88
598576106,0.5,0.21776178,0.22905536,80,79,83,73,88
599075750,0.52,0.21778944,0.22898102,80,79,83,73,88
599576147,0.48,0.21783374,0.22902939,80,79,83,73,88
600076086,0.6,0.21789737,0.22904365,80,79,83,73,88
600576256,0.5294118,0.2179327,0.22902735,80,79,83,73,88
601076222,0.5714286,0.2179779,0.22904211,80,79,83,73,88
601576129,0.54,0.21803254,0.22902022,80,79,83,73,88
602076169,0.56,0.21807213,0.22897796,80,79,83,73,88
602576187,0.54,0.21811311,0.22903396,80,79,83,73,88
603076026,0.58,0.21816298,0.22896878,80,79,83,73,88
603576122,0.52,0.21820715,0.22900698,80,79,83,73,88
604076008,0.56,0.21825759,0.22897133,80,79,83,73,88
604576284,0.56,0.21829663,0.22900546,80,79,83,73,88
605076267,0.56,0.2183575,0.22900546,80,79,83,73,88
605575761,0.54,0.21840888,0.22904007,80,79,83,73,88
606076014,0.52,0.21843621,0.22905993,80,79,83,73,88
606576307,0.52,0.21847966,0.22901207,80,79,83,73,88
607076357,0.54,0.21851929,0.22899476,80,79,83,73,88
607576193,0.56,0.21857622,0.22898458,80,79,83,73,88
608076319,0.56,0.21862648,0.22899629,80,79,83,73,88
608576331,0.58,0.21868527,0.22899476,80,79,83,73,88
609075981,0.54,0.21872275,0.22899526,80,79,83,73,88
609576163,0.5,0.21874402,0.22899985,80,79,83,73,88
610076171,0.52,0.21877111,0.22899526,80,79,83,73,88
610575925,0.52,0.21878923,0.2290304,80,79,83,73,88
611076116,0.54,0.21880877,0.22903396,80,79,83,73,88
611576295,0.54,0.21885157,0.22901818,80,79,83,73,88
612075940,0.54,0.21888101,0.22901411,80,79,83,73,88
612576175,0.54,0.21891342,0.22901157,80,79,83,73,88
613076160,0.6,0.21897624,0.22902785,80,79,83,73,88
613576036,0.52,0.21900462,0.22904976,80,79,83,73,88
614076125,0.54,0.2190429,0.2290248,80,79,83,73,88
614576353,0.58,0.21909732,0.2290299,80,79,83,73,88
615076455,0.52,0.21912415,0.22905484,80,79,83,73,88
615576301,0.5,0.21914977,0.2290192,80,79,83,73,88
616075790,0.5,0.21917327,0.22902378,80,79,83,73,88
616576358,0.52,0.21918286,0.22905383,80,79,83,73,88
617076263,0.54,0.21922314,0.22902888,80,79,83,73,88
617576459,0.5,0.21925417,0.22902073,80,79,83,73,88
618076728,0.52,0.2192867,0.2290248,80,79,83,73,88
618576219,0.54,0.21930766,0.2290192,80,79,83,73,88
