timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
567662212,567619599,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-6.392598e-06,0.00025507808,-0.00032807887,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034091622,-0.0022812858,-9.8228455e-05,0.0,0.0,0.0,0.0,0.0,0.0
567701774,567660271,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-3.454089e-05,0.0001771152,-0.000114142895,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00073803216,0.0030231625,-3.8146973e-06,0.0,0.0,0.0,0.0,0.0,0.0
567712657,567670151,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.8668513e-05,0.00022676587,0.00035099685,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039093345,0.0036353767,0.000113487244,0.0,0.0,0.0,0.0,0.0,0.0
567723483,567680235,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.8668513e-05,0.00022676587,0.00035099685,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011306822,-0.036079228,-0.0005354881,0.0,0.0,0.0,0.0,0.0,0.0
567737564,567690330,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.8668513e-05,0.00022676587,0.00035099685,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016174376,0.0077259764,-0.00038003922,0.0,0.0,0.0,0.0,0.0,0.0
567742855,567700429,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.8668513e-05,0.00022676587,0.00035099685,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021692485,0.089742154,0.0005502701,0.0,0.0,0.0,0.0,0.0,0.0
567752741,567710564,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,4.4316053e-05,0.00020211935,-0.0020875186,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00023043156,0.0,0.0,0.0,-0.058247216,0.02629131,-0.0015215874,0.0,0.0,0.0,0.0,0.0,0.0
567764246,567720614,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-2.321601e-05,-1.79708e-05,-0.0004659593,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00072550774,0.0,0.0,0.0,0.047920763,-0.06927719,0.0004825592,0.0,0.0,0.0,0.0,0.0,0.0
567779338,567730735,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-2.321601e-05,-1.79708e-05,-0.0004659593,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00072550774,0.0,0.0,0.0,0.06536364,0.069436036,0.0015044212,0.0,0.0,0.0,0.0,0.0,0.0
567785462,567741132,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-2.321601e-05,-1.79708e-05,-0.0004659593,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00072550774,0.0,0.0,0.0,0.0012496039,0.009751849,7.2956085e-05,0.0,0.0,0.0,0.0,0.0,0.0
567795654,567750966,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-2.321601e-05,-1.79708e-05,-0.0004659593,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00072550774,0.0,0.0,0.0,-0.04170677,-0.12659834,-0.0025744438,0.0,0.0,0.0,0.0,0.0,0.0
567806863,567762382,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-2.321601e-05,-1.79708e-05,-0.0004659593,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00072550774,0.0,0.0,0.0,-0.024804428,0.038207933,-0.0005302429,0.0,0.0,0.0,0.0,0.0,0.0
567817586,567772416,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,6.496906e-05,8.234382e-05,-0.000112473965,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00020873547,0.0,0.0,0.0,0.007786289,0.06036111,0.00030326843,0.0,0.0,0.0,0.0,0.0,0.0
567832726,567783806,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,4.4465065e-05,7.009506e-05,-3.7819147e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00046861172,0.0,0.0,0.0,-0.003225468,-0.06457073,-0.0006136894,0.0,0.0,0.0,0.0,0.0,0.0
567847821,567793956,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.1444092e-05,2.9444695e-05,-1.886487e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0005791187,0.0,0.0,0.0,0.014038488,0.041440293,0.00045871735,0.0,0.0,0.0,0.0,0.0,0.0
567857725,567805320,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.9979815e-05,7.092953e-05,-6.452203e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00037753582,0.0,0.0,0.0,0.0003694743,0.01908718,8.583069e-05,0.0,0.0,0.0,0.0,0.0,0.0
567863716,567815414,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.9979815e-05,7.092953e-05,-6.452203e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00037753582,0.0,0.0,0.0,0.01386404,0.039735407,0.00045394897,0.0,0.0,0.0,0.0,0.0,0.0
567878966,567830582,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,7.043779e-05,7.9482794e-05,0.00013434887,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00032281876,0.0,0.0,0.0,-0.029286519,-0.08529301,-0.001572609,0.0,0.0,0.0,0.0,0.0,0.0
567894760,567840648,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,4.5582652e-05,5.3733587e-05,0.000116601586,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0002975464,0.0,0.0,0.0,0.061833523,0.019156225,0.001411438,0.0,0.0,0.0,0.0,0.0,0.0
567904325,567850770,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,4.5582652e-05,5.3733587e-05,0.000116601586,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0002975464,0.0,0.0,0.0,-0.0070889816,-0.025731288,-0.00034236908,0.0,0.0,0.0,0.0,0.0,0.0
567919693,567862149,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,3.221631e-05,7.519126e-05,0.00014187396,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00027155876,0.0,0.0,0.0,0.029662557,0.0015958622,0.00069475174,0.0,0.0,0.0,0.0,0.0,0.0
567926086,567877288,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1.1622906e-05,4.518032e-05,0.00010034442,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-2.2292137e-05,0.0,0.0,0.0,-0.06700497,0.06274612,-0.0017638206,0.0,0.0,0.0,0.0,0.0,0.0
567935794,567892525,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00010317564,0.00010699034,0.00012564659,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00052165985,0.0,0.0,0.0,0.04133463,-0.048114322,0.00056934357,0.0,0.0,0.0,0.0,0.0,0.0
567950971,567902577,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00010317564,0.00010699034,0.00012564659,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00052165985,0.0,0.0,0.0,0.058917023,0.012300566,0.0013303757,0.0,0.0,0.0,0.0,0.0,0.0
567957561,567912738,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,9.725988e-05,9.563565e-05,0.00016158819,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00044596195,0.0,0.0,0.0,0.037553288,-0.06739541,0.0002975464,0.0,0.0,0.0,0.0,0.0,0.0
567968739,567924045,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-8.866191e-06,6.625056e-05,0.00022295117,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0001513958,0.0,0.0,0.0,0.021178477,0.0026894212,0.0005168915,0.0,0.0,0.0,0.0,0.0,0.0
567978801,567934168,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-8.866191e-06,6.625056e-05,0.00022295117,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0001513958,0.0,0.0,0.0,0.012332283,0.084266625,0.00034189224,0.0,0.0,0.0,0.0,0.0,0.0
567988809,567944285,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-8.866191e-06,6.625056e-05,0.00022295117,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0001513958,0.0,0.0,0.0,-0.09142994,-0.047681265,-0.003083706,0.0,0.0,0.0,0.0,0.0,0.0
