timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
567666344,567665112,0.0,0.030902404,0.0046169367,0.026535122,nan,nan,nan,nan,nan,nan,nan,nan,0
567699629,567695386,0.0,0.031437762,0.006821273,0.026252987,nan,nan,nan,nan,nan,nan,nan,nan,0
567709278,567704222,0.0017198604,0.03425678,0.0,0.020984747,nan,nan,nan,nan,nan,nan,nan,nan,0
567712317,567708123,0.002894029,0.03453738,0.0,0.022404479,nan,nan,nan,nan,nan,nan,nan,nan,0
567719104,567715607,0.0,0.03134495,0.0033710292,0.024672251,nan,nan,nan,nan,nan,nan,nan,nan,0
567722017,567718112,0.0,0.031224487,0.0062769055,0.027689273,nan,nan,nan,nan,nan,nan,nan,nan,0
567725164,567720614,0.0,0.032966264,0.010904301,0.032091517,nan,nan,nan,nan,nan,nan,nan,nan,0
567731070,567726951,0.0,0.03164457,0.010702658,0.03166669,nan,nan,nan,nan,nan,nan,nan,nan,0
567733744,567730735,0.0,0.03172519,0.0076125525,0.029249433,nan,nan,nan,nan,nan,nan,nan,nan,0
567736520,567733286,0.0,0.030767439,0.0046096537,0.02521395,nan,nan,nan,nan,nan,nan,nan,nan,0
567740358,567735780,0.0,0.031541824,0.0018078005,0.022516526,nan,nan,nan,nan,nan,nan,nan,nan,0
567747529,567743414,0.0018020384,0.034200344,0.0,0.018951464,nan,nan,nan,nan,nan,nan,nan,nan,0
567750362,567747158,0.0,0.03274992,0.00034173764,0.020277148,nan,nan,nan,nan,nan,nan,nan,nan,0
567756697,567752212,0.0,0.031753793,0.004573757,0.0252621,nan,nan,nan,nan,nan,nan,nan,nan,0
567759350,567756012,0.0,0.03045468,0.008310894,0.029518886,nan,nan,nan,nan,nan,nan,nan,nan,0
567762349,567758557,0.0,0.029999774,0.009222706,0.031661175,nan,nan,nan,nan,nan,nan,nan,nan,0
567765788,567761038,0.0,0.03079275,0.010766678,0.031713173,nan,nan,nan,nan,nan,nan,nan,nan,0
567771654,567767377,0.0,0.0322928,0.0076219216,0.028171206,nan,nan,nan,nan,nan,nan,nan,nan,0
567775740,567773710,0.0,0.030403148,0.00059697963,0.022427231,nan,nan,nan,nan,nan,nan,nan,nan,0
567776930,567775176,0.00025513396,0.030713292,0.0,0.022619935,nan,nan,nan,nan,nan,nan,nan,nan,0
567781857,567781403,0.0,0.031739183,0.0013269661,0.02277286,nan,nan,nan,nan,nan,nan,nan,nan,0
567787570,567786469,0.0,0.03128032,0.004396881,0.022988647,nan,nan,nan,nan,nan,nan,nan,nan,0
567791252,567790221,0.0,0.030703705,0.004319221,0.023761878,nan,nan,nan,nan,nan,nan,nan,nan,0
567795308,567793956,0.0,0.032745164,0.007923126,0.024690513,nan,nan,nan,nan,nan,nan,nan,nan,0
567797048,567796458,0.0,0.03201745,0.00787962,0.026013678,nan,nan,nan,nan,nan,nan,nan,nan,0
567801124,567800237,0.0,0.030127183,0.00651911,0.026249677,nan,nan,nan,nan,nan,nan,nan,nan,0
567804823,567804020,0.0,0.032700986,0.009030752,0.0272139,nan,nan,nan,nan,nan,nan,nan,nan,0
567808933,567807822,0.0,0.032647703,0.008105006,0.0287868,nan,nan,nan,nan,nan,nan,nan,nan,0
567810951,567810404,0.0,0.031632453,0.0073239068,0.027961172,nan,nan,nan,nan,nan,nan,nan,nan,0
567813796,567812915,0.0,0.032497328,0.008013143,0.02860577,nan,nan,nan,nan,nan,nan,nan,nan,0
567819390,567818237,0.0,0.032276485,0.007833205,0.028851416,nan,nan,nan,nan,nan,nan,nan,nan,0
567822062,567821728,0.0,0.03313298,0.009510608,0.028313532,nan,nan,nan,nan,nan,nan,nan,nan,0
567824559,567824235,0.0,0.03139108,0.008127267,0.028929422,nan,nan,nan,nan,nan,nan,nan,nan,0
567829558,567829269,0.0,0.031393148,0.009152821,0.027744472,nan,nan,nan,nan,nan,nan,nan,nan,0
567832407,567831852,0.0,0.030600453,0.0087153055,0.028471695,nan,nan,nan,nan,nan,nan,nan,nan,0
567837408,567836892,0.0,0.030960262,0.008759767,0.027982123,nan,nan,nan,nan,nan,nan,nan,nan,0
567839674,567839380,0.0,0.032255724,0.009254787,0.029187417,nan,nan,nan,nan,nan,nan,nan,nan,0
567843512,567843230,0.0,0.032122273,0.007408022,0.029684518,nan,nan,nan,nan,nan,nan,nan,nan,0
567847610,567847031,0.0,0.03199386,0.007442695,0.028562196,nan,nan,nan,nan,nan,nan,nan,nan,0
567851136,567850770,0.0,0.030514143,0.006007064,0.028034236,nan,nan,nan,nan,nan,nan,nan,nan,0
567852592,567852073,0.0,0.029567227,0.0048304275,0.028021935,nan,nan,nan,nan,nan,nan,nan,nan,0
567856045,567855779,0.0,0.031468775,0.0062224455,0.028588988,nan,nan,nan,nan,nan,nan,nan,nan,0
567859404,567858450,0.0,0.030287102,0.0053692805,0.029025774,nan,nan,nan,nan,nan,nan,nan,nan,0
567863389,567862149,0.0,0.029127667,0.004900884,0.027630406,nan,nan,nan,nan,nan,nan,nan,nan,0
567867018,567865911,0.0,0.03123953,0.0048110597,0.028726747,nan,nan,nan,nan,nan,nan,nan,nan,0
567871520,567871007,0.0,0.03274882,0.0039613955,0.023449961,nan,nan,nan,nan,nan,nan,nan,nan,0
