timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
570888762,570844610,1077379,4.5255387e-05,0.009741586,0.0048545897,0,0.0049575167,0.0034604832,0.00023943491,nan,0.0053913575,0.09409672,0.0,0.0,0.0,1.23472,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
571090362,571046792,1077379,8.779527e-05,0.005570149,0.002805813,0,0.00514693,0.003607513,0.002204168,nan,0.018818513,0.065623686,0.0,0.0,0.0,1.23472,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
571291379,571248882,1077379,0.00021903393,0.01188972,0.0043719946,0,0.004941165,0.003464495,3.9839328e-05,nan,0.030328624,0.037153147,0.0,0.0,0.0,1.23472,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
571492425,571447198,1077379,0.00013425056,0.012852856,0.0058550867,0,0.0048061023,0.0033771475,0.0006366303,nan,0.02341526,0.013303092,0.0,0.0,0.0,1.23472,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
571688980,571646793,1077379,0.00014384925,0.0133117,0.0066970387,0,0.004686597,0.0033046105,0.0003131118,nan,0.03074459,0.003028524,0.0,0.0,0.0,1.23472,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
571894996,571842627,1077379,7.075513e-05,0.0105961785,0.0062688165,0,0.0050381627,0.0035556057,0.0015351302,nan,0.018625969,0.04025937,0.0,0.0,0.0,1.23472,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
572090746,572038349,1077379,0.000121997706,0.008937283,0.0051589548,0,0.005005086,0.0035198668,5.1251183e-05,nan,0.028077899,0.09622847,0.0,0.0,0.0,1.244838,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
572295821,572253176,1077379,0.00011777775,0.010571122,0.0043250374,0,0.004686369,0.0032711863,0.0017299339,nan,0.012029077,0.038722582,0.0,0.0,0.0,1.244838,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
572484042,572431319,1077379,0.0002647922,0.0087131765,0.0036901743,0,0.004948221,0.0034417505,0.0011479504,nan,0.029930877,0.0047120955,0.0,0.0,0.0,1.244838,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
572682005,572638486,1077379,0.00013510408,0.0112404805,0.0052103363,0,0.0049720174,0.0034657468,0.0014522574,nan,0.015351585,0.010969639,0.0,0.0,0.0,1.244838,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
572893674,572849371,1077379,9.096315e-05,0.0102065625,0.005817889,0,0.0048774914,0.003407061,0.0012440507,nan,0.008957205,0.036562875,0.0,0.0,0.0,1.249969,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
573090056,573046449,1077379,0.000109947454,0.007022849,0.004716833,0,0.0051500993,0.0035968586,0.0033185387,nan,0.020048738,0.03409039,0.0,0.0,0.0,1.254605,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
573294624,573252459,1077379,7.5162745e-05,0.0066051697,0.004189634,0,0.004889398,0.003416915,0.0005175209,nan,0.009297085,0.0038999154,0.0,0.0,0.0,1.254605,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
573483033,573438075,1077379,0.000110476794,0.008111793,0.0044464557,0,0.004867737,0.0034039181,0.0009803876,nan,0.010024006,2.9143544e-05,0.0,0.0,0.0,1.254605,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
573690740,573647799,1077379,2.2711942e-05,0.007283488,0.0041609122,0,0.00501886,0.0035088225,0.0020438586,nan,0.0004953949,0.0040644454,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
573893525,573841073,1077379,4.7906193e-05,0.0054549417,0.0033685192,0,0.0048963088,0.0034291972,0.00022462656,nan,0.0073638735,0.00010526214,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
574092747,574049451,1077379,5.2345677e-05,0.00589835,0.0031981217,0,0.005018593,0.0035052595,0.0017693902,nan,0.009980843,0.0013880102,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
574291550,574239021,1077379,3.8155886e-05,0.0042939475,0.0026095505,0,0.00481525,0.0033635034,9.2093374e-05,nan,0.0075322,0.013149458,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
574486311,574433539,1077379,5.689838e-05,0.004034994,0.0021704454,0,0.004794143,0.003346923,0.0019311607,nan,0.005075376,0.016062666,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
574692201,574644435,1077379,0.00010548959,0.0017245652,0.0013746117,0,0.0047809,0.0033384275,0.0020647012,nan,0.010686735,0.0015001409,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
574889362,574836757,1077379,2.2830542e-05,0.0014166582,0.0007710819,0,0.004696652,0.003293054,0.00060121296,nan,0.005226083,0.017314011,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
575089873,575047352,1077379,0.00014686701,0.005861559,0.002250338,0,0.004959775,0.0034661614,0.0006288424,nan,0.019010784,0.016284224,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
575288268,575234400,1077379,7.82132e-05,0.006294445,0.0029574584,0,0.0049047307,0.0034306913,0.00083145226,nan,0.0056988206,0.0042315153,0.0,0.0,0.0,1.259657,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
575491470,575441579,1077379,0.00015939366,0.004218799,0.001648798,0,0.004945201,0.003457315,0.0016549,nan,0.022792412,8.662123e-05,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
575695100,575651257,1077379,0.00013114592,0.0062351106,0.0022418927,0,0.004755983,0.003328147,0.0005121274,nan,0.021964837,0.011398722,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
575886693,575835731,1077379,7.212276e-05,0.0056839534,0.002640093,0,0.005490163,0.0038327016,0.00029430288,nan,0.023864524,0.025395354,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
576095619,576042782,1077379,0.00019400491,0.008380371,0.0032320379,0,0.0049065514,0.0034304005,0.0022114776,nan,0.01807871,0.030160671,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
576278289,576236045,1077379,7.133569e-05,0.0078002457,0.0036265482,0,0.005310242,0.0037029355,0.018085426,nan,0.015697112,0.03320083,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
576490621,576448274,1077379,0.00012888735,0.007997062,0.0038159585,0,0.005137303,0.0035963445,0.007923566,nan,0.022156624,0.02408024,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
576692741,576650422,1077379,0.00012105034,0.008696803,0.00418693,0,0.0051629813,0.0036190099,0.0041813096,nan,0.015750341,0.017392268,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
576886534,576834919,1077379,8.697613e-05,0.0064051724,0.0036421188,0,0.0049420255,0.003464509,0.0035414516,nan,0.015845165,0.010479255,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
577098091,577042000,1077379,0.00010499242,0.0054884185,0.0027579695,0,0.0048503047,0.003391568,0.0019526166,nan,0.007362012,0.0073426324,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
577294017,577249185,1077379,0.000115101924,0.0040473416,0.0016700996,0,0.005049308,0.0035166016,0.0008152432,nan,0.021192325,0.0039031608,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
577489176,577438687,1077379,0.000112709204,0.006197834,0.0023633493,0,0.00497458,0.0034769978,0.0009543865,nan,0.015970886,0.009294904,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
577694832,577647109,1077379,0.00020215615,0.0080874115,0.0032576171,0,0.004843528,0.0033846558,0.004885056,nan,0.02167867,0.0048279436,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
577888029,577845398,1077379,0.00014172711,0.009846914,0.0043424275,0,0.005085383,0.0035525493,0.0053581484,nan,0.028764352,0.001127704,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
578092230,578048820,1077379,0.00018294698,0.012411811,0.0056896573,0,0.0051222364,0.0035885088,0.00072074676,nan,0.03367966,0.0034596364,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
578287828,578243293,1077379,0.00022586566,0.014667643,0.0068338513,0,0.0050881715,0.0035630844,0.0009021348,nan,0.037252743,0.006184379,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
578495541,578440394,1077379,0.00011557832,0.012718286,0.0066637252,0,0.0050266422,0.0035141795,0.0047737476,nan,0.013305255,0.004903966,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
578688659,578642475,1077379,1.5372541e-05,0.0056574508,0.0037606303,0,0.0052563185,0.0036721057,0.0019576272,nan,0.0023112213,0.0029832392,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
578889754,578838241,1077379,3.3594974e-05,0.0043186056,0.002179581,0,0.005021755,0.003514662,0.00034615805,nan,0.0060705813,0.0007488616,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
579087999,579045425,1077379,7.4706404e-05,0.0037367027,0.0017685606,0,0.0049796933,0.0034725843,0.005451446,nan,0.013979856,0.0053838464,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
579291421,579244159,1077379,7.250653e-05,0.004438685,0.0020673373,0,0.00519941,0.0036316123,0.0005824032,nan,0.012946701,0.00052525045,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
579488246,579445959,1077379,7.1522714e-05,0.0068150195,0.0026594058,0,0.0048517487,0.0033901231,0.005331936,nan,0.010184196,0.009505848,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
579681214,579639490,1077379,0.00010241644,0.0031518573,0.0014702303,0,0.005410085,0.0037728006,0.005724154,nan,0.046939954,0.010525277,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
579893039,579850085,1077379,8.342887e-05,0.0046531614,0.0013968889,0,0.004937495,0.0034568866,0.003055399,nan,0.025703428,0.017479235,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
580087208,580039603,1077379,9.555134e-05,0.008231484,0.0028841363,0,0.004902584,0.0034342515,0.0025456806,nan,0.046634044,0.021065438,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
580291364,580242965,28803,0.00026063333,0.0123653505,0.0046029524,0,0.0051339627,0.0035790545,0.0037143168,nan,0.030335575,0.00034048143,0.0,0.0,0.0,1.269592,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
580488831,580442607,28803,0.00025865083,0.013736951,0.0057275756,0,0.004863221,0.0033956803,0.002790548,nan,0.027689096,0.0016796483,0.0,0.0,0.0,1.274715,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
580695025,580651023,28803,0.0003754126,0.0076552173,0.0034120204,0,0.004496302,0.0031462284,0.0013792696,nan,0.028013837,0.002858307,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
580889564,580847089,28803,0.00035758293,0.011168871,0.0035270753,0,0.0050799893,0.0035417525,0.0031389634,nan,0.051060077,0.013875054,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
581092439,581045184,28803,0.00014733507,0.013698331,0.005473681,0,0.0050225835,0.003507376,0.0031972467,nan,0.016856954,0.013168627,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
581293876,581241187,28803,0.00022609197,0.015840277,0.0070988704,0,0.0047540357,0.003323567,0.0015004226,nan,0.03946342,0.0017696905,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
581481707,581439175,28803,0.000250122,0.018261159,0.00845231,0,0.005177,0.0036130638,0.00079886493,nan,0.042530008,0.0002902377,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
581688701,581641273,28803,0.00023494268,0.020241555,0.00977163,0,0.005093295,0.0035691543,3.203461e-06,nan,0.03547597,0.00084229774,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
581883241,581838353,28803,0.00015996098,0.016472341,0.0089991195,0,0.0050032157,0.00350483,0.00051735825,nan,0.024144778,0.00066095457,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
582095691,582044228,28803,0.00021378242,0.014110038,0.0076949494,0,0.0051640016,0.0036115905,0.0024780682,nan,0.029299151,0.005416981,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
582293775,582251516,28803,0.00021176877,0.014265366,0.007518341,0,0.0047054985,0.0032917438,0.002367955,nan,0.024941072,0.0008419911,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
582483877,582435839,28803,0.0001727663,0.011294026,0.0060461536,0,0.0048662117,0.0033982645,0.0021589298,nan,0.025635684,0.0023712306,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
582689009,582646810,28803,0.00017812858,0.010596351,0.005214969,0,0.005061899,0.003534887,0.0036547473,nan,0.02782444,0.0044656754,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
582896560,582850190,28803,9.6677104e-05,0.0065884357,0.003748365,0,0.0049440437,0.0034628948,0.0007151712,nan,0.019578202,0.0038191155,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
583082285,583032203,28803,0.0003977678,0.012559562,0.004431346,0,0.0048873806,0.0034167373,0.0021353022,nan,0.047102228,0.0051166434,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
583285757,583239251,28803,0.00029741618,0.017997496,0.00788591,0,0.0048425863,0.003382739,0.0037990964,nan,0.033115365,0.009593773,0.0,0.0,0.0,1.279662,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
583490236,583450229,28803,0.0001325503,0.014666474,0.007956561,0,0.004898043,0.003428316,0.003535807,nan,0.013624814,0.0100797545,0.0,0.0,0.0,1.28462,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
583692045,583650015,28803,0.00013681345,0.008281911,0.0055348715,0,0.0051933425,0.0036401462,0.0044441777,nan,0.019623112,0.019542579,0.0,0.0,0.0,1.28462,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
583884156,583841725,28803,0.00024203371,0.009201708,0.0030484654,0,0.004881915,0.0034272987,0.0015622776,nan,0.033807363,0.011597608,0.0,0.0,0.0,1.28462,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
584091607,584043879,28803,0.0002455129,0.0124633815,0.0039112777,0,0.004862505,0.0034129005,0.0022215832,nan,0.042186376,0.0063757435,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
584294918,584247632,28803,0.00026776377,0.010170338,0.0049287286,0,0.0047918935,0.0033582014,0.004567488,nan,0.03833137,0.028331848,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
584485423,584437965,28803,0.00025853564,0.009298588,0.004292012,0,0.0050939773,0.003550635,0.0012331235,nan,0.080674626,0.022113556,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
584685011,584641379,28803,0.0005929899,0.015559147,0.005583484,0,0.004893256,0.003391456,0.0013624995,nan,0.0768683,0.009990928,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
584881757,584827052,28803,0.00040831126,0.020573303,0.007610992,0,0.0054293075,0.0037482637,0.0040231314,nan,0.08306788,0.01004893,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
585092052,585044367,28803,0.0007872204,0.03224921,0.012507039,0,0.005176278,0.0035926716,0.00849202,nan,0.119988985,0.02779699,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
585292558,585250279,28803,0.00022037407,0.015065701,0.008631573,0,0.005341899,0.003709262,0.0085963635,nan,0.04111713,0.0002763051,0.0,0.0,0.0,1.2897,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
585491108,585448592,28803,0.0005758799,0.011347068,0.005345337,0,0.0051601254,0.0035878383,0.0068897754,nan,0.04649175,0.008604545,0.0,0.0,0.0,1.294682,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
585693578,585650826,28803,0.000457627,0.015938908,0.0057234955,0,0.0048105796,0.0033606156,0.012522253,nan,0.03572245,0.0016324943,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
585894914,585852937,28803,0.00017014396,0.015016998,0.00663084,0,0.00518498,0.00363088,0.009046645,nan,0.035399016,0.00064596924,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
586090977,586043453,28803,0.00034977365,0.01795873,0.00785256,0,0.004675421,0.0032797123,0.0003584306,nan,0.048876658,0.0029099858,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
586292190,586245961,28803,0.00014004756,0.016450306,0.008323436,0,0.0050007477,0.0034932818,0.012427892,nan,0.017530398,0.015462515,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
586483829,586431391,28803,0.00029374496,0.015311566,0.007767435,0,0.004812002,0.0033615367,0.011778906,nan,0.03915295,0.014154152,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
586689071,586644734,28803,0.00039995532,0.019487878,0.008682961,0,0.0048775426,0.0034057351,0.014553007,nan,0.054955527,0.022152027,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
586897109,586845601,28803,0.00031686004,0.018049093,0.008772611,0,0.004804538,0.0033576717,0.008534997,nan,0.044184614,0.0064835437,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
587090247,587044020,28803,0.00017577987,0.013334182,0.007129886,0,0.0049133915,0.0034235858,0.015136673,nan,0.022400592,0.0052866545,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
587292677,587240959,28803,0.000100382604,0.008253617,0.00467981,0,0.0049242955,0.0034462274,0.014477652,nan,0.013901378,0.026150353,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
587492033,587445635,28803,0.000101227626,0.006989457,0.0031709038,0,0.0050755157,0.003547747,0.014827235,nan,0.015715202,0.022195192,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
587690180,587640112,28803,0.00011047429,0.008043562,0.0035844787,0,0.0048057907,0.0033685868,0.013971774,nan,0.010992924,0.013339978,0.0,0.0,0.0,1.303924,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
587892294,587841062,28803,0.00010952361,0.00675751,0.0035595233,0,0.005260812,0.0036754613,0.0147754885,nan,0.023962777,0.0049297893,0.0,0.0,0.0,1.308799,2490378,2490378,0,0,0,0,831,1,1,4,3,1,0,0,0,0,0,0,0
