timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,valid,data_source,sticks_moving
567653063,567652886,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567701506,567701373,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567706132,567705967,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567715192,567714967,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567728079,567727955,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567732111,567732010,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567741086,567740904,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567745229,567745045,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567758616,567758426,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567762630,567762528,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567766790,567766620,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567770910,567770772,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567800969,567800777,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567804989,567804877,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567813834,567813623,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567818179,567818000,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567822296,567822171,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567835296,567835057,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567839332,567839231,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567848420,567848184,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567865165,567864999,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567882864,567882711,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567918567,567918359,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567927085,567926869,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567931148,567931040,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567944198,567944030,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567952527,567952382,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567956931,567956675,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567961222,567961056,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567974130,567973986,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
567982720,567982464,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568000138,567999973,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568017781,568017605,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568021841,568021710,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568034774,568034666,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568044111,568043848,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568048361,568048253,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568056841,568056634,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568065674,568065531,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568074918,568074779,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568092199,568092073,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568096754,568096598,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568115214,568113866,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568122509,568122296,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568131330,568131137,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568144254,568144038,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568148316,568148202,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568157940,568157695,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568166179,568166035,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568170430,568170273,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568187837,568187638,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568191884,568191769,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568196029,568195925,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568200207,568200113,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568213179,568213050,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568217269,568217140,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568225862,568225693,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568234651,568234475,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568247748,568247600,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568251956,568251764,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568256079,568255963,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568260949,568260392,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568265094,568264982,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568278753,568278570,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568282813,568282704,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568291609,568291415,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568300548,568300399,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568322532,568322362,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568326681,568326545,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568334841,568334744,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568344298,568343485,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568361158,568361070,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568370077,568369902,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568379153,568378970,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568388207,568387995,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568397436,568397218,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568409694,568409615,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568418818,568418624,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568427097,568427008,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568435917,568435789,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568440010,568439884,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568448913,568448749,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568453078,568452953,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568466561,568466403,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568475494,568475297,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568479516,568479420,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568492954,568492803,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568497043,568496914,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568501210,568501037,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568505556,568505330,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568509826,568509724,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568518683,568518481,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568522801,568522667,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568527254,568527093,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568531297,568531204,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568535464,568535371,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568544322,568544179,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568557418,568557252,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568561548,568561443,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568578907,568578715,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568587673,568587477,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568591791,568591651,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568600575,568600421,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568604628,568604552,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568626539,568626430,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568636088,568635908,0.0,-0.0020787716,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568640102,568640007,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568653272,568653057,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568657300,568657170,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568669894,568669763,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568678782,568678607,0.0,-0.0062367916,0.0,-0.9959099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568682837,568682718,0.0,-0.0062367916,0.0,-0.993865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568691543,568691338,0.0,-0.0062367916,0.0,-0.9897752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568695618,568695495,0.0,-0.0062367916,0.0,-0.9856851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568704493,568704287,0.0,-0.0062367916,0.0,-0.9795501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568718637,568718439,0.0,-0.0020787716,0.0,-0.96932507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
568722765,568722615,0.0,-0.0062367916,0.0,-0.96114516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568726840,568726732,0.0,-0.0062367916,0.0,-0.95705533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568730995,568730909,0.0,-0.0062367916,0.0,-0.94478536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568743937,568743793,0.0,-0.0020787716,0.0,-0.93047047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568748183,568748070,0.0,-0.0062367916,0.0,-0.91615534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568752360,568752242,0.0,-0.0062367916,0.0,-0.9100206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568756624,568756461,0.0,-0.0062367916,0.0,-0.89979553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568764882,568764784,0.0,-0.0062367916,0.0,-0.8752556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568773836,568773720,0.0,-0.0062367916,0.0,-0.8670757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568777937,568777840,0.0,-0.0062367916,0.0,-0.8588958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568781979,568781912,0.0,-0.0062367916,0.0,-0.8404908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568786421,568786238,0.0,-0.0062367916,0.0,-0.83026576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568795475,568795289,0.0,-0.0062367916,0.0,-0.795501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568799653,568799492,0.0,-0.0062367916,0.0,-0.7873211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568808564,568808370,0.0,-0.0062367916,0.0,-0.7791412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568813055,568812806,0.0,-0.0062367916,0.0,-0.7648263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568817212,568817128,0.0,-0.0062367916,0.0,-0.7443764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568826193,568825946,0.0,-0.0062367916,0.0,-0.73415136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568830684,568830083,0.0,-0.0062367916,0.0,-0.7218814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568834952,568834807,0.0,-0.0062367916,0.0,-0.68302655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568843814,568843626,0.0,-0.0020787716,0.0,-0.66871166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568847884,568847746,0.0,-0.0062367916,0.0,-0.6482618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568851988,568851838,0.0,-0.0062367916,0.0,-0.613497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568856412,568855957,0.0,-0.0062367916,0.0,-0.59304714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568860760,568860602,0.0,-0.0062367916,0.0,-0.5746422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568864924,568864754,0.0,-0.0020787716,0.0,-0.52965236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568878395,568878210,0.0,-0.0062367916,0.0,-0.4887526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568882678,568882471,0.0,-0.0062367916,0.0,-0.45807767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568886765,568886610,0.0,-0.0062367916,0.0,-0.44376278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568890879,568890769,0.0,-0.0062367916,0.0,-0.4314928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568895121,568894997,0.0,-0.0062367916,0.0,-0.41717792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568904481,568904242,0.0,-0.0062367916,0.0,-0.39263797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568908634,568908462,0.0,-0.0062367916,0.0,-0.38241315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568912869,568912748,0.0,-0.0062367916,0.0,-0.3721881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568917554,568917161,0.0,-0.0062367916,0.0,-0.35378337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568921795,568921629,0.0,-0.0020787716,0.0,-0.3415134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568930740,568930571,0.0,-0.0062367916,0.0,-0.32310843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568939674,568939447,0.0,-0.0062367916,0.0,-0.2924335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568948619,568948432,0.0,-0.0062367916,0.0,-0.28220868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568962391,568962160,0.0,-0.0062367916,0.0,-0.23517394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568966724,568966540,0.0,-0.0020787716,0.0,-0.21267891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
568970813,568970671,0.0,-0.0020787716,0.0,-0.1963191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
