timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
567481449,0.75,0.75,0.0,81,85,82,84,0
567981488,0.75,0.75,0.0,81,85,82,84,0
568481557,0.75,0.75,0.0,81,85,82,84,0
568981525,0.76,0.76,0.0,81,85,82,84,0
569481666,0.76,0.76,0.0,81,85,82,84,0
569981473,0.76,0.76,0.0,81,85,82,84,0
570481579,0.76,0.76,0.0,81,85,82,84,0
570981550,0.79999995,0.79999995,0.0,81,85,82,84,0
571481480,0.79999995,0.79999995,0.0,81,85,82,84,0
571981755,0.79999995,0.79999995,0.0,81,85,82,84,0
572481578,0.79999995,0.79999995,0.0,81,85,82,84,0
572981540,0.79999995,0.79999995,0.0,81,85,82,84,0
573481583,0.79999995,0.79999995,0.0,81,85,82,84,0
573981608,0.79999995,0.79999995,0.0,81,85,82,84,0
574481784,0.79999995,0.79999995,0.0,81,85,82,84,0
574981681,0.81,0.81,0.0,81,85,82,84,0
575481504,0.81,0.81,0.0,81,85,82,84,0
575981462,0.81,0.81,0.0,81,85,82,84,0
576481477,0.81,0.81,0.0,81,85,82,84,0
576981536,0.84999996,0.84999996,0.0,81,85,82,84,0
577481534,0.84999996,0.84999996,0.0,81,85,82,84,0
577981464,0.84999996,0.84999996,0.0,81,85,82,84,0
578481530,0.84999996,0.84999996,0.0,81,85,82,84,0
578981479,0.82,0.82,0.0,81,85,82,84,0
579481474,0.82,0.82,0.0,81,85,82,84,0
579981490,0.82,0.82,0.0,81,85,82,84,0
580481600,0.82,0.82,0.0,81,85,82,84,0
580981625,0.84999996,0.84999996,0.0,81,85,82,84,0
581481745,0.84999996,0.84999996,0.0,81,85,82,84,0
581981466,0.84999996,0.84999996,0.0,81,85,82,84,0
582481531,0.84999996,0.84999996,0.0,81,85,82,84,0
582981497,0.85999995,0.85999995,0.0,81,85,82,84,0
583482828,0.85999995,0.85999995,0.0,81,85,82,84,0
583981518,0.85999995,0.85999995,0.0,81,85,82,84,0
584481497,0.85999995,0.85999995,0.0,81,85,82,84,0
584981533,0.85999995,0.85999995,0.0,81,85,82,84,0
585481600,0.85999995,0.85999995,0.0,81,85,82,84,0
585981549,0.85999995,0.85999995,0.0,81,85,82,84,0
586481700,0.85999995,0.85999995,0.0,81,85,82,84,0
586981447,0.85999995,0.85999995,0.0,81,85,82,84,0
587481494,0.85999995,0.85999995,0.0,81,85,82,84,0
587981799,0.85999995,0.85999995,0.0,81,85,82,84,0
588481472,0.85999995,0.85999995,0.0,81,85,82,84,0
588981621,0.84999996,0.84999996,0.0,81,85,82,84,0
589481456,0.84999996,0.84999996,0.0,81,85,82,84,0
589981473,0.84999996,0.84999996,0.0,81,85,82,84,0
590481539,0.84999996,0.84999996,0.0,81,85,82,84,0
590981580,0.84999996,0.84999996,0.0,81,85,82,84,0
591481510,0.84999996,0.84999996,0.0,81,85,82,84,0
591981558,0.84999996,0.84999996,0.0,81,85,82,84,0
592481522,0.84999996,0.84999996,0.0,81,85,82,84,0
592981466,0.85999995,0.85999995,0.0,81,85,82,84,0
593481460,0.85999995,0.85999995,0.0,81,85,82,84,0
593981497,0.85999995,0.85999995,0.0,81,85,82,84,0
594481498,0.85999995,0.85999995,0.0,81,85,82,84,0
594981532,0.84999996,0.84999996,0.0,81,85,82,84,0
595481512,0.84999996,0.84999996,0.0,81,85,82,84,0
595981516,0.84999996,0.84999996,0.0,81,85,82,84,0
596481622,0.84999996,0.84999996,0.0,81,85,82,84,0
596981551,0.84999996,0.84999996,0.0,81,85,82,84,0
597481493,0.84999996,0.84999996,0.0,81,85,82,84,0
