timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
567671390,567641767,-0.17158405,-0.43351647,-0.13535303,0.7669867,-0.015345168,0.0073838104,0.641437,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567705975,567655328,-0.17155227,-0.4335137,-0.13541117,0.767119,-0.01494526,0.007821023,0.64128304,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567718185,567708685,-0.17156185,-0.43349516,-0.13533524,0.767132,-0.014530099,0.008102044,0.64127356,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567748651,567722759,-0.17152987,-0.4334612,-0.13535601,0.7673783,-0.015073964,0.0077870064,0.6409702,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567789994,567774877,-0.17158966,-0.43349552,-0.13528153,0.7670669,-0.014763983,0.0079849,0.6413476,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567810965,567801711,-0.1715778,-0.4334827,-0.13539304,0.76718223,-0.01540419,0.0077348356,0.64119756,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567831346,567815018,-0.17157607,-0.43349552,-0.13536829,0.76715773,-0.015380015,0.007939009,0.64122504,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567872605,567849113,-0.17156471,-0.43349957,-0.13540559,0.7670122,-0.015153117,0.007424114,0.6414106,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567906422,567895582,-0.17162915,-0.43351915,-0.1353777,0.76697236,-0.015316297,0.006995776,0.6414591,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
567924354,567921838,-0.17155573,-0.43351588,-0.13542606,0.7671396,-0.014919352,0.008180916,0.64125454,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
