timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
567667419,567666376,0.00046360327,-5.4504722e-05,-0.00012710207,0.04401481,-0.022418218,-0.08485059
567699589,567699133,-0.000566898,-0.0006902216,-0.014195218,-0.06553263,-0.083562255,-3.3951755
567709344,567708123,0.00061409926,0.0008495603,-0.028574886,0.12850353,0.13059686,-1.3079077
567712258,567710564,-0.0005512435,-0.00010923366,-0.023866815,-0.080663145,-0.074735634,-0.08918694
567719058,567718112,0.0006150859,0.00021047686,0.005595537,0.060896333,-0.0037340764,3.1142857
567722067,567720614,-0.00043645274,0.00112363,0.018773515,-0.119592585,0.123185486,3.9036055
567725100,567724468,0.001443493,0.00090818695,0.023932498,0.17656328,0.039774872,2.5261283
567731036,567730735,0.0006742755,0.0008950878,0.009620366,0.02101551,0.041356977,-1.0472288
567733796,567733286,0.00067598734,-0.0001240804,-0.0020731601,0.012110776,-0.14224766,-2.4151504
567736485,567735780,0.00043402193,0.00014171499,-0.014106597,-0.05647494,-0.05515702,-3.30348
567740440,567739580,0.0006819742,6.1854953e-06,-0.027433023,0.08371717,-0.061516196,-3.423125
567747572,567747158,-0.0016826363,-0.00014895346,-0.023294646,-0.17745803,0.011708194,0.27779257
567750302,567749746,-0.00047446208,-0.0005542096,-0.016321663,0.0749073,-0.033902448,1.2154547
567756638,567756012,7.5080345e-05,-0.0009847647,0.014183477,0.15372923,-0.065630585,3.8180945
567759398,567758557,0.0013523728,-0.0005374143,0.020544147,0.28808245,0.003565453,3.2904656
567762310,567761038,0.00051055476,-0.0008628944,0.022088362,0.06088884,-0.062538445,2.239786
567765865,567764853,0.0015569567,-0.0002010006,0.015756639,0.15167308,0.07286817,0.2255275
567771710,567771183,-0.00039970034,-0.0006371639,-0.0073640835,-0.1299455,-0.021931484,-2.5189764
567775784,567775176,0.0016514739,-7.476134e-05,-0.016147772,0.23895575,0.0566297,-2.3481061
567781764,567781403,0.00027107092,-0.00023600954,-0.014654117,0.018431727,0.07959859,-0.3835118
567787462,567786469,-0.001184068,-0.0019871104,-0.007415774,-0.19226341,-0.2225389,0.6332734
567791164,567790221,-0.0013819213,-0.0024687483,-0.00509354,-0.009638523,-0.16351347,0.5724767
567795172,567793956,-0.00431102,-0.0031698493,-0.0003283326,-0.41164097,-0.19835669,0.85784143
567796926,567796458,-0.0037287688,-0.0032245188,0.0035320001,-0.1939277,-0.12032172,1.1448593
567802070,567801511,-0.003430904,-0.0032539174,0.0056052613,-0.06419144,-0.046285376,0.6852942
567805783,567805320,-0.0039405217,-0.0036158543,0.0075721387,-0.041893654,-0.07478468,0.6329081
567809711,567809215,-0.0029169195,-0.0021645043,0.0076143756,0.14479059,0.12226138,0.30300337
567810841,567810404,-0.0029062512,-0.0022358906,0.006719108,0.109911695,0.08896105,0.08870916
567813692,567812915,-0.003340187,-0.001570867,0.0077613187,0.02794067,0.15400587,0.24900213
567820693,567820449,-0.0031907246,-0.0012862599,0.0075575137,-0.061694343,0.031392384,-0.008934703
567823174,567822944,-0.003628755,-0.0012605883,0.010421701,-0.06884252,0.02889439,0.43714172
567825713,567825517,-0.001430354,-0.001733817,0.010597529,0.28268364,-0.06516635,0.2929091
567829480,567829269,-0.0034008415,-0.002549654,0.010254684,-0.06759079,-0.15818287,0.12912208
567832242,567831852,-0.0022639344,-0.002645999,0.01219735,0.110334665,-0.10550602,0.34766844
567837311,567836892,-0.0025393546,-0.0029866497,0.010908411,0.0225745,-0.105808094,-0.021746121
567839572,567839380,-0.0029185081,-0.0019690047,0.011686972,-0.027432894,0.07968852,0.09413301
567844627,567844440,-0.0014009308,-0.00046476824,0.008469049,0.13213046,0.1856557,-0.38229316
567847492,567847031,-0.0014903543,-0.0005386477,0.0073856944,0.07456713,0.11571907,-0.40048942
567851048,567850770,6.1946484e-05,-0.0004610732,0.0066017983,0.279672,0.047004107,-0.33004174
567853630,567853325,0.0007061153,-9.6619944e-05,0.005853349,0.22939405,0.082273364,-0.31476346
567855971,567855779,0.00074895343,0.0005763262,0.006246995,0.17281243,0.14763388,-0.13085905
567859234,567858450,0.0025611785,0.0009074243,0.0076686405,0.36663282,0.13983616,0.124945655
567865649,567864669,0.0036712373,0.001356713,0.005285977,0.23224947,0.15136024,-0.2324138
567867771,567867204,0.004405368,0.0022099523,0.0010240367,0.26196527,0.21704032,-0.828162
567871412,567871007,0.0009435903,0.0010984726,-0.01053227,-0.33629212,-0.070270404,-1.9706929
567876679,567876000,0.00091198937,-0.0026705104,-0.012907035,-0.17423944,-0.48182577,-0.94745874
567880290,567879828,-0.00067372236,-0.0071516847,-0.008792799,-0.26181147,-0.8148089,0.1373271
567882499,567882308,-0.00040025738,-0.008013457,-0.0049852408,-0.122589454,-0.6219515,0.6066806
567883889,567883682,-0.00063185126,-0.00790584,-0.0051331953,-0.12187943,-0.4754303,0.46597618
567887611,567887400,9.050677e-05,-0.006736939,-0.004317002,-0.044680107,-0.044134222,0.26121804
567890975,567890002,0.000560955,-0.0034240515,-0.0025699611,0.073074244,0.46881038,0.4137887
567896936,567896487,0.0026073144,0.0024857828,0.001640663,0.12601255,0.74722755,0.5792393
567898122,567897497,0.0027752758,0.003963159,0.0022608442,0.12691008,0.8445745,0.55580145
567903050,567902577,0.005802709,0.006973214,-0.003051046,0.37219602,0.6533521,-0.48954716
567906739,567906351,0.0044499366,0.008943837,-0.0040954663,0.0026017453,0.59403783,-0.31056225
567910733,567910190,0.008018077,0.009871455,-0.0012320967,0.40654603,0.39404976,0.14039762
567915383,567915192,0.009572921,0.009365665,0.0001235301,0.44734156,0.0814403,0.20219214
567918057,567917749,0.008084331,0.010262288,-0.0035787614,0.07036746,0.18999049,-0.42596385
567922127,567921561,0.006876943,0.010874894,-0.003408213,-0.16712758,0.1879263,-0.085992664
567927988,567927080,0.0067460556,0.0132867545,0.0003343957,-0.08273247,0.35678926,0.3255677
567932125,567931617,0.0061745862,0.014898737,-0.003925763,-0.14478227,0.36247742,-0.41324285
567934727,567934168,0.0054560597,0.017837698,-0.0062375064,-0.17333338,0.657358,-0.59938836
567940187,567939295,0.0042666392,0.02161933,-0.0022623972,-0.29651663,0.6900422,0.2567017
567942558,567941746,0.0048161005,0.022783047,-0.00013843435,-0.055423014,0.6097864,0.46691164
567944504,567944285,0.007491051,0.023514481,-0.0013169979,0.33193016,0.4845758,0.075657986
567946950,567946766,0.00657219,0.023649128,-0.004559118,0.07223269,0.32881144,-0.41136283
567953944,567953121,0.007951955,0.023378287,0.00036621647,0.1976861,0.06221473,0.45892182
567958868,567958150,0.007631832,0.022181956,0.0019801813,0.16613226,-0.14084838,0.36551955
567963642,567963193,0.006109834,0.020805627,-0.0037251913,-0.14286743,-0.19115175,-0.49207276
567967268,567966978,0.0060268375,0.020701937,0.0016657005,-0.07226552,-0.0863933,0.4763109
567971912,567970807,0.0034214011,0.020282464,0.0031180114,-0.35002768,-0.12580003,0.40109217
567978028,567977110,0.0015024197,0.017925678,-0.0019144868,-0.3429392,-0.27948081,-0.5135644
567980215,567979622,0.00022253918,0.01655257,-0.0008603128,-0.39638045,-0.3872696,-0.11898059
567984311,567983388,-0.0014704315,0.015059167,0.0034729508,-0.4612375,-0.38420683,0.50893724
567986412,567985966,-0.00093986397,0.014795064,0.0049106567,-0.19539785,-0.2730121,0.5192725
567990312,567989710,-0.0029323013,0.012618283,0.0022540782,-0.43679863,-0.4168215,-0.14949602
567993921,567993517,-0.0052135233,0.01307635,0.0018037083,-0.5121774,-0.18077792,-0.087286554
567996315,567996088,-0.0061697788,0.0119347805,0.0035827758,-0.48463959,-0.2736421,0.20520137
568001406,568001128,-0.0060702413,0.009605776,0.008133149,-0.051006194,-0.38426584,0.6193958
568002607,568002351,-0.0055585643,0.0082856985,0.007660607,0.039552093,-0.5195762,0.40532106
568006687,568006160,-0.0074200593,0.0055880663,0.0035423182,-0.24989459,-0.6040038,-0.31366488
568013228,568012461,-0.0064137746,0.0004211227,0.0077045816,-0.06401742,-0.741371,0.3054304
568014263,568013724,-0.0068360716,-0.00015788508,0.008366979,-0.1143973,-0.67941767,0.3509767
568019579,568018853,-0.005036681,-0.0027858426,0.0072967014,0.1679783,-0.61590385,-0.13080958
568021462,568021281,-0.0049902713,-0.0039836876,0.00487539,0.1169129,-0.58688784,-0.43012312
568022771,568022563,-0.0054436806,-0.005146266,0.0052303704,0.01063537,-0.6601037,-0.2770427
568029051,568027629,-0.004945127,-0.0073848283,0.008299606,-0.0076345047,-0.49600255,0.18713391
568031788,568031407,-0.004414226,-0.008704344,0.0072743236,0.041767772,-0.44717464,-0.03270491
568036650,568036442,-0.0056312117,-0.009179593,0.0024054674,-0.105637304,-0.2565044,-0.56937724
568040383,568038988,-0.005847027,-0.011918218,0.00403952,-0.095874935,-0.57018316,-0.08917042
568042373,568041530,-0.0071040667,-0.012020874,0.0053257477,-0.26389527,-0.36657113,0.1339142
568045530,568045274,-0.005623703,-0.013118422,0.0040982887,0.10389119,-0.34849158,-0.1569283
568049471,568049112,-0.008768749,-0.012736541,-0.0010929687,-0.39031303,-0.078377955,-0.76533765
568053538,568052906,-0.008336903,-0.012375649,-0.00060138333,-0.086599745,-0.011975826,-0.25466746
568057762,568056829,-0.010426207,-0.012669546,-0.0005093845,-0.36117607,-0.05442452,-0.107708156
568060975,568060489,-0.0071119373,-0.014607541,-0.0007889148,0.3056127,-0.31582418,-0.11914837
568064863,568064247,-0.008299514,-0.014773186,-0.007304137,-0.032855418,-0.16124216,-0.90967
568067400,568066991,-0.008019601,-0.015491899,-0.0061235637,0.027270589,-0.20890842,-0.36017862
568070848,568069618,-0.005615964,-0.015704002,-0.003681755,0.369771,-0.15052076,0.1116658
568074707,568074362,-0.0038940008,-0.01760849,-0.003767052,0.44117123,-0.3114999,0.045044947
568077176,568076975,-0.002760433,-0.019005217,-0.0057640355,0.43730202,-0.3970947,-0.3025563
568082102,568081916,-0.00058209396,-0.019865792,-0.0067361617,0.46742275,-0.3049432,-0.0841162
568085323,568084496,0.0013598759,-0.019666445,-0.0039086114,0.59537226,-0.15464321,0.35648382
568087773,568086974,0.0028921955,-0.01971374,-0.0028441316,0.62645805,-0.10600503,0.36830112
568092316,568092125,0.0061019203,-0.01943325,-0.006370091,0.5476418,0.025491538,-0.3462732
568094737,568094557,0.0067923605,-0.01680303,-0.007763389,0.46260646,0.39163727,-0.41802573
568099963,568099692,0.006834491,-0.014106218,-0.0045981016,0.14479351,0.49972534,0.23245603
568102353,568102161,0.007465825,-0.012696765,-0.0038461613,0.2168895,0.5208147,0.23271023
568104970,568104723,0.009568124,-0.012331932,-0.0060703107,0.42736554,0.36471772,-0.20377639
568110789,568110175,0.0060750623,-0.008197859,-0.010326897,-0.20805344,0.66423804,-0.44885728
568113184,568112718,0.0070118285,-0.007912879,-0.007385804,0.009791566,0.45094523,0.16814387
568117216,568116260,0.0047373315,-0.007261744,-0.0052184765,-0.32141492,0.29943663,0.3753142
568121613,568121179,0.005625777,-0.0060937433,-0.00794308,-0.09013589,0.27115262,-0.34401646
568123359,568122524,0.004520492,-0.004602063,-0.009550161,-0.2585233,0.46929997,-0.53909844
568127301,568126237,0.0046126083,-0.0031459413,-0.006660872,-0.047780123,0.4154952,0.232284
568132037,568131351,0.005667801,-0.0006673394,-0.0025894535,0.09778193,0.42509854,0.5322367
568134478,568133711,0.007628244,-0.0016208927,-0.0017552895,0.35590306,0.10197057,0.46109122
568136477,568136275,0.008140369,-0.0016878257,-0.0039558248,0.2928457,0.051791955,-0.057841606
568140843,568140093,0.007389275,-9.829551e-05,-0.0037427607,0.035312142,0.21238662,0.07497203
568144899,568144325,0.009074342,0.0014420624,0.0021888004,0.22172636,0.33937743,0.7879309
568147809,568147614,0.011512609,0.002895974,0.0045700925,0.49229482,0.3517715,0.6865334
568151658,568151459,0.010564376,0.004461228,0.0028734943,0.10625391,0.42030525,0.09612555
568154114,568153928,0.011557752,0.005681949,0.00333012,0.21820728,0.43850756,0.13819759
568159175,568158092,0.011443147,0.0066884323,0.006832005,0.06591831,0.379211,0.5344663
568161204,568160307,0.010117872,0.008209817,0.009411276,-0.12572755,0.45285696,0.72416204
568169703,568169323,0.006578992,0.01156636,0.0065522734,-0.4866674,0.40855643,0.0029186287
568170960,568170525,0.007358806,0.011312224,0.008215827,-0.25444588,0.28166333,0.28205955
568175611,568175409,0.0031710775,0.013055582,0.010568061,-0.6105384,0.30360234,0.39532277
568179128,568178082,0.004329364,0.012504732,0.01101719,-0.20363656,0.08774292,0.3045489
568182912,568181773,0.0020462784,0.012388375,0.0050050556,-0.4402889,0.028897034,-0.6585972
568188516,568188037,0.00014286986,0.012182042,0.0094214305,-0.31828055,0.027658062,0.29262
568190113,568189564,-0.0005691615,0.011706703,0.009795917,-0.3636564,-0.06388881,0.29437143
568194552,568194357,-0.00054640346,0.012284702,0.007811574,-0.16323036,0.046571717,-0.21257561
568197114,568196859,-0.0009676283,0.0133022955,0.004691947,-0.15553987,0.16699609,-0.58864164
568199582,568199394,-0.0011389303,0.013292571,0.0055246525,-0.11145367,0.09028876,-0.2062561
568200888,568200696,-0.0013711336,0.01396608,0.0072027934,-0.1308486,0.18858273,0.11588567
568208812,568208325,-7.5601245e-05,0.015947705,0.0055119586,0.09338552,0.21015069,-0.3671364
568210986,568210782,-0.0002809992,0.016437668,0.0020940404,0.038518228,0.22877896,-0.7180453
568214807,568214619,0.0013853569,0.014823197,0.0013100763,0.25062647,-0.12870182,-0.42007235
568221866,568221271,-3.898266e-05,0.015724458,0.0019424472,0.030074384,0.06278482,-0.084448665
568227004,568225967,-0.003111025,0.014263453,-0.003972092,-0.44286606,-0.090747744,-0.75283533
568228153,568227218,-0.0033330137,0.013521881,-0.0036667262,-0.38605016,-0.19105987,-0.542293
568233243,568232269,-0.0027583018,0.010174362,-0.0015884563,-0.16493742,-0.45617467,-0.020847972
568237484,568237283,-0.0032781793,0.0066693146,-0.0021405674,-0.08219284,-0.5626619,-0.11687753
568240615,568239885,-0.0046800156,0.0069500464,-0.0064673526,-0.27331573,-0.2937434,-0.71464556
568246723,568246193,-0.00713697,0.0076599154,-0.004099516,-0.2468525,-0.0076469183,0.14344421
568249066,568248743,-0.0083475355,0.007515047,-0.0046589593,-0.31772044,-0.045160417,0.0048827617
568251767,568251240,-0.007920469,0.0069737076,-0.005629713,-0.11934043,-0.1319568,-0.13372171
568257023,568256293,-0.009406848,0.00805245,-0.010705297,-0.20797148,0.059788216,-0.6394697
568258965,568258775,-0.010093628,0.007229177,-0.008628754,-0.21916768,-0.10016876,-0.052466273
568264244,568263876,-0.010202503,0.006735095,-0.0051989737,-0.040278573,-0.1288825,0.3291075
568267379,568266517,-0.008556383,0.004569128,-0.0064469106,0.2035487,-0.425142,0.021582441
568271860,568271462,-0.009882222,0.0034432253,-0.008807505,-0.056127258,-0.28725368,-0.17769375
568277713,568276481,-0.010242783,-0.00015620404,-0.0035013591,-0.15912072,-0.53890055,0.57741255
568281387,568280479,-0.008637657,-0.0026568344,-0.001274179,0.21685293,-0.6055112,0.53910494
568283836,568282852,-0.009146573,-0.0049139955,-0.004217602,0.041848566,-0.7127716,-0.13049378
568289062,568288193,-0.00951226,-0.00729549,-0.0028336383,0.0877927,-0.61118734,0.2600446
568291678,568290438,-0.00766603,-0.008346905,-0.00085207185,0.3256322,-0.5416622,0.43387192
568295577,568294196,-0.007529471,-0.010563805,0.0008717965,0.21710072,-0.5612279,0.45515466
568298570,568298002,-0.005596785,-0.011720714,-0.0011070266,0.29315224,-0.4221476,-0.14331701
568301341,568300801,-0.007070538,-0.011170129,-0.0030943889,-0.0383034,-0.19870238,-0.36397985
568304464,568304269,-0.0071333786,-0.010686836,0.0013066066,-0.01977829,-0.013087659,0.4425078
568307964,568306889,-0.008176623,-0.009487993,0.0021198208,-0.1885518,0.16033609,0.38774717
568312842,568312014,-0.006731391,-0.0096262,0.0009220976,0.13088053,0.05835492,-0.02106445
568314006,568313107,-0.00660198,-0.009940305,-0.00060073036,0.123780854,-0.001675935,-0.27082413
568319471,568318326,-0.0056969076,-0.010308342,0.0006086242,0.14544173,-0.10027926,0.16257438
568324714,568324523,-0.0035173972,-0.010320914,0.003571884,0.40881747,-0.11331221,0.27427307
568325935,568325748,-0.0036345394,-0.01147469,0.0028031976,0.29808974,-0.27537405,0.08565037
568329860,568329508,-0.0040317257,-0.011091816,0.00014558429,0.12348332,-0.06847094,-0.2697083
568336207,568335830,-0.0036122557,-0.011455405,0.0043380894,0.009754691,-0.0079242885,0.42036426
568341091,568340889,0.00045985836,-0.011333437,0.005146213,0.51801354,0.02370881,0.1536808
568342810,568342495,0.0003145598,-0.011383002,0.0030481957,0.37768173,0.008299446,-0.23576458
568346990,568346011,0.0012404632,-0.009055006,0.0031232326,0.35324854,0.3152942,-0.024943236
568351563,568351196,0.0041598086,-0.0073044943,0.007240905,0.38341588,0.37156498,0.4131819
568353995,568353620,0.005671951,-0.0065188757,0.008088365,0.48631206,0.36499542,0.37405556
568358761,568358570,0.0073501114,-0.0044647264,0.0034262366,0.26798436,0.44772255,-0.49237576
568361308,568361119,0.006695906,-0.0038870052,0.0036325143,0.072788335,0.3669209,-0.24772485
568363952,568363638,0.007531553,-0.0031536485,0.0070494357,0.17214411,0.35224053,0.3417399
568369020,568368661,0.0072777593,-0.0020102458,0.006454745,0.063651495,0.2424422,0.025642537
568371229,568370255,0.0074421624,-0.0025571121,0.0063470067,0.067551374,0.1006215,-0.0016013805
568375896,568375348,0.0062686782,-0.0012122946,0.0010337194,-0.10772583,0.15082288,-0.62515587
568380288,568380077,0.005335673,-0.0011045558,0.0034250994,-0.17507303,0.13372234,0.059468303
568386621,568386378,0.00351434,-0.0012295293,-0.00042578642,-0.31553507,-0.016741773,-0.53654176
