timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
568094900,568094557,2490378,2490378,6.6087654e-05,-0.00015823619,-8.8378714e-05,0.002047653,3.9768194e-05,-0.0874257,10061,8818,112,0,1,1
568595181,568594813,2490378,2490378,7.3772535e-05,-1.3163008e-05,-8.159578e-05,0.0013722862,-3.7017578e-06,-0.04952793,5022,5022,112,0,1,1
569096720,569096368,2490378,2490378,-9.447311e-05,1.9770052e-05,-3.0907934e-06,0.000914403,4.8062695e-05,-0.04958821,5009,5009,112,0,1,1
569594522,569594049,2490378,2490378,1.6995717e-05,1.5621712e-05,1.0095415e-05,0.00183466,0.00020098756,-0.050198637,5074,5074,112,0,1,1
570094670,570094255,2490378,2490378,0.00043592002,0.00015472969,-5.6397592e-05,-0.003511451,-0.0022382785,-0.09020712,9992,8729,112,0,1,1
570597486,570597056,2490378,2490378,-4.4019554e-05,5.3965032e-05,-0.0001436037,-0.0020615077,5.1741636e-06,-0.05066729,4956,4956,112,0,1,1
571098926,571098540,2490378,2490378,0.00018553014,-0.0013009012,2.9608593e-05,-0.001325958,-0.0017213844,-0.08743566,10031,8747,112,0,1,1
571591632,571591256,2490378,2490378,-4.6077905e-05,0.00015387771,-0.00023862474,0.0013523924,0.0019257308,-0.03512163,4784,4784,112,0,1,1
572094382,572093999,2490378,2490378,7.062556e-05,0.000333938,0.00013295152,0.0021802213,0.002539774,-0.059003673,5083,5083,112,0,1,1
572597146,572596739,2490378,2490378,9.423465e-05,-0.00021185508,0.00011371701,0.0005517566,-0.002166451,-0.048298754,5052,5052,112,0,1,1
573098602,573098220,2490378,2490378,4.1314062e-05,-3.5409816e-05,0.000144166,0.0014033599,0.0009864637,-0.05181275,4967,4967,112,0,1,1
573597639,573597384,2490378,2490378,5.600722e-05,2.1250149e-05,-0.00013402848,0.0002600041,-0.000126586,-0.051700477,5201,5201,112,0,1,1
574100352,574096318,2490378,2490378,3.406386e-05,0.00014565578,-0.00023787806,0.003216361,-0.0012859685,-0.052653298,5212,5212,112,0,1,1
574600778,574600203,2490378,2490378,-0.00031448022,-0.00010666707,-0.00017598506,-0.0007791865,-0.0051764646,-0.08295244,8714,8714,112,0,1,1
575098161,575097880,2490378,2490378,0.00028899606,-0.00018438412,2.1954493e-06,-0.0053335973,-2.4900848e-05,-0.04714531,4852,4852,112,0,1,1
575600065,575599677,2490378,2490378,0.00041901736,-0.000104354825,4.161694e-05,0.0047134734,-0.0050222646,-0.051705975,5277,5277,112,0,1,1
576098877,576098423,2490378,2490378,-0.00024218542,-3.590553e-05,0.00017215553,-0.0009272461,8.5463995e-05,-0.048066635,4777,4777,112,0,1,1
576590270,576589764,2490378,2490378,1.5641474e-05,5.81308e-07,6.480991e-05,-0.0010668752,0.0036893948,-0.04800026,5025,5025,112,0,1,1
577096647,577096334,2490378,2490378,-2.3689914e-05,2.3343358e-05,-3.1900512e-05,0.0012081822,0.0008946821,-0.05130277,5055,5055,112,0,1,1
577597035,577596554,2490378,2490378,-6.949299e-06,1.9441699e-05,2.4948506e-05,0.0030975721,-0.005670931,-0.05123213,4938,4938,112,0,1,1
578095861,578095489,2490378,2490378,-2.5676722e-05,-5.2856063e-05,-8.4221436e-05,0.0002970309,-0.0022924533,-0.05009578,5052,5052,112,0,1,1
578596045,578595711,2490378,2490378,2.6745718e-05,0.00022552995,4.5894587e-05,0.0025697378,0.004438005,-0.048358653,6350,5044,112,0,1,1
579101527,579101070,2490378,2490378,5.415281e-05,-0.00019067671,-0.000292382,-0.0069386763,-0.00038920014,-0.046658088,5104,5104,112,0,1,1
579594175,579593778,2490378,2490378,-0.00010670161,0.0008554158,1.9006071e-05,-0.0020229542,0.0013456915,-0.04532468,4855,4855,112,0,1,1
580095511,580095119,2490378,2490378,3.454489e-05,0.0014763521,9.342976e-05,0.0013549364,-0.0019423238,-0.04923064,4887,4887,112,0,1,1
580600892,580600510,2490378,2490378,-5.6026216e-05,-5.105488e-06,0.00017912597,-0.0013883808,-0.0029159859,-0.0511048,5163,5163,112,0,1,1
581095947,581095574,2490378,2490378,-0.00016911219,-0.0005655687,2.6338905e-05,-0.00088561437,0.00061130896,-0.049332958,5041,5041,112,0,1,1
581601317,581600958,2490378,2490378,0.00020731245,-0.0001849856,-8.811576e-05,0.0008662912,0.000327192,-0.048593663,5036,5036,112,0,1,1
582100610,582100223,2490378,2490378,0.00020098644,0.000105222374,3.6618476e-05,-0.0040716333,0.005371469,-0.05397917,5402,5402,112,0,1,1
582596684,582596298,2490378,2490378,-0.00025667463,5.6948258e-05,9.746846e-05,0.0023414246,0.0022195412,-0.05090798,5118,5118,112,0,1,1
583100992,583100547,2490378,2490378,-0.0002533479,3.096625e-05,-0.00034733163,-0.0062633506,-0.0051987795,-0.10439768,10389,10389,112,0,1,1
583599806,583599402,2490378,2490378,-0.00020661921,-5.2435567e-05,-0.0003282451,-0.00083920755,-0.0026970888,-0.04809667,5099,5099,112,0,1,1
584098536,584098199,2490378,2490378,0.009924375,0.010281865,0.000307896,-0.0037496712,0.0040057367,-0.082551405,8798,8798,112,0,1,1
584599030,584594626,2490378,2490378,-0.0024560308,-0.004459929,0.00050310884,0.004681763,-0.0039446605,-0.053399496,5004,5004,112,0,1,1
585101619,585101167,2490378,2490378,-0.0005509613,-0.00075746985,-9.8885124e-05,-0.0008716772,-0.013066475,-0.050833527,5004,5004,112,0,1,1
585595434,585595048,2490378,2490378,0.0013734259,0.0007342848,8.9420666e-07,-0.00045276634,0.003483398,-0.04844434,5051,5051,112,0,1,1
586098123,586093986,2490378,2490378,0.0002562177,0.00089762645,0.00012458833,0.0045015463,0.0019057456,-0.063474834,5059,6328,112,0,1,1
586600845,586600510,2490378,2490378,-0.00071699225,-0.00029693425,0.00012949825,-0.0057505136,-0.0031014206,-0.049222384,5022,5022,112,0,1,1
587090783,587090387,2490378,2490378,-0.000108359316,-0.00034393236,-0.00030305426,-0.0045779976,-0.002496754,-0.056774866,5888,5888,112,0,1,1
587592570,587592111,2490378,2490378,0.00016383003,8.253528e-06,-0.00019176559,0.0010355,-0.0023617295,-0.050069958,4846,4846,112,0,1,1
588097824,588097388,2490378,2490378,5.6890764e-05,2.3149121e-05,-6.5693353e-06,0.0011647857,8.917138e-05,-0.051013045,5052,5052,112,0,1,1
588591726,588591326,2490378,2490378,-5.447952e-05,0.0002363636,-3.1232496e-05,0.0008822014,0.0042795115,-0.049048815,5029,5029,112,0,1,1
589102184,589101691,2490378,2490378,0.0043140547,-0.013081366,0.00023290026,0.0019438092,0.0004421318,-0.04420328,4809,4809,112,0,1,1
589594678,589594279,2490378,2490378,-0.0010822791,0.0051520434,0.0003961853,-0.0012798179,0.0033614037,-0.063872755,5049,6310,112,0,1,1
590094791,590094442,2490378,2490378,0.0005293851,0.002035653,0.0005623529,0.0038681973,0.0062153796,-0.050789863,5058,5058,112,0,1,1
590598444,590597293,2490378,2490378,-1.1420125e-05,-0.0017650889,-2.0687272e-05,-0.0011309091,-0.0012616763,-0.050260622,5024,5024,112,0,1,1
591099070,591098675,2490378,2490378,-0.00025923527,-0.00060468074,-0.00024529194,0.0027765497,0.0005249172,-0.04968708,4984,4984,112,0,1,1
591602997,591599051,2490378,2490378,0.00040621712,0.00012022051,-0.00022758741,-0.0020621866,0.001477273,-0.062189743,5222,6319,112,0,1,1
592099422,592099088,2490378,2490378,-0.00022976715,0.00023661774,-0.00011136642,-0.00044307386,-0.00065503805,-0.051274296,4999,4999,112,0,1,1
592597083,592596782,2490378,2490378,-2.9826599e-05,6.274884e-05,-0.00016561997,-0.0054471013,0.0031153925,-0.048375238,4958,4958,112,0,1,1
593098715,593098337,2490378,2490378,0.00028194743,-3.6349076e-05,-0.00022128948,-0.007250852,-0.0037607735,-0.08935027,8938,8938,112,0,1,1
593600410,593599905,2490378,2490378,3.8094473e-05,-0.00012215969,-8.38294e-05,-0.0028925778,-0.0024725914,-0.05117373,5061,5061,112,0,1,1
594100564,594100005,2490378,2490378,-0.011804688,-0.0023957496,0.0010405324,-0.0018272047,-0.01236438,-0.04420283,4850,4850,112,0,1,1
594594331,594593835,2490378,2490378,0.005339708,0.0011012731,0.00015213447,-0.0016483098,0.0045164027,-0.048639428,4975,4975,112,0,1,1
595100814,595100530,2490378,2490378,0.0012481079,-0.00034903796,0.00010129254,0.005733998,0.0011127813,-0.053431123,5196,5196,112,0,1,1
595599696,595599303,2490378,2490378,-0.0018498547,-0.00014748609,-0.00016384665,-0.0023359251,0.0015528685,-0.050770983,5024,5024,112,0,1,1
596102114,596100821,2490378,2490378,-0.00046023386,0.00025475913,-0.00015072605,0.0036000432,0.0010354621,-0.049103446,5015,5015,112,0,1,1
596597540,596592161,2490378,2490378,0.00049223943,6.6971006e-05,3.5510093e-05,-0.00359712,0.0023464663,-0.049684186,5050,5050,112,0,1,1
597096599,597096172,2490378,2490378,0.00016237951,0.00011261808,2.2026836e-05,-0.001028022,-0.00054820185,-0.049481407,4967,4967,112,0,1,1
597590458,597590042,2490378,2490378,0.00011195454,-0.00017111945,2.1974542e-05,-0.0032391122,-0.0006915484,-0.097200066,9954,9954,112,0,1,1
598101998,598101626,2490378,2490378,2.1152504e-05,0.00012368253,7.002498e-05,0.00037544995,0.00805994,-0.047553416,5059,5059,112,0,1,1
598595895,598590469,2490378,2490378,0.00021073097,0.00011812174,2.814478e-05,-0.005758629,-0.0010304358,-0.048788846,5008,5008,112,0,1,1
599102415,599102033,2490378,2490378,-0.004848706,0.010430227,-4.3124335e-05,-0.0009302588,-0.0028273545,-0.048038527,5028,5028,112,0,1,1
599600043,599599669,2490378,2490378,0.0029306991,-0.012007004,0.0015041968,0.0048732115,0.00038667885,-0.11147944,9857,9857,112,0,1,1
600094220,600093864,2490378,2490378,0.00029802992,-0.002424142,0.0007764661,0.007535602,-0.0077548455,-0.05563296,5348,5348,112,0,1,1
600594261,600593897,2490378,2490378,-0.00024933662,0.0034961826,-0.0004897273,0.00050432107,0.000851066,-0.10013914,10197,10197,112,0,1,1
601096968,601096556,2490378,2490378,-0.00022948951,0.0016715114,-0.00027933766,0.0024011831,-0.003369164,-0.050642144,5068,5068,112,0,1,1
601594746,601594424,2490378,2490378,-0.00016938582,-0.00036314444,-0.00028914175,-0.010927421,-0.0071443096,-0.053171583,5220,5220,112,0,1,1
602098631,602098295,2490378,2490378,3.0095904e-05,-0.00054246705,-0.00015581488,0.0013703296,-9.815665e-05,-0.0484692,5018,5018,112,0,1,1
602602584,602602186,2490378,2490378,2.215528e-05,-0.00025660053,-0.00040045744,0.004279153,-0.0049725375,-0.09017257,8817,8817,112,0,1,1
603093995,603093602,2490378,2490378,0.00013548965,0.00017569477,0.00026905944,0.0056807413,-0.0020422726,-0.05087354,5074,5074,112,0,1,1
603596745,603596319,2490378,2490378,4.9507216e-05,0.00013149959,-0.00024354993,-0.0044873594,0.0072258357,-0.048785493,4954,4954,112,0,1,1
604095642,604095274,2490378,2490378,0.0135539435,0.0005334706,-0.00011360234,0.00026134966,0.0028907775,-0.039671432,5076,5076,112,0,1,1
604598140,604596900,2490378,2490378,-0.008539168,-0.0030218675,0.0010276198,-0.0004757572,-0.00436783,-0.06972663,6563,6563,112,0,1,1
605097297,605096899,2490378,2490378,-0.00078445574,0.0005325853,0.00016978389,-0.002684251,-0.004491298,-0.050869487,5059,5059,112,0,1,1
605592499,605592173,2490378,2490378,0.0019348213,-0.00034221096,-0.00011597222,-0.0029285608,-0.0055982405,-0.05088944,5142,5142,112,0,1,1
606098557,606098155,2490378,2490378,0.0009329861,0.00023845104,-0.00020771024,0.0029147197,0.0043151183,-0.055818327,5817,5817,112,0,1,1
606601678,606601322,2490378,2490378,-0.00037402075,4.895617e-05,-2.4229052e-05,-0.004823912,0.0029755174,-0.049829006,5056,5056,112,0,1,1
607098169,607097803,2490378,2490378,-0.00015044854,0.00010438275,-0.00020198427,-0.003160457,-0.007824879,-0.052639004,5107,5107,112,0,1,1
607597173,607596638,2490378,2490378,0.00014863092,0.0001323274,-8.1172504e-05,0.002309638,-0.002487534,-0.050007414,5007,5007,112,0,1,1
608098538,608098119,2490378,2490378,0.00013264964,4.1372064e-06,-0.0001834636,0.00031105653,0.005255814,-0.04781706,5058,5058,112,0,1,1
608597411,608597075,2490378,2490378,-8.6239364e-05,0.00027918708,-0.00028130025,0.0068141227,-0.004014894,-0.052504215,5022,5022,112,0,1,1
609100901,609100363,2490378,2490378,-0.0039187577,-0.011398836,0.0012283346,0.0057534557,-0.00890542,-0.04725767,5681,5681,112,0,1,1
609601630,609601219,2490378,2490378,0.0025306928,0.0026577055,-0.00034682758,0.0014364385,-0.000119195945,-0.049730938,5012,5012,112,0,1,1
610095434,610095144,2490378,2490378,0.0011199149,0.000741864,-6.877703e-05,-0.004921843,0.0013522432,-0.04826543,4923,4923,112,0,1,1
610595738,610595329,2490378,2490378,-0.0012722787,-0.00089699414,0.0006475045,-0.0006254392,0.0010356549,-0.0511797,5039,5039,112,0,1,1
611099597,611099144,2490378,2490378,-0.000236583,-0.00030988886,1.7272192e-05,-0.001992082,0.0094623435,-0.056514412,5964,5964,112,0,1,1
611597503,611597014,2490378,2490378,0.00017231812,0.00013512456,1.3761017e-05,-0.0011361665,-6.9715425e-05,-0.05029943,4938,4938,112,0,1,1
612098879,612098521,2490378,2490378,-8.366268e-05,0.00015391617,-3.486403e-05,0.0012487464,-0.006037427,-0.050661635,5071,5071,112,0,1,1
612591442,612591084,2490378,2490378,-8.688513e-05,-4.4725984e-05,-0.00013268714,-0.0039922395,0.0009749176,-0.04774082,4850,4850,112,0,1,1
613093071,613092611,2490378,2490378,-6.134826e-05,-0.0001324975,-8.096307e-06,-0.00061498774,-0.004091979,-0.049679194,4950,4950,112,0,1,1
613600685,613600311,2490378,2490378,9.920083e-05,-8.249347e-05,-9.3253286e-05,0.0049198763,0.0014613961,-0.04752755,5019,5019,112,0,1,1
614100230,614099827,2490378,2490378,5.427027e-06,6.4649585e-06,9.5353615e-05,-0.0008063979,-0.00033770155,-0.04833601,6775,4911,112,0,1,1
614596174,614595675,2490378,2490378,-0.00013705612,0.00029347304,-0.00012692255,0.0025915625,-0.0009324853,-0.046973933,4960,4960,112,0,1,1
615098949,615098561,2490378,2490378,-2.1029295e-05,2.025544e-05,0.00042831368,0.0018020185,0.0025283583,-0.05079877,5021,5021,112,0,1,1
615598925,615597300,2490378,2490378,2.5782647e-05,4.340282e-05,-0.00014992365,0.0006884177,-0.0014181132,-0.042057313,4681,4681,112,0,1,1
616092852,616092479,2490378,2490378,-1.0600661e-05,-1.4625274e-05,-0.00026126878,-0.00048785677,-0.0022547771,-0.044190343,4994,4994,112,0,1,1
616595689,616595280,2490378,2490378,-7.573041e-05,5.5818226e-05,-0.00028322262,-0.0022267124,-0.011492953,-0.04958215,5060,5060,112,0,1,1
617100979,617100567,2490378,2490378,0.000895934,-0.0007876769,0.00041934205,-0.0013629162,-0.0026109507,-0.009637319,5168,4517,112,0,1,1
617599791,617599386,2490378,2490378,-0.00015364256,0.00017528687,-1.05331155e-05,0.0009156786,0.0034292436,-0.04855398,4879,4879,112,0,1,1
618094838,618094498,2490378,2490378,-0.0003532504,-0.00015650231,-3.7017042e-05,7.7730394e-05,0.00069137115,-0.05037488,5045,5045,112,0,1,1
618596468,618596077,2490378,2490378,-0.00019000756,4.0713905e-05,-6.307557e-05,-0.0007982625,0.005043987,-0.1000928,10179,10179,112,0,1,1
