timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
571365866,571365552,0.45720178,0.0036151921,-3.127709,13.830527,0.07859074,5.2470903,0
571372212,571371908,0.47506303,0.0027619835,-1.6025031,6.8679786,0.041545723,5.3350725,0
571470659,571470366,0.53055,0.0012341096,-0.59230614,6.579927,0.005924189,6.366605,0
571566400,571566127,0.5487516,0.0009054539,-0.33317852,7.1874924,0.0017160664,7.030129,0
571668966,571668685,0.5571238,0.00072569714,-0.42739022,7.5665054,0.0026823243,7.4192686,0
571771678,571771403,0.5590229,0.00059812696,-0.09716976,7.653982,0.00013706679,7.5203896,0
571864677,571864372,0.56204563,0.0005084437,-0.068424106,7.712289,6.7451634e-05,7.5711427,0
571965366,571965148,0.5618519,0.00044301173,0.30531213,7.6177983,0.0013596155,7.481628,0
572061900,572061641,0.5647133,0.00038474175,-0.7294831,7.5680075,0.007812795,7.4196587,0
572168022,572167701,0.5606891,0.00032811708,0.58232296,7.302509,0.0051595666,7.1562343,0
572264981,572264680,0.55770826,0.000286162,0.8702171,7.045499,0.011942658,6.9185376,0
572358334,572358064,0.5565763,0.00025400124,-0.04519874,6.8089886,3.3337074e-05,6.7037706,0
572469794,572469498,0.556031,0.00022938455,0.32182908,6.526832,0.0017632163,6.4513483,0
572558223,572557984,0.5566269,0.00021289563,-0.3869908,6.357199,0.0026175375,6.2804995,0
572665534,572665272,0.55747867,0.00019379743,-0.1534546,6.147063,0.00042564707,6.0573726,0
572760596,572760287,0.5575487,0.00017992691,0.4774343,5.919799,0.0042783646,5.841196,0
572861594,572861266,0.55765367,0.0001671158,-0.30874646,5.6791177,0.0018650074,5.60737,0
572963299,572963080,0.5583616,0.00015144919,0.042042196,5.4570174,3.5989262e-05,5.390232,0
573058625,573058400,0.5583993,0.00013872453,-0.57290137,5.2426314,0.0069561335,5.1758785,0
573160800,573160506,0.5584986,0.00012795074,-0.104022205,5.0265083,0.00023919009,4.9504433,0
573264352,573264033,0.558233,0.000117674594,-0.46595824,4.7819753,0.0050448026,4.725818,0
573366734,573366453,0.5584318,0.000108673696,-0.40354073,4.568618,0.0039604763,4.5128374,0
573471455,573471174,0.5584614,0.00010067892,-0.042095393,4.348306,4.5280012e-05,4.303833,0
573568772,573568487,0.55903006,9.486618e-05,-0.14080378,4.1776843,0.0005272912,4.121304,1
573669686,573669411,0.55943763,8.825751e-05,-0.29379934,3.9809349,0.0024092067,3.9356594,1
573761148,573760858,0.5597312,8.284163e-05,-0.42019928,3.8057334,0.0051550125,3.7707126,1
573856549,573856300,0.5598385,7.786852e-05,0.096419126,3.6539497,0.0002826971,3.6042652,1
573967845,573967619,0.5600181,7.274481e-05,0.2857407,3.4520247,0.0026280147,3.419804,1
574066523,574066270,0.56024283,6.895603e-05,0.24249724,3.310293,0.0019738069,3.2637873,1
574159766,574159530,0.5599678,6.497593e-05,0.07540277,3.1559558,0.00020017098,3.119565,1
574260916,574260587,0.5601746,6.168997e-05,0.13144027,3.0161715,0.0006364413,2.9729764,1
574369861,574369580,0.56024146,5.7837962e-05,0.09618549,2.854016,0.0003601805,2.819684,1
574460887,574460628,0.56039315,5.495816e-05,-0.16959862,2.7277436,0.0011716519,2.698541,1
574561898,574561643,0.56096554,5.1907726e-05,-0.2615252,2.5967145,0.0029265801,2.5726469,1
574666602,574666374,0.5610313,5.126608e-05,8.700224,4.8948145,1.7182332,5.1949267,1
574765081,574764942,0.5610313,5.1281822e-05,9.511262,7.6462135,1.314581,8.033142,1
574860046,574859901,0.5610313,5.835385e-05,9.858699,10.25496,1.0530833,10.405854,1
574968811,574968345,0.5610313,6.69187e-05,10.148721,12.252649,0.934007,12.605124,1
575069686,575069540,0.5610313,6.693248e-05,10.09453,13.925953,0.81302667,14.068128,1
575161864,575161730,0.5610313,6.6945104e-05,10.263213,14.959434,0.7823643,15.023259,1
575258075,575257928,0.5610313,6.695971e-05,10.099903,15.610308,0.72607327,15.65073,1
575362392,575362250,0.5610313,6.6978675e-05,10.095862,16.023214,0.706797,16.056196,1
575469975,575469843,0.5610313,6.699548e-05,10.098778,16.146626,0.7018,16.154423,1
575566109,575565945,0.5610313,6.7009e-05,9.478463,16.075218,0.6209783,16.050262,1
575664293,575664142,0.5610313,6.702318e-05,10.090799,15.89013,0.712002,15.874737,1
575765649,575765503,0.5610313,6.70372e-05,9.2741585,15.650159,0.61064357,15.6025505,1
575858512,575858371,0.5610313,6.705308e-05,9.758195,15.305939,0.6912521,15.261624,1
575964914,575964805,0.5610313,6.70699e-05,9.646911,14.824776,0.69750273,14.776329,1
576059728,576059592,0.5610313,6.708663e-05,9.737256,14.433869,0.72987396,14.3611,1
576156864,576156692,0.5610313,6.710102e-05,10.186712,13.9353,0.82738805,13.890922,1
576268043,576267901,0.5610313,6.7117144e-05,10.123483,13.420645,0.84848464,13.376705,1
576359137,576358990,0.5610313,6.713069e-05,10.070048,12.964472,0.8690921,12.936562,1
576470256,576470136,0.5610313,6.714654e-05,10.228112,12.404128,0.93709195,12.381025,1
576561520,576561299,0.5610313,6.715924e-05,9.761252,11.975547,0.8840427,11.922379,1
576667304,576666957,0.5610313,6.7174056e-05,9.809702,11.486012,0.9308931,11.412301,1
576763398,576763240,0.5610313,6.968047e-05,9.694725,10.999858,0.94938296,10.950794,1
576861645,576861452,0.5610313,7.544723e-05,10.220081,10.517947,1.1034057,10.477958,1
576957995,576957878,0.5610313,9.011779e-05,9.949083,10.080684,1.0910224,10.035409,1
577060511,577060370,0.5610313,0.00010645067,9.92645,9.630904,1.136785,9.580032,1
577167863,577167725,0.5610313,0.00012350752,9.617632,9.162065,1.1217612,9.117339,1
577264919,577264734,0.5610313,0.00013838214,10.017395,8.769146,1.2714807,8.71351,1
577365688,577365545,0.5610313,0.00015195293,9.929742,8.34937,1.3121384,8.307112,1
577460766,577460590,0.5610313,0.00016532453,9.701582,7.969557,1.3122253,7.9322886,1
577557895,577557767,0.5610313,0.00018267914,9.789178,7.589419,1.4029474,7.5675044,1
577660368,577660197,0.5610313,0.00019834015,10.006676,7.2457957,1.5355045,7.206657,1
577766595,577766448,0.5610313,0.00021320197,10.113725,6.879507,1.652047,6.8471503,1
577867198,577867055,0.5610313,0.0002268845,9.754831,6.550028,1.6141871,6.519373,1
577968290,577968167,0.5610313,0.00024103156,9.864045,6.2346025,1.7340388,6.204666,1
578070688,578070549,0.5610313,0.0002562226,9.706033,5.9172697,1.7689666,5.8992257,1
578162637,578162495,0.5610313,0.00027097986,9.919223,5.664135,1.9300972,5.638216,1
578255411,578255263,0.5610313,0.0002837559,9.820745,5.4164925,1.9784645,5.3887343,1
578357808,578357654,0.5610313,0.0003000041,9.718587,5.160909,2.033469,5.1245966,1
578456924,578456773,0.5610313,0.00031699732,9.607936,4.9120092,2.0881345,4.8794045,1
578566116,578566068,0.5610313,0.00033489655,9.69878,4.6547155,2.245425,4.622915,1
578664862,578664807,0.5610313,0.00034830137,9.808869,4.4296107,2.413403,4.405138,1
578753210,578753160,0.5610313,0.00036113372,9.646087,4.2404838,2.4380603,4.2168446,1
578854305,578854161,0.5610313,0.00037875172,9.501772,4.040206,2.4829226,4.0113487,1
578964138,578963997,0.5610313,0.00039771918,9.604143,3.8276362,2.67759,3.7998228,1
579069096,579068930,0.5610313,0.0004128998,9.800813,3.6312635,2.9391649,3.6099858,1
579168243,579168106,0.5610313,0.00042678407,10.22311,3.4579656,3.358172,3.4428854,1
579256082,579255938,0.5610313,0.00044028918,8.938192,3.3142302,2.6783924,3.3005233,1
579365875,579365642,0.5610313,0.0004590265,10.672057,3.2384613,3.907645,3.2204437,1
579468012,579467879,0.5610313,0.00047388213,9.9307785,3.0775561,3.5605583,3.0700316,1
579568956,579568823,0.5610313,0.00048863835,9.818856,2.9309494,3.6548617,2.9235935,1
579661206,579661056,0.5610313,0.0005028077,9.770942,2.8028417,3.784703,2.7957366,1
579771240,579771090,0.5610313,0.0005189668,9.739459,2.6636987,3.9567816,2.650585,1
579862084,579861952,0.5610313,0.00053220266,9.791022,2.5484219,4.1796727,2.535207,1
579964306,579964172,0.5610313,0.0005468354,9.747198,2.4231873,4.356424,2.4111798,1
580066792,580066666,0.5610313,0.00056506315,9.702083,2.3058763,4.535774,2.2927146,1
580161759,580161595,0.5610313,0.00058115926,10.132955,2.1996477,5.186526,2.1904602,1
580265891,580265745,0.5610313,0.0005961226,9.8625,2.0932624,5.163069,2.081985,1
580356833,580356683,0.5610313,0.00061046204,9.998294,2.002565,5.546547,1.9922304,1
580465014,580464558,0.5610313,0.000626338,9.921413,1.9005309,5.7547917,1.8907582,1
580560874,580560727,0.5610313,0.0006413262,9.838334,1.8129985,5.932028,1.8034735,1
580663001,580662858,0.5610313,0.0006578518,10.062413,1.7249193,6.5221834,1.7166383,1
580758931,580758795,0.5610313,0.000673488,9.91809,1.651549,6.617929,1.6393491,1
580858778,580858624,0.5610313,0.00068690506,9.624573,1.5695845,6.557461,1.5620501,1
580959917,580959736,0.5610313,0.0007031053,9.892939,1.4958333,7.269841,1.4877219,1
581057080,581056936,0.5610313,0.0007175534,10.216173,1.4223249,8.153333,1.4193227,1
581169687,581169552,0.5610313,0.0007349832,9.735292,1.3560784,7.765523,1.3456779,1
581268186,581268028,0.5610313,0.00075146597,9.948445,1.2929014,8.505552,1.2865905,1
581370170,581370023,0.5610313,0.0007658915,9.716318,1.2316719,8.516593,1.2256019,1
581462105,581461956,0.5610313,0.0007787818,9.3677635,1.1771759,8.283006,1.1736233,1
581562475,581562348,0.5610313,0.00079342345,9.879422,1.124046,9.647982,1.1184419,1
581654235,581654058,0.5610313,0.0008068062,10.008813,1.0756136,10.348236,1.0701187,1
581766974,581766830,0.5610313,0.0008241292,10.115918,1.0192834,11.155092,1.0147527,1
581861630,581861500,0.5610313,0.0008382345,9.466336,1.0,9.956836,1.0,1
581965041,581964781,0.5610313,0.00085452053,9.88122,1.0,10.848722,1.0,1
582066663,582066193,0.5610313,0.0008690311,10.117493,1.0,11.373739,1.0,1
582163819,582163682,0.5610313,0.0008837594,9.71978,1.0,10.497125,1.0,1
582267354,582267220,0.5610313,0.0009020734,10.166317,1.0,11.483778,1.0,1
582359453,582359297,0.5610313,0.0009152515,9.724646,1.0,10.507637,1.0,1
582457836,582457711,0.5610313,0.0009295114,9.653158,1.0,10.353718,1.0,1
582556405,582556286,0.5610313,0.00094511296,9.946326,1.0,10.992156,1.0,1
582658594,582658468,0.5610313,0.00095928356,10.18005,1.0,11.514824,1.0,1
582764941,582764776,0.5610313,0.0009750353,10.236,1.0,11.641744,1.0,1
582862966,582862820,0.5610313,0.0009912018,9.674606,1.0,10.399778,1.0,1
582961787,582961636,0.5610313,0.0010057195,10.141064,1.0,11.426797,1.0,0
583066810,583066670,0.5610313,0.0010220052,10.310968,1.0,11.812897,1.0,0
583165262,583165128,0.5610313,0.0010389021,9.738021,1.0,10.536561,1.0,0
583265164,583265028,0.5610313,0.0010535582,9.421893,1.0,9.863564,1.0,0
583360957,583360819,0.5610313,0.001067862,10.346984,1.0,11.895564,1.0,0
583471225,583471055,0.5610313,0.0010822944,9.977507,1.0,11.061182,1.0,0
583561047,583560897,0.5610313,0.0010946487,9.90551,1.0,10.902125,1.0,0
583661947,583661805,0.5610313,0.0011094128,9.667401,1.0,10.3842945,1.0,0
583762520,583762370,0.5610313,0.0011241195,9.549612,1.0,10.132788,1.0,0
583863701,583863580,0.5610313,0.0011381637,10.011053,1.0,11.135687,1.0,0
583965086,583964963,0.5610313,0.0011529675,9.175216,1.0,9.353843,1.0,0
584065594,584065236,0.5610313,0.0011675379,9.384286,1.0,9.78498,1.0,0
584172221,584172096,0.5610313,0.0011866912,9.3481455,1.0,9.709759,1.0,0
584259441,584259304,0.5610313,0.0012011677,9.08963,1.0081571,9.105875,1.0060455,0
584367947,584367801,0.5610313,0.001217846,10.0212345,1.0,11.158349,1.0,0
584462186,584461684,0.5610313,0.0012310833,10.323544,1.0,11.841728,1.0,0
584561376,584561240,0.5610313,0.0012475795,10.542755,1.0,12.349965,1.0,0
584665065,584664904,0.5610313,0.0012619885,10.563215,1.0032254,12.358087,1.0004308,0
584769273,584769153,0.5610313,0.0012810797,10.470059,1.0,12.180239,1.0,0
584872126,584871979,0.5610313,0.0012979981,10.367002,1.0,11.941636,1.0,0
584965256,584965130,0.5610313,0.001312934,9.484363,1.0,9.994793,1.0,0
