timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
567666665,567666376,0.23717251,0.047905613,-9.792616
567697074,567696669,0.25277525,-0.0047676684,-9.803587
567747399,567747158,0.22240463,0.12526365,-9.784501
567793057,567792748,0.21901426,0.10667387,-9.803583
567843476,567843230,0.14449514,0.022413656,-9.798231
567894350,567893970,0.25276443,0.045457385,-9.707984
567939681,567939295,0.29603255,0.050781645,-9.947147
567995011,567994751,0.3334976,0.012102289,-9.872047
568045566,568045274,0.31349525,0.098481625,-9.9138565
568091058,568090752,0.2877553,0.066768676,-9.915527
568142264,568141919,0.25007528,0.050740954,-9.84708
568192260,568191963,0.25728273,0.053609356,-9.853087
568247753,568247413,0.29602477,0.09711817,-9.842342
568293186,568292923,0.2999001,0.09902853,-9.840905
568344800,568344441,0.22277659,-0.030109659,-9.863233
568394509,568393933,0.25821713,0.10873419,-9.818324
568445191,568444815,0.27628905,0.030344365,-9.840538
568495692,568495031,0.28746453,0.06389433,-9.843703
568546062,568545676,0.2606583,0.14001665,-9.854572
568591397,568591100,0.24755178,0.06507658,-9.859062
568642251,568641588,0.23378952,-0.06663108,-9.854846
568692610,568692267,0.24165572,0.09435727,-9.840825
568742976,568742606,0.25466362,0.03204051,-9.8561
568794017,568793334,0.29878682,0.10861608,-9.831665
568844350,568844051,0.19744891,0.040445242,-9.8664055
568889495,568889220,0.20988496,0.0027581211,-9.875242
568945897,568944960,0.30902675,0.16485307,-9.839996
568995655,568995313,0.24791774,0.023971716,-9.85742
569046337,569045817,0.27354175,-0.026533274,-9.847476
569091876,569091359,0.2839145,0.03189434,-9.839537
569142197,569141822,0.20567496,0.134511,-9.83181
569192643,569192341,0.28554076,0.020499408,-9.848808
569243273,569242951,0.31059694,0.10723435,-9.8061695
569293914,569293376,0.16842376,-0.018800449,-9.832311
569344280,569343973,0.27815968,0.03294586,-9.82186
569394814,569394456,0.26977435,0.17737572,-9.837139
569445302,569445002,0.20211339,-0.054634098,-9.880965
569495792,569495506,0.28718168,0.0393333,-9.84123
569541329,569540975,0.32657477,0.12031504,-9.856896
569597005,569596726,0.33241236,0.021880748,-9.875279
569647636,569647346,0.3238559,0.13260703,-9.838651
569692959,569692672,0.29010433,0.12766656,-9.851969
