timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
963026813,963026586,0.553344,0.00033198553,-0.46233732,4.404181,0.005392749,4.278715,0
963037035,963036778,0.5532505,0.00032368457,0.06797537,4.3884616,0.000116989904,4.2578177,0
963117985,963117754,0.5545009,0.00026894372,0.046206146,4.203116,5.6439814e-05,4.0947213,0
963226305,963226049,0.5554506,0.00022040434,-0.28806332,3.972282,0.0023210973,3.8859622,0
963325081,963324812,0.5566525,0.00018825449,-0.27353194,3.7878976,0.0021947008,3.7049258,0
963433445,963433219,0.55669326,0.00016328893,0.031083912,3.5925236,2.9883346e-05,3.5147228,0
963519475,963519229,0.557746,0.00014539614,-0.2730676,3.4356139,0.0024115345,3.3711584,0
963629733,963629448,0.55817294,0.00013082051,0.16093001,3.2602444,0.00088263553,3.194852,0
963728083,963727780,0.5589423,0.0001189033,-0.20566085,3.1064522,0.0015128506,3.0466888,0
963827821,963827555,0.56015563,0.00010834972,-0.011248401,2.9554555,4.7567974e-06,2.9016612,0
963929883,963929641,0.5613053,9.6896045e-05,-0.13425785,2.799067,0.00071552297,2.7600603,0
964026003,964025780,0.5607868,8.894155e-05,0.0010052919,2.6756136,4.1968022e-08,2.637936,0
964128387,964128153,0.5619528,8.198744e-05,-0.055610806,2.540705,0.00013524512,2.5095963,0
964216846,964216625,0.5625063,7.688771e-05,-0.06933287,2.4385655,0.00021902888,2.4042225,0
964329516,964329132,0.5631487,7.0774535e-05,0.025681473,2.3134212,3.1676896e-05,2.2749727,0
964430532,964430315,0.5626781,6.4690736e-05,0.45221537,2.1919377,0.010366208,2.16778,0
964530311,964530047,0.5624993,5.9764083e-05,0.095903575,2.0996702,0.00048671642,2.0661607,0
964632355,964632099,0.5626292,5.4856133e-05,0.33194935,1.997468,0.006129448,1.9672792,0
964722079,964721787,0.56255126,5.130267e-05,0.26020727,1.912571,0.003933497,1.8834299,0
964831878,964831643,0.5621672,4.7263806e-05,0.038918085,1.8101965,9.296826e-05,1.7868373,1
964924531,964924234,0.5622414,4.467624e-05,-0.10321987,1.7348343,0.00068237964,1.707935,1
965030708,965030457,0.56244177,4.162018e-05,0.14172982,1.6466593,0.0013554272,1.621441,1
965130459,965130221,0.56241214,3.8831742e-05,-0.119537964,1.5660248,0.0010138426,1.5462695,1
965222328,965222094,0.5621386,3.6548e-05,0.048810586,1.4986813,0.0001766348,1.4789714,1
965331148,965330901,0.56199026,3.4177217e-05,0.07198888,1.424379,0.00040426184,1.4030147,1
965423397,965423146,0.56163156,3.200458e-05,-0.07914854,1.3584373,0.0005123936,1.3427024,1
965526798,965526573,0.5617246,3.0219671e-05,0.0035497579,1.2920222,1.0836397e-06,1.2772135,1
965623931,965623731,0.5618809,2.8329758e-05,-0.29984945,1.2345072,0.00809227,1.2197095,1
965731493,965731231,0.5617753,2.6792399e-05,0.19502462,1.1741954,0.0035991173,1.1576188,1
965827416,965827186,0.56165665,2.5341491e-05,-0.09720717,1.1235505,0.0009344617,1.107505,1
965922219,965921979,0.56157583,2.39727e-05,0.3232834,1.0721539,0.010830966,1.057991,1
966023451,966023168,0.5611226,2.2544777e-05,-0.05544307,1.019534,0.00033500424,1.0092715,1
966133104,966132908,0.5613253,2.1097805e-05,0.0614067,1.0065006,0.0004162699,1.0,1
966232063,966231755,0.5610245,2.0075953e-05,0.3754904,1.0061636,0.015569927,1.0,1
966324016,966323748,0.5608701,1.9139628e-05,0.3521693,1.0058895,0.013699673,1.0,1
966422467,966422180,0.5607383,1.8395513e-05,-0.21175154,1.0056967,0.004953859,1.0,1
966531350,966531073,0.5608918,1.7416762e-05,-0.0023594052,1.0055273,6.1513254e-07,1.0,1
966617431,966617143,0.5609156,1.6794686e-05,-0.10123876,1.0053165,0.0011327871,1.0,1
966724473,966724147,0.5611419,1.5819682e-05,0.09113069,1.0049063,0.0009182506,1.0,1
966825592,966825315,0.5615422,1.5093591e-05,-0.49439606,1.0047746,0.027029553,1.0,1
966926251,966926030,0.5617224,1.4497853e-05,0.096549645,1.0045631,0.0010310545,1.0,1
967027562,967027425,0.56160945,1.4196366e-05,9.952885,2.596157,4.239596,2.8649294,1
967124925,967124646,0.56160945,1.4215828e-05,9.519875,5.7719455,1.7446074,6.236241,1
967232324,967232185,0.56160945,1.7799064e-05,9.532648,8.825648,1.1440315,9.178589,1
967317262,967317101,0.56160945,2.6705418e-05,9.752926,10.701755,0.9875801,11.001905,1
967421783,967421624,0.56160945,2.6723823e-05,9.886349,12.429444,0.8737308,12.598042,1
967528790,967528665,0.56160945,2.674207e-05,9.446151,13.830274,0.7168635,13.875649,1
967634933,967634827,0.56160945,2.6757907e-05,9.487615,14.733223,0.67885,14.776966,1
967730336,967730196,0.56160945,2.6773609e-05,9.710067,15.14936,0.6915246,15.205398,1
967833406,967833289,0.56160945,2.678977e-05,9.97624,15.40223,0.7179723,15.423187,1
967930673,967930566,0.56160945,2.6804993e-05,9.970254,15.526605,0.71136653,15.52848,1
968028213,968028089,0.56160945,2.6822876e-05,10.292698,15.473172,0.7607406,15.47442,1
968132736,968132633,0.56160945,2.6839394e-05,9.804825,15.298496,0.6982138,15.267779,1
968219808,968219686,0.56160945,2.6852766e-05,9.725746,15.034053,0.6990807,15.013313,1
968331272,968331138,0.56160945,2.6869893e-05,9.820799,14.674657,0.7302695,14.632884,1
968422764,968422628,0.56160945,2.6883912e-05,9.775012,14.265519,0.7442254,14.217765,1
968528427,968528289,0.56160945,2.6902468e-05,9.430367,13.782,0.71697253,13.728556,1
968624576,968624437,0.56160945,2.6917969e-05,10.021094,13.340124,0.83642673,13.278436,1
968726937,968726806,0.56160945,2.6936583e-05,9.788479,12.835027,0.8294517,12.758738,1
968821252,968821127,0.56160945,2.6950838e-05,9.648825,12.376228,0.8358301,12.299785,1
968923701,968923550,0.56160945,2.6969585e-05,9.779889,11.894413,0.89347494,11.801868,1
969026367,969026256,0.56160945,2.9556568e-05,9.6642885,11.361498,0.9134014,11.304086,1
969128472,969128326,0.56160945,2.9573577e-05,9.5901165,10.85726,0.94120675,10.807615,1
969227851,969227728,0.56160945,3.7734786e-05,9.756028,10.401461,1.0167384,10.356342,1
969333020,969332894,0.56160945,5.5356464e-05,9.893464,9.916367,1.0967349,9.889249,1
969420259,969420123,0.56160945,6.883466e-05,10.082501,9.535657,1.1845229,9.510725,1
969531457,969531328,0.56160945,8.779658e-05,9.88538,9.095362,1.1937798,9.035828,1
969628895,969628755,0.56160945,0.000104090796,10.184737,8.663529,1.330339,8.629674,1
969728692,969728552,0.56160945,0.00011948386,9.945537,8.296606,1.3246875,8.2375345,1
969819333,969819231,0.56160945,0.00013141915,9.610596,7.933225,1.2936248,7.8886704,1
969928209,969928073,0.56160945,0.00015023586,9.660911,7.537502,1.3758345,7.4866366,1
970022996,970022877,0.56160945,0.00016623759,10.045095,7.187381,1.5598937,7.1528873,1
970127422,970127294,0.56160945,0.00018126839,9.948076,6.83402,1.6090126,6.801422,1
970232455,970232323,0.56160945,0.00019799391,9.777063,6.500389,1.6339358,6.468718,1
970322475,970322343,0.56160945,0.0002145559,9.803218,6.2396994,1.7113196,6.193048,1
970424321,970424169,0.56160945,0.00023016486,9.742605,5.938486,1.7759551,5.898377,1
970523316,970523186,0.56160945,0.00024657205,9.6227455,5.6588554,1.8181381,5.620095,1
970625389,970625257,0.56160945,0.00026401386,9.459647,5.3729544,1.8505218,5.346625,1
970731609,970731562,0.56160945,0.00028016663,9.764023,5.1143513,2.0712118,5.0759254,1
970831626,970831545,0.56160945,0.00029560723,9.614522,4.8663416,2.1106212,4.8333187,1
970927412,970927356,0.56160945,0.0003113229,9.914437,4.6284657,2.359699,4.611058,1
971033319,971033210,0.56160945,0.0003285576,9.705461,4.40963,2.3734913,4.3761744,1
971125219,971125078,0.56160945,0.0003423148,9.631583,4.205697,2.4508395,4.1831927,1
971223077,971222953,0.56160945,0.00035684914,9.835977,4.0057817,2.6835222,3.9861467,1
971328939,971328824,0.56160945,0.0003723791,9.923225,3.7967799,2.8816934,3.7846742,1
971421169,971420945,0.56160945,0.00038882843,7.6616745,3.6470072,1.7884147,3.6484683,1
971522235,971522126,0.56160945,0.00040467703,8.109798,3.5648792,2.0499005,3.5557806,1
971619080,971618962,0.56160945,0.0004202535,9.477554,3.4188437,2.9192467,3.404338,1
971727060,971726922,0.56160945,0.00044051398,9.9220495,3.2595103,3.3558917,3.230458,1
971819119,971818997,0.56160945,0.0004568517,10.079233,3.1139278,3.624966,3.0977416,1
971918710,971918362,0.56160945,0.0004717967,9.813515,2.980398,3.5903137,2.9643543,1
972024779,972024480,0.56160945,0.00048853375,9.798159,2.8368618,3.7601764,2.823664,1
972129702,972129583,0.56160945,0.0005062545,9.730091,2.695735,3.9022412,2.6874604,1
972226997,972226864,0.56160945,0.0005207049,10.069753,2.578299,4.3698025,2.5662673,1
972329643,972329517,0.56160945,0.00053867727,10.421782,2.4536223,4.918512,2.444841,1
972424304,972424125,0.56160945,0.00055228267,9.890199,2.351998,4.6209426,2.3396957,1
972528305,972528173,0.56160945,0.00056973286,9.921165,2.2405305,4.8812613,2.2328353,1
972623852,972623648,0.56160945,0.000585565,10.515848,2.1425114,5.734862,2.1339576,1
972727565,972727107,0.56160945,0.0006018154,9.910439,2.0447812,5.33699,2.0285401,1
972827682,972827039,0.56160945,0.00061929156,9.9624195,1.9445685,5.671056,1.931328,1
972930858,972930713,0.56160945,0.00063780294,9.994453,1.8480014,6.005834,1.8344303,1
973027880,973027759,0.56160945,0.0006510035,9.80164,1.7577119,6.0730557,1.7499486,1
973130976,973130356,0.56160945,0.00066592917,10.090593,1.6704448,6.772652,1.6653315,1
973222381,973222252,0.56160945,0.00068099465,9.942392,1.6020254,6.8559856,1.5913609,1
973327776,973327657,0.56160945,0.00069717085,9.509443,1.5168608,6.6240244,1.5121753,1
973430148,973430019,0.56160945,0.0007136854,9.565602,1.4468439,7.0268464,1.4395255,1
973519386,973519250,0.56160945,0.0007296245,9.780193,1.3892347,7.65027,1.3787715,1
973628007,973627882,0.56160945,0.0007493289,9.999982,1.3109579,8.475536,1.3069918,1
973726292,973726145,0.56160945,0.00076647144,9.775931,1.2549518,8.461488,1.2457019,1
973831331,973831213,0.56160945,0.00078331376,9.744048,1.186492,8.891428,1.1826537,1
973927557,973927431,0.56160945,0.00079971255,9.955311,1.1380414,9.676294,1.1281503,1
974018181,974018069,0.56160945,0.0008154423,9.702584,1.0838343,9.650936,1.0812923,1
974130882,974130763,0.56160945,0.00083160674,9.563954,1.0298886,9.868298,1.0250865,1
974230985,974230863,0.56160945,0.00084743433,9.981308,1.0,11.0696125,1.0,1
974317935,974317783,0.56160945,0.00085986045,10.077436,1.0,11.283858,1.0,1
974429096,974428983,0.56160945,0.0008817536,9.805729,1.0,10.683591,1.0,1
974522371,974522234,0.56160945,0.00089755486,9.878375,1.0,10.842477,1.0,1
974618619,974618511,0.56160945,0.00091141707,9.884569,1.0,10.856078,1.0,1
974720811,974720703,0.56160945,0.0009273995,9.836999,1.0,10.751839,1.0,1
974829394,974829263,0.56160945,0.00094332,9.834531,1.0,10.746444,1.0,1
974934058,974933817,0.56160945,0.00096209074,9.658687,1.0,10.3655815,1.0,1
975024106,975023980,0.56160945,0.0009746781,9.426197,1.0,9.872577,1.0,1
975124745,975124636,0.56160945,0.0009891324,9.915295,1.0,10.923674,1.0,1
975221287,975221135,0.56160945,0.001004976,9.621441,1.0,10.285792,1.0,0
975319005,975318878,0.56160945,0.0010203498,10.035078,1.0,11.1891985,1.0,0
975415985,975415842,0.56160945,0.001036804,9.653932,1.0,10.355377,1.0,0
975526828,975526680,0.56160945,0.001055411,9.788609,1.0,10.6463175,1.0,0
975630509,975630396,0.56160945,0.001073943,9.874517,1.0,10.834011,1.0,0
975731175,975731082,0.56160945,0.0010904586,9.924688,1.0,10.944382,1.0,0
975827182,975827035,0.56160945,0.0011045341,9.646883,1.0,10.340261,1.0,0
975917215,975917088,0.56160945,0.0011196212,9.6901045,1.0,10.433125,1.0,0
976030960,976030833,0.56160945,0.0011388665,9.685095,1.0,10.42234,1.0,0
976129282,976129160,0.56160945,0.0011560426,9.5872965,1.0,10.212917,1.0,0
976224385,976223862,0.56160945,0.0011719824,10.265442,1.0,11.708811,1.0,0
976330039,976329927,0.56160945,0.001188843,9.416971,1.0,9.85326,1.0,0
976430082,976429955,0.56160945,0.0012056881,9.129818,1.0,9.261509,1.0,0
976531047,976530935,0.56160945,0.0012211014,9.267198,1.0,9.542328,1.0,0
976626783,976626654,0.56160945,0.0012360231,9.505899,1.0,10.0402355,1.0,0
976727809,976727687,0.56160945,0.0012520782,10.105618,1.0,11.347056,1.0,0
976830547,976830403,0.56160945,0.0012703491,10.817356,1.0,13.001688,1.0,0
976922762,976922634,0.56160945,0.0012862387,10.347821,1.0,11.89749,1.0,0
977030370,977030247,0.56160945,0.0013043792,9.450671,1.0,9.923909,1.0,0
977132190,977132082,0.56160945,0.0013196415,9.194498,1.0,9.3932,1.0,0
977232046,977231920,0.56160945,0.0013344598,9.798219,1.0,10.6672325,1.0,0
977324343,977324221,0.56160945,0.0013476446,9.254571,1.0,9.516343,1.0,0
977428712,977428558,0.56160945,0.0013645322,10.009281,1.0,11.131745,1.0,0
977523580,977523458,0.56160945,0.0013797131,9.393092,1.0,9.803353,1.0,0
977620871,977620749,0.56160945,0.0013939285,9.730797,1.0,10.520934,1.0,0
977726026,977725908,0.56160945,0.0014123282,9.6689825,1.0,10.3876915,1.0,0
977823006,977822855,0.56160945,0.001430253,9.850946,1.0,10.78235,1.0,0
977929473,977929338,0.56160945,0.0014510994,9.515934,1.0,10.061444,1.0,0
978031736,978031608,0.56160945,0.0014691493,9.931694,1.0,10.959839,1.0,0
978125066,978124921,0.56160945,0.0014837268,9.972797,1.0,11.050743,1.0,0
