timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
956250448,0.07069192,-0.2816716,0.083501935,0.0,0.0,-0.12,0
956255666,0.07071748,-0.2816969,0.083482265,0.0,0.0,-0.12,0
956260767,0.07070679,-0.28172997,0.08350909,0.0,0.0,-0.12,0
956264530,0.07072276,-0.28176215,0.08350074,0.0,0.0,-0.12,0
956269612,0.07072772,-0.28172848,0.08351117,0.0,0.0,-0.12,0
956280620,0.070745245,-0.28177965,0.08350402,0.0,0.0,-0.12,0
956290822,0.070842594,-0.28172183,0.08430272,0.0,0.0,-0.12,0
956299888,0.07090472,-0.28167573,0.0847891,0.0,0.0,-0.12,0
956304738,0.07086317,-0.28166917,0.084486306,0.0,0.0,-0.12,0
956314725,0.070698604,-0.28175968,0.08349776,0.0,0.0,-0.12,0
956320049,0.07077977,-0.28169087,0.08319378,0.0,0.0,-0.12,0
956324982,0.07080643,-0.28167322,0.0831154,0.0,0.0,-0.12,0
956333867,0.07097024,-0.2816775,0.08303106,0.0,0.0,-0.12,0
956341579,0.07109556,-0.28176728,0.08330047,0.0,0.0,-0.12,0
956346471,0.071059674,-0.2818233,0.083121955,0.0,0.0,-0.12,0
956356626,0.07074733,-0.2818765,0.08243054,0.0,0.0,-0.12,0
956365651,0.07075085,-0.28183186,0.082564354,0.0,0.0,-0.12,0
956367442,0.070758305,-0.28181073,0.08282155,0.0,0.0,-0.12,0
956371802,0.07075593,-0.28175718,0.08307338,0.0,0.0,-0.12,0
956381031,0.07064254,-0.2818861,0.08288026,0.0,0.0,-0.12,0
956389470,0.07062561,-0.2819127,0.082772374,0.0,0.0,-0.12,0
956395855,0.070762545,-0.2820196,0.08255154,0.0,0.0,-0.12,0
956404861,0.07071431,-0.2820561,0.081861615,0.0,0.0,-0.12,0
956414606,0.07091548,-0.28203425,0.08078724,0.0,0.0,-0.12,0
956419999,0.07105169,-0.2819002,0.0804472,0.0,0.0,-0.12,0
956424931,0.0711771,-0.2818429,0.080191195,0.0,0.0,-0.12,0
956429952,0.07130031,-0.281741,0.08004606,0.0,0.0,-0.12,0
956434955,0.0714715,-0.28168315,0.08007616,0.0,0.0,-0.12,0
956444064,0.07171623,-0.2815827,0.08019209,0.0,0.0,-0.12,0
956450184,0.07191513,-0.28139168,0.08024186,0.0,0.0,-0.12,0
956452143,0.07218452,-0.28109467,0.080284774,0.0,0.0,-0.12,0
956456404,0.072445944,-0.28076893,0.0803113,0.0,0.0,-0.12,0
956465423,0.07311673,-0.28015143,0.08087367,0.0,0.0,-0.12,0
956475409,0.07343646,-0.27978477,0.08131027,0.0,0.0,-0.12,0
956477116,0.07385307,-0.27929956,0.08174658,0.0,0.0,-0.12,0
956481741,0.074175745,-0.27888232,0.08149475,0.0,0.0,-0.12,0
956491991,0.07544216,-0.27790052,0.08018792,0.0,0.0,-0.12,0
956496745,0.076500885,-0.2770087,0.07961273,0.0,0.0,-0.12,0
956501944,0.07778487,-0.27510637,0.079061985,0.0,0.0,-0.12,0
956506887,0.079145774,-0.27228665,0.07873058,0.0,0.0,-0.12,0
956518264,0.081505336,-0.26274547,0.077503026,0.0,0.0,-0.12,0
956527367,0.08371555,-0.25455183,0.076607466,0.0,0.0,-0.12,0
956532298,0.08542693,-0.24980865,0.076247156,0.0,0.0,-0.12,0
956537393,0.0870297,-0.24498501,0.07590979,0.0,0.0,-0.12,0
956542392,0.08893188,-0.23958105,0.07563889,0.0,0.0,-0.12,0
956547568,0.09066458,-0.23359933,0.07559985,0.0,0.0,-0.12,0
956559488,0.09399701,-0.22032547,0.07560283,0.0,0.0,-0.12,0
956562837,0.09560072,-0.21320187,0.07572025,0.0,0.0,-0.12,0
956567632,0.09712551,-0.20732768,0.075864196,0.0,0.0,-0.12,0
956579177,0.10090782,-0.19499406,0.07708043,0.0,0.0,-0.12,0
956584220,0.10218788,-0.19025269,0.07771075,0.0,0.0,-0.12,0
956589168,0.10319911,-0.18546623,0.078559816,0.0,0.0,-0.12,0
956599213,0.103619546,-0.18083379,0.07915497,0.0,0.0,-0.12,0
956601160,0.10412119,-0.17492491,0.08004397,0.0,0.0,-0.12,0
956610638,0.10435276,-0.16633844,0.081932545,0.0,0.0,-0.12,0
