timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
957771086,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.20982,-0.0,-0.0,-0.001,1.5016958,0.0
957781549,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.20438,-0.0,-0.0,-0.001,1.5018784,0.0
957866930,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.21104,-0.0,-0.0,-0.001,1.5014831,0.0
957973317,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.21001,-0.0,-0.0,-0.001,1.5015529,0.0
958069608,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.19684,-0.0,-0.0,-0.001,1.5013804,0.0
958167193,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.1782,-0.0,-0.0,-0.001,1.5015907,0.0
958276860,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.1453,-0.0,-0.0,-0.001,1.5011663,0.0
958370442,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.126884,-0.0,-0.0,-0.001,1.501625,0.0
958458307,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.11429,-0.0,-0.0,-0.001,1.5013502,0.0
958566156,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.10057,-0.0,-0.0,-0.001,1.5015609,0.0
958677377,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.095276,-0.0,-0.0,-0.001,1.501568,0.0
958778551,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.10263,-0.0,-0.0,-0.001,1.501358,0.0
958872075,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.10854,-0.0,-0.0,-0.001,1.5015745,0.0
958971414,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.11195,-0.0,-0.0,-0.001,1.5012531,0.0
959065059,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.1148,-0.0,-0.0,-0.001,1.5015373,0.0
959171934,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.116714,-0.0,-0.0,-0.001,1.5012276,0.0
959270667,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.11054,-0.0,-0.0,-0.001,1.5016482,0.0
959369569,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.117294,-0.0,-0.0,-0.001,1.501528,0.0
959475555,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.12241,-0.0,-0.0,-0.001,1.5012954,0.0
959562782,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.11641,-0.0,-0.0,-0.001,1.5016037,0.0
959664103,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.10574,-0.0,-0.0,-0.001,1.5015297,0.0
959769853,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.09773,-0.0,-0.0,-0.001,1.5015755,0.0
959863586,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.08916,-0.0,-0.0,-0.001,1.5012755,0.0
959973198,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.08628,-0.0,-0.0,-0.001,1.5016433,0.0
960064230,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.08119,-0.0,-0.0,-0.001,1.5012553,0.0
960171812,nan,nan,nan,nan,nan,1.5,0.0,0.0,109.07149,-0.0,-0.0,-0.001,1.5017666,0.0
960271264,-0.28198203,-0.32181922,nan,-9.137392e-06,2.3281575e-05,1.5203105,-0.0017691948,0.0035115266,9.14365,-4.0961063e-06,8.130019e-06,-0.0263668,1.5015796,0.0
960378981,-0.2819542,-0.32188338,nan,-1.2040138e-05,-3.1888485e-06,0.91514885,-0.00016415073,-0.009426379,5.7622538,-2.9007224e-06,-0.00016657438,-0.16084132,1.5014,0.0
960472486,-0.2819542,-0.32188338,nan,-1.4674663e-05,-5.0193074e-05,0.417143,-0.00058761117,-0.004659475,2.907809,-1.1852279e-05,-9.398289e-05,-0.27435952,1.5014,0.0
960573207,-0.2819542,-0.32188338,nan,-2.8407574e-05,-9.720922e-05,-0.18081224,0.003905422,-0.0025767346,-0.63240004,0.00011964276,-7.893836e-05,-0.41514987,1.5014,0.0
960670884,-0.2819542,-0.32188338,nan,0.00020110607,-0.00021816492,-0.7287899,0.029128218,-0.032461725,-3.9289708,0.0016277686,-0.0018140546,-0.54625094,1.5014,0.0
960771866,-0.2819542,-0.32188338,nan,0.0006695211,-0.00016123056,-1.2696227,0.07853624,0.03607543,-6.72714,0.005263837,0.0024179309,-0.65753114,1.5014,0.0
960872709,-0.2819542,-0.32188338,nan,0.0014169574,0.0006934583,-1.3081912,0.101364926,0.10874893,-5.5143595,0.0062987916,0.0067576314,-0.60930014,1.5014,0.0
960975378,-0.2819542,-0.32188338,nan,0.002109301,0.0017286182,-1.3081912,0.13005984,0.12522763,-4.841797,0.0077265413,0.0074394713,-0.5825531,1.5014,0.0
961071377,-0.2819542,-0.32188338,nan,0.0028870644,0.0027596354,-1.3081912,0.13447267,0.12117247,-4.4823027,0.0077931043,0.007022317,-0.5682564,1.5014,0.0
961164632,-0.2819542,-0.32188338,nan,0.0031838478,0.0039021315,-1.3167062,0.073691025,0.13473332,-4.4129233,0.0042496547,0.007769876,-0.5654972,1.5014,0.0
961274695,-0.2819542,-0.32188338,nan,0.0030286552,0.005093211,-1.3081912,0.05085884,0.1624724,-4.440687,0.0029381395,0.009386108,-0.5666014,1.5014,0.0
961374127,-0.2819542,-0.32188338,nan,0.0026608228,0.006367636,-1.2911745,0.030739175,0.19090864,-4.273173,0.0017552681,0.010901264,-0.5599395,1.5014,0.0
961468066,-0.2819542,-0.32188338,nan,0.002134508,0.007601261,-1.2571943,-0.0048743263,0.20236751,-4.1885915,-0.00027663878,0.01148522,-0.5565758,1.5014,0.0
961565920,-0.2819542,-0.32188338,nan,0.0014589966,0.00890624,-1.2317541,-0.009862918,0.22897553,-4.321537,-0.0005650942,0.013119113,-0.5618629,1.5014,0.0
961665915,-0.2819542,-0.32188338,nan,0.00085509423,0.010258019,-1.2063504,-0.027664606,0.26065642,-4.3568935,-0.0015891341,0.014972852,-0.563269,1.5014,0.0
961778535,-0.2819542,-0.32188338,nan,0.00023627878,0.011506349,-0.837602,-0.03450858,0.25338206,-2.559558,-0.00173039,0.01270553,-0.49179086,1.5014,0.0
961869751,-0.2819542,-0.32188338,nan,-0.00011996031,0.012295717,-0.8043894,-0.044984758,0.24433084,-3.242639,-0.0023802894,0.012928336,-0.5189563,1.5014,0.0
961978282,-0.2819542,-0.32188338,nan,-0.00037894846,0.012847143,-0.8043894,-0.024405241,0.21958168,-3.9315143,-0.0013596656,0.012233342,-0.5463521,1.5014,0.0
962075282,-0.2819542,-0.32188338,nan,-0.00026881695,0.012909097,-0.8043894,-0.03326595,0.2003721,-4.3024983,-0.0019032608,0.011463985,-0.5611057,1.5014,0.0
962167431,-0.2819542,-0.32188338,nan,-0.00028315783,0.01287322,-0.8043894,-0.018852843,0.17945068,-4.494138,-0.0010931214,0.010404868,-0.568727,1.5014,0.0
962270361,-0.2819542,-0.32188338,nan,-0.00023465753,0.012537104,-0.7877992,-0.027402136,0.15317906,-4.488721,-0.0015886462,0.0088805985,-0.5685116,1.5014,0.0
962373710,-0.2819542,-0.32188338,nan,-0.00014291405,0.011958033,-0.7629349,-0.026896128,0.1308798,-4.4668665,-0.0015568243,0.0075756945,-0.5676425,1.5014,0.0
962474598,-0.2819542,-0.32188338,nan,-0.00012367369,0.011249453,-0.7215455,-0.022742439,0.11811623,-4.309652,-0.0013019579,0.0067619113,-0.5613902,1.5014,0.0
962570937,-0.2819542,-0.32188338,nan,-9.391904e-05,0.010512674,-0.5318924,-0.025335891,0.10291535,-3.3423524,-0.0013497686,0.005482811,-0.5229218,1.5014,0.0
962675568,-0.2819542,-0.32188338,nan,1.6069413e-05,0.009704918,-0.5318924,0.01089525,0.09861542,-3.8487673,0.0006031455,0.0054592094,-0.5430614,1.5014,0.0
