timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,valid,data_source,sticks_moving
957476294,957476158,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957484468,957484339,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957505947,957505777,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957510104,957509999,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957523153,957523036,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957532245,957532075,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957540681,957540503,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957544821,957544707,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957566516,957566384,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957595904,957591611,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957640155,957640036,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957644298,957644191,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957657668,957657520,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957661882,957661693,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957665934,957665822,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957674280,957674203,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957683370,957683191,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957700650,957700526,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957704800,957704709,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957718173,957717950,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957774328,957774131,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957783184,957783011,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957791333,957791230,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957795728,957795506,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957817581,957817370,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957821792,957821631,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957834365,957834230,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957843668,957843513,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957852455,957852256,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957895024,957894858,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
957899118,957898972,0.0,-0.0062367916,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
