timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
956251351,956198118,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069788,0.0029069178,0.0028831773,0.00011189672,0.00011189527,0.000111602756,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446034,0.0,0.0,0.0,1.0022773,1.007149,1.0058495,0.0,0.0,0.0,0.0,0.0,0.0
956262150,956214543,0.0,0.0,0.0,0.0,0.0,0.0,0.0029265014,0.002926352,0.00289951,0.00011285375,0.000112852445,0.00011250333,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446093,0.0,0.0,0.0,1.0022811,1.007153,1.0058496,0.0,0.0,0.0,0.0,0.0,0.0
956270488,956228463,0.0,0.0,0.0,0.0,0.0,0.0,0.0029265014,0.002926352,0.00289951,0.00011285375,0.000112852445,0.00011250333,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446093,0.0,0.0,0.0,1.0022806,1.0071533,1.0058495,0.0,0.0,0.0,0.0,0.0,0.0
956291741,956249927,0.0,0.0,0.0,0.0,0.0,0.0,0.0029265014,0.002926352,0.00289951,0.00011285375,0.000112852445,0.00011250333,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446093,0.0,0.0,0.0,1.0022882,1.0071619,1.0058496,0.0,0.0,0.0,0.0,0.0,0.0
956305809,956259432,0.0,0.0,0.0,0.0,0.0,0.0,0.0029265014,0.002926352,0.00289951,0.00011285375,0.000112852445,0.00011250333,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446093,0.0,0.0,0.0,1.0022923,1.007166,1.0058496,0.0,0.0,0.0,0.0,0.0,0.0
956316091,956268899,0.0,0.0,0.0,0.0,0.0,0.0,0.0030041612,0.0030040313,0.00296853,0.00011830651,0.000118305026,0.00011761085,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244646,0.0,0.0,0.0,1.0022961,1.0071702,1.0058496,0.0,0.0,0.0,0.0,0.0,0.0
956326137,956280261,0.0,0.0,0.0,0.0,0.0,0.0,0.0029780488,0.0029779263,0.0029457484,0.00011696902,0.00011696774,0.00011637765,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446418,0.0,0.0,0.0,1.0022911,1.0071652,1.0058494,0.0,0.0,0.0,0.0,0.0,0.0
956341131,956290358,0.0,0.0,0.0,0.0,0.0,0.0,0.0029780488,0.0029779263,0.0029457484,0.00011696902,0.00011696774,0.00011637765,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446418,0.0,0.0,0.0,1.0022871,1.0071614,1.0058494,0.0,0.0,0.0,0.0,0.0,0.0
956347413,956304222,0.0,0.0,0.0,0.0,0.0,0.0,0.0029798907,0.0029797235,0.0029469228,0.0001174135,0.00011741213,0.000116805226,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446477,0.0,0.0,0.0,1.002291,1.0071656,1.0058494,0.0,0.0,0.0,0.0,0.0,0.0
956366907,956314347,0.0,0.0,0.0,0.0,0.0,0.0,0.0029588495,0.002958741,0.0029289857,0.00011623888,0.00011623763,0.000115711795,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446436,0.0,0.0,0.0,1.0022873,1.0071613,1.0058492,0.0,0.0,0.0,0.0,0.0,0.0
956372774,956324447,0.0,0.0,0.0,0.0,0.0,0.0,0.0029429558,0.0029428853,0.0029154904,0.00011528981,0.000115288676,0.00011482267,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446395,0.0,0.0,0.0,1.0022844,1.0071582,1.0058491,0.0,0.0,0.0,0.0,0.0,0.0
956390463,956334537,0.0,0.0,0.0,0.0,0.0,0.0,0.0029429558,0.0029428853,0.0029154904,0.00011528981,0.000115288676,0.00011482267,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446395,0.0,0.0,0.0,1.002282,1.0071558,1.0058489,0.0,0.0,0.0,0.0,0.0,0.0
956406250,956345967,0.0,0.0,0.0,0.0,0.0,0.0,0.0029467116,0.0029466576,0.002919341,0.0001157779,0.000115776726,0.00011528927,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244645,0.0,0.0,0.0,1.0022852,1.0071589,1.0058488,0.0,0.0,0.0,0.0,0.0,0.0
956416010,956361099,0.0,0.0,0.0,0.0,0.0,0.0,0.0029353984,0.002935249,0.002907849,0.0001148994,0.00011489837,0.00011446375,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244641,0.0,0.0,0.0,1.0022827,1.0071559,1.0058489,0.0,0.0,0.0,0.0,0.0,0.0
956425905,956371189,0.0,0.0,0.0,0.0,0.0,0.0,0.0029353984,0.002935249,0.002907849,0.0001148994,0.00011489837,0.00011446375,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244641,0.0,0.0,0.0,1.0022807,1.0071539,1.0058489,0.0,0.0,0.0,0.0,0.0,0.0
956436372,956385249,0.0,0.0,0.0,0.0,0.0,0.0,0.002946926,0.0029467102,0.0029175247,0.00011551489,0.00011551366,0.00011504038,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244647,0.0,0.0,0.0,1.0022846,1.007158,1.0058489,0.0,0.0,0.0,0.0,0.0,0.0
956451451,956404051,0.0,0.0,0.0,0.0,0.0,0.0,0.002938246,0.002937521,0.0029070494,0.0001146945,0.000114693285,0.000114265466,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.05244643,0.0,0.0,0.0,1.0022825,1.0071553,1.0058486,0.0,0.0,0.0,0.0,0.0,0.0
956457584,956414180,0.0,0.0,0.0,0.0,0.0,0.0,0.0029294793,0.002928769,0.0028993883,0.000114030474,0.000114029026,0.000113631315,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446384,0.0,0.0,0.0,1.002281,1.0071533,1.0058483,0.0,0.0,0.0,0.0,0.0,0.0
956476630,956424425,0.0,0.0,0.0,0.0,0.0,0.0,0.0029294793,0.002928769,0.0028993883,0.000114030474,0.000114029026,0.000113631315,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.052446384,0.0,0.0,0.0,1.0022795,1.0071514,1.005848,0.0,0.0,0.0,0.0,0.0,0.0
