timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
956252184,0.0,0.0,0.0,0.0
956254844,0.0,0.0,0.0,0.0
956271182,0.0,0.0,0.0,0.0
956290763,0.0,0.0,0.0,0.0
956312189,0.0,0.0,0.0,0.0
956331560,0.0,0.0,0.0,0.0
956354378,0.0,0.0,0.0,0.0
956371729,0.0,0.0,0.0,0.0
956395261,0.0,0.0,0.0,0.0
956410404,0.0,0.0,0.0,0.0
956433565,0.0,0.0,0.0,0.0
956454178,0.0,0.0,0.0,0.0
956472526,0.0,0.0,0.0,0.0
956493712,0.0,0.0,0.0,0.0
956513079,0.0,0.0,0.0,0.0
956534763,0.0,0.0,0.0,0.0
956550867,0.0,0.0,0.0,0.0
956572284,0.0,0.0,0.0,0.0
956594135,0.0,0.0,0.0,0.0
956611379,0.0,0.0,0.0,0.0
956630702,0.0,0.0,0.0,0.0
956655445,0.0,0.0,0.0,0.0
956663817,0.0,0.0,0.0,0.0
956691687,0.0,0.0,0.0,0.0
956712849,0.0,0.0,0.0,0.0
956735459,0.0,0.0,0.0,0.0
956752571,0.0,0.0,0.0,0.0
956772689,0.0,0.0,0.0,0.0
956794111,0.0,0.0,0.0,0.0
956815220,0.0,0.0,0.0,0.0
956833141,0.0,0.0,0.0,0.0
956851765,0.0,0.0,0.0,0.0
956875764,0.0,0.0,0.0,0.0
956892675,0.0,0.0,0.0,0.0
956909575,0.0,0.0,0.0,0.0
956933636,0.0,0.0,0.0,0.0
956954362,0.0,0.0,0.0,0.0
956971714,0.0,0.0,0.0,0.0
956992462,0.0,0.0,0.0,0.0
957015554,0.0,0.0,0.0,0.0
957031915,0.0,0.0,0.0,0.0
957051825,0.0,0.0,0.0,0.0
957072578,0.0,0.0,0.0,0.0
957095417,0.0,0.0,0.0,0.0
957111886,0.0,0.0,0.0,0.0
957130986,0.0,0.0,0.0,0.0
957152850,0.0,0.0,0.0,0.0
957171660,0.0,0.0,0.0,0.0
957192575,0.0,0.0,0.0,0.0
957211490,0.0,0.0,0.0,0.0
957234231,0.0,0.0,0.0,0.0
957251950,0.0,0.0,0.0,0.0
957271255,0.0,0.0,0.0,0.0
957293892,0.0,0.0,0.0,0.0
957312235,0.0,0.0,0.0,0.0
957333047,0.0,0.0,0.0,0.0
957354964,0.0,0.0,0.0,0.0
957375193,0.0,0.0,0.0,0.0
957392234,0.0,0.0,0.0,0.0
957411138,0.0,0.0,0.0,0.0
957433936,0.0,0.0,0.0,0.0
957451624,0.0,0.0,0.0,0.0
957471193,0.0,0.0,0.0,0.0
957493268,0.0,0.0,0.0,0.0
957515366,0.0,0.0,0.0,0.0
957531853,0.0,0.0,0.0,0.0
957551388,0.0,0.0,0.0,0.0
957573703,0.0,0.0,0.0,0.0
957590514,0.0,0.0,0.0,0.0
957612712,0.0,0.0,0.0,0.0
957633903,0.0,0.0,0.0,0.0
957652770,0.0,0.0,0.0,0.0
957672583,0.0,0.0,0.0,0.0
957694431,0.0,0.0,0.0,0.0
957715059,0.0,0.0,0.0,0.0
957735048,0.0,0.0,0.0,0.0
957753664,0.0,0.0,0.0,0.0
957775405,0.0,0.0,0.0,0.0
957794236,0.0,0.0,0.0,0.0
957812320,0.0,0.0,0.0,0.0
957833024,0.0,0.0,0.0,0.0
957853958,0.0,0.0,0.0,0.0
957872792,0.0,0.0,0.0,0.0
957890040,0.0,0.0,0.0,0.0
957915133,0.0,0.0,0.0,0.0
957929534,0.0,0.0,0.0,0.0
957954116,0.0,0.0,0.0,0.0
957972616,0.0,0.0,0.0,0.0
957994754,0.0,0.0,0.0,0.0
958011629,0.0,0.0,0.0,0.0
958033355,0.0,0.0,0.0,0.0
958052844,0.0,0.0,0.0,0.0
958075595,0.0,0.0,0.0,0.0
958093022,0.0,0.0,0.0,0.0
958113623,0.0,0.0,0.0,0.0
958134467,0.0,0.0,0.0,0.0
958151518,0.0,0.0,0.0,0.0
958169954,0.0,0.0,0.0,0.0
958194722,0.0,0.0,0.0,0.0
958211425,0.0,0.0,0.0,0.0
958232962,0.0,0.0,0.0,0.0
958250409,0.0,0.0,0.0,0.0
958270362,0.0,0.0,0.0,0.0
958291952,0.0,0.0,0.0,0.0
958312353,0.0,0.0,0.0,0.0
958330934,0.0,0.0,0.0,0.0
958353966,0.0,0.0,0.0,0.0
958372895,0.0,0.0,0.0,0.0
958393497,0.0,0.0,0.0,0.0
958414456,0.0,0.0,0.0,0.0
958431461,0.0,0.0,0.0,0.0
958451824,0.0,0.0,0.0,0.0
958461592,0.0,0.0,0.0,0.0
958495850,0.0,0.0,0.0,0.0
958511449,0.0,0.0,0.0,0.0
958530423,0.0,0.0,0.0,0.0
958554040,0.0,0.0,0.0,0.0
958570915,0.0,0.0,0.0,0.0
958590888,0.0,0.0,0.0,0.0
958613740,0.0,0.0,0.0,0.0
958633346,0.0,0.0,0.0,0.0
958652585,0.0,0.0,0.0,0.0
958673588,0.0,0.0,0.0,0.0
958694334,0.0,0.0,0.0,0.0
958712637,0.0,0.0,0.0,0.0
958731065,0.0,0.0,0.0,0.0
958751973,0.0,0.0,0.0,0.0
958773473,0.0,0.0,0.0,0.0
958792107,0.0,0.0,0.0,0.0
958813020,0.0,0.0,0.0,0.0
958835257,0.0,0.0,0.0,0.0
958848806,0.0,0.0,0.0,0.0
958871164,0.0,0.0,0.0,0.0
958894360,0.0,0.0,0.0,0.0
958914547,0.0,0.0,0.0,0.0
958928817,0.0,0.0,0.0,0.0
958953031,0.0,0.0,0.0,0.0
958975374,0.0,0.0,0.0,0.0
958989693,0.0,0.0,0.0,0.0
959013022,0.0,0.0,0.0,0.0
959032399,0.0,0.0,0.0,0.0
959055852,0.0,0.0,0.0,0.0
959072494,0.0,0.0,0.0,0.0
959091840,0.0,0.0,0.0,0.0
959113475,0.0,0.0,0.0,0.0
959132249,0.0,0.0,0.0,0.0
959151654,0.0,0.0,0.0,0.0
959171483,0.0,0.0,0.0,0.0
959193870,0.0,0.0,0.0,0.0
959212335,0.0,0.0,0.0,0.0
959232897,0.0,0.0,0.0,0.0
959252996,0.0,0.0,0.0,0.0
959271915,0.0,0.0,0.0,0.0
959293392,0.0,0.0,0.0,0.0
959315122,0.0,0.0,0.0,0.0
959332802,0.0,0.0,0.0,0.0
959350315,0.0,0.0,0.0,0.0
959374961,0.0,0.0,0.0,0.0
959394476,0.0,0.0,0.0,0.0
959412350,0.0,0.0,0.0,0.0
959432663,0.0,0.0,0.0,0.0
959455040,0.0,0.0,0.0,0.0
959474063,0.0,0.0,0.0,0.0
959491704,0.0,0.0,0.0,0.0
959513241,0.0,0.0,0.0,0.0
959534701,0.0,0.0,0.0,0.0
959550222,0.0,0.0,0.0,0.0
959571430,0.0,0.0,0.0,0.0
959594163,0.0,0.0,0.0,0.0
959615577,0.0,0.0,0.0,0.0
959633497,0.0,0.0,0.0,0.0
959653702,0.0,0.0,0.0,0.0
959673919,0.0,0.0,0.0,0.0
959690172,0.0,0.0,0.0,0.0
959712865,0.0,0.0,0.0,0.0
959734386,0.0,0.0,0.0,0.0
959751992,0.0,0.0,0.0,0.0
959772045,0.0,0.0,0.0,0.0
959794930,0.0,0.0,0.0,0.0
959815208,0.0,0.0,0.0,0.0
959831967,0.0,0.0,0.0,0.0
959850580,0.0,0.0,0.0,0.0
959875776,0.0,0.0,0.0,0.0
959896089,0.0,0.0,0.0,0.0
959911432,0.0,0.0,0.0,0.0
959933942,0.0,0.0,0.0,0.0
959954003,0.0,0.0,0.0,0.0
959969134,0.0,0.0,0.0,0.0
959989606,0.0,0.0,0.0,0.0
960012491,0.0,0.0,0.0,0.0
960035071,0.0,0.0,0.0,0.0
960053389,0.0,0.0,0.0,0.0
960074128,0.0,0.0,0.0,0.0
960091844,0.0,0.0,0.0,0.0
960112422,0.0,0.0,0.0,0.0
960132302,0.0,0.0,0.0,0.0
960153944,0.0,0.0,0.0,0.0
960170241,0.0,0.0,0.0,0.0
960192261,0.0,0.0,0.0,0.0
960214534,0.0,0.0,0.0,0.0
960230474,0.0,0.0,0.0,0.0
960252798,0.0,0.0,0.0,0.0
960270215,0.0,0.0,0.0,0.0
960294272,0.0,0.0,0.0,0.0
960314449,0.0,0.0,0.0,0.0
960332853,0.0,0.0,0.0,0.0
960354262,0.0,0.0,0.0,0.0
960374370,0.0,0.0,0.0,0.0
960389979,0.0,0.0,0.0,0.0
