timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
977119971,2.6759872,0,0,0,0,0,0,0,0,0
977625251,2.7090683,0,0,0,0,0,0,0,0,0
978139216,2.718699,0,0,0,0,0,0,0,0,0
978640934,2.7081344,0,0,0,0,0,0,0,0,0
979149728,2.7249792,0,0,0,0,0,0,0,0,0
979655758,2.7386618,0,0,0,0,0,0,0,0,0
980157714,2.7438238,0,0,0,0,0,0,0,0,0
980666754,2.744165,0,0,0,0,0,0,0,0,0
981180378,2.7488265,0,0,0,0,0,0,0,0,0
981687860,2.719095,0,0,0,0,0,0,0,0,0
982198734,2.653716,0,0,0,0,0,0,0,0,0
982705235,2.614513,0,0,0,0,0,0,0,0,0
983215499,2.6440365,0,0,0,0,0,0,0,0,0
983722318,2.6905375,0,0,0,0,0,0,0,0,0
984229618,2.7132936,0,0,0,0,0,0,0,0,0
984738130,2.7316933,0,0,0,0,0,0,0,0,0
985242779,2.7539623,0,0,0,0,0,0,0,0,0
985743443,2.7673144,0,0,0,0,0,0,0,0,0
986260427,2.7523139,0,0,0,0,0,0,0,0,0
986764867,2.7031074,0,0,0,0,0,0,0,0,0
987270392,2.6395826,0,0,0,0,0,0,0,0,0
987777106,2.64108,0,0,0,0,0,0,0,0,0
988277641,2.6550705,0,0,0,0,0,0,0,0,0
988790218,2.694107,0,0,0,0,0,0,0,0,0
989298900,2.7198105,0,0,0,0,0,0,0,0,0
989800312,2.7545269,0,0,0,0,0,0,0,0,0
990309723,2.7781534,0,0,0,0,0,0,0,0,0
990815627,2.790871,0,0,0,0,0,0,0,0,0
991321635,2.81851,0,0,0,0,0,0,0,0,0
991829020,2.6877558,0,0,0,0,0,0,0,0,0
992340085,2.6328862,0,0,0,0,0,0,0,0,0
992847406,2.6385455,0,0,0,0,0,0,0,0,0
993359026,2.664992,0,0,0,0,0,0,0,0,0
993860871,2.7088964,0,0,0,0,0,0,0,0,0
994363313,2.7489986,0,0,0,0,0,0,0,0,0
994870037,2.7847419,0,0,0,0,0,0,0,0,0
995376706,2.8022172,0,0,0,0,0,0,0,0,0
995880305,2.8308127,0,0,0,0,0,0,0,0,0
996381201,2.8324337,0,0,0,0,0,0,0,0,0
996893691,2.8425343,0,0,0,0,0,0,0,0,0
997401309,2.8178592,0,0,0,0,0,0,0,0,0
997902262,2.8414502,0,0,0,0,0,0,0,0,0
998406703,2.834456,0,0,0,0,0,0,0,0,0
998914129,2.8485308,0,0,0,0,0,0,0,0,0
999414689,2.864339,0,0,0,0,0,0,0,0,0
999920433,2.876975,0,0,0,0,0,0,0,0,0
1000423872,2.908195,0,0,0,0,0,0,0,0,0
1000933042,2.9319086,0,0,0,0,0,0,0,0,0
1001436579,2.890727,0,0,0,0,0,0,0,0,0
1001941189,2.896083,0,0,0,0,0,0,0,0,0
1002450210,2.8097491,0,0,0,0,0,0,0,0,0
1002958808,2.8121142,0,0,0,0,0,0,0,0,0
1003461705,2.836247,0,0,0,0,0,0,0,0,0
1003968324,2.8571637,0,0,0,0,0,0,0,0,0
1004471556,2.8737576,0,0,0,0,0,0,0,0,0
1004972789,2.8682983,0,0,0,0,0,0,0,0,0
1005483371,2.8636708,0,0,0,0,0,0,0,0,0
1005993620,2.839693,0,0,0,0,0,0,0,0,0
1006504137,2.8069942,0,0,0,0,0,0,0,0,0
1007010598,2.7322166,0,0,0,0,0,0,0,0,0
1007515274,2.672102,0,0,0,0,0,0,0,0,0
1008018441,2.6361094,0,0,0,0,0,0,0,0,0
1008329932,2.628704,0,0,0,0,0,0,0,0,0
1008837296,2.6312048,0,0,0,0,0,0,0,0,0
1009349523,2.7176466,0,0,0,0,0,0,0,0,0
1009852832,2.7406917,0,0,0,0,0,0,0,0,0
1010363193,1.8280646,0,0,0,0,0,0,0,0,0
1010872209,1.6587226,0,0,0,0,0,0,0,0,0
1011372946,1.5237191,0,0,0,0,0,0,0,0,0
1011878955,1.4144024,0,0,0,0,0,0,0,0,0
1012380600,1.3072248,0,0,0,0,0,0,0,0,0
1012400356,1.3072248,0,0,0,0,0,0,0,0,0
1012903377,1.1967593,0,0,0,0,0,0,0,0,0
