timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
956740517,956740487,-1,-47.0,0,0,0,1502,1487,1001,1503,1988,1011,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
957244074,957244037,-1,-50.0,0,0,0,1503,1487,1001,1503,1988,1011,1011,1011,1500,1500,1500,1532,1000,1000,2000,1984,0,0,16,0,0,14,100
957743710,957743689,-1,-53.0,0,0,0,1503,1487,1001,1503,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,1967,0,0,16,0,0,14,100
958243506,958238837,-1,-54.0,0,0,0,1503,1487,1001,1503,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,1984,0,0,16,0,0,14,100
958742720,958742648,-1,-54.0,0,0,0,1503,1487,1001,1502,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,1935,0,0,16,0,0,14,100
959245950,959245911,-1,-51.0,0,0,0,1503,1487,1001,1503,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,1984,0,0,16,0,0,14,100
959748897,959744168,-1,-49.0,0,0,0,1503,1487,1433,1512,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
960240868,960240827,-1,-50.0,0,0,0,1502,1487,1655,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
960744473,960744423,-1,-51.0,0,0,0,1502,1487,1718,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
961242531,961242509,-1,-40.0,0,0,0,1503,1487,1717,1506,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
961743785,961738846,-1,-44.0,0,0,0,1503,1487,1666,1506,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
962244241,962239611,-1,-44.0,0,0,0,1503,1487,1655,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
962747330,962747315,-1,-40.0,0,0,0,1503,1487,1623,1504,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
963246495,963241220,-1,-50.0,0,0,0,1503,1487,1623,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
963743772,963743729,-1,-48.0,0,0,0,1503,1487,1608,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
964243011,964242964,-1,-45.0,0,0,0,1503,1487,1580,1504,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
964742871,964742836,-1,-46.0,0,0,0,1502,1487,1580,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
965245490,965245465,-1,-47.0,0,0,0,1502,1487,1580,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
965744138,965739380,-1,-47.0,0,0,0,1502,1487,1578,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
966245566,966240696,-1,-48.0,0,0,0,1503,1487,1578,1505,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
966746246,966746190,-1,-46.0,0,0,0,1503,1487,1578,1504,1988,1500,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
967242808,967242763,-1,-45.0,0,0,0,1502,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
967743956,967743872,-1,-48.0,0,0,0,1502,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
968245283,968240564,-1,-48.0,0,0,0,1502,1487,1578,1505,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
968743968,968739250,-1,-44.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
969245265,969240558,-1,-46.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
969746138,969746111,-1,-50.0,0,0,0,1502,1487,1580,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
970246730,970242019,-1,-49.0,0,0,0,1502,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
970746202,970746193,-1,-48.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
971245341,971245304,-1,-47.0,0,0,0,1503,1487,1580,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
971741575,971741554,-1,-49.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
972242631,972242589,-1,-30.0,0,0,0,1503,1487,1580,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
972743347,972743301,-1,-44.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
973247248,973247218,-1,-31.0,0,0,0,1502,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
973741235,973741203,-1,-44.0,0,0,0,1502,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
974243339,974243289,-1,-44.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
974743672,974743618,-1,-46.0,0,0,0,1503,1486,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
975245359,975245321,-1,-45.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
975744656,975739704,-1,-45.0,0,0,0,1502,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
976243581,976243524,-1,-44.0,0,0,0,1503,1487,1578,1504,1988,1988,1011,1011,1500,1500,1500,1532,1000,1000,2000,2000,0,0,16,0,0,14,100
