timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
963156838,963156443,2490378,2490378,-4.2514388e-05,-0.00028185308,0.0001943989,-0.0034603495,0.0012243617,-0.049238823,5097,5097,32,0,1,1
963658381,963657979,2490378,2490378,6.967061e-05,0.00014004849,-9.695235e-05,0.00033114283,-0.0007982508,-0.08741565,10173,8901,32,0,1,1
964156063,964154401,2490378,2490378,-9.5400086e-05,-5.4901015e-05,-0.0001538423,-0.0024592178,0.0027643319,-0.082156844,8787,8787,32,0,1,1
964656215,964655935,2490378,2490378,-1.618012e-05,-7.6641125e-05,-1.0384026e-05,-0.00645454,-0.0019327891,-0.046717532,4690,4690,32,0,1,1
965148926,965148632,2490378,2490378,2.9390994e-05,3.5867263e-06,6.045925e-05,0.0020517863,0.0026213774,-0.050628547,5023,5023,32,0,1,1
965651647,965651341,2490378,2490378,0.00024124737,-7.267153e-05,-0.00014365773,-0.0018965686,0.0014136273,-0.07609605,8846,7579,32,0,1,1
966155768,966155414,2490378,2490378,8.114585e-06,0.00011315208,-5.370959e-05,0.0059666894,-0.0016894984,-0.0646179,5068,6334,32,0,1,1
966654940,966654578,2490378,2490378,4.3630294e-05,-5.6925695e-05,0.00034348972,0.0015140121,0.0011731131,-0.066902,5195,6530,32,0,1,1
967148842,967148384,2490378,2490378,0.00011351625,-0.000270446,0.0011478601,0.0056111068,-0.004705204,-0.052175097,5031,5031,32,0,1,1
967653970,967653655,2490378,2490378,6.81853e-05,0.00027655077,0.0007832404,0.0022005253,0.0027660707,-0.050670788,5011,5011,32,0,1,1
968158076,968157682,2490378,2490378,-0.00015326476,0.00018590601,0.0002739483,0.0020142708,-0.0033705616,-0.0485245,4941,4941,32,0,1,1
968655886,968655531,2490378,2490378,0.00015595184,3.3098902e-05,0.00023645039,0.0010538078,-0.00080360123,-0.04992097,5028,5028,32,0,1,1
969151080,969150636,2490378,2490378,0.00027665083,-4.048897e-05,0.00018465497,0.0015658288,-0.0023178263,-0.0497777,4841,4841,32,0,1,1
969659991,969659687,2490378,2490378,-0.00013178127,-2.3324696e-05,6.3673074e-06,0.00021144804,0.0017264503,-0.05207676,5264,5264,32,0,1,1
970155214,970154891,2490378,2490378,-6.6742665e-05,0.00043548047,0.00011026444,-0.0023351205,-0.00021580057,-0.10032242,10039,10039,32,0,1,1
970654241,970653920,2490378,2490378,0.0002409294,-3.4465906e-05,6.5508655e-05,-0.00085916434,0.0015877561,-0.049780402,4971,4971,32,0,1,1
971155726,971155391,2490378,2490378,3.571832e-05,3.0483212e-05,1.797101e-05,0.00050708593,-0.003748361,-0.05061172,5076,5076,32,0,1,1
971655929,971655634,2490378,2490378,-0.0003911322,0.00030480066,-9.068931e-05,0.0010406893,0.0032340828,-0.04698444,4819,4819,32,0,1,1
972158686,972153328,2490378,2490378,0.0012829839,0.0007739077,0.00022592238,-0.0010464934,0.00041871742,-0.05155167,5042,5042,32,0,1,1
972657690,972652255,2490378,2490378,-2.8643419e-05,-0.00037594954,5.0639333e-05,-0.0019307393,-0.0036567873,-0.042915437,4185,4185,32,0,1,1
973154971,973154593,2490378,2490378,-0.0006347443,0.00017180498,0.0001791059,0.005089551,-0.0012573736,-0.07096065,7117,7117,32,0,1,1
973656907,973656581,2490378,2490378,0.00016219377,1.6584583e-05,0.00025410633,-0.0027690677,-7.879105e-05,-0.052265137,5072,5072,32,0,1,1
974154551,974149172,2490378,2490378,3.1156855e-05,-7.776971e-05,0.00020516891,0.0014871664,0.0011376607,-0.04802621,4907,4907,32,0,1,1
974653626,974653311,2490378,2490378,-7.249217e-05,7.0362876e-05,-7.739866e-05,0.0014579411,-0.00097221223,-0.047811043,4900,4900,32,0,1,1
975153937,975153547,2490378,2490378,-0.00013780985,-2.4894169e-05,-0.00010985066,-0.0014122931,0.0009009781,-0.05179321,5121,5121,32,0,1,1
975656708,975656240,2490378,2490378,5.2336254e-05,0.00025431885,-0.00019151994,-0.0015487971,0.00034297566,-0.04905558,5054,5054,32,0,1,1
976152957,976149292,2490378,2490378,0.00031525202,-0.00021269481,-3.4483553e-05,-0.007354542,0.012073391,-0.05217012,5451,5451,32,0,1,1
976660809,976655451,2490378,2490378,0.0011832921,-0.0032787486,0.00078741263,0.0064598094,0.0033733125,-0.055457994,5003,5003,32,0,1,1
977154860,977152201,2490378,2490378,-0.004047028,-0.00041197627,-0.00018159296,-0.0010942358,-0.00360931,-0.07572553,7862,7862,32,0,1,1
977648663,977648350,2490378,2490378,0.0021221435,0.003081552,0.00047688946,0.00032270147,-0.0018857026,-0.10010937,10104,10104,32,0,1,1
978150171,978149839,2490378,2490378,0.0010249777,-0.00067691936,4.240016e-05,0.0048519513,0.001236631,-0.05074838,5071,5071,32,0,1,1
978654350,978654012,2490378,2490378,-0.00066351256,-0.00010292353,-0.00016890769,-0.00376407,-0.004702186,-0.05085564,5173,5173,32,0,1,1
979150693,979150338,2490378,2490378,7.115965e-05,0.0003914937,-3.0034644e-05,0.00014878566,-2.0439633e-05,-0.047057502,4894,4894,32,0,1,1
979658466,979658133,2490378,2490378,0.00027982355,-0.00019736271,-6.0151175e-05,-0.0024314148,0.0018325925,-0.048396397,5015,5015,32,0,1,1
980154914,980154576,2490378,2490378,-0.0002929341,-0.0005035284,-0.00022621926,-0.008276978,-0.00024178954,-0.049275693,5094,5094,32,0,1,1
980659104,980658604,2490378,2490378,-0.00024348809,0.00038000656,6.611009e-05,-0.0074127684,-0.012637651,-0.10135835,8890,10114,32,0,1,1
981155412,981152156,2490378,2490378,0.00027777473,3.2643602e-05,-0.00026993503,0.0032310977,-0.0052244356,-0.059032306,5887,5887,32,0,1,1
981655610,981655217,2490378,2490378,0.0010698155,0.008404342,-0.00034727363,-0.006321772,-6.589634e-05,-0.09176359,9935,8640,32,0,1,1
982158351,982156679,2490378,2490378,0.0014840618,0.003920418,-0.0010439438,-0.013794679,0.005770706,-0.08505969,8753,8753,32,0,1,1
982652526,982652062,2490378,2490378,-9.071328e-05,-0.0016683892,2.3345476e-05,-0.0026039917,0.0009123717,-0.058713414,6254,6254,32,0,1,1
983158841,983158491,2490378,2490378,-0.0017613139,-0.0010756915,0.00019431232,-0.003805503,-0.00607788,-0.09981826,10113,10113,32,0,1,1
983660280,983659944,2490378,2490378,0.00016392175,6.3198668e-06,0.00021285223,-0.0041591367,0.0008071099,-0.049202472,5089,5089,32,0,1,1
984156788,984156407,2490378,2490378,0.00026953127,-0.00029754508,-0.00012313385,-0.0043422696,-0.0007774462,-0.08838118,8897,8897,32,0,1,1
984654628,984654296,2490378,2490378,1.52457205e-05,9.572659e-05,-6.0178495e-06,-0.0009820698,0.0017829777,-0.048726656,5018,5018,32,0,1,1
985155042,985154641,2490378,2490378,-1.788393e-05,-1.5013169e-05,-3.831301e-05,0.00067665003,0.006474422,-0.050488617,5388,5388,32,0,1,1
985654816,985654503,2490378,2490378,0.00025656776,0.00012847852,-5.281205e-06,-0.0037883068,-0.004059067,-0.099179186,10143,10143,32,0,1,1
986154027,986153620,2490378,2490378,0.00038930646,-0.00028635716,0.00041158608,3.4610694e-05,0.0067779007,-0.100169644,10194,10194,32,0,1,1
986655273,986654970,2490378,2490378,0.005238956,0.0012131952,0.00032841635,0.0029870337,0.0026395877,-0.060285296,6372,6372,32,0,1,1
987159303,987158965,2490378,2490378,0.0016107175,-0.0021957515,0.00018030933,0.001153826,0.002325065,-0.05389584,5028,5028,32,0,1,1
987653180,987652836,2490378,2490378,-0.0010837511,0.00041044265,-0.00021407328,-0.00046973332,-0.0066658254,-0.05146116,5007,5007,32,0,1,1
988157015,988154346,2490378,2490378,-0.00042571875,0.0011192854,-0.00013678997,-0.0008145236,-0.00019206303,-0.05123468,5010,5010,32,0,1,1
988653694,988653278,2490378,2490378,0.00019630452,-0.00020769998,0.00018627453,-0.002454254,-0.0005758558,-0.049791735,5039,5039,32,0,1,1
989152593,989152220,2490378,2490378,-0.0003053667,-0.00043995437,-0.00017481859,-0.009161713,-0.0011484579,-0.048154328,4947,4947,32,0,1,1
989652516,989649932,2490378,2490378,5.434205e-05,0.00012463036,2.6779573e-05,-0.0040896605,-0.0061569484,-0.05089728,5022,5022,32,0,1,1
990154386,990154078,2490378,2490378,3.8367893e-05,-0.00019860867,5.771765e-05,0.0023981533,0.0039909948,-0.050512627,5150,5150,32,0,1,1
990657090,990655690,2490378,2490378,-4.0205166e-05,-0.00016265632,-3.4436467e-05,-0.008354313,-0.0007232908,-0.08740985,8952,8952,32,0,1,1
991160361,991159452,2490378,2490378,-0.00018937637,3.1734795e-05,-0.00017757845,-0.0077586686,-0.00054804265,-0.062359348,6355,6355,32,0,1,1
991655038,991654702,2490378,2490378,0.004189635,-0.0052685714,0.0016126961,0.0051906295,-0.0017222444,-0.05657345,5099,5099,32,0,1,1
992156367,992156066,2490378,2490378,-0.0043343203,-0.004336164,-1.5271286e-05,0.007582086,0.0016411339,-0.08649494,8809,8809,32,0,1,1
992655410,992655079,2490378,2490378,0.00088166207,0.0025564295,0.00016844204,-0.0007807021,0.0008544844,-0.051116705,4926,4926,32,0,1,1
993151879,993150201,2490378,2490378,0.0030174663,0.0012430538,-0.00016093909,-0.0016542032,0.0044465004,-0.08723863,8806,8806,32,0,1,1
993655794,993655466,2490378,2490378,-0.0006067656,-0.0004710424,-0.00024805812,-0.0028521097,-5.571912e-05,-0.046636,4786,4786,32,0,1,1
994155994,994155666,2490378,2490378,-0.00048015593,0.00022030511,-0.0001773655,-0.01132394,-0.002579007,-0.049732383,4900,4900,32,0,1,1
994655910,994654702,2490378,2490378,8.352972e-05,0.00011318837,-0.00010499582,0.0008262719,-0.0033632054,-0.047233142,4704,4704,32,0,1,1
995147640,995147289,2490378,2490378,8.1749764e-05,-9.08439e-05,-0.00017107176,-0.0040242993,0.0073655383,-0.04729526,5100,5100,32,0,1,1
995654144,995653800,2490378,2490378,0.00013449529,-0.00028740996,-0.00014157913,-0.0019396357,-0.00015398308,-0.046228245,4854,4854,32,0,1,1
996155846,996155450,2490378,2490378,-9.67558e-05,0.00023335412,7.656891e-05,-0.002499832,-0.00074494083,-0.049177304,5075,5075,32,0,1,1
996657417,996656986,2490378,2490378,-0.0020959736,-0.001610708,0.00030494225,-0.0047652908,-0.008969841,-0.055923805,5227,5227,32,0,1,1
997156073,997155721,2490378,2490378,-0.0025053571,0.0010859639,0.00014769928,-0.0006253908,-0.0016677558,-0.040661693,4028,4028,32,0,1,1
997661207,997655876,2490378,2490378,0.001509221,0.00075810764,0.00042142102,-0.001744074,-0.0011550192,-0.037552234,3906,3906,32,0,1,1
998161477,998156111,2490378,2490378,0.00011722553,-0.0015829518,-0.00015590321,0.0055657965,-0.0052465214,-0.05276563,5048,5048,32,0,1,1
998657901,998652506,2490378,2490378,-0.00022699409,2.6311687e-05,-0.00046651284,-0.002314918,-0.0029235685,-0.048765533,5038,5038,32,0,1,1
999156898,999153243,2490378,2490378,0.00029872684,0.0008350836,-9.24009e-05,0.007090176,0.003223945,-0.05379379,5524,5524,32,0,1,1
999655839,999655490,2490378,2490378,0.00019368491,-0.00017471681,-0.00024876086,-0.009324653,-0.0036548222,-0.050722457,5068,5068,32,0,1,1
1000155973,1000155678,2490378,2490378,-0.00030207267,0.00024908234,-0.00012690533,-6.788751e-05,0.0009541312,-0.05048857,5002,5002,32,0,1,1
1000652556,1000652129,2490378,2490378,-4.0221148e-05,0.0002725284,0.00019515738,-0.0028559007,0.0035866399,-0.047871105,4890,4890,32,0,1,1
1001155183,1001151237,2490378,2490378,-5.915865e-05,-0.00047076945,-8.699672e-05,-0.0023207308,0.0055649304,-0.049378324,5202,5202,32,0,1,1
1001660590,1001660142,2490378,2490378,0.0022208912,0.002622905,0.0002950031,-0.0024550676,-0.0021762552,-0.05378947,5056,5056,32,0,1,1
1002155598,1002155312,2490378,2490378,0.0014092237,0.00042029732,-0.0002634783,0.0002421679,0.00078685174,-0.051819094,4977,4977,32,0,1,1
1002654023,1002653646,2490378,2490378,-0.0009822061,-0.00028115252,-4.5557004e-05,0.0020683738,0.0077708787,-0.054090954,5701,5701,32,0,1,1
1003156184,1003155751,2490378,2490378,-0.0011970497,-0.00012067387,0.0004172277,-0.0014061908,-0.0017108989,-0.086015455,9912,8602,32,0,1,1
1003651510,1003651093,2490378,2490378,0.00019526426,4.999719e-05,0.00023669722,0.0043095006,-0.00061580364,-0.05412506,5338,5338,32,0,1,1
1004157725,1004157391,2490378,2490378,0.00011941049,0.00016028747,0.0003152829,0.0012664554,-0.0015589223,-0.05291339,5073,5073,32,0,1,1
1004658241,1004657899,2490378,2490378,8.311328e-05,0.00036970183,0.00045620688,0.003781271,0.002836687,-0.055521954,5405,5405,32,0,1,1
1005159341,1005155285,2490378,2490378,-5.9338905e-05,-0.00031776578,0.00021586719,-0.002358739,-0.00030128445,-0.049477987,5103,5103,32,0,1,1
1005648475,1005648097,2490378,2490378,-0.00013546263,7.4809113e-06,-1.1496073e-05,0.0018643471,-0.004438817,-0.04683872,4672,4672,32,0,1,1
1006157243,1006156912,2490378,2490378,0.00050347357,0.00018137289,8.4595085e-05,-0.0033336803,-0.0027781534,-0.086570635,10082,8829,32,0,1,1
1006657516,1006657175,2490378,2490378,-0.00015099146,-0.00049009756,0.000462686,-0.004011447,0.0008075555,-0.08973293,8908,8908,32,0,1,1
1007156380,1007156047,2490378,2490378,-0.00030550774,2.8072605e-05,0.0002023052,0.0016111449,-0.0044286074,-0.051802766,6217,4990,32,0,1,1
1007657662,1007657253,2490378,2490378,0.0001651516,0.0002465908,-0.00017540687,-0.0022833121,0.0051468923,-0.057474643,6000,6000,32,0,1,1
1008151766,1008151396,2490378,2490378,3.2683154e-05,-8.358575e-05,-0.00013809139,7.717738e-05,-0.0049841707,-0.051638596,5052,5052,32,0,1,1
1008656626,1008655427,2490378,2490378,-7.898467e-05,-0.00014065776,0.00026693763,-0.0019932743,9.629091e-05,-0.04988944,5084,5084,32,0,1,1
1009155932,1009155616,2490378,2490378,-0.000110218716,4.173801e-05,-0.00043449714,-0.0018072091,-5.9545022e-05,-0.040252235,5000,5000,32,0,1,1
1009656206,1009655810,2490378,2490378,-0.00021846655,-0.00011596926,-0.00051751116,-0.008723892,-0.001740399,-0.049446408,5032,5032,32,0,1,1
1010147568,1010147224,2490378,2490378,-0.0015774703,0.00015389029,0.00029636183,-0.00042273602,0.0046381005,-0.018123496,5103,5103,32,0,1,1
1010656733,1010656289,2490378,2490378,8.903806e-05,3.1172265e-05,-3.9672464e-05,-0.0024404505,-0.0020127941,-0.06343631,5094,6350,32,0,1,1
1011154278,1011153898,2490378,2490378,-2.4042696e-05,1.034081e-05,-6.2892796e-05,-0.0021406754,0.0023871204,-0.04753049,4954,4954,32,0,1,1
1011654440,1011654133,2490378,2490378,3.2784067e-06,-1.8445495e-05,-7.700033e-06,0.0010334708,-0.0018170736,-0.04841547,4911,4911,32,0,1,1
1012157244,1012155573,2490378,2490378,-6.7580615e-05,0.00014985418,-3.9277743e-06,-0.0009857574,-0.0014373522,-0.08522146,8716,8716,32,0,1,1
1012653663,1012653322,2490378,2490378,0.000106447806,4.918899e-05,3.214076e-05,0.0014657438,-0.0003121306,-0.048065133,4882,4882,32,0,1,1
1013152638,1013152226,2490378,2490378,1.9195702e-05,1.808957e-05,-4.8882128e-05,0.0005882407,-4.7878395e-05,-0.05035691,5089,5089,32,0,1,1
