timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
956116323,956073060,2490378,-0.0006147873,0.0005310205,-0.0008040993,0.15,2.077914e-07,2.053234e-07,3.2389448e-07,2490378,-0.036860276,0.0022605818,-0.027621988,0.4,0.0014423117,0.00610086,0.0003863001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957126303,957082493,2490378,-0.00060345803,0.00052366743,-0.00078869297,0.15,2.0210042e-07,2.000884e-07,3.1653065e-07,2490378,-0.036552757,0.0022162728,-0.028642593,0.4,0.0014081722,0.0059490246,0.00037732965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957215547,957164644,2490378,-0.0006073132,0.00052817626,-0.00079493434,0.15,2.0569198e-07,2.0368915e-07,3.222108e-07,2490378,-0.03692192,0.002196697,-0.029582491,0.4,0.001431982,0.0060490007,0.00038373278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957287743,957240428,2490378,-0.0006077772,0.0005304563,-0.0007971442,0.15,2.069668e-07,2.0499344e-07,3.2449992e-07,2490378,-0.037136726,0.0021603636,-0.030734371,0.4,0.0014422443,0.0060923398,0.00038649948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957338174,957290902,2490378,-0.00061013247,0.00053365657,-0.00080107804,0.15,2.0914459e-07,2.0717246e-07,3.2798548e-07,2490378,-0.037399903,0.0021511577,-0.031705763,0.4,0.0014582239,0.006159985,0.00039079637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957398995,957351728,2490378,-0.0006133566,0.0005372873,-0.0008055646,0.15,2.1171289e-07,2.0973154e-07,3.3199152e-07,2490378,-0.03768802,0.0021372102,-0.032785323,0.4,0.0014759531,0.0062344032,0.0003955832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957462330,957413472,2490378,-0.00061621156,0.0005401497,-0.00080917234,0.15,2.1385051e-07,2.1185573e-07,3.3529437e-07,2490378,-0.037934344,0.0021056933,-0.0338946,0.4,0.0014904859,0.0062937965,0.00039955237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957538004,957490596,2490378,-0.00061656476,0.0005409637,-0.0008094786,0.15,2.1430444e-07,2.1230476e-07,3.3587463e-07,2490378,-0.038045317,0.002060008,-0.03509642,0.4,0.0014930397,0.0062999516,0.00040037665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957609858,957556186,2490378,-0.0006171031,0.00054194016,-0.00081016205,0.15,2.148905e-07,2.1288167e-07,3.3671947e-07,2490378,-0.038160313,0.0020230047,-0.036198217,0.4,0.0014964957,0.0063100364,0.00040143306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957705831,957648455,2490378,-0.00061500975,0.0005413276,-0.00080764026,0.15,2.1389017e-07,2.1188738e-07,3.3507052e-07,2490378,-0.038159404,0.001979633,-0.037533827,0.4,0.0014885856,0.006271996,0.00039944996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957781841,957730520,2490378,-0.0006126419,0.00054046983,-0.0008045786,0.15,2.1248408e-07,2.1049834e-07,3.3287802e-07,2490378,-0.038133774,0.0019087794,-0.038888764,0.4,0.0014789901,0.006229356,0.0003969536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957838737,957789908,2490378,-0.00061045034,0.0005396831,-0.0008019865,0.15,2.1118679e-07,2.0922397e-07,3.3091618e-07,2490378,-0.03809989,0.0018524966,-0.039963633,0.4,0.0014708184,0.0061945673,0.00039478543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957908212,957855577,2490378,-0.0006110037,0.00054132583,-0.00080295245,0.15,2.1180531e-07,2.0985377e-07,3.3195613e-07,2490378,-0.038218584,0.0017992947,-0.041183934,0.4,0.0014755015,0.0062143304,0.0003960513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
957973674,957931412,2490378,-0.00060638797,0.0005382439,-0.00079717423,0.15,2.0877408e-07,2.0686923e-07,3.2743168e-07,2490378,-0.038007334,0.0017309902,-0.042181633,0.4,0.0014554743,0.0061300127,0.0003906795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
958024339,957971794,2490378,-0.00060814293,0.0005407781,-0.0007998753,0.15,2.1016288e-07,2.0826087e-07,3.2978303e-07,2490378,-0.03817459,0.0016959022,-0.043259084,0.4,0.0014662313,0.006175168,0.00039356918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0
