timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
956251274,956198118,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00011533499,6.982684e-05,-4.6491623e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0018281937,0.0,0.0,0.0,0.0019153655,0.0004054606,0.00011968613,0.0,0.0,0.0,0.0,0.0,0.0
956262071,956214543,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.3709068e-05,1.2099743e-05,-2.515316e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,4.3153763e-05,0.0,0.0,0.0,-0.0021916926,-0.0019070655,-0.00016069412,0.0,0.0,0.0,0.0,0.0,0.0
956270424,956228463,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.3709068e-05,1.2099743e-05,-2.515316e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,4.3153763e-05,0.0,0.0,0.0,-0.0031866431,0.004215598,-0.00013017654,0.0,0.0,0.0,0.0,0.0,0.0
956281468,956239838,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.3709068e-05,1.2099743e-05,-2.515316e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,4.3153763e-05,0.0,0.0,0.0,0.004483968,0.0027707666,0.0003080368,0.0,0.0,0.0,0.0,0.0,0.0
956291684,956249927,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.3709068e-05,1.2099743e-05,-2.515316e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,4.3153763e-05,0.0,0.0,0.0,-0.00274989,-0.0072291195,-0.0002770424,0.0,0.0,0.0,0.0,0.0,0.0
956305703,956259432,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.3709068e-05,1.2099743e-05,-2.515316e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,4.3153763e-05,0.0,0.0,0.0,0.002875775,-0.0038419366,0.000113487244,0.0,0.0,0.0,0.0,0.0,0.0
956316035,956268899,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-9.512901e-05,7.092953e-05,-9.380281e-05,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0015878677,0.0,0.0,0.0,-0.005869925,-0.0008791536,-0.00036907196,0.0,0.0,0.0,0.0,0.0,0.0
956326044,956280261,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.7821789e-05,-5.2452087e-06,7.4207783e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,5.1259995e-06,0.0,0.0,0.0,0.0031502843,0.01325956,0.000374794,0.0,0.0,0.0,0.0,0.0,0.0
956341045,956290358,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-1.7821789e-05,-5.2452087e-06,7.4207783e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,5.1259995e-06,0.0,0.0,0.0,0.009897143,0.06869346,0.0013680458,0.0,0.0,0.0,0.0,0.0,0.0
956347364,956304222,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-7.5399876e-06,1.8239021e-05,-2.4735928e-06,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,5.555153e-05,0.0,0.0,0.0,-0.0016263127,-0.09173727,-0.0018897057,0.0,0.0,0.0,0.0,0.0,0.0
