timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
956252110,956251398,3.425748e-05,-3.6936253e-05,-0.0004904973,-0.042456664,-0.0062488373,-0.067951754
956254911,956253761,-0.0006795569,0.00014280289,8.416205e-05,-0.12576467,0.025284396,0.04947558
956256007,956255007,-0.0005168495,0.00039756368,0.00056628755,-0.071037754,0.06281122,0.11951221
956259997,956259432,0.00017512927,0.0011090885,-6.159127e-05,0.03693772,0.12363711,-0.047840152
956265955,956265177,-0.00048903684,0.001250084,-0.00010440871,0.036956575,0.03872606,0.012878008
956268568,956267600,2.5542686e-05,0.0005313652,-0.00049920456,0.09175817,-0.084647045,-0.053232178
956271112,956270216,-9.053055e-05,-6.837814e-05,-6.836734e-05,0.04479007,-0.13881993,0.041096356
956272610,956271602,7.6026365e-05,-5.1920186e-05,0.0004906661,0.063964315,-0.106383115,0.12578724
956278442,956277662,-0.00047951966,-0.0002746393,0.00030698,-0.09014363,-0.07589481,0.0077208187
956290709,956290358,-0.0005494806,-0.00048551362,-0.037050195,0.03760447,-0.13735923,-3.512444
956297447,956296671,-0.0010329613,-0.0016266031,-0.043878548,-0.06214622,-0.09826524,-1.2419226
956300456,956299180,0.00028646548,-0.0009198333,-0.032780383,0.14417125,0.041684918,0.9065519
956305981,956304222,0.0006946727,-0.000599759,0.004203098,0.13609055,0.06656641,4.992803
956312151,956311792,0.0012113622,0.00090216735,0.045889657,-0.05290177,0.18544325,4.692859
956314848,956314347,0.0006882163,0.0016050881,0.049638864,-0.122510135,0.22187012,3.518112
956318707,956318110,-0.0005920226,5.125825e-05,0.046302672,-0.23747526,-0.13538468,1.0951039
956324471,956323186,-0.0024486156,-0.0016468561,0.023372822,-0.21028277,-0.25091577,-2.404607
956331499,956330756,-0.0047367713,-0.0007034136,0.006927446,-0.24505074,0.051378988,-2.031265
956334846,956334537,-0.0034205744,0.0003067687,-0.0027230314,0.034426406,0.14662781,-2.3804352
956337497,956337132,-0.004042386,0.00054680574,-0.010514534,-0.07634466,0.14990547,-2.6619883
956340203,956339602,-0.0031977324,0.0017233158,-0.015626995,0.08497302,0.28489563,-2.362432
956345861,956344639,0.00020057341,0.0021409614,-0.005749423,0.421997,0.16970491,0.50516295
956354323,956353475,0.0040263357,1.7517421e-05,0.036048934,0.38023016,-0.30665055,3.570526
956357247,956356009,0.0039657806,8.1553415e-05,0.03756153,0.2510303,-0.19311883,2.41859
956359911,956358572,0.004965408,0.00027635583,0.030601686,0.28432378,-0.10357434,0.390119
956362642,956362316,0.0025296744,-0.0005400251,0.005055726,-0.15069088,-0.16449057,-3.20938
956365288,956364941,0.00068497035,-0.0005823514,-0.0096788425,-0.38230082,-0.102951854,-4.201031
956371671,956371189,0.0005823831,-0.0018362035,-0.02857945,-0.19744265,-0.1709247,-2.9421277
956380615,956380058,0.0015656024,0.0012757853,0.004354469,-0.15641186,0.26005638,2.8611925
956384696,956383843,0.0009286995,0.0022442495,0.013379158,-0.11686701,0.22964153,2.526735
956386832,956386374,-0.0007696697,0.0021153395,0.015316712,-0.34103385,0.12475761,1.848778
956389059,956388867,-0.0018061465,0.0020558347,0.014859844,-0.38863325,0.0802646,1.0765483
956395233,956394202,-0.0017894804,0.0015260796,0.010991167,-0.08145534,-0.0809406,-0.12599783
956399397,956399044,-0.002162191,0.0018992634,0.021380344,0.039339155,-0.02475698,1.2596245
956401698,956401506,-0.0027370239,0.0012324364,0.029431915,-0.05964677,-0.12920788,2.0136158
956408931,956407820,-0.004102753,0.00013326918,0.04467196,-0.22468331,-0.1395705,2.3445008
956411516,956410343,-0.003264035,-0.000965849,0.049071513,-0.066290885,-0.23949775,2.0755358
956415805,956414180,-0.0054649557,-0.0012506908,0.051761046,-0.21685638,-0.13425097,1.4296827
956417720,956416697,-0.0062269857,-0.0024500545,0.050339922,-0.23700368,-0.23902413,0.7205181
956423074,956421693,-0.007022413,-0.0038706718,0.0399442,-0.2279081,-0.19958963,-0.97739035
956425306,956424425,-0.00665044,-0.0037003637,0.031241268,-0.05935639,-0.063630365,-1.9262073
956427125,956426772,-0.0068473737,-0.0037634273,0.02710755,-0.06810466,-0.015256027,-1.8291814
