timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
987031507,986840560,3670026,-0.0055993255,0.0009797531,0.001396152,0.15,1.5488216e-07,1.5490049e-07,3.0565857e-07,3670026,0.04038182,0.08315199,-0.002795955,0.4,0.0003737923,0.00022660798,5.712942e-07,589834,0.047144704,-0.016385684,0.0031551067,0.5,8.518249e-06,0.0002691358,0.0012499219,1,1,1,0,1,0
988041694,987850975,3670026,-0.005601216,0.00095520675,0.0013951042,0.15,1.5473809e-07,1.5475506e-07,3.0372777e-07,3670026,0.040382527,0.08315399,-0.0028174166,0.4,0.00037379086,0.00022660798,5.701522e-07,589834,0.04699839,-0.016252548,0.0031423704,0.5,8.467299e-06,0.00026839215,0.0012499214,1,1,1,0,1,0
989052170,988861388,3670026,-0.005612218,0.00094758713,0.0013920328,0.15,1.5479255e-07,1.5480994e-07,3.0245624e-07,3670026,0.040257014,0.08314603,-0.0023620944,0.4,0.00037378442,0.00022660798,5.712014e-07,589834,0.0468648,-0.016125087,0.0030990061,0.5,8.418097e-06,0.00026769371,0.0012499186,1,1,1,0,1,0
990692891,990502053,3670026,-0.0056333253,0.0009601188,0.001386554,0.15,1.5475632e-07,1.547729e-07,2.9999723e-07,3670026,0.03939166,0.08298393,0.00053145183,0.4,0.00037377092,0.00022660798,5.716889e-07,589834,0.046817705,-0.016575446,0.0030423412,0.5,8.3370705e-06,0.00026657974,0.0012499132,1,1,1,0,1,0
991423119,991232345,3670026,-0.005650962,0.00095789536,0.0013825565,0.15,1.5478854e-07,1.5480389e-07,2.9912226e-07,3670026,0.038902704,0.082883514,0.0025063008,0.4,0.00037376676,0.00022660798,5.7145013e-07,589834,0.046831228,-0.016704794,0.0030375205,0.5,8.304337e-06,0.0002661214,0.0012499115,1,1,1,0,1,0
992483556,992292766,3670026,-0.0056551546,0.0009465108,0.0013780366,0.15,1.5493828e-07,1.5495425e-07,2.9835473e-07,3670026,0.038253825,0.08276709,0.005474857,0.4,0.0003737624,0.00022660798,5.724198e-07,589834,0.046971425,-0.017407525,0.0030148402,0.5,8.256136e-06,0.0002654856,0.001249909,1,0,1,0,1,0
993684097,993493228,3670026,-0.005605307,0.0008403554,0.0013993846,0.15,1.5556006e-07,1.5548443e-07,2.976524e-07,3670026,0.037126448,0.08347196,0.0089166,0.4,0.00037363754,0.00022657277,5.7185304e-07,589834,0.047479965,-0.018430665,0.0018069431,0.5,8.221881e-06,0.00026491805,0.0012497552,1,0,1,0,1,0
994704427,994513602,3670026,-0.0057112607,0.00089376327,0.0014914812,0.15,1.559518e-07,1.5589399e-07,2.9530204e-07,3670026,-0.039265856,0.08363113,0.013802139,0.4,0.00035788375,0.00022647867,5.9799197e-07,589834,0.049761053,-0.017925235,0.001756065,0.5,8.196522e-06,0.00026453333,0.0012497552,1,0,1,0,1,0
995704798,995513955,3670026,-0.005951294,0.0008814436,0.0016286168,0.15,1.5629809e-07,1.561809e-07,2.938954e-07,3670026,-0.22692733,0.08255433,0.017302968,0.4,0.00029328215,0.0002264146,6.6568754e-07,589834,0.055380646,-0.01710985,0.001634084,0.5,8.1272865e-06,0.0002641997,0.0012497552,1,0,1,0,1,0
996705159,996514295,3670026,-0.0059027127,0.0007758511,0.001644039,0.15,1.5672167e-07,1.565547e-07,2.9311948e-07,3670026,-0.32361528,0.07994595,0.017908785,0.4,0.00021206688,0.000226114,7.5301114e-07,589834,0.058306564,-0.017022442,0.0015822577,0.5,8.042977e-06,0.00026397782,0.0012497552,1,0,1,0,1,0
