timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
987088637,987087066,6946858,6684714,1.2723766e-06,2.9893994e-05,-4.8787242e-05,-0.0014296032,0.001913755,-0.073402636,7522,7485,0,0,2,1
987592663,987591097,6946858,6684714,-1.1209572e-05,1.8631389e-06,5.8794187e-05,-0.0019028963,0.0013678555,-0.073606595,7523,7485,0,0,2,1
988092171,988092071,6946858,6684714,-3.065992e-06,2.244796e-05,-8.070793e-06,-0.0007650016,0.00079199433,-0.04880733,6018,4989,0,0,2,1
988592057,988591631,6946858,6684714,-1.337453e-05,2.5022884e-05,-1.4267414e-05,-0.001247967,0.0012870439,-0.048684556,6064,4989,0,0,2,1
989092696,989092604,6946858,6684714,1.748574e-05,-7.2745142e-06,-5.442189e-05,-0.0013191757,0.00072528765,-0.048678525,4468,4990,0,0,2,1
989593742,989593623,6946858,6684714,3.0111141e-06,-2.423647e-05,-3.8664715e-05,-0.0009276239,0.0012309442,-0.04901026,4514,4989,0,0,2,1
990090254,990090127,6946858,6684714,4.921196e-06,-7.3255496e-06,1.747995e-05,-0.0012335083,0.00091106177,-0.048732992,4514,4990,0,0,2,1
990594251,990594153,6946858,6684714,1.0616211e-05,-1.1159285e-05,-1.1296868e-06,-0.00043099915,0.0011238036,-0.04903774,4514,4990,0,0,2,1
991090744,991090656,6946858,6684714,-8.358409e-06,2.4888974e-05,5.394388e-06,-0.0010777392,0.0012579465,-0.04873323,4514,4989,0,0,2,1
991588754,991584149,6946858,6684714,2.4740031e-05,-2.8639912e-05,-5.4341162e-06,-0.0011588824,-0.0012037826,-0.048266683,4514,4989,0,0,2,1
992091265,992089723,6946858,6684714,6.935111e-05,-5.855485e-05,0.00010080092,-0.00048106164,0.005156502,-0.059893463,7523,6236,0,0,2,1
992592293,992592193,6946858,6684714,-9.939894e-05,-9.2317285e-05,0.000112721245,-0.010624089,-0.004998197,-0.07044619,9027,7483,0,0,2,1
993090323,993090235,6946858,6684714,5.654853e-05,0.00048038783,6.7993437e-06,-0.0029454348,0.0045684627,-0.04810055,4560,4988,0,0,2,1
993594340,993594239,6946858,6684714,9.109696e-05,0.00021592891,-5.2330655e-05,-0.0086850645,-0.0037365444,-0.043984078,6064,4988,0,0,2,1
994095327,994095188,6946858,6684714,-1.9631238e-05,6.447522e-05,0.00035352615,0.0049250238,0.008735172,-0.049241934,4468,4987,0,0,2,1
994593268,994593172,6946858,6684714,-0.000113313676,0.0005799235,9.1231006e-05,-0.0016160173,0.011926741,-0.06353415,5973,4987,0,0,2,1
995092746,995092658,6946858,6684714,-3.1958396e-05,-0.00018673591,-2.2343098e-05,0.0043943888,-0.0048798043,-0.039364424,4513,4987,0,0,2,1
995593761,995593646,6946858,6684714,-2.4616973e-05,0.0002050956,-0.00021981387,0.0017892906,0.0011916517,-0.084296376,9027,8725,0,0,2,1
996095114,996094631,6946858,6684714,1.1033033e-05,-6.601639e-05,-0.00016336949,0.0057724146,0.0038024415,-0.048012547,4513,4991,0,0,2,1
996586699,996586587,6946858,6684714,5.9333153e-05,1.50706355e-05,-7.558025e-05,0.001812826,0.0058256243,-0.05053857,4514,4985,0,0,2,1
997095438,997095089,6946858,6684714,-3.8641047e-05,0.00011077498,2.7169706e-05,0.0049171345,0.0058638463,-0.049299102,4513,4984,0,0,2,1
997588777,997588590,6946858,6684714,-0.0001242368,0.00017098899,0.00027635426,-0.0009634142,0.006418516,-0.049010906,4559,4984,0,0,2,1
998091116,998091025,6946858,6684714,-6.7405934e-05,0.0001277697,0.00016149791,-0.0030747284,0.0017372129,-0.049201302,4513,4984,0,0,2,1
998593598,998593503,6946858,6684714,7.724395e-05,-0.0003368945,-8.2987746e-05,0.0010557683,-0.010229183,-0.04731729,6018,4984,0,0,2,1
999093112,999093015,6946858,6684714,5.3956926e-05,0.000107350264,9.247035e-05,-0.0009457829,-0.0006283618,-0.055606935,4558,4983,0,0,2,1
999594052,999593939,6946858,6684714,-9.300986e-05,-0.00042461025,0.0004290827,-0.0039287545,-0.00033835895,-0.050634496,6018,4983,0,0,2,1
1000092090,1000091897,6946858,6684714,-5.9583377e-05,-5.4835084e-05,-0.00025685347,0.00014064371,0.0038566408,-0.05551803,4513,4983,0,0,2,1
1000596362,1000595871,6946858,6684714,5.3736876e-06,0.00075346517,0.000148756,-0.0014812839,-0.0045592473,-0.05337655,4513,4982,0,0,2,1
1001091091,1001090817,6946858,6684714,8.040851e-05,5.55942e-06,-0.00022468499,0.0010248363,-0.005802555,-0.052020993,4468,4982,0,0,2,1
1001593463,1001593282,6946858,6684714,-6.6661664e-06,-0.0006620309,-5.6881516e-05,-0.0003290635,-0.007353002,-0.045999676,6018,4982,0,0,2,1
1002091470,1002091232,6946858,6684714,0.00034953846,-0.00012821598,0.0003104623,-0.0047078715,-0.004075504,-0.047724456,6018,4982,0,0,2,1
1002592357,1002592188,6946858,6684714,9.67913e-05,0.00018702353,0.00010319939,-0.004129168,0.007937484,-0.05339156,6018,4981,0,0,2,1
1003087357,1003087170,6946858,6684714,6.032354e-05,-6.390432e-05,-9.0768364e-05,-0.004022753,-0.005558142,-0.044141963,4559,4981,0,0,2,1
1003592800,1003592590,6946858,6684714,6.188328e-05,6.71372e-05,0.000102871054,0.005964844,0.0049984893,-0.052786093,4513,4981,0,0,2,1
1004095284,1004095092,6946858,6684714,-8.743394e-05,0.00014789698,0.00028105432,-0.0071417685,0.0011315166,-0.046997275,6063,4980,0,0,2,1
1004591693,1004591528,6946858,6684714,4.904959e-05,0.000112497655,-0.00010087822,0.0019734483,0.0046440265,-0.054519854,4558,4979,0,0,2,1
1005091094,1005090926,6946858,6684714,-8.35369e-05,-0.0005773672,-0.00034501008,0.005844927,-0.0013216856,-0.047287308,6018,4979,0,0,2,1
1005592176,1005591917,6946858,6684714,4.175412e-05,4.5636574e-05,0.00018424947,0.0008852188,-0.0039105974,-0.0565049,6063,4980,0,0,2,1
1006093000,1006092816,6946858,6684714,-4.8676604e-05,0.00011488317,-0.00012487154,-0.0023717675,0.0006149984,-0.05102975,4467,4979,0,0,2,1
1006592529,1006592300,6946858,6684714,-0.00016543079,-0.00015202245,0.00013903946,0.0052993554,-0.000119892444,-0.040151384,4559,4979,0,0,2,1
1007091884,1007091691,6946858,6684714,0.00018366215,0.0006085728,0.00063267595,-0.0040731183,0.004555665,-0.049372472,6017,4979,0,0,2,1
1007595850,1007595639,6946858,6684714,-5.8209145e-05,-0.000516702,0.00017229974,0.00092566205,-0.00046973606,-0.042737164,6017,4979,0,0,2,1
1008095264,1008095073,6946858,6684714,0.00030792074,0.00010285351,0.0005279917,-0.007816055,0.0013076355,-0.0432536,5972,4978,0,0,2,1
1008593218,1008593045,6946858,6684714,0.00040655836,-1.9703044e-05,-6.210183e-05,0.0040128506,-0.0028080868,-0.044768352,6063,4978,0,0,2,1
1009086585,1009086412,6946858,6684714,-3.573897e-05,6.357876e-05,0.00018771805,0.002675975,0.0047785505,-0.04776321,4467,4979,0,0,2,1
1009590552,1009590353,6946858,6684714,2.439025e-05,-7.4195385e-05,-0.00024211437,0.004013818,-0.0047509097,-0.04191637,4467,4978,0,0,2,1
1010091460,1010091284,6946858,6684714,-4.4612287e-05,0.00035227695,-0.00010370209,0.005204414,0.0060220473,-0.04722112,6017,4977,0,0,2,1
1010595373,1010590708,6946858,6684714,-8.946922e-05,-3.292546e-05,-8.20255e-05,0.0038996744,-0.0028702707,-0.041300908,4467,4977,0,0,2,1
1011090341,1011090177,6946858,6684714,0.00017096053,0.00013874956,-0.00010210121,0.00034648285,-0.0016240949,-0.047448546,4558,4977,0,0,2,1
1011592746,1011592562,6946858,6684714,-8.141364e-05,0.00017459017,9.4118965e-05,0.0007429124,0.013660571,-0.058672637,4513,4977,0,0,2,1
1012084626,1012084461,6946858,6684714,-7.362144e-05,-0.00012510251,-9.768593e-05,3.1346367e-06,-0.0039449227,-0.051420286,4513,4978,0,0,2,1
1012587123,1012586934,6946858,6684714,-0.00017542811,9.483643e-05,3.5216733e-06,0.003965974,0.0055382494,-0.043691073,4558,4977,0,0,2,1
1013094053,1013093827,6946858,6684714,-3.7733105e-05,-0.0001290488,-0.00048975646,0.0013648247,0.000589152,-0.05152864,6017,4977,0,0,2,1
1013593425,1013593242,6946858,6684714,0.00010694253,5.521122e-05,-9.9457684e-05,0.0062576206,-0.0034182523,-0.052161645,4512,4977,0,0,2,1
1014089865,1014089648,6946858,6684714,0.00012611147,9.1132475e-05,-4.8338436e-05,0.0022568444,0.0129526965,-0.04860494,4513,4977,0,0,2,1
1014595288,1014595123,6946858,6684714,-0.0002757515,-0.0006135842,-0.00033908818,0.00014765987,-0.004227406,-0.085236475,10575,8707,0,0,2,1
1015088691,1015088471,6946858,6684714,-3.0714742e-05,9.749059e-05,0.00021236067,0.0008371793,0.006469343,-0.051537383,4467,4976,0,0,2,1
1015592570,1015592392,6946858,6684714,-7.5044045e-05,-0.0001332118,-1.6895465e-05,0.0042715515,-0.0005198687,-0.04455858,4466,4975,0,0,2,1
1016087473,1016087288,6946858,6684714,-6.94704e-05,-0.00011612208,-0.00017200486,0.008316027,-0.001485693,-0.042790275,4513,4976,0,0,2,1
1016592914,1016592710,6946858,6684714,7.765571e-05,3.653657e-05,9.7471624e-05,-0.0018514559,0.00767536,-0.05155921,4467,4974,0,0,2,1
1017093793,1017093619,6946858,6684714,0.00022577337,0.00017399662,-0.0003466891,0.005773253,0.0026755494,-0.088692464,8980,8705,0,0,2,1
1017591684,1017591518,6946858,6684714,-0.00011998694,-0.00028091282,0.0002181589,0.0011937887,-0.0011034735,-0.044261128,6017,4974,0,0,2,1
1018094222,1018093928,6946858,6684714,-6.94926e-05,-0.00066918024,-0.00064256747,0.01284452,-0.00856331,-0.046730366,6017,4975,0,0,2,1
