timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1032771076,0.94342655,0,0,0,0,0,0,0,0,0
1033279096,0.9464237,0,0,0,0,0,0,0,0,0
1033785784,0.9992416,0,0,0,0,0,0,0,0,0
1034292075,0.9507486,0,0,0,0,0,0,0,0,0
1034798105,0.99509144,0,0,0,0,0,0,0,0,0
1035304250,1.1714587,0,0,0,0,0,0,0,0,0
1035810392,1.2558912,0,0,0,0,0,0,0,0,0
1036316092,1.2267028,0,0,0,0,0,0,0,0,0
1036825074,1.2879504,0,0,0,0,0,0,0,0,0
1037331945,1.2821057,0,0,0,0,0,0,0,0,0
1037837257,1.3044116,0,0,0,0,0,0,0,0,0
1038343207,1.2657272,0,0,0,0,0,0,0,0,0
1038849074,1.1831057,0,0,0,0,0,0,0,0,0
1039355075,1.4692636,0,0,0,0,0,0,0,0,0
1039862281,1.2927247,0,0,0,0,0,0,0,0,0
1040369290,1.1149082,0,0,0,0,0,0,0,0,0
1040875076,1.0964752,0,0,0,0,0,0,0,0,0
1041381075,1.1245767,0,0,0,0,0,0,0,0,0
1041889073,1.0014708,0,0,0,0,0,0,0,0,0
1042395227,0.8633721,0,0,0,0,0,0,0,0,0
1042901077,0.6913055,0,0,0,0,0,0,0,0,0
1043407076,0.5092258,0,0,0,0,0,0,0,0,0
1043913075,0.38224128,0,0,0,0,0,0,0,0,0
1044420083,0.31404066,0,0,0,0,0,0,0,0,0
1044926076,0.26381537,0,0,0,0,0,0,0,0,0
1045432089,0.22137822,0,0,0,0,0,0,0,0,0
1045938257,0.24342103,0,0,0,0,0,0,0,0,0
1046445076,0.3175239,0,0,0,0,0,0,0,0,0
1046952077,0.2617106,0,0,0,0,0,0,0,0,0
1047458275,0.28876704,0,0,0,0,0,0,0,0,0
1047964076,0.37259376,0,0,0,0,0,0,0,0,0
1048470210,0.42498216,0,0,0,0,0,0,0,0,0
1048977086,0.56667745,0,0,0,0,0,0,0,0,0
1049483076,0.78197145,0,0,0,0,0,0,0,0,0
1049989558,1.0599314,0,0,0,0,0,0,0,0,0
1050495190,1.1635125,0,0,0,0,0,0,0,0,0
1051002076,1.3033047,0,0,0,0,0,0,0,0,0
1051508473,1.5038592,0,0,0,0,0,0,0,0,0
1052014075,1.6381805,0,0,0,0,0,0,0,0,0
1052521235,1.7933325,0,0,0,0,0,0,0,0,0
1053028282,1.976357,0,0,0,0,0,0,0,0,0
1053534074,2.1771352,0,0,0,0,0,0,0,0,0
1054040076,2.3766322,0,0,0,0,0,0,0,0,0
1054546151,2.6100838,0,0,0,0,0,0,0,0,0
1055053094,2.8748724,0,0,0,0,0,0,0,0,0
1055559113,3.170188,0,0,0,0,0,0,0,0,0
1056065095,3.3588736,0,0,0,0,0,0,0,0,0
1056572107,3.5594175,0,0,0,0,0,0,0,0,0
1057078095,3.585874,0,0,0,0,0,0,0,0,0
1057584136,3.704225,0,0,0,0,0,0,0,0,0
1058092093,3.8880715,0,0,0,0,0,0,0,0,0
1058598095,3.9886646,0,0,0,0,0,0,0,0,0
1059104094,3.8774183,0,0,0,0,0,0,0,0,0
1059611087,3.9316316,0,0,0,0,0,0,0,0,0
1060118284,3.7397425,0,0,0,0,0,0,0,0,0
1060625168,3.5978172,0,0,0,0,0,0,0,0,0
1061132075,3.633681,0,0,0,0,0,0,0,0,0
1061638278,3.5568237,0,0,0,0,0,0,0,0,0
1062145967,3.5348117,0,0,0,0,0,0,0,0,0
1062651379,3.545727,0,0,0,0,0,0,0,0,0
1063157358,3.5019891,0,0,0,0,0,0,0,0,0
1063663077,3.356034,0,0,0,0,0,0,0,0,0
1064171183,3.4362833,0,0,0,0,0,0,0,0,0
1064677078,3.362389,0,0,0,0,0,0,0,0,0
1065183177,3.3419175,0,0,0,0,0,0,0,0,0
1065690535,3.2453532,0,0,0,0,0,0,0,0,0
1066197076,3.2094855,0,0,0,0,0,0,0,0,0
1066703275,3.0972927,0,0,0,0,0,0,0,0,0
1067209190,2.969112,0,0,0,0,0,0,0,0,0
1067716080,2.8766303,0,0,0,0,0,0,0,0,0
1068222077,2.7592812,0,0,0,0,0,0,0,0,0
1068730402,2.5845523,0,0,0,0,0,0,0,0,0
1069236077,2.5937855,0,0,0,0,0,0,0,0,0
1069742075,2.6118307,0,0,0,0,0,0,0,0,0
1070248075,2.5563226,0,0,0,0,0,0,0,0,0
1070754112,2.5365574,0,0,0,0,0,0,0,0,0
1071261076,2.19641,0,0,0,0,0,0,0,0,0
1071768075,1.9019423,0,0,0,0,0,0,0,0,0
1072274075,1.8686272,0,0,0,0,0,0,0,0,0
1072781074,1.9467292,0,0,0,0,0,0,0,0,0
1073287076,1.9979552,0,0,0,0,0,0,0,0,0
1073796074,2.227439,0,0,0,0,0,0,0,0,0
1074303093,2.3032973,0,0,0,0,0,0,0,0,0
1074809476,2.279869,0,0,0,0,0,0,0,0,0
1075316112,2.390011,0,0,0,0,0,0,0,0,0
1075824174,2.3813453,0,0,0,0,0,0,0,0,0
1076330099,2.3042781,0,0,0,0,0,0,0,0,0
1076838093,1.9903718,0,0,0,0,0,0,0,0,0
1077345094,1.8476014,0,0,0,0,0,0,0,0,0
1077854076,1.7166502,0,0,0,0,0,0,0,0,0
1078360075,1.6092523,0,0,0,0,0,0,0,0,0
1078867075,1.5789745,0,0,0,0,0,0,0,0,0
1079374074,1.7550114,0,0,0,0,0,0,0,0,0
1079881077,1.8598536,0,0,0,0,0,0,0,0,0
1080387591,1.8958132,0,0,0,0,0,0,0,0,0
1080893076,2.1627362,0,0,0,0,0,0,0,0,0
1081401705,2.454098,0,0,0,0,0,0,0,0,0
1081908074,2.6170254,0,0,0,0,0,0,0,0,0
1082416182,2.8864574,0,0,0,0,0,0,0,0,0
1082923117,3.152288,0,0,0,0,0,0,0,0,0
1083430538,3.4363482,0,0,0,0,0,0,0,0,0
1083936081,3.6698859,0,0,0,0,0,0,0,0,0
1084443110,3.8704886,0,0,0,0,0,0,0,0,0
1084949689,3.9066756,0,0,0,0,0,0,0,0,0
1085455074,3.900428,0,0,0,0,0,0,0,0,0
1085961229,3.9443417,0,0,0,0,0,0,0,0,0
1086470158,4.0656013,0,0,0,0,0,0,0,0,0
1086977095,4.2027307,0,0,0,0,0,0,0,0,0
1087484074,4.233078,0,0,0,0,0,0,0,0,0
1087990086,4.108254,0,0,0,0,0,0,0,0,0
1088496095,4.0748653,0,0,0,0,0,0,0,0,0
1089003121,4.023908,0,0,0,0,0,0,0,0,0
1089509094,4.0053544,0,0,0,0,0,0,0,0,0
1090015114,3.6914318,0,0,0,0,0,0,0,0,0
1090521807,3.4747827,0,0,0,0,0,0,0,0,0
1091027111,3.2380922,0,0,0,0,0,0,0,0,0
1091534113,2.927779,0,0,0,0,0,0,0,0,0
1092040384,2.782351,0,0,0,0,0,0,0,0,0
1092546095,2.462451,0,0,0,0,0,0,0,0,0
1093053101,2.2720094,0,0,0,0,0,0,0,0,0
1093559467,2.027081,0,0,0,0,0,0,0,0,0
1094066351,1.9836448,0,0,0,0,0,0,0,0,0
1094573093,1.9867713,0,0,0,0,0,0,0,0,0
1095079095,2.157659,0,0,0,0,0,0,0,0,0
1095586075,2.2565503,0,0,0,0,0,0,0,0,0
1096094086,2.2916167,0,0,0,0,0,0,0,0,0
1096602349,2.4081511,0,0,0,0,0,0,0,0,0
1097108075,2.4286196,0,0,0,0,0,0,0,0,0
1097616077,2.307392,0,0,0,0,0,0,0,0,0
1098124164,2.2270513,0,0,0,0,0,0,0,0,0
1098630075,2.2070017,0,0,0,0,0,0,0,0,0
1099137075,2.2926726,0,0,0,0,0,0,0,0,0
1099644685,2.3875134,0,0,0,0,0,0,0,0,0
1100150364,2.4440427,0,0,0,0,0,0,0,0,0
1100657077,2.456372,0,0,0,0,0,0,0,0,0
1100701632,2.456372,0,0,0,0,0,0,0,0,0
1101207511,2.5998688,0,0,0,0,0,0,0,0,0
1101715099,2.938441,0,0,0,0,0,0,0,0,0
1102222570,2.6598904,0,0,0,0,0,0,0,0,0
1102729080,2.4935193,0,0,0,0,0,0,0,0,0
1103235080,2.26851,0,0,0,0,0,0,0,0,0
1103741260,1.9500917,0,0,0,0,0,0,0,0,0
1104247081,1.7590935,0,0,0,0,0,0,0,0,0
1104753539,1.6122674,0,0,0,0,0,0,0,0,0
1105259079,1.4305594,0,0,0,0,0,0,0,0,0
1105765081,1.3065829,0,0,0,0,0,0,0,0,0
1106271486,1.1850927,0,0,0,0,0,0,0,0,0
1106777079,1.0989901,0,0,0,0,0,0,0,0,0
1107283507,1.0216628,0,0,0,0,0,0,0,0,0
1107789099,1.1649538,0,0,0,0,0,0,0,0,0
1108086281,1.2239627,0,0,0,0,0,0,0,0,0
1108163344,1.2175368,0,0,0,0,0,0,0,0,0
1108669078,1.26396,0,0,0,0,0,0,0,0,0
1109175079,1.557997,0,0,0,0,0,0,0,0,0
1109682080,1.2557533,0,0,0,0,0,0,0,0,0
1110190413,1.1532891,0,0,0,0,0,0,0,0,0
1110697297,0.8448285,0,0,0,0,0,0,0,0,0
1111083216,0.8237198,0,0,0,0,0,0,0,0,0
1111108623,0.8237198,0,0,0,0,0,0,0,0,0
1111619148,0.75115615,0,0,0,0,0,0,0,0,0
