timestamp,observation[0],observation[1],observation[2],observation[3],observation[4],observation[5],observation[6],observation[7],observation[8],observation[9],observation[10],observation[11],observation[12],observation[13],observation[14],motor_thrust[0],motor_thrust[1],motor_thrust[2],motor_thrust[3],controller_time,inference_time
1019541189,-0.05649063,-0.0666473,-0.024050474,0.9998931,0.0071094036,-0.012773573,-0.0070568323,0.99996644,0.0041623586,-0.022054827,0.006509917,-0.025244625,-0.021928808,0.023752902,0.011501748,0.52732706,0.50879735,0.5023573,0.47647664,126,89
1019589385,-0.05517839,-0.06712719,-0.0233832,0.9999057,0.0072199106,-0.011695414,-0.0071456432,0.9999543,0.006380283,-0.023827815,0.0043535866,-0.023666905,-0.064899065,0.027111938,-0.0026600622,0.5165905,0.510163,0.51279444,0.47257826,140,103
1019638961,-0.05393514,-0.06773955,-0.022604346,0.99993813,0.0068466663,-0.008780621,-0.006775379,0.9999442,0.00812191,-0.023220977,0.0043889578,-0.02515154,0.004120883,0.015700867,0.008826391,0.5297208,0.50528115,0.4999497,0.48066956,123,84
1019691632,-0.052567825,-0.06842415,-0.021780193,0.9999457,0.0067807436,-0.007925084,-0.0067061186,0.99993336,0.009404289,-0.017446468,-0.006674137,-0.023189252,-0.041408386,0.058348753,0.0074752774,0.5303957,0.49804115,0.5163728,0.45615038,123,84
1019739814,-0.051478118,-0.069063246,-0.021014512,0.99995774,0.0063831806,-0.006638533,-0.006307602,0.9999159,0.011345869,-0.016496412,-0.001963322,-0.02678449,-0.012642884,-0.027430259,-0.018481625,0.5098736,0.5104451,0.5021253,0.4998818,147,84
1019789423,-0.050562516,-0.06970828,-0.020305276,0.9999686,0.0061115026,-0.005083186,-0.006050706,0.9999112,0.011889388,-0.016647277,-0.004416091,-0.02788919,0.021907594,0.04934598,0.011835209,0.53459954,0.49007255,0.50532687,0.47330698,160,119
1019839023,-0.04973416,-0.07056019,-0.019655406,0.999976,0.005472183,-0.0042703548,-0.0054210424,0.9999147,0.011890476,-0.010905946,-0.0051334267,-0.023000684,-0.009804043,0.027910115,-0.010464271,0.52383083,0.49531898,0.5137393,0.47292095,125,84
1019890213,-0.04909931,-0.07144177,-0.019129336,0.99998164,0.0045628548,-0.00400718,-0.004511118,0.99990773,0.012819949,-0.009644113,0.0067206966,-0.02075334,0.007133066,-0.0088014575,0.032597687,0.53509253,0.5145183,0.501681,0.46314523,123,85
1019939805,-0.048748747,-0.07267277,-0.018743575,0.9999863,0.0041390657,-0.0032202445,-0.0040997267,0.99991816,0.012121534,-0.0047759097,0.0013864298,-0.020223737,-0.01835423,0.0684842,0.020501493,0.527775,0.49030098,0.52355427,0.44671902,122,84
1019989467,-0.048595056,-0.07404709,-0.018315494,0.9999884,0.003278613,-0.0035586113,-0.0032382011,0.9999309,0.011307169,-0.0006968698,0.006185689,-0.012120231,0.027407983,-0.04954986,0.007309295,0.52248275,0.5108475,0.49454173,0.48565155,141,88
