timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
987311761,987118814,987120676,0,0.0223432,-0.22442326,0.3047752,0.0025000002,0.0025000002,0.0025000002,-0.001840923,0.022605255,-0.007449001,0.0008176499,0.00890232,-0.015826758,0.0025065131,0.002501752,0.002501491,0.00015023071,0.022694908,0.0024646202,0.004339981,-0.011591779,-0.21515457,0,0,1
987801941,987608905,987610877,0,0.015559164,-0.2141557,0.2985661,0.0025000002,0.0025000002,0.0025000002,0.0047408342,0.012289956,-0.0012912154,0.009624616,0.0026389363,-0.0020104917,0.0025064903,0.0025017487,0.0025014915,0.0009963249,0.0067086546,7.404628e-05,0.012221113,-0.007098089,-0.08332846,0,0,1
988291947,988098911,988101078,0,0.019510593,-0.20052966,0.27420452,0.0025000002,0.0025000002,0.0025000002,0.00072230026,-0.0013745427,0.023021191,0.0060769324,0.004216595,0.008979974,0.0025064598,0.0025017431,0.00250149,2.3127692e-05,8.39093e-05,0.02354044,0.007419899,-5.3657524e-05,-0.024954073,0,0,1
988782301,988588774,988591278,0,0.011889293,-0.22473396,0.27725118,0.0025000002,0.0025000002,0.0025000002,0.008178949,0.022803128,0.01988411,0.01161984,0.0020153658,0.013735872,0.002506447,0.002501742,0.00250149,0.0029654733,0.023095224,0.017562171,0.010678768,0.00080460456,-0.0010999873,0,0,1
989272657,989078787,989081478,0,0.0027076164,-0.210062,0.28119808,0.0025000002,0.0025000002,0.0025000002,0.01737161,0.008089662,0.01588723,0.008134824,0.004984255,0.013672688,0.0025064205,0.0025017406,0.0025014898,0.013377769,0.0029072494,0.011211574,0.006891565,0.0045353076,0.006135937,0,0,1
989832920,989638818,989641705,0,0.04417319,-0.22221825,0.3013727,0.0025000002,0.0025000002,0.0025000002,-0.024098847,0.020183533,-0.0043619573,0.00039034564,0.0063421554,0.009219863,0.0025063911,0.0025017378,0.002501489,0.02574549,0.018090438,0.00084521744,0.0008135898,0.0050140657,0.0058452003,0,0,1
990323037,990128774,990131903,0,0.051996853,-0.20698841,0.29596907,0.0025000002,0.0025000002,0.0025000002,-0.031871807,0.0048900843,0.0010764003,-0.0033501757,0.009252202,-8.144127e-05,0.0025063544,0.002501734,0.002501488,0.04503274,0.0010612656,5.143114e-05,-0.0021657953,0.008208844,-0.001576415,0,0,1
990813134,990618807,990622101,0,0.016412701,-0.20589969,0.30495423,0.0025000002,0.0025000002,0.0025000002,0.0037972666,0.0037855804,-0.007859826,-0.0024250487,0.00991073,-0.0060354793,0.0025063183,0.0025017292,0.0025014859,0.00063923927,0.0006365463,0.002743989,-0.0036624903,0.007960062,-0.0064061224,0,0,1
991303471,991108851,991112297,0,0.042006247,-0.17436244,0.2859309,0.0025000002,0.0025000002,0.0025000002,-0.021779772,-0.027752727,0.011210382,-0.003639886,0.0039735427,-0.0045845653,0.002506293,0.0025017287,0.0025014863,0.021029664,0.034211118,0.005581892,-0.003969339,0.0018626712,-0.003308899,0,0,1
991793704,991599055,991602493,0,0.03161969,-0.20515442,0.2998511,0.0025000002,0.0025000002,0.0025000002,-0.011160739,0.0031099617,-0.0026299357,-0.008547036,0.008611108,-0.005357078,0.002506256,0.002501725,0.0025014854,0.005522274,0.0004293913,0.0003072294,-0.010360733,0.00839894,-0.0038211697,0,0,1
992283861,992088773,992092690,0,0.036292236,-0.20449518,0.29017934,0.0025000002,0.0025000002,0.0025000002,-0.015502691,0.0025523156,0.0071936846,-0.0126508735,0.007707923,-0.009138313,0.0025062272,0.0025017238,0.0025014873,0.010654946,0.00028913392,0.0022985411,-0.013431108,0.0074025416,-0.010115582,0,0,1
992774154,992578774,992582880,0,0.09669157,-0.21736316,0.38787255,0.0025000002,0.0025000002,0.0025000002,-0.07460286,0.015981868,-0.089845985,-0.034107484,0.015023554,-0.041380227,0.0025062019,0.0025017273,0.002501488,0.24674729,0.011337932,0.3585577,-0.08326989,0.017245665,-0.117657766,0,0,1
993334013,993138776,992792962,0,0.20108148,-0.22127435,0.4328464,0.0025000002,0.0025000002,0.0025000002,-0.17316028,0.023946684,-0.13172622,-0.1131406,0.012880893,-0.10601682,0.0025071003,0.002502048,0.0025015757,1.3288696,0.025465524,0.7707052,-0.77174747,0.015304013,-0.650048,0,1,0
993824239,993628814,992792962,0,0.22792737,-0.25987783,0.47755802,0.0025000002,0.0025000002,0.0025000002,-0.21901438,0.057549708,-0.18136312,-0.16343242,0.011775241,-0.13487549,0.0025090654,0.002501683,0.0025015294,2.1241772,0.14709958,1.4609988,-1.3453314,0.023743188,-0.90231174,0,1,0
994318080,994118833,992792962,0,0.20800409,-0.19588459,0.47073632,0.0025000002,0.0025000002,0.0025000002,-0.20332287,-0.0057902597,-0.17483705,-0.18461524,0.0050329305,-0.16116525,0.002512157,0.0025016826,0.0025015615,1.8284504,0.0014890914,1.3577294,-1.6059015,0.012774441,-1.2370923,0,1,0
994804613,994608933,992792962,0,0.21831144,-0.21525796,0.4632515,0.0025000002,0.0025000002,0.0025000002,-0.21530886,0.01469766,-0.16723444,-0.19850618,0.0066619404,-0.1731565,0.0025127858,0.0025017653,0.0025015601,2.0498674,0.009594168,1.2422184,-1.7940383,0.007918317,-1.3737651,0,1,0
995294843,995098775,992792962,0,0.21557069,-0.19140683,0.47954053,0.0025000002,0.0025000002,0.0025000002,-0.21302709,-0.009587748,-0.18436243,-0.20697609,-0.0045054816,-0.1787728,0.0025136399,0.0025017976,0.0025015702,2.0059686,0.0040826164,1.5096965,-1.9226265,-0.0057897125,-1.4394617,0,1,0
995784990,995588940,992792962,0,0.1937162,-0.19507957,0.45170483,0.0025000002,0.0025000002,0.0025000002,-0.18937573,-0.007820439,-0.15794244,-0.20211045,-0.011867203,-0.18610153,0.002513737,0.002501837,0.0025016135,1.585208,0.0027161934,1.1079878,-1.8228023,-0.014223282,-1.5677786,0,1,0
996275206,996078774,992792962,0,0.20182207,-0.19409488,0.4780289,0.0025000002,0.0025000002,0.0025000002,-0.1922438,-0.010111101,-0.18456216,-0.19838467,-0.013312046,-0.18510029,0.0025134524,0.0025018286,0.0025016356,1.6337721,0.0045404285,1.5129298,-1.76083,-0.017067775,-1.5532955,0,1,0
996835258,996638773,992792962,0,0.24262916,-0.21374032,0.47950956,0.0025000002,0.0025000002,0.0025000002,-0.23273213,0.011828003,-0.1846519,-0.21146041,-0.009995904,-0.18513514,0.0025140413,0.0025017424,0.002501602,2.3938546,0.0062135207,1.5144217,-2.0008466,-0.013297119,-1.5520881,0,1,0
997329194,997128773,992792962,0,0.21313865,-0.18399166,0.47170717,0.0025000002,0.0025000002,0.0025000002,-0.20449325,-0.01652743,-0.17609818,-0.20376869,-0.011233859,-0.18708368,0.002514263,0.0025017846,0.0025015995,1.8480119,0.012131603,1.3773663,-1.8502263,-0.018504806,-1.5803034,0,1,0
