timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
986931461,986748537,6684714,2.1190936e-05,0.0015571583,-0.00018813873,0.15,1.5968264e-07,1.5962709e-07,3.147235e-07,6946858,0.033903155,0.04787025,0.0023647256,0.4,0.00036818295,0.0002596518,6.6917664e-07,589834,0.03812918,-0.01101685,0.0018838235,0.5,9.744629e-06,0.0003136247,0.0012492704,1,1,1,0,1,0
987938999,987756599,6684714,3.6168698e-05,0.0015926902,-0.0001903907,0.15,1.5968695e-07,1.5962634e-07,3.1290176e-07,6946858,0.034030195,0.047835313,0.0028185102,0.4,0.0003681767,0.0002596518,6.6593634e-07,589834,0.037951577,-0.010759756,0.0019430021,0.5,9.695485e-06,0.00031274292,0.0012492613,1,1,1,0,1,0
989332335,989134732,6684714,3.900988e-05,0.0015643915,-0.00019134044,0.15,1.6092115e-07,1.6086655e-07,3.1237684e-07,6946858,0.034918163,0.047724828,0.0046286653,0.4,0.00036814774,0.0002596518,6.8020773e-07,589834,0.037753582,-0.0105047,0.001989114,0.5,9.635763e-06,0.00031165133,0.0012492465,1,1,1,0,1,0
990277702,990061540,6684714,3.6075966e-05,0.001586721,-0.00019108242,0.15,1.6187578e-07,1.6181541e-07,3.118491e-07,6946858,0.03598171,0.047660526,0.006378541,0.4,0.00036811637,0.0002596518,6.8484917e-07,589834,0.037673492,-0.01063447,0.0019633046,0.5,9.593519e-06,0.00031092638,0.001249235,1,1,1,0,1,0
991188979,990988349,6684714,2.9243123e-05,0.001589235,-0.00018959896,0.15,1.6265679e-07,1.6259905e-07,3.1124432e-07,6946858,0.037077986,0.047658958,0.008089424,0.4,0.00036808234,0.0002596518,6.92308e-07,589834,0.037631363,-0.010851299,0.0019206121,0.5,9.555537e-06,0.00031024954,0.001249222,1,1,1,0,1,0
992457224,992259690,6684714,1.6581153e-05,0.001631268,-0.00018594952,0.15,1.6324897e-07,1.631846e-07,3.108712e-07,6946858,0.038066976,0.047668844,0.009855427,0.4,0.00036804212,0.0002596516,6.9504e-07,589834,0.03775503,-0.01149758,0.0017448138,0.5,9.505367e-06,0.00030935006,0.0012491919,1,0,1,0,1,0
992992950,992789332,6684714,-1.7944868e-06,0.0017206576,-0.00018327925,0.15,1.6388769e-07,1.6381007e-07,3.118022e-07,6946858,0.03850565,0.047779527,0.010194604,0.4,0.00036795644,0.00025964488,6.997919e-07,589834,0.03813134,-0.012572026,-0.0001801541,0.5,9.486114e-06,0.0003089918,0.0012488605,1,0,1,0,1,0
994009814,993801812,6684714,0.000110477806,0.0018266162,-0.00010171544,0.15,1.6456225e-07,1.6458957e-07,3.102372e-07,6946858,0.038668066,0.047216557,0.009873912,0.4,0.00036735574,0.00025949746,7.0020394e-07,589834,0.038105067,-0.011991785,-0.00013164418,0.5,9.475247e-06,0.000308455,0.0012488605,1,0,1,0,1,0
995296127,995097172,6684714,-7.360114e-05,0.0018427799,3.2840704e-05,0.15,1.6558118e-07,1.6526432e-07,3.0700153e-07,6946858,0.035623215,0.046469435,0.0100544775,0.4,0.00034184675,0.00025922485,6.1386123e-07,589834,0.03816441,-0.011092963,-7.3962336e-05,0.5,9.4392535e-06,0.00030780295,0.0012488605,1,0,1,0,1,0
996647271,996452736,6684714,-9.76708e-05,0.0017474083,4.8095695e-05,0.15,1.6541617e-07,1.6531534e-07,3.0792987e-07,6946858,0.036788456,0.04656293,0.009989011,0.4,0.0002787782,0.00025810482,5.1324184e-07,589834,0.038127877,-0.0109755155,-6.613909e-05,0.5,9.368919e-06,0.0003074078,0.0012488605,1,0,1,0,1,0
997694280,997504296,6684714,3.9656516e-05,0.0018319269,7.9499776e-05,0.15,1.6527046e-07,1.6524805e-07,3.0917084e-07,6946858,0.05538792,0.04996968,0.008844384,0.4,0.0002446585,0.000256973,4.902092e-07,589834,0.037569873,-0.010882323,-6.4633205e-05,0.5,9.3283625e-06,0.0003071541,0.0012488605,1,0,1,0,1,0
998658606,998455096,6684714,-1.8464134e-05,0.001833709,7.229187e-05,0.15,1.652992e-07,1.6529957e-07,3.1066304e-07,6946858,0.07345359,0.054514274,0.0074147983,0.4,0.0002299409,0.00025588696,4.9232506e-07,589834,0.03702783,-0.011006178,-8.766299e-05,0.5,9.3067265e-06,0.00030695906,0.0012488605,1,0,1,0,1,0
999704284,999514251,6684714,-9.932996e-05,0.0017675412,6.71166e-05,0.15,1.65825e-07,1.6575696e-07,3.124628e-07,6946858,0.08492221,0.05715188,0.005995906,0.4,0.0002238492,0.0002555564,5.0173026e-07,589834,0.03668411,-0.011070438,-9.929293e-05,0.5,9.2911405e-06,0.00030677152,0.0012488605,1,0,1,0,1,0
1000685405,1000493572,6684714,-6.8214395e-05,0.0017418682,5.4138844e-05,0.15,1.6589124e-07,1.6585491e-07,3.1380625e-07,6946858,0.091177374,0.058137763,0.004869893,0.4,0.00022122866,0.0002554711,5.075782e-07,589834,0.08907342,0.06379105,0.007259365,0.5,0.0010441286,0.001149953,0.0013093958,1,0,1,0,1,0
1001666980,1001472931,6684714,-8.904779e-05,0.0017776149,4.656583e-05,0.15,1.6589622e-07,1.6587884e-07,3.151469e-07,6946858,0.09576406,0.058642678,0.0038170533,0.4,0.00021951745,0.00025539275,5.1578587e-07,589834,0.15370537,0.075569555,0.008433504,0.5,0.00070106244,0.0010953377,0.001274193,1,0,1,0,1,0
