timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
987207800,987207186,-0.0101272585,-0.32256073,-0.21129861,0.6590179,-0.011843751,-0.020331895,0.75175923,0.002713743,-0.00012760825,-0.020603204,0.0072846524,-0.0019999573,-0.005352562,6.7213364e-06,6.721328e-06,2.2048273e-06,4.522338e-06,6.206275e-06,0.000113631875,5.7051882e-05,5.7051784e-05,2.412258e-06,1,1,14,0
987712211,987707390,-0.009007466,-0.32226557,-0.22758402,0.6590107,-0.011812189,-0.020252109,0.7517681,0.0043782326,0.0015715281,-0.0549902,-0.0066539897,0.023201816,-0.0026477373,6.1446417e-06,6.144666e-06,2.1290557e-06,4.47218e-06,6.1464684e-06,0.000113357935,5.4528446e-05,5.4529548e-05,2.365515e-06,1,1,14,0
988212048,988207592,-0.00825117,-0.32168466,-0.25358614,0.658992,-0.011660349,-0.020027224,0.75179297,0.004978684,0.00044874885,-0.09086539,0.012224009,-0.0052862647,0.0059966003,6.5301356e-06,6.530171e-06,2.1652168e-06,4.4778553e-06,6.1374258e-06,0.00011340204,5.6482117e-05,5.6482873e-05,2.3932505e-06,1,1,14,0
988712681,988707794,-0.009179054,-0.32301345,-0.2799657,0.6590809,-0.011712708,-0.019981114,0.7517154,0.0025302013,-0.0027554198,-0.11287907,-0.004214486,-0.0011909445,-0.006584082,6.1901846e-06,6.1901796e-06,2.139432e-06,4.4374624e-06,6.085142e-06,0.00011331113,5.4464283e-05,5.4463337e-05,2.374104e-06,1,1,14,0
989208543,989207742,-0.010075946,-0.3238363,-0.29546186,0.6590193,-0.011665691,-0.020052264,0.7517683,0.0012439053,-0.0026806102,-0.11438988,0.006865871,0.0075114965,0.0023895914,6.365954e-06,6.365948e-06,2.1383305e-06,4.4533094e-06,6.101606e-06,0.00011315551,5.5739027e-05,5.573925e-05,2.3796713e-06,1,1,14,0
989708595,989707937,-0.010962087,-0.32343248,-0.32990643,0.6590434,-0.01153372,-0.020077895,0.75174844,0.000179895,-0.001423985,-0.12578325,0.0003926009,0.0006340305,-0.002806742,6.4971396e-06,6.4971528e-06,4.6430196e-06,4.4515646e-06,6.104202e-06,0.00011331429,5.53641e-05,5.5364784e-05,3.5850085e-06,1,1,14,0
990208787,990208105,-0.010731291,-0.32201317,-0.39525008,0.65902454,-0.011471569,-0.020147322,0.7517641,0.0011890054,0.00046982,-0.14611338,-0.004557045,0.000950198,-0.000738792,6.764273e-06,6.764264e-06,9.294516e-06,4.5031634e-06,6.1604937e-06,0.000113406546,5.7867153e-05,5.7867215e-05,5.038378e-06,1,1,14,0
990708690,990708262,-0.010714651,-0.32215196,-0.47665152,0.6590506,-0.011464639,-0.020029936,0.7517445,-0.00048509095,-0.00031899472,-0.16834198,0.005259066,0.0052285106,0.0018765162,7.088191e-06,7.088202e-06,1.7053295e-05,4.514674e-06,6.1754713e-06,0.00011367747,5.8849706e-05,5.88497e-05,6.7639744e-06,1,1,14,0
991208812,991208379,-0.011781338,-0.32259202,-0.5691435,0.6590299,-0.011444816,-0.019912248,0.7517661,-0.0034627286,0.0002511593,-0.18859567,-0.00034725334,0.0023061677,-0.0021875554,6.4803767e-06,6.4803703e-06,2.9075933e-05,4.4898557e-06,6.1513997e-06,0.00011367319,5.6294495e-05,5.6294524e-05,8.783341e-06,1,1,14,0
991709262,991708596,-0.012792817,-0.32172418,-0.6725628,0.6590286,-0.011182228,-0.020080345,0.7517667,-0.0030179964,0.0011919214,-0.21859936,0.011221436,0.0005625665,-0.021429507,6.303198e-06,6.3031925e-06,4.6731086e-05,4.4679095e-06,6.131571e-06,0.000113479364,5.523946e-05,5.5239063e-05,1.1116957e-05,1,1,14,0
992213000,992208792,-0.011373917,-0.32011342,-0.79715496,0.65902084,-0.01086728,-0.02017227,0.75177556,0.001451813,0.005944187,-0.27983573,0.010978381,0.025015693,-0.000110428715,6.63275e-06,6.6327357e-06,7.164471e-05,4.4893054e-06,6.1489163e-06,0.000113478345,5.7202462e-05,5.7203863e-05,1.3792332e-05,1,1,14,0
992709920,992708916,-0.010071276,-0.32112336,-0.96838355,0.65907633,-0.007740155,-0.020720324,0.7517507,-0.0063130185,-0.014636131,-0.4034907,-0.01597331,0.0026726543,0.040040173,6.711612e-06,6.711772e-06,0.00010573477,4.4671738e-06,6.084176e-06,0.00011373479,5.769847e-05,5.7700367e-05,1.684379e-05,1,1,14,0
993209393,993208970,-0.02698445,-0.2995318,-1.2446836,0.6584446,-0.0021440974,-0.017705299,0.75241786,-0.113211855,0.17133726,-0.76009613,-0.06874327,0.22071916,-0.00089504954,6.6615535e-06,6.662064e-06,0.00015114776,4.640391e-06,5.9228455e-06,0.000113697315,5.97837e-05,5.9850183e-05,2.029008e-05,1,1,14,0
993709724,993709158,-0.073878914,-0.18871675,-1.723469,0.664271,-0.031089505,-0.0014989367,0.7468436,-0.087323174,0.24292207,-1.1178029,-0.008475533,0.016938327,-0.12507206,6.7111955e-06,6.6644725e-06,0.00021031029,4.405081e-06,5.8276687e-06,0.0001121035,6.159689e-05,6.0282277e-05,2.4259502e-05,1,1,14,0
994210309,994209247,-0.081372365,-0.088537596,-0.65162534,0.66332436,-0.035327997,0.004432739,0.7474846,-0.016227096,0.14883351,-1.3390485,0.023356447,0.04839582,0.06490854,6.702747e-06,6.7073056e-06,5.0000777e-05,4.821378e-06,5.6277286e-06,0.000110541674,6.0369715e-05,5.9831083e-05,2.8878476e-05,1,1,15,0
994709961,994709421,-0.09712416,-0.04087787,-1.3237513,0.6595245,-0.03348753,0.0037200733,0.7509277,-0.033553336,0.041013185,-1.5488015,0.0899239,0.037978087,-0.015341607,6.358961e-06,6.2761637e-06,2.1381888e-05,4.5242705e-06,5.556663e-06,0.00010831307,5.910258e-05,5.6429595e-05,3.43665e-05,1,1,15,0
995209870,995209454,-0.14125969,-0.0327873,-2.1670713,0.65314823,-0.03206701,-0.0017562137,0.7565488,-0.055516247,-0.03700149,-1.846511,0.0105096735,-0.021946222,-0.008253736,6.673119e-06,6.624777e-06,4.683561e-05,4.330456e-06,5.7115803e-06,0.00010551264,5.9937367e-05,5.941732e-05,4.0622384e-05,1,1,15,0
995709996,995709565,-0.15682217,-0.050370216,-3.157464,0.65319043,-0.03176907,-0.0063372045,0.75650036,0.016979523,-0.026984334,-1.9934253,0.01761527,0.06771144,-0.020303821,7.0314336e-06,7.0306764e-06,9.5235766e-05,4.255951e-06,5.878444e-06,0.0001054414,6.178931e-05,6.1598825e-05,4.7760564e-05,1,1,15,0
996210392,996209709,-0.12504189,-0.061259355,-4.1648917,0.65886945,-0.02936669,-0.008918195,0.7516311,0.08370137,0.0050403518,-2.1661975,0.02592886,0.07945604,0.017224219,6.7233314e-06,6.6998737e-06,0.00017186078,4.3205014e-06,5.852034e-06,0.0001053992,5.9085884e-05,5.8180838e-05,5.596083e-05,1,1,15,0
996710241,996709820,-0.11308736,-0.060437713,-5.2507386,0.6574169,-0.024538338,-0.004899155,0.7531116,0.038048223,0.015987394,-2.2230244,0.059418287,-0.056297474,-0.03724426,6.8949907e-06,6.8580534e-06,0.00028275046,4.452868e-06,5.786305e-06,0.00010435482,5.9043865e-05,5.8485963e-05,6.520379e-05,1,1,15,0
997210502,997209974,-0.112660795,-0.06932016,-6.358851,0.656191,-0.02560764,-0.00095106655,0.7541597,-0.007663636,-0.011937133,-2.262771,-0.008733476,0.0029288677,-0.09029168,6.455962e-06,6.468394e-06,0.00043438913,4.53336e-06,5.837796e-06,0.000104035425,5.5453205e-05,5.5913668e-05,7.483995e-05,1,1,15,0
997710669,997710095,-0.10206839,-0.06694061,-7.5498486,0.6539536,-0.027295936,-0.0005298794,0.7560419,-0.024652552,-0.01032864,-2.494473,0.02133083,0.01781639,-0.06642565,6.479412e-06,6.488058e-06,0.00063416566,4.5563315e-06,5.962601e-06,0.0001039525,5.827201e-05,5.8233578e-05,8.56264e-05,1,1,15,0
