timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
987386812,987226176,987230001,0,-0.20659815,1e-04,0.0017038733,0.00047100201,0.000102336024,0.0011347652,0.00020321243,1,0,1
987881947,987725503,987726508,0,-0.20658213,1e-04,0.003303662,0.0018251174,0.00010230972,0.004267114,0.0018306514,1,0,1
988393572,988166239,988170354,0,-0.20654835,1e-04,0.0047504753,0.0031809364,0.00010237657,0.008817257,0.0047377734,1,0,1
988885467,988665665,988675841,0,-0.20654292,1e-04,0.0060079694,0.004645134,0.00010235669,0.014105847,0.009254697,1,0,1
989392906,989185012,989194914,0,-0.20654564,1e-04,0.0072428733,0.006000461,0.00010236313,0.020499263,0.014801088,1,0,1
989880112,989678738,989682437,0,-0.2065914,1e-04,0.007810205,0.0070477286,0.00010238639,0.023831021,0.019953484,1,0,1
990386920,990191851,990193987,0,-0.20654708,1e-04,0.007820711,0.007509996,0.00010232549,0.023909394,0.022292327,1,0,1
990895443,990678481,990687436,0,-0.20666727,1e-04,0.007690981,0.0076624784,0.000102365106,0.023113808,0.023052232,1,0,1
991398266,991198935,991208011,0,-0.2066458,1e-04,0.006738037,0.0072653145,0.0001024115,0.01773283,0.020711383,1,0,1
991880941,991659293,991668449,0,-0.20661558,1e-04,0.0055978745,0.0065056793,0.00010236144,0.012245314,0.016742095,1,0,1
992383961,992186078,992188979,0,-0.20675224,1e-04,0.0038769245,0.0052814516,0.00010231125,0.005876399,0.011354084,1,0,1
992895030,992691836,992699060,0,-0.20741911,1e-04,0.0018782765,0.0037361933,0.000102360296,0.0013786292,0.0062449183,1,0,1
993384412,993179438,993188027,0,-0.2227603,1e-04,-0.0016013682,0.0018657411,0.00010237554,0.0010019504,0.0026296137,1,0,1
993892567,993685445,993688976,0,-0.30394784,1e-04,-0.001896441,-0.0009348176,0.0001023303,0.0014058352,-0.0007645557,1,0,1
994385903,994165088,994174925,0,-0.39993757,1e-04,-0.00084775686,-0.001104854,0.000102339465,0.00028090502,-0.0008417273,1,0,1
994871981,994672969,994680432,0,-0.4878623,1e-04,0.0005978048,0.0002357557,0.00010244135,0.00013954153,2.8496765e-05,1,0,1
995392475,995191878,995199476,0,-0.61255294,1e-04,0.00010943413,0.00066869805,0.00010248086,4.674367e-06,0.00037674245,1,0,1
995878471,995679094,995688427,0,-0.74990773,1e-04,-6.866455e-05,0.00021154106,0.000102627084,1.8376516e-06,0.00014734443,1,0,1
996383879,996179864,996183394,0,-0.79847753,1e-04,-0.0017142296,9.380419e-05,0.00010253974,0.0011463197,6.0290586e-05,1,0,1
996893965,996693458,996696411,0,-0.82674605,1e-04,-0.0033041239,-0.0016586209,0.00010256206,0.004257806,-0.0018064006,1,0,1
997396574,997198520,997201904,0,-0.7850361,1e-04,-0.004891038,-0.0031519386,0.000102430036,0.00934189,-0.0046954234,1,0,1
997886919,997691974,997693901,0,-0.7294622,1e-04,-0.0058871508,-0.0044250255,0.00010242697,0.013534929,-0.008416202,1,0,1
998395810,998193949,998208370,0,-0.699531,1e-04,-0.0053064823,-0.005414101,0.00010234135,0.011005817,-0.011987563,1,0,1
998886264,998692207,998694348,0,-0.6738288,1e-04,-0.0057165027,-0.005674862,0.00010233355,0.01277329,-0.0128157735,1,0,1
999391198,999185331,999195270,0,-0.6659256,1e-04,-0.0053194165,-0.005622674,0.000102283324,0.011065809,-0.012453396,1,0,1
999895198,999698755,999703761,0,-0.6594107,1e-04,-0.004903972,-0.0052673896,0.00010231479,0.009401942,-0.010920993,1,0,1
1000391964,1000192877,1000195701,0,-0.6557355,1e-04,-0.004511118,-0.0048810225,0.000102340506,0.007953913,-0.009378642,1,0,1
1000888423,1000672157,1000674100,0,-0.6831994,1e-04,-0.0054632425,-0.0050930087,0.00010228533,0.011672062,-0.010225528,1,0,1
1001387850,1001185296,1001185593,0,-0.7173273,1e-04,-0.002881229,-0.004633506,0.00010226464,0.003247058,-0.008629743,1,0,1
1001894799,1001691995,1001694075,0,-0.75166786,1e-04,-0.0026429296,-0.0036186732,0.000102220314,0.002733342,-0.0054681124,1,0,1
1002385232,1002171785,1002184548,0,-0.7881098,1e-04,-0.0030443668,-0.003092655,0.00010230163,0.00362386,-0.003962667,1,0,1
1002889227,1002691989,1002696035,0,-0.829783,1e-04,-0.0018762946,-0.0025043802,0.00010235889,0.0013757404,-0.002644055,1,0,1
1003394727,1003198751,1003204465,0,-0.8743882,1e-04,-0.00043529272,-0.001743227,0.000102285514,7.4098374e-05,-0.0014323624,1,0,1
1003879063,1003678697,1003688915,0,-0.91727245,1e-04,-0.0010828972,-0.0010389487,0.000102234684,0.00045881348,-0.00066339236,1,0,1
