timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
998365645,998174836,34360815811,0.005437113,0.019195497,0.019099714,0,0.0035766487,0.0015505186,0.017360322,nan,0.03118391,0.3864285,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,0,0,0,0,0,0,0
998565699,998374899,34360815811,0.005251171,0.017721478,0.018796857,0,0.0035206322,0.0015303325,0.017669518,nan,0.032362532,0.43568486,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,0,0,0,0,0,0,0
998755723,998564958,34360815811,0.0048083467,0.015374819,0.017714072,0,0.0035164063,0.0015179204,0.017815363,nan,0.032512162,0.47580016,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,0,0,0,0,0,0,0
998955850,998765021,34360815811,0.0042405087,0.012772404,0.016046591,0,0.0035884168,0.0015184681,0.018026263,nan,0.032506652,0.5182505,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
999165843,998975086,34360815811,0.0038981973,0.01141788,0.015419097,0,0.0035439774,0.0014989739,0.018242989,nan,0.033578474,0.5611049,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
999365942,999175147,34360815811,0.0035408493,0.010602493,0.014777093,0,0.0035027922,0.0014853043,0.01838517,nan,0.03407128,0.598952,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
999566130,999375207,34360815811,0.0031787623,0.009847812,0.014200963,0,0.003490715,0.0014748779,0.01879858,nan,0.03381857,0.63173306,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
999766094,999575268,34360815811,0.002822019,0.009315024,0.013508848,0,0.0034829364,0.0014664136,0.019020474,nan,0.03334751,0.6606762,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
999966175,999775327,34360815811,0.0024812156,0.0087310625,0.012804794,0,0.0034807227,0.0014598051,0.019217279,nan,0.030508243,0.6877445,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1000156196,999965384,34369204419,0.0021891166,0.008078549,0.011866438,0,0.0035066213,0.0014588444,0.019412233,nan,0.027891437,0.7102648,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1000356074,1000165443,34369204419,0.0019755058,0.007622017,0.011013356,0,0.0035068109,0.0014549698,0.019528778,nan,0.02560437,0.73281044,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
1000566285,1000375504,34369204419,0.0017012202,0.00720195,0.010221579,0,0.003552649,0.0014613034,0.019394802,nan,0.023231542,0.7608875,nan,nan,nan,0.005002,3670026,3670026,6815762,589834,nan,nan,nan,nan,0,303,4,1,5,2,2,0,1,0,0,0,0,0,0
