timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
987246892,987087066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010723304,0.00010723298,0.00010234749,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011904,0.0025068577,0.0025017713,0.0025015443,1.0000061,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
987750819,987606142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010702406,0.000107024076,0.00010232869,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011904,0.0025068414,0.0025017671,0.0025015413,1.0000061,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
988247728,988031889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010711639,0.000107116284,0.00010232174,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011888,0.0025068144,0.0025017601,0.0025015369,1.000006,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
988748534,988555476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010714473,0.00010714469,0.000102354876,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011911,0.0025068214,0.0025017727,0.0025015424,1.0000062,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
989238832,989042999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010690637,0.000106906344,0.000102309335,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011909,0.0025068102,0.0025017785,0.0025015443,1.0000062,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
989736996,989533440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010751587,0.00010751582,0.00010240017,0.0,12.250003,0.0,0.0,0.0,0.0,0.10011929,0.0025067907,0.0025017727,0.0025015417,1.0000062,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
990246885,990032953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106717605,0.00010671759,0.00010228374,0.0,12.250002,0.0,0.0,0.0,0.0,0.10011903,0.0025067602,0.0025017685,0.0025015397,1.0000061,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
990741836,990544503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107226726,0.00010722671,0.000102340295,0.0,12.250002,0.0,0.0,0.0,0.0,0.100119084,0.002506738,0.0025017683,0.0025015401,1.0000061,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
991238808,991041006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001076776,0.00010767759,0.00010241068,0.0,12.250003,0.0,0.0,0.0,0.0,0.10011927,0.002506719,0.0025017695,0.0025015406,1.0000062,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
991742518,991546535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107168904,0.00010716891,0.00010234744,0.0,12.250002,0.0,0.0,0.0,0.0,0.100119054,0.0025066868,0.002501764,0.0025015385,1.0000061,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
992240824,992024982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010691528,0.00010691515,0.00010232413,0.0,12.250002,0.0,0.0,0.0,0.0,0.100119,0.0025066542,0.002501759,0.0025015364,1.0000061,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
992740033,992533562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010733486,0.0001073345,0.00010234709,0.0,12.250002,0.0,0.0,0.0,0.0,0.100119166,0.0025066675,0.002501775,0.0025015427,1.0000062,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993238064,993045099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107168235,0.000107167914,0.00010234137,0.0,12.250002,0.0,0.0,0.0,0.0,0.100119226,0.0025087986,0.0025020018,0.0025016586,1.0000061,1.000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993746367,993538528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107248365,0.0001071765,0.00010233487,0.0,12.250002,0.0,0.0,0.0,0.0,0.100117445,0.0025075846,0.0025017613,0.002501547,1.000006,1.0000049,1.0,0.0,0.0,0.0,0.0,0.0,0.0
