timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
987364332,987158487,987165420,0,1.7035592,0.1,-0.0012663603,-0.0011216123,0.10011389,2.3695918e-06,-1.9032356e-06,2,0,1
987864486,987659556,987665638,0,1.7034683,0.1,-0.0010813475,-0.0012176499,0.1001138,1.727786e-06,-2.2310119e-06,2,0,1
988354369,988152110,988155377,0,1.7036369,0.1,-0.0012260675,-0.001216265,0.10011368,2.2212052e-06,-2.2138775e-06,2,0,1
988868964,988665419,988665977,0,1.703916,0.1,-0.0016120672,-0.0012488702,0.100113556,3.8399608e-06,-2.33114e-06,2,0,1
989364700,989158556,989166086,0,1.703496,0.1,-0.0012148619,-0.0013003596,0.10011359,2.1807912e-06,-2.520053e-06,2,0,1
989864906,989665953,989666298,0,1.7038722,0.1,-0.0015609264,-0.0013040414,0.10011369,3.6001843e-06,-2.5303852e-06,2,0,1
990354470,990151895,990156028,0,1.7036551,0.1,-0.0013380051,-0.0012791655,0.10011374,2.6453015e-06,-2.4314913e-06,2,0,1
990869259,990659186,990666545,0,1.703408,0.1,-0.001110673,-0.0012869841,0.10011405,1.8227652e-06,-2.4767073e-06,2,0,1
991365355,991166101,991166754,0,1.7039136,0.1,-0.0014944077,-0.001260071,0.10011391,3.2998719e-06,-2.363025e-06,2,0,1
991865658,991664980,991666852,0,1.7034974,0.1,-0.0012401342,-0.001250533,0.10011378,2.2724632e-06,-2.3352102e-06,2,0,1
992370223,992166062,992167078,0,1.7031344,0.1,-0.0010130405,-0.0011982374,0.10011378,1.5163977e-06,-2.1628343e-06,2,0,1
992865839,992666346,992667229,0,1.7039273,0.1,-0.0012013912,-0.0011317519,0.10011401,2.1326882e-06,-1.9705897e-06,2,0,1
993369851,993158699,993167319,0,1.7103883,0.1,-0.0030498505,-0.0010643282,0.10011419,1.3744053e-05,-2.1456033e-06,2,0,1
993869993,993664903,993667493,0,1.6924038,0.1,-0.005905032,-0.0029079355,0.10011173,5.1524396e-05,-1.7922568e-05,2,0,1
994369998,994158504,994167590,0,1.690722,0.1,-0.0023556948,-0.0033787899,0.10011145,8.199883e-06,-1.9907566e-05,2,0,1
994870145,994658910,994667715,0,1.7060481,0.1,-0.0075712204,-0.004499347,0.100107856,8.4706546e-05,-3.36506e-05,2,0,1
995366269,995159953,995167889,0,1.7226461,0.1,-0.004836321,-0.0053913677,0.10010558,3.4564102e-05,-4.5362056e-05,2,0,1
995866735,995658366,995668049,0,1.7269832,0.1,-0.0091302395,-0.006987099,0.10010598,0.00012318496,-7.604164e-05,2,0,1
996366542,996166030,996168230,0,1.7101209,0.1,-0.005313754,-0.006996975,0.10010527,4.1725285e-05,-7.440493e-05,2,0,1
996866664,996660579,996668387,0,1.7110401,0.1,-0.0053243637,-0.005660232,0.10010452,4.1892385e-05,-4.987116e-05,2,0,1
