timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
987556130,3670026,3670026,0,0,0,0,0,0,0,0,799.6706,799.6706,3998.353,7996.706,0.20984995,0.009545894,5.329105e-10,-0.23711717,0.0030269518,-10.021804,-0.009726879,0.01557125,0.010588601,0.26120222,0.30027518,0.20888259,0.00012398491,0.00018590379,0.00016947152,54.69196,54.69196
988566542,3670026,3670026,0,0,0,0,0,0,0,0,799.671,799.671,3998.355,7996.71,0.19037148,0.010623014,8.497317e-10,-0.2459803,0.0013587149,-10.019046,-0.009622001,0.015166702,0.009935589,0.18326713,0.25039822,0.28211093,0.00013256526,0.00023353045,0.00025357908,54.6114,54.6114
989572029,3670026,3670026,0,0,0,0,0,0,0,0,799.67163,799.67163,3998.3582,7996.7163,0.18109693,0.01061517,4.926254e-10,-0.24311322,-0.004237732,-10.008859,-0.009026119,0.015017565,0.010317752,0.29135707,0.33817875,0.17610979,0.000114023525,0.00012486744,0.00019087357,54.51499,54.51499
990487441,3670026,3670026,0,0,0,0,0,0,0,0,799.6725,799.6725,3998.3623,7996.7246,0.19311811,0.0066441474,3.7253695e-10,-0.2408926,0.0028131893,-10.011373,-0.009293767,0.014540194,0.0104462495,0.40106797,0.2752814,0.25960198,8.513369e-05,3.040073e-05,0.0003099018,54.42626,54.42626
991502820,3670026,3670026,0,0,0,0,0,0,0,0,799.67334,799.67334,3998.367,7996.734,0.22071838,0.0066455468,4.3273332e-10,-0.25201252,-0.0121306265,-10.011691,-0.0068734917,0.013598608,0.01017708,0.35532555,0.38364217,0.23996612,0.00017827858,6.745763e-05,0.00037183613,54.293747,54.293747
992513220,3670026,3670026,0,0,0,0,0,0,0,0,799.67456,799.67456,3998.3728,7996.7456,3.604376,0.04859013,1.34158595e-08,-0.39048243,-0.3002988,-10.070629,-0.002561961,0.006505436,0.006882273,102.973976,103.58831,25.783117,0.013600223,0.009292073,0.03611841,54.059498,54.059498
993528701,3670026,3670026,0,0,0,0,0,0,0,0,799.67664,799.67664,3998.3833,7996.7666,3.1901388,0.06815584,1.3046781e-07,0.043059826,-0.12867044,-9.837511,-0.03930493,0.115957364,0.012152004,235.85384,174.91798,86.48381,0.07175077,0.10621351,0.19947733,53.466713,53.466713
994554041,3670026,3670026,0,0,0,0,0,0,0,0,799.67926,799.67926,3998.3965,7996.793,2.630473,0.07912255,1.194744e-07,0.08080436,-0.17650953,-10.136743,-0.009258923,0.016354349,0.02794163,67.04074,139.40324,149.69218,0.12229641,0.29088622,0.09552789,52.972023,52.972023
995569524,3670026,3670026,0,0,0,0,0,0,0,0,799.6831,799.6831,3998.4155,7996.831,3.0599601,0.110537514,1.6980583e-07,0.40468597,-0.20320186,-9.867026,-0.020956412,-0.005434848,-0.008013455,71.81517,232.93391,237.57625,0.1506232,0.4206961,0.123808034,52.592224,52.592224
996489644,3670026,3670026,0,0,0,0,0,0,0,0,799.6863,799.6863,3998.4316,7996.8633,2.4026742,0.07663949,6.4419524e-08,-0.012221798,-0.2581862,-9.434329,0.024452891,0.0044576237,0.0064626033,353.6892,237.88657,53.8741,0.043648604,0.1417703,0.17614433,52.2581,52.2581
997510129,3670026,3670026,0,0,0,0,0,0,0,0,799.6901,799.6901,3998.4504,7996.901,2.5620956,0.090433076,1.5325612e-07,0.15201385,0.25849587,-10.151972,-0.010769157,0.030489199,0.026206836,92.32867,230.8968,165.69139,0.04980924,0.27538565,0.28664833,51.86206,51.86206
998530300,3670026,3670026,0,0,0,0,0,0,0,0,799.69403,799.69403,3998.47,7996.94,2.8557274,0.09947588,1.7470946e-07,0.009660549,-0.2691802,-10.11312,-0.02292316,0.023827307,0.007467498,155.16386,326.81903,151.99185,0.08737389,0.3483957,0.32913798,51.5153,51.5153
999545656,3670026,3670026,0,0,0,0,0,0,0,0,799.69794,799.69794,3998.4895,7996.979,2.5639007,0.09898727,1.6315032e-07,0.11438297,-0.06502661,-10.2607765,-0.01667006,0.0010499543,0.030982548,169.30516,289.94864,152.71457,0.119240426,0.37760296,0.30959997,51.13807,51.13807
1000555839,3670026,3670026,0,0,0,0,0,0,0,0,799.70197,799.70197,3998.51,7997.02,2.718432,0.096063256,1.6413317e-07,0.23065744,0.09800667,-9.809631,-0.013608085,0.12990966,0.040225714,180.57158,295.51486,89.92331,0.11448456,0.217666,0.1982172,50.768837,50.768837
1001571112,3670026,3670026,0,0,0,0,0,0,0,0,799.70605,799.70605,3998.5303,7997.0605,2.7109387,0.09071344,1.1327474e-07,0.53114754,-0.03321346,-10.102705,-0.011359717,-0.021759357,0.020320583,196.88951,205.45944,158.87593,0.09066658,0.15634988,0.31607753,50.43373,50.43373
1002486363,3670026,3670026,0,0,0,0,0,0,0,0,799.7098,799.7098,3998.549,7997.098,2.5140913,0.081380114,6.7744764e-08,0.112102486,-0.19299662,-10.164638,-0.017187376,0.01790443,0.027794745,190.78462,93.068665,118.45068,0.06386668,0.06928207,0.2253714,50.124172,50.124172
1003506641,3670026,3670026,0,0,0,0,0,0,0,0,799.714,799.714,3998.5698,7997.1396,2.603015,0.08770022,2.0977741e-07,0.25030804,-0.007992074,-10.2533,-0.003670725,0.013169961,0.008655906,120.71844,329.46854,117.641525,0.17340522,0.45080698,0.19615315,49.78084,49.78084
1004516884,3670026,3670026,0,0,0,0,0,0,0,0,799.7181,799.7181,3998.5903,7997.1807,2.484559,0.08710995,1.1402224e-07,0.34636328,0.12783241,-9.897953,-0.024354609,0.018371152,-0.005335641,119.83165,175.10857,75.59544,0.09269883,0.26841784,0.14476356,49.439342,49.439342
1005532148,3670026,3670026,0,0,0,0,0,0,0,0,799.7222,799.7222,3998.611,7997.222,2.6638694,0.09750025,1.421225e-07,0.2520315,-0.05376181,-9.853637,-0.0041745035,0.011093399,0.010689263,126.18488,261.53372,217.05435,0.16441573,0.38404992,0.15805224,49.06333,49.06333
1006552372,3670026,3670026,0,0,0,0,0,0,0,0,799.72644,799.72644,3998.632,7997.264,2.7586074,0.099091075,1.5368663e-07,0.2723583,0.09968242,-10.134692,-0.020456402,0.008563395,0.05654157,114.95362,311.09528,167.5252,0.10165523,0.34023598,0.27058983,48.75018,48.75018
1007567596,3670026,3670026,0,0,0,0,0,0,0,0,799.73047,799.73047,3998.6526,7997.305,2.6011877,0.093229584,1.455847e-07,0.1855028,-0.16536155,-10.132219,-0.0096879145,0.03949468,-0.008943564,121.59147,237.40099,226.98166,0.11089003,0.48503354,0.17560026,48.456055,48.456055
1008487924,3670026,3670026,0,0,0,0,0,0,0,0,799.73425,799.73425,3998.6711,7997.3423,2.6994207,0.09988391,1.650005e-07,0.1610215,0.1963644,-10.163073,-0.018141197,0.0026714096,0.016476722,127.67152,174.00117,144.15549,0.16605578,0.5108185,0.16565844,48.158413,48.158413
1009502998,3670026,3670026,0,0,0,0,0,0,0,0,799.7383,799.7383,3998.6917,7997.3833,2.7680955,0.10363618,1.4569443e-07,0.2564019,0.055972904,-10.028034,-0.010576551,0.017083542,0.015959311,69.38957,286.87683,86.16328,0.0977115,0.26245913,0.28288722,47.844494,47.844494
1010521942,3670026,3670026,0,0,0,0,0,0,0,0,799.7424,799.7424,3998.712,7997.424,2.8047075,0.10706485,1.6149905e-07,0.113347486,-0.47219646,-10.127162,-0.011592741,0.0013335701,0.012705276,99.00302,278.46048,197.31834,0.15251675,0.37135243,0.15452382,47.527657,47.527657
1011552320,3670026,3670026,0,0,0,0,0,0,0,0,799.74646,799.74646,3998.7327,7997.4653,3.1173084,0.10971825,1.3357572e-07,0.3163311,-0.18789923,-10.106068,-0.008702194,0.02427281,0.009106741,68.197426,271.26776,269.87454,0.103676915,0.42012367,0.11532952,47.22171,47.22171
1012563568,3670026,3670026,0,0,0,0,0,0,0,0,799.75055,799.75055,3998.7527,7997.5054,3.0840633,0.11299874,1.5170038e-07,-0.05515212,0.048602402,-10.331089,-0.014384875,0.015260547,-0.026064103,71.25195,202.20691,258.4074,0.09755275,0.42686442,0.1328099,46.93321,46.93321
1013573908,3670026,3670026,0,0,0,0,0,0,0,0,799.7545,799.7545,3998.7727,7997.5454,2.9940023,0.11296887,1.3344388e-07,0.14616007,0.012180388,-10.046357,0.0006624614,0.02523545,0.012681968,28.469112,274.34473,175.09537,0.13950787,0.32467648,0.17634301,46.628654,46.628654
1014493969,3670026,3670026,0,0,0,0,0,0,0,0,799.7581,799.7581,3998.7905,7997.581,2.9990764,0.10948832,1.5113012e-07,0.20630844,0.015274897,-10.262302,-0.014470952,0.009065403,-0.026566364,117.06239,199.85223,179.93333,0.089356124,0.32088354,0.1724221,46.3658,46.3658
1015514120,3670026,3670026,0,0,0,0,0,0,0,0,799.7621,799.7621,3998.8103,7997.6206,2.6737964,0.09859522,1.572184e-07,0.11457459,-0.023385301,-10.083186,-0.019095534,0.0055999625,0.04334095,126.69033,186.93445,147.08182,0.09800764,0.34376213,0.20617889,46.101456,46.101456
1016544174,3670026,3670026,0,0,0,0,0,0,0,0,799.766,799.766,3998.83,7997.66,2.5907855,0.0908939,1.5747835e-07,0.5007986,-0.03840418,-10.080268,-0.02520048,0.017153297,-0.005249601,164.8883,268.66403,111.56121,0.15405987,0.3239383,0.19838355,45.842445,45.842445
1017573059,3670026,3670026,0,0,0,0,0,0,0,0,799.7699,799.7699,3998.8494,7997.6987,2.482181,0.08712282,8.128376e-08,0.24498658,0.14522624,-10.130933,-0.012826447,0.007912252,0.020962408,233.40544,118.65081,64.735794,0.060392827,0.10244383,0.29837316,45.56243,45.56243
1018494433,3670026,3670026,0,0,0,0,0,0,0,0,799.77344,799.77344,3998.867,7997.734,2.541603,0.08977966,1.8486504e-07,0.024152935,0.0028445125,-9.942852,-0.0080047045,0.06241625,-0.123952396,149.76126,241.84303,139.30008,0.1432469,0.15635128,0.1876372,45.342545,45.342545
1019519547,3670026,3670026,0,0,0,0,0,0,0,0,799.7772,799.7772,3998.886,7997.772,2.2793858,0.077096924,1.513756e-07,0.3606066,-0.15743594,-10.053384,-0.061368108,-0.03460334,-0.0018921155,154.48412,84.21081,77.9686,0.090237655,0.11471941,0.31869084,45.126472,45.126472
1020539672,3670026,3670026,0,0,0,0,0,0,0,0,799.78094,799.78094,3998.9045,7997.809,2.4154067,0.080424346,1.5600696e-07,0.20630608,0.031461023,-9.984722,-0.011448422,0.027325302,0.0066629704,143.63249,284.90616,101.09434,0.1567554,0.23741113,0.20560864,44.925922,44.925922
1021554767,3670026,3670026,0,0,0,0,0,0,0,0,799.7846,799.7846,3998.9229,7997.8457,2.4382205,0.083469555,1.3135534e-07,0.10917563,-0.38150457,-10.156699,-0.02431656,0.005628777,0.033590704,150.17558,134.38434,99.27112,0.10636818,0.15683149,0.24993965,44.70246,44.70246
1022574898,3670026,3670026,0,0,0,0,0,0,0,0,799.7882,799.7882,3998.941,7997.882,2.3699455,0.0830732,8.9934915e-08,0.4489869,0.2367067,-9.981433,-0.014630901,0.013168063,0.0034392788,163.99231,136.2099,99.14096,0.060081802,0.14757098,0.29098058,44.494774,44.494774
1023493709,3670026,3670026,0,0,0,0,0,0,0,0,799.7914,799.7914,3998.957,7997.914,2.5660765,0.084548615,9.833152e-08,0.16805503,0.01965031,-10.264643,0.0014014887,0.025117602,-0.017613487,152.15904,348.66895,55.24938,0.07183152,0.24397409,0.14800319,44.304638,44.304638
1024515047,3670026,3670026,0,0,0,0,0,0,0,0,799.7949,799.7949,3998.9746,7997.949,2.5702195,0.08234863,1.7937374e-07,0.28743595,-0.24693786,-10.102531,-0.025413215,0.026009096,0.007618639,114.91551,288.55435,73.5094,0.16373496,0.38168424,0.18319754,44.105263,44.105263
1025540126,3670026,3670026,0,0,0,0,0,0,0,0,799.7984,799.7984,3998.992,7997.984,2.472861,0.077158436,1.0977976e-07,0.044115946,-0.14834358,-10.095596,-0.010459879,0.0071581975,0.028041814,161.20563,140.38446,86.25265,0.062421266,0.07374758,0.38570094,43.897243,43.897243
1026563944,3670026,3670026,0,0,0,0,0,0,0,0,799.8018,799.8018,3999.009,7998.018,2.4581447,0.0801396,1.15953846e-07,0.13162726,-0.29126054,-9.964422,-0.008863,0.0055913,-0.014064822,157.15822,323.416,55.526546,0.07782066,0.33906418,0.15286374,43.70936,43.70936
1027485261,3670026,3670026,0,0,0,0,0,0,0,0,799.8049,799.8049,3999.0244,7998.049,2.4453437,0.078422666,1.7923145e-07,-0.10770312,0.052540757,-10.229675,-0.022324614,0.017289242,0.06844391,136.88956,231.17816,95.88781,0.13634782,0.39108205,0.18683395,43.549267,43.549267
1028510328,3670026,3670026,0,0,0,0,0,0,0,0,799.8082,799.8082,3999.041,7998.082,2.639031,0.09379178,9.4883255e-08,0.17998698,-0.18820134,-9.958408,-0.010508705,0.020141106,0.028787503,51.74473,326.6212,85.597015,0.07739898,0.16750908,0.24432862,43.360554,43.360554
1029539128,3670026,3670026,0,0,0,0,0,0,0,0,799.8115,799.8115,3999.0576,7998.115,2.5580628,0.09552944,1.2427465e-07,0.32174474,-0.17775753,-10.075178,-0.016832508,0.011311114,0.0062044966,86.86634,146.034,221.37871,0.09904281,0.30462095,0.118711665,43.176872,43.176872
1030574364,3670026,3670026,0,0,0,0,0,0,0,0,799.8148,799.8148,3999.074,7998.148,2.5843964,0.09959393,1.258448e-07,0.18819627,0.23014867,-10.224905,-0.013268534,0.014982947,0.024112927,144.53589,212.34816,219.28471,0.108658455,0.3625282,0.13405883,42.995968,42.995968
1031500479,3670026,3670026,0,0,0,0,0,0,0,0,799.8177,799.8177,3999.0884,7998.177,2.6294122,0.09827366,1.3005456e-07,0.114100784,-0.13885804,-10.04863,-0.0065012844,0.012936624,0.003566096,116.245735,267.8822,132.46292,0.14886157,0.33955705,0.18332666,42.86326,42.86326
1032525528,3670026,3670026,0,0,0,0,0,0,0,0,799.8208,799.8208,3999.1042,7998.2085,2.7363424,0.09980022,1.3560937e-07,0.2610996,0.041467667,-10.24522,-0.019944414,0.024638236,0.012743888,149.37717,223.49513,164.09523,0.1381559,0.39655352,0.15978682,42.683895,42.683895
1033555615,3670026,3670026,0,0,0,0,0,0,0,0,799.824,799.824,3999.1199,7998.2397,2.5715044,0.09448022,1.5779969e-07,0.25677234,-0.23642163,-9.866523,-0.005656682,0.0031171665,0.008390865,121.711555,287.87183,79.70711,0.054321896,0.21090484,0.346791,42.51087,42.51087
1034489330,3670026,3670026,0,0,0,0,0,0,0,0,799.8268,799.8268,3999.1338,7998.2676,2.6126485,0.09911867,1.5218161e-07,0.13824713,-0.30605677,-10.087209,-0.0067011784,0.02883604,-0.002246378,95.2432,304.76862,82.59857,0.111392014,0.28092152,0.33991134,42.39259,42.39259
1035524464,3670026,3670026,0,0,0,0,0,0,0,0,799.8298,799.8298,3999.149,7998.298,2.4086778,0.089998275,1.7173262e-07,0.49573728,0.17821822,-10.028012,-0.022447785,-0.0043089986,0.014855107,114.93863,290.79773,112.44728,0.12459447,0.25588873,0.2698563,42.226883,42.226883
1036550714,3670026,3670026,0,0,0,0,0,0,0,0,799.83276,799.83276,3999.1638,7998.3276,2.2586355,0.08605343,1.16525946e-07,0.18323418,-0.0057102228,-9.932011,0.002318942,0.01844638,0.0016498326,164.70834,59.519966,90.12959,0.09597279,0.23156507,0.17555124,42.09743,42.09743
1037485826,3670026,3670026,0,0,0,0,0,0,0,0,799.83545,799.83545,3999.1772,7998.3545,2.4499452,0.086989656,1.3173873e-07,0.07221362,0.13086021,-10.195252,-0.029587086,0.027671507,-0.016670754,108.42698,149.94609,84.182976,0.08917488,0.30880406,0.27146864,41.97534,41.97534
1038529436,3670026,3670026,0,0,0,0,0,0,0,0,799.8384,799.8384,3999.192,7998.384,2.4732811,0.09326398,1.0848072e-07,0.17605355,-0.16710955,-9.991385,-0.015292884,0.027407095,0.0028819172,125.83048,64.4948,126.36642,0.06773314,0.26733917,0.092946626,41.82584,41.82584
1039565701,3670026,3670026,0,0,0,0,0,0,0,0,799.8412,799.8412,3999.2063,7998.4126,2.7112534,0.09020525,1.7590058e-07,-0.10231783,0.07730984,-10.096571,0.015306203,0.087857686,0.038527064,99.02328,197.07693,127.017784,0.09094054,0.31980434,0.34571552,41.69586,41.69586
1040490711,3670026,3670026,0,0,0,0,0,0,0,0,799.84375,799.84375,3999.2188,7998.4375,2.626518,0.09293785,1.4295378e-07,0.22205079,0.064073406,-10.127576,-0.05416933,0.027143952,0.0077136573,110.84096,208.92285,105.09738,0.13971867,0.37084535,0.17784008,41.582806,41.582806
1041525855,3670026,3670026,0,0,0,0,0,0,0,0,799.8465,799.8465,3999.2327,7998.4653,2.3797057,0.08557859,1.2484809e-07,0.16079903,0.21234298,-10.099917,-0.0073154476,-0.011364725,0.027800865,97.99557,302.77216,137.27493,0.16926675,0.31739396,0.14358146,41.471344,41.471344
