timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
1003925498,1003925458,6815762,91.479744,100231.04,15.0,1.2115753,0,0
1004144273,1004112952,6815762,91.48238,100231.016,15.0,1.211575,0,0
1004363008,1004331706,6815762,91.41897,100231.77,15.0,1.2115842,0,0
1004472368,1004441078,6815762,91.39783,100231.99,15.0,1.2115868,0,0
1004691119,1004659828,6815762,91.506165,100230.72,15.0,1.2115713,0,0
1004909868,1004909827,6815762,91.44804,100231.41,15.0,1.2115798,0,0
1005066119,1005066078,6815762,91.46389,100231.21,15.0,1.2115774,0,0
1005284868,1005253577,6815762,91.477104,100231.06,15.0,1.2115756,0,0
1005503619,1005472328,6815762,91.51146,100230.66,15.0,1.2115706,0,0
1005722369,1005691077,6815762,91.52995,100230.44,15.0,1.211568,0,0
1005941124,1005909828,6815762,91.54051,100230.3,15.0,1.2115663,0,0
1006159869,1006128589,6815762,91.54581,100230.24,15.0,1.2115656,0,0
1006316140,1006316079,6815762,91.59601,100229.65,15.0,1.2115585,0,0
1006534890,1006534830,6815762,91.59072,100229.7,15.0,1.2115592,0,0
1006753619,1006722328,6815762,91.6515,100229.0,15.0,1.2115506,0,0
1006862991,1006831702,6815762,91.59072,100229.72,15.0,1.2115593,0,0
1007081745,1007050452,6815762,91.64886,100229.016,15.0,1.2115508,0,0
1007300493,1007269211,6815762,91.51146,100230.65,15.0,1.2115705,0,0
1007519257,1007519203,6815762,91.5643,100230.02,15.0,1.211563,0,0
1007675577,1007675453,6815762,91.48503,100230.98,15.0,1.2115746,0,0
1007894241,1007862951,6815762,91.61979,100229.36,15.0,1.211555,0,0
1008113022,1008081713,6815762,91.6647,100228.83,15.0,1.2115486,0,0
1008331758,1008300466,6815762,91.64886,100229.01,15.0,1.2115507,0,0
1008550512,1008519202,6815762,91.55901,100230.1,15.0,1.211564,0,0
1008659922,1008628604,6815762,91.5643,100230.03,15.0,1.2115631,0,0
