timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
987386814,987226176,987230001,-0.010618848726153374,-0.32230278849601746,0,1e-04,1e-04,-0.00010125898,-0.0007131994,-0.00027243077,-0.00040103644,0.00010720934,0.000107209285,3.825555e-06,0.00018977959,-3.423938e-05,-9.29057e-05,1,0,1
987881948,987725503,987726508,-0.01064962800592184,-0.32231420278549194,0,1e-04,1e-04,0.00010885019,-2.9802322e-08,-7.0393995e-05,-0.0003789217,0.00010690041,0.00010690041,4.433421e-06,3.3233865e-13,-1.1556337e-05,-7.835475e-05,1,0,1
988369439,988145740,988152254,-0.010594946332275867,-0.3222871720790863,0,1e-04,1e-04,-0.00010973308,0.0006068349,-6.684719e-05,5.2012783e-05,0.00010740133,0.00010740118,4.4846183e-06,0.0001371488,-6.2818167e-06,3.950177e-06,1,0,1
988866082,988652025,988656282,-0.010609363205730915,-0.3222673833370209,0,1e-04,1e-04,-0.00012605917,0.00019437075,-8.0002705e-05,0.00031224717,0.00010701017,0.00010701015,5.9399636e-06,1.4122021e-05,-4.2894685e-06,5.6510034e-05,1,0,1
989372829,989165230,989175355,-0.010608366690576077,-0.3222833275794983,0,1e-04,1e-04,2.1266751e-05,-0.0003245175,-4.8571284e-05,1.833066e-05,0.000107227,0.000107226944,1.6871671e-07,3.92855e-05,-2.4579847e-06,1.1411727e-05,1,0,1
989880113,989678738,989682437,-0.01058912556618452,-0.32230132818222046,0,1e-04,1e-04,0.00010858569,-0.0002786517,4.012931e-05,-0.00019964755,0.000107245556,0.00010724553,4.397703e-06,2.8960378e-05,1.6171192e-06,-2.091025e-05,1,0,1
990376477,990178393,990178941,-0.010612915270030499,-0.32227808237075806,0,1e-04,1e-04,9.894371e-05,-0.00012427568,6.7600675e-05,-0.00021321705,0.00010719337,0.000107193366,3.6531578e-06,5.7632096e-06,2.4773997e-06,-2.0119562e-05,1,0,1
990880443,990665652,990675445,-0.010592913255095482,-0.32229307293891907,0,1e-04,1e-04,6.2020496e-05,7.003546e-05,0.00011626557,-0.00011152022,0.000107535336,0.000107535314,1.430801e-06,1.8245041e-06,6.2346307e-06,-9.059645e-06,1,0,1
991378709,991186822,991188452,-0.010603144764900208,-0.3222751021385193,0,1e-04,1e-04,-2.9988587e-07,0.00015208125,2.781907e-05,5.1743846e-05,0.00010733892,0.000107338914,3.3513112e-11,8.618946e-06,2.054771e-06,1.8935035e-06,1,0,1
991880942,991659293,991668449,-0.010661503300070763,-0.3222063183784485,0,1e-04,1e-04,0.0001541609,-0.0001963675,7.26527e-05,2.8402901e-05,0.00010732898,0.00010732899,8.857097e-06,1.4370841e-05,3.472077e-06,1.0928519e-06,1,0,1
992383962,992186078,992188979,-0.010787704028189182,-0.32205623388290405,0,1e-04,1e-04,0.00048261974,-0.0015637875,0.00027738628,-0.00062545453,0.00010685563,0.000106855354,8.719122e-05,0.0009154174,4.0927505e-05,-0.00028228472,1,0,1
992874338,992679395,992679456,-0.011292699724435806,-0.3213917911052704,0,1e-04,1e-04,0.00092668645,-0.0021911561,0.0005410803,-0.0015197841,0.000107178974,0.0001071787,0.00032049115,0.0017918356,0.00013846277,-0.0011081072,1,0,1
