timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
1045409624,1000186210,4,6946858,6815762,6684714,589834,0.5072327,0.5058897,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1046413019,1000186210,4,6946858,6815762,6684714,589834,0.5035925,0.5048396,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1047416279,1000186210,4,6946858,6815762,6684714,589834,0.5054708,0.5047726,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1048425635,1000186210,4,6946858,6815762,6684714,589834,0.5057912,0.50260824,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1049427218,1000186210,4,6946858,6815762,6684714,589834,0.5270769,0.5381459,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1050431791,1000186210,4,6946858,6815762,6684714,589834,0.52539897,0.5476154,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1051438192,1000186210,4,6946858,6815762,6684714,589834,0.5349497,0.53579766,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1052438229,1000186210,4,6946858,6815762,6684714,589834,0.5216723,0.5225185,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1053447536,1000186210,4,6946858,6815762,6684714,589834,0.5118798,0.5084936,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1054449523,1000186210,4,6946858,6815762,6684714,589834,0.50218695,0.50675637,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1055454027,1000186210,4,6946858,6815762,6684714,589834,0.51509035,0.5036653,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1056458644,1000186210,4,6946858,6815762,6684714,589834,0.5111698,0.50729406,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1057464865,1000186210,4,6946858,6815762,6684714,589834,0.50386494,0.50451404,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1058465056,1000186210,4,6946858,6815762,6684714,589834,0.5029739,0.5046514,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1059477204,1000186210,4,6946858,6815762,6684714,589834,0.56486523,0.55058575,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1060478865,1000186210,4,6946858,6815762,6684714,589834,0.57184184,0.5856564,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1061486740,1000186210,4,6946858,6815762,6684714,589834,0.528438,0.5350342,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1062498960,1000186210,4,6946858,6815762,6684714,589834,0.51857746,0.5168756,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1063508073,1000186210,4,6946858,6815762,6684714,589834,0.51143754,0.5061131,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1064520926,1000186210,4,6946858,6815762,6684714,589834,0.50752825,0.5109504,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1065521763,1000186210,4,6946858,6815762,6684714,589834,0.50778204,0.5046857,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1066526648,1000186210,4,6946858,6815762,6684714,589834,0.5081679,0.5053815,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1067528171,1000186210,4,6946858,6815762,6684714,589834,0.50997096,0.5052542,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1068536096,1000186210,4,6946858,6815762,6684714,589834,0.50653887,0.5028098,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1069537566,1000186210,4,6946858,6815762,6684714,589834,0.55554914,0.58424324,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1070539888,1000186210,4,6946858,6815762,6684714,589834,0.5738663,0.5635547,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1071550233,1000186210,4,6946858,6815762,6684714,589834,0.5119329,0.51026666,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1072551778,1000186210,4,6946858,6815762,6684714,589834,0.50481963,0.5116404,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1073556450,1000186210,4,6946858,6815762,6684714,589834,0.5201029,0.50707394,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1074564213,1000186210,4,6946858,6815762,6684714,589834,0.5147147,0.5023276,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1075574790,1000186210,4,6946858,6815762,6684714,589834,0.50334376,0.50338984,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1076578288,1000186210,4,6946858,6815762,6684714,589834,0.50475913,0.50716275,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1077590181,1000186210,4,6946858,6815762,6684714,589834,0.5111463,0.50601625,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1078593321,1000186210,4,6946858,6815762,6684714,589834,0.5076647,0.5059593,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1079593350,1000186210,4,6946858,6815762,6684714,589834,0.54596853,0.54913,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1080595268,1000186210,4,6946858,6815762,6684714,589834,0.53308976,0.5281334,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1081596812,1000186210,4,6946858,6815762,6684714,589834,0.52285326,0.5118407,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1082599880,1000186210,4,6946858,6815762,6684714,589834,0.5067356,0.50466865,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1083600027,1000186210,4,6946858,6815762,6684714,589834,0.50452155,0.5039668,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1084607823,1000186210,4,6946858,6815762,6684714,589834,0.5047886,0.5048142,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1085611374,1000186210,4,6946858,6815762,6684714,589834,0.50961083,0.5047916,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1086618783,1000186210,4,6946858,6815762,6684714,589834,0.5105011,0.50508326,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1087632373,1000186210,4,6946858,6815762,6684714,589834,0.50515354,0.50644666,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1088635540,1000186210,4,6946858,6815762,6684714,589834,0.5120132,0.50536877,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1089648124,1000186210,4,6946858,6815762,6684714,589834,0.5542222,0.5747775,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1090656985,1000186210,4,6946858,6815762,6684714,589834,0.5632013,0.5462937,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1091657097,1000186210,4,6946858,6815762,6684714,589834,0.5240336,0.519649,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1092658750,1000186210,4,6946858,6815762,6684714,589834,0.5151082,0.5118974,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1093663409,1000186210,4,6946858,6815762,6684714,589834,0.5063681,0.5090017,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1094663613,1000186210,4,6946858,6815762,6684714,589834,0.5108633,0.5101364,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1095663726,1000186210,4,6946858,6815762,6684714,589834,0.5166141,0.5064538,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1096665244,1000186210,4,6946858,6815762,6684714,589834,0.51201916,0.50550747,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1097673065,1000186210,4,6946858,6815762,6684714,589834,0.50792193,0.5023866,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1098674674,1000186210,4,6946858,6815762,6684714,589834,0.5041563,0.50379294,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1099676285,1000186210,4,6946858,6815762,6684714,589834,0.5013645,0.50945485,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1100679367,1000186210,4,6946858,6815762,6684714,589834,0.5079748,0.5029258,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1101682394,1000186210,4,6946858,6815762,6684714,589834,0.5872376,0.58167434,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1102685562,1000186210,4,6946858,6815762,6684714,589834,0.6290667,0.6015154,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1103690365,1000186210,4,6946858,6815762,6684714,589834,0.5523609,0.5232226,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1104695043,1000186210,4,6946858,6815762,6684714,589834,0.51836866,0.5145071,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1105698176,1000186210,4,6946858,6815762,6684714,589834,0.5122913,0.50890905,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1106698318,1000186210,4,6946858,6815762,6684714,589834,0.51342595,0.5045153,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1107698443,1000186210,4,6946858,6815762,6684714,589834,0.5079207,0.5085,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1108700329,1000186210,4,6946858,6815762,6684714,589834,0.5308497,0.528724,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1109713623,1000186210,4,6946858,6815762,6684714,589834,0.5207658,0.52265245,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1110713994,1000186210,4,6946858,6815762,6684714,589834,0.51476264,0.5065939,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
1111714145,1000186210,4,6946858,6815762,6684714,589834,0.503602,0.51690793,2.0,nan,nan,nan,nan,nan,nan,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1,3,1,1,1,0,0,0,0,0,0,0,0
