timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
987374850,987171823,987175927,-0.010629335418343544,-0.3222287893295288,0,1e-04,1e-04,0.000288805,-5.2779913e-05,0.00014683836,5.485547e-05,0.00010666227,0.00010666227,3.127941e-05,1.0446878e-06,1.1305714e-05,3.1988025e-06,2,0,1
987874877,987672287,987676129,-0.01059880293905735,-0.3222872018814087,0,1e-04,1e-04,0.00047762692,0.0002052486,0.000319489,7.989288e-05,0.000106725245,0.00010672528,8.550085e-05,1.5788943e-05,4.7140275e-05,3.9357337e-06,2,0,1
988375339,988165782,988176336,-0.010597316548228264,-0.3223015367984772,0,1e-04,1e-04,0.00056673307,0.00018188357,0.00046879123,0.00018263947,0.0001069689,0.00010696894,0.00012010458,1.2370557e-05,9.137475e-05,1.6402295e-05,2,0,1
988868964,988665419,988665977,-0.010624640621244907,-0.3222675621509552,0,1e-04,1e-04,0.00017490052,-0.0003040731,0.00038415488,-1.784494e-05,0.00010645557,0.00010645556,1.14940685e-05,3.4741424e-05,6.4365915e-05,-2.6879386e-06,2,0,1
989375238,989171867,989176809,-0.010626694187521935,-0.3222985565662384,0,1e-04,1e-04,0.00022327993,-0.00018951297,0.0002872514,-0.00017537539,0.00010684991,0.00010684991,1.866316e-05,1.3445089e-05,3.6573747e-05,-1.8386661e-05,2,0,1
989864905,989665953,989666298,-0.010646541602909565,-0.32227975130081177,0,1e-04,1e-04,3.8675033e-05,-9.801984e-05,0.00015512915,-0.00014808997,0.000106866464,0.00010686648,5.5986067e-07,3.5962216e-06,1.6614995e-05,-1.1204387e-05,2,0,1
990375332,990172161,990176878,-0.010616070590913296,-0.32230374217033386,0,1e-04,1e-04,0.00025006384,0.00024238229,0.00015523119,3.9750714e-05,0.000107187254,0.000107187254,2.3335582e-05,2.192394e-05,1.3229943e-05,3.8328267e-06,2,0,1
990875604,990672113,990676966,-0.010579796507954597,-0.3223108947277069,0,1e-04,1e-04,2.51811e-05,-0.00013256073,0.00014076087,1.1745173e-05,0.00010712882,0.00010712882,2.3675712e-07,6.561202e-06,1.0146228e-05,1.3765563e-06,2,0,1
991365354,991166101,991166754,-0.010625387541949749,-0.3222401440143585,0,1e-04,1e-04,-0.0002501011,-9.071827e-05,-2.3901104e-05,-6.402408e-05,0.000106700536,0.000106700536,2.3449013e-05,3.085197e-06,-1.4967317e-06,-2.8834602e-06,2,0,1
991865657,991664980,991666852,-0.010661633685231209,-0.32224026322364807,0,1e-04,1e-04,-0.00026394706,0.00022542477,-0.00022339595,5.7802787e-05,0.00010651589,0.00010651587,2.6162503e-05,1.90831e-05,-2.8873606e-05,4.200235e-06,2,0,1
