timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
1092926188,1092924291,6684714,1994.6938,3.8958864,109.066925,nan,nan,77.917625,nan,nan,nan,143.6145,nan,1.5704919,nan,nan,1.637862,nan,nan,nan,3.5546956,nan
1093438130,1093437151,6684714,1994.6942,3.8958871,109.066925,nan,nan,77.899956,nan,nan,nan,143.6145,nan,1.5704919,nan,nan,2.1040254,nan,nan,nan,3.5546956,nan
1094267739,1094267350,6684714,1994.6846,3.8958683,109.066925,nan,nan,77.899956,nan,nan,nan,143.6145,nan,3.4032443,nan,nan,2.1040254,nan,nan,nan,3.5546956,nan
1095170516,1095169740,6684714,1994.6954,3.8958895,109.066925,nan,nan,77.88037,nan,nan,nan,143.6145,nan,3.4032443,nan,nan,2.588576,nan,nan,nan,3.5546956,nan
1095236380,1095234412,6684714,1994.6954,3.8958895,109.066925,nan,nan,77.899956,nan,nan,nan,143.6145,nan,3.4032443,nan,nan,2.5864358,nan,nan,nan,3.5546956,nan
1095300006,1095297579,6684714,1994.6864,3.8958719,109.066925,nan,nan,77.917435,nan,nan,nan,143.6145,nan,3.4032443,nan,nan,2.7416925,nan,nan,nan,3.5546956,nan
1095362677,1095362250,6684714,1994.6864,3.8958719,109.066925,nan,nan,77.88037,nan,nan,nan,143.6145,nan,3.4032443,nan,nan,2.6065812,nan,nan,nan,3.5546956,nan
1095812352,1095811941,6684714,1994.6959,3.8958905,109.066925,nan,nan,77.88037,nan,nan,nan,143.6145,nan,3.4032443,nan,nan,2.0939686,nan,nan,nan,3.5546956,nan
1096266607,1096264641,6684714,1994.696,3.8958907,109.066925,nan,nan,77.88037,nan,nan,nan,144.12988,nan,3.4032443,nan,nan,2.0939686,nan,nan,nan,3.8976667,nan
1096587500,1096586492,6684714,1994.6882,3.8958755,109.066925,nan,nan,77.917435,nan,nan,nan,144.14795,nan,3.4032443,nan,nan,2.471923,nan,nan,nan,3.5391698,nan
1096779420,1096779002,6684714,1994.6885,3.895876,109.066925,nan,nan,77.917435,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.471923,nan,nan,nan,3.7810187,nan
1097031164,1097030167,6684714,1994.6964,3.8958914,109.066925,nan,nan,77.917435,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.4760926,nan,nan,nan,3.7810187,nan
1097359120,1097356577,6684714,1994.6893,3.8958776,109.066925,nan,nan,77.917435,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.4760926,nan,nan,nan,2.5575938,nan
1098126972,1098126570,6684714,1994.6902,3.8958793,109.066925,nan,nan,77.917435,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.4760926,nan,nan,nan,2.6759644,nan
1098187111,1098185226,6684714,1994.6971,3.8958929,109.066925,nan,nan,77.91751,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.8604126,nan,nan,nan,2.6759644,nan
1098379683,1098377735,6684714,1994.6971,3.8958929,109.066925,nan,nan,77.917435,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,1.9369242,nan,nan,nan,2.6759644,nan
1098442854,1098442407,6684714,1994.6974,3.8958933,109.066925,nan,nan,77.88001,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.9740584,nan,nan,nan,2.6759644,nan
1098512334,1098511590,6684714,1994.6974,3.8958933,109.066925,nan,nan,77.88001,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.9740584,nan,nan,nan,4.0597544,nan
1098765241,1098762800,6684714,1994.6976,3.8958938,109.066925,nan,nan,77.91751,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.0023723,nan,nan,nan,4.0597544,nan
1098897492,1098896609,6684714,1994.6976,3.8958938,109.066925,nan,nan,77.91751,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.0023723,nan,nan,nan,3.9786384,nan
1098955695,1098955264,6684714,1994.6976,3.8958938,109.066925,nan,nan,77.91751,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,2.9421244,nan,nan,nan,3.9786384,nan
1099084985,1099084606,6684714,1994.6978,3.895894,109.066925,nan,nan,77.91788,nan,nan,nan,144.44241,nan,3.4032443,nan,nan,3.9325597,nan,nan,nan,3.9786384,nan
1099217443,1099216957,6684714,1994.6979,3.8958943,109.066925,nan,nan,77.91788,nan,nan,nan,144.44905,nan,3.4032443,nan,nan,3.9325597,nan,nan,nan,2.6721392,nan
1099283521,1099281673,6684714,1994.6979,3.8958943,109.066925,nan,nan,77.91788,nan,nan,nan,144.44905,nan,3.4032443,nan,nan,3.9325597,nan,nan,nan,3.8824952,nan
1099785911,1099785506,6684714,1994.6984,3.8958952,109.066925,nan,nan,77.91788,nan,nan,nan,144.44905,nan,2.8903875,nan,nan,3.9325597,nan,nan,nan,3.8824952,nan
1099984423,1099982482,6684714,1994.6984,3.8958952,109.066925,nan,nan,77.91788,nan,nan,nan,144.44905,nan,2.8903875,nan,nan,2.2508779,nan,nan,nan,3.8824952,nan
1100175864,1100174991,6684714,1994.6985,3.8958955,109.066925,nan,nan,77.91788,nan,nan,nan,144.44905,nan,2.8903875,nan,nan,2.9824946,nan,nan,nan,3.8824952,nan
1100369543,1100367501,6684714,1994.6986,3.8958957,109.066925,nan,nan,77.91791,nan,nan,nan,144.44905,nan,2.8903875,nan,nan,1.9144107,nan,nan,nan,3.8824952,nan
1100886866,1100884870,6684714,1994.6991,3.8958967,109.066925,nan,nan,77.91791,nan,nan,nan,144.46828,nan,2.8903875,nan,nan,1.9144107,nan,nan,nan,6.037896,nan
1101522963,1101522600,6684714,1994.6996,3.8958976,109.066925,nan,nan,77.917915,nan,nan,nan,144.46828,nan,2.8903875,nan,nan,2.163116,nan,nan,nan,6.037896,nan
1101652745,1101650438,6684714,1994.6997,3.8958979,109.066925,nan,nan,77.917915,nan,nan,nan,144.46828,nan,2.8903875,nan,nan,3.5633087,nan,nan,nan,6.037896,nan
1101715955,1101715063,6684714,1994.6997,3.8958979,109.066925,nan,nan,77.917915,nan,nan,nan,144.46828,nan,2.8903875,nan,nan,5.0742445,nan,nan,nan,6.037896,nan
1101785032,1101784246,6684714,1994.6997,3.8958979,109.066925,nan,nan,77.917915,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,5.0742445,nan,nan,nan,4.428959,nan
1102232775,1102232432,6684714,1994.7,3.8958983,109.066925,nan,nan,77.917915,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,5.0742445,nan,nan,nan,4.2403646,nan
1102425277,1102424989,6684714,1994.7001,3.8958986,109.066925,nan,nan,77.917915,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,5.0742445,nan,nan,nan,4.9730134,nan
1102485445,1102485147,6684714,1994.7001,3.8958986,109.066925,nan,nan,77.917915,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,2.9972334,nan,nan,nan,4.9730134,nan
1102551616,1102549772,6684714,1994.695,3.8958886,109.066925,nan,nan,77.917915,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,3.1579006,nan,nan,nan,4.9730134,nan
1102998295,1102997959,6684714,1994.7002,3.8958988,109.066925,nan,nan,77.917915,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,1.8500036,nan,nan,nan,4.9730134,nan
1103064626,1103062630,6684714,1994.7003,3.895899,109.066925,nan,nan,77.91798,nan,nan,nan,144.57478,nan,2.8903875,nan,nan,1.5718484,nan,nan,nan,4.9730134,nan
1103389347,1103387535,6684714,1994.7004,3.8958993,109.066925,nan,nan,77.91798,nan,nan,nan,144.78992,nan,2.8903875,nan,nan,1.5718484,nan,nan,nan,4.58987,nan
1103641962,1103640158,6684714,1994.7006,3.8958995,109.066925,nan,nan,77.91798,nan,nan,nan,144.78992,nan,2.8903875,nan,nan,1.9430858,nan,nan,nan,4.58987,nan
1103765309,1103763530,6684714,1994.7007,3.8958998,109.066925,nan,nan,77.91798,nan,nan,nan,144.78992,nan,2.5268836,nan,nan,1.9430858,nan,nan,nan,4.58987,nan
1103828508,1103828155,6684714,1994.7007,3.8958998,109.066925,nan,nan,77.91798,nan,nan,nan,144.78992,nan,2.9336557,nan,nan,1.9430858,nan,nan,nan,4.58987,nan
1103897632,1103897338,6684714,1994.6959,3.8958905,109.066925,nan,nan,77.91781,nan,nan,nan,144.78992,nan,2.9336557,nan,nan,2.0229983,nan,nan,nan,4.58987,nan
1103960802,1103960505,6684714,1994.6959,3.8958905,109.066925,nan,nan,77.91781,78.09519,nan,nan,144.78992,nan,2.9336557,nan,nan,2.0229983,1.7303646,nan,nan,4.58987,nan
1103967405,1103965017,6684714,1994.7007,3.8958998,109.066925,nan,nan,77.91781,78.09519,nan,nan,144.46828,nan,2.9336557,nan,nan,2.0229983,1.7303646,nan,nan,2.7244117,nan
1104090538,1104089847,6684714,1994.7008,3.8959,109.066925,nan,nan,nan,78.09519,nan,nan,144.46828,nan,2.9336557,nan,nan,nan,1.4482667,nan,nan,2.7244117,nan
1104223224,1104222243,6684714,1994.696,3.8958907,109.066925,nan,nan,nan,78.09519,nan,nan,144.78992,nan,2.9336557,nan,nan,nan,1.4482667,nan,nan,4.6855717,nan
1104416556,1104414706,6684714,1994.701,3.8959005,109.066925,nan,nan,nan,78.09519,nan,nan,144.97723,nan,2.9336557,nan,nan,nan,1.4482667,nan,nan,2.6643384,nan
1104539833,1104538078,6684714,1994.701,3.8959005,109.066925,nan,nan,nan,78.09437,nan,nan,144.97723,nan,2.9336557,nan,nan,nan,3.2608702,nan,nan,2.6643384,nan
1104918851,1104918538,6684714,1994.7013,3.895901,109.06746,nan,nan,nan,78.09437,nan,nan,144.97723,nan,2.4700406,nan,nan,nan,3.2608702,nan,nan,2.6643384,nan
1104927870,1104927562,6684714,1994.7013,3.895901,109.06746,nan,nan,nan,78.09437,nan,nan,144.78992,nan,2.4700406,nan,nan,nan,3.2608702,nan,nan,2.8013346,nan
1105755080,1105753244,6684714,1994.7018,3.895902,109.06746,nan,nan,nan,78.09437,nan,nan,144.78992,nan,3.1923904,nan,nan,nan,3.2608702,nan,nan,2.8013346,nan
1105827495,1105826939,6684714,1994.7018,3.895902,109.06746,nan,nan,nan,78.09437,nan,nan,144.78992,nan,3.1923904,nan,nan,nan,3.2608702,nan,nan,2.7256374,nan
1105956654,1105954776,6684714,1994.7019,3.8959022,109.06746,nan,nan,nan,78.09437,nan,nan,144.77663,nan,3.1923904,nan,nan,nan,3.2608702,nan,nan,4.9416256,nan
1106080642,1106078102,6684714,1994.702,3.8959024,109.06746,nan,nan,nan,78.09426,nan,nan,144.77663,nan,3.1923904,nan,nan,nan,3.1469522,nan,nan,4.9416256,nan
1106082924,1106082614,6684714,1994.702,3.8959024,109.06746,nan,nan,nan,78.09426,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,3.1469522,nan,nan,3.7259169,nan
1106143657,1106142773,6684714,1994.702,3.8959024,109.06746,nan,nan,nan,78.09437,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,3.0359225,nan,nan,3.7259169,nan
1106336520,1106335327,6684714,1994.7021,3.8959026,109.06746,nan,nan,nan,77.91805,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,2.4929934,nan,nan,3.7259169,nan
1106341595,1106339794,6684714,1994.7021,3.8959026,109.06746,nan,nan,nan,77.91805,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,2.4929934,nan,nan,2.6943133,nan
1107683316,1107682842,6684714,1994.703,3.8959043,109.06746,nan,nan,nan,77.91781,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,2.5213802,nan,nan,2.6943133,nan
1108068168,1108067858,6684714,1994.7034,3.895905,109.06746,nan,nan,nan,77.91805,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,2.057195,nan,nan,2.6943133,nan
1108197534,1108195696,6684714,1994.6993,3.8958972,109.06746,nan,nan,nan,77.917946,nan,nan,144.7024,nan,3.1923904,nan,nan,nan,1.0349338,nan,nan,2.6943133,nan
1108330088,1108329550,6684714,1994.6995,3.8958974,109.06746,nan,nan,nan,77.917946,nan,nan,144.43773,nan,3.1923904,nan,nan,nan,1.0349338,nan,nan,5.3899612,nan
1109160058,1109158238,6684714,1994.704,3.8959062,109.06746,nan,nan,nan,77.91805,nan,nan,144.43773,nan,3.1923904,nan,nan,nan,5.725237,nan,nan,5.3899612,nan
1109356140,1109355259,6684714,1994.7002,3.8958988,109.06746,nan,nan,nan,77.91805,nan,nan,144.43773,nan,3.1923904,nan,nan,nan,5.725237,nan,nan,3.635653,nan
1109412744,1109410952,6684714,1994.7003,3.895899,109.06746,nan,nan,nan,77.91805,nan,nan,144.43773,nan,10.401631,nan,nan,nan,5.725237,nan,nan,3.635653,nan
1109475920,1109475578,6684714,1994.7003,3.895899,109.06746,46.750572,nan,nan,77.91805,nan,nan,144.43773,nan,10.934359,11.372142,nan,nan,5.725237,nan,nan,3.635653,nan
1109548217,1109547767,6684714,1994.7041,3.8959064,109.06746,46.750572,nan,nan,77.91805,nan,nan,144.44327,nan,10.934359,11.372142,nan,nan,5.725237,nan,nan,8.566414,nan
1110256491,1110254634,6684714,1994.7046,3.8959074,109.06746,46.750572,nan,nan,77.91805,nan,nan,144.44327,nan,10.934359,11.372142,nan,nan,5.725237,nan,nan,9.713698,nan
1110310567,1110308777,6684714,1994.7046,3.8959074,109.06746,nan,nan,nan,77.91805,nan,nan,144.44327,nan,4.4630337,nan,nan,nan,5.725237,nan,nan,9.713698,nan
1110319600,1110317801,6684714,1994.7046,3.8959074,109.06746,nan,nan,nan,77.91805,nan,nan,144.44327,nan,4.4630337,nan,nan,nan,5.725237,nan,nan,11.057011,nan
1110382791,1110382471,6684714,1994.7046,3.8959074,109.06746,nan,nan,nan,77.91805,nan,nan,144.16612,nan,4.4630337,nan,nan,nan,5.725237,nan,nan,10.98341,nan
1110442925,1110442630,6684714,1994.7047,3.8959076,109.06746,nan,nan,nan,77.91805,nan,nan,144.16612,nan,4.4630337,nan,nan,nan,10.36285,nan,nan,10.98341,nan
1110506099,1110505798,6684714,1994.7047,3.8959076,109.06746,nan,nan,nan,77.917946,nan,nan,144.16612,nan,4.4630337,nan,nan,nan,10.465666,nan,nan,10.98341,nan
1110566366,1110565956,6684714,1994.7012,3.8959007,109.08523,nan,nan,nan,77.917946,nan,nan,144.16612,nan,5.11678,nan,nan,nan,10.465666,nan,nan,10.98341,nan
