timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
1077733014,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1078742532,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1079749921,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1080757658,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1081768728,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1082779037,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1083786771,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1084800318,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1085808912,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1086815552,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1087826235,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1088834165,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1089840242,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1090849684,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1091855568,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1092866328,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1093878288,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1094885952,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1095899751,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1096907277,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1097915090,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1098919796,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1099927469,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1100930545,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1101932010,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1102944407,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1103953402,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1104960094,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1105967636,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1106980986,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1107987162,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1108990441,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1109996370,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1111005886,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1112019386,933628179,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
