timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
987187495,986988345,0.6589815,-0.011817375,-0.020400712,0.75178957,0.001613225,-0.00042029098,-0.0068521667,0.0,0.0,-0.20813055,0.0026518563,-0.0033006861,0.0006857427,0.019467376,0.114658706,-0.061969105,0.17860298,0.00082030107,0.30369234,0.040847827,-0.011734163,0.0019276883,0.0,0.0,-0.10813055,5.7831885e-06,4.6716286e-06,0.000113798575,5.5808625e-05,5.580867e-05,2.3970817e-06,6.505542e-06,6.5055337e-06,2.1803853e-06,1.6117814e-07,1.6148326e-07,3.1206676e-07,0.00036675236,0.00022538517,9.1233136e-07,0.00025664875,2.727618e-06,0.0012510256,7.962669e-06,0.00026199062,0.0012478814,1.0,1.0,0.010000001,25
987687242,987488548,0.6590119,-0.011711941,-0.020259937,0.75176847,0.002892696,0.00014738206,-0.037850697,0.0,0.0,-0.21547933,0.0026390972,-0.0032993492,0.0006827495,0.019509777,0.11466618,-0.06256486,0.17877762,0.0008149881,0.30370608,0.040746655,-0.011586428,0.00191169,0.0,0.0,-0.11547933,5.766241e-06,4.657218e-06,0.00011370725,5.5628272e-05,5.5629484e-05,2.3790992e-06,6.326325e-06,6.3263487e-06,2.1508058e-06,1.6119658e-07,1.6149764e-07,3.1150535e-07,0.00036674985,0.00022538417,9.115687e-07,0.0002562913,2.7257636e-06,0.0012510255,7.940138e-06,0.0002616076,0.0012478794,1.0,1.0,0.010000001,25
988187810,987988754,0.65898263,-0.01164294,-0.020090362,0.7517997,0.0025427483,-0.00045895856,-0.067548566,0.0,0.0,-0.22934608,0.0026184833,-0.0033059167,0.00068093085,0.019560555,0.11456664,-0.064645074,0.17887937,0.00081393914,0.30368194,0.04067116,-0.011513048,0.0019006749,0.0,0.0,-0.12934607,5.7272887e-06,4.625352e-06,0.0001135586,5.517474e-05,5.5175286e-05,2.377651e-06,6.3079033e-06,6.3079356e-06,2.140758e-06,1.6107091e-07,1.6136647e-07,3.105474e-07,0.00036673836,0.00022537948,9.113059e-07,0.0002559399,2.7239355e-06,0.0012510257,7.917923e-06,0.00026123034,0.0012478789,1.0,1.0,0.010000001,25
988687549,988488959,0.6590175,-0.011671267,-0.019916205,0.7517733,0.00030659357,-0.0021393737,-0.08874063,0.0,0.0,-0.24479783,0.0025994144,-0.003305422,0.0006791796,0.019486941,0.11397305,-0.06871692,0.17904913,0.0008033674,0.30363753,0.04061073,-0.011323463,0.0018859403,0.0,0.0,-0.14479783,5.7140896e-06,4.618764e-06,0.000113593545,5.5523145e-05,5.552271e-05,2.3884736e-06,6.380145e-06,6.380141e-06,2.162019e-06,1.6115152e-07,1.614445e-07,3.101671e-07,0.00036672922,0.0002253749,9.1109797e-07,0.00025560608,2.722126e-06,0.0012510258,7.896149e-06,0.00026086989,0.0012478789,1.0,1.0,0.010000001,25
989187589,988989161,0.6590207,-0.011643402,-0.020091606,0.7517662,0.0014629312,-0.0008210663,-0.09304319,0.0,0.0,-0.25521034,0.0025924912,-0.0032922064,0.0006767847,0.018942935,0.11259918,-0.07477385,0.17905866,0.00080905383,0.30361536,0.040564023,-0.011320476,0.0018861897,0.0,0.0,-0.15521035,5.689871e-06,4.5970187e-06,0.000113315065,5.438769e-05,5.4387718e-05,2.3637601e-06,6.138371e-06,6.1383653e-06,2.1136755e-06,1.6102248e-07,1.6131692e-07,3.0912182e-07,0.00036672782,0.00022537193,9.0917814e-07,0.0002552671,2.7203366e-06,0.001251026,7.874665e-06,0.00026050434,0.0012478789,1.0,1.0,0.010000001,25
989687668,989489433,0.6590291,-0.011550214,-0.020133777,0.7517592,-0.00095229945,-0.00093586475,-0.11834234,0.0,0.0,-0.30675027,0.00258625,-0.0032841496,0.0006756998,0.018916704,0.11254869,-0.07495202,0.17919175,0.00080232584,0.30356476,0.04050591,-0.011195534,0.0018818323,0.0,0.0,-0.20675027,5.7313996e-06,4.636053e-06,0.00011360594,5.6825862e-05,5.6826546e-05,3.5310454e-06,6.7546885e-06,6.7547026e-06,4.503693e-06,1.6119641e-07,1.6149279e-07,3.0904476e-07,0.00036672558,0.00022537103,9.548237e-07,0.00025496172,2.7185679e-06,0.0012510268,7.853667e-06,0.00026017314,0.0012478789,1.0,1.0,0.010000001,25
990188190,989989264,0.6590237,-0.011457644,-0.02011169,0.751766,0.001301233,0.0016219483,-0.14014246,0.0,0.0,-0.3713382,0.0025844527,-0.0032837845,0.0006738557,0.018914912,0.11254583,-0.074957855,0.17905557,0.00081467803,0.30358776,0.04049994,-0.011378893,0.0018815905,0.0,0.0,-0.2713382,5.75162e-06,4.6521245e-06,0.000113623406,5.671188e-05,5.6711633e-05,4.973095e-06,6.5540735e-06,6.5540653e-06,9.046769e-06,1.6126916e-07,1.6156721e-07,3.0870382e-07,0.00036672124,0.0002253693,1.0016248e-06,0.00025463648,2.715795e-06,0.0012510268,7.830147e-06,0.00025981976,0.0012478787,1.0,1.0,0.010000001,25
990688363,990489455,0.659036,-0.011457466,-0.020016363,0.75175774,0.00011821097,-0.0012893551,-0.16305493,0.0,0.0,-0.44725785,0.002575389,-0.0032888288,0.00067174743,0.018915905,0.11253928,-0.07497164,0.17884739,0.0008285732,0.30359554,0.040532004,-0.011622591,0.0018813012,0.0,0.0,-0.34725785,5.766638e-06,4.6644245e-06,0.00011383554,5.7780388e-05,5.778035e-05,6.6862067e-06,6.8906334e-06,6.890644e-06,1.665311e-05,1.6122085e-07,1.6151712e-07,3.0821823e-07,0.00036671915,0.00022536848,1.0484267e-06,0.00025434198,2.7140266e-06,0.0012510275,7.809872e-06,0.0002594998,0.0012478787,1.0,1.0,0.010000001,25
991188164,990989589,0.6590244,-0.01143696,-0.019993508,0.75176877,-0.0018767666,0.00017612406,-0.18321921,0.0,0.0,-0.5339077,0.0025764296,-0.003282978,0.0006702313,0.018911637,0.11253531,-0.07498472,0.17884248,0.00083285,0.30362037,0.040493812,-0.011663273,0.0018965795,0.0,0.0,-0.43390772,5.7375055e-06,4.634327e-06,0.000113831324,5.4913555e-05,5.491373e-05,8.692901e-06,6.2569757e-06,6.25697e-06,2.8472405e-05,1.6114659e-07,1.6144337e-07,3.0788703e-07,0.00036671886,0.0002253684,1.0952135e-06,0.00025404536,2.7122599e-06,0.0012510278,7.789941e-06,0.00025917732,0.0012478787,1.0,1.0,0.010000001,25
991688601,991489738,0.65897685,-0.011312027,-0.02004011,0.7518111,-0.0013508114,0.00023371662,-0.2056635,0.0,0.0,-0.63040096,0.0025899513,-0.0032861652,0.00066844403,0.018906835,0.112529896,-0.0750116,0.17866291,0.00084339466,0.30360726,0.040528394,-0.011867335,0.0018967899,0.0,0.0,-0.53040093,5.7544494e-06,4.6510218e-06,0.00011376982,5.6469784e-05,5.64695e-05,1.1012859e-05,6.507884e-06,6.5078802e-06,4.5862405e-05,1.6113515e-07,1.614354e-07,3.0715634e-07,0.00036671886,0.0002253684,1.1418639e-06,0.00025375304,2.7104954e-06,0.0012510279,7.770297e-06,0.00025885928,0.0012478784,1.0,1.0,0.010000001,25
