timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
987612642,987612346,2621450,0.03542004,-0.0039947415,-0.009942468,54.83353,0,0,0,0,12
988613049,988612755,2621450,0.041234612,0.039326012,-0.0026187752,54.641838,0,0,0,0,12
989613095,989612869,2621450,-0.0070129912,0.013537736,0.0020417569,54.593914,0,0,0,0,12
990614714,990614484,2621450,0.033822145,0.014292298,-0.009898082,54.402225,0,0,0,0,12
991612457,991612232,2621450,-0.0057257963,0.020018095,0.021704763,54.258453,0,0,0,0,12
992612679,992612455,2621450,0.051798485,-0.044164088,-0.23901871,53.77923,0,0,0,0,12
993614250,993614018,2621450,0.016334055,-0.12388138,-0.115448035,52.293617,0,0,0,0,12
994611967,994611742,2621450,0.5454598,1.3166668,0.47115758,52.00608,0,0,0,0,12
995613431,995613206,2621450,0.39001995,0.3191355,-0.16875565,51.67062,0,0,0,0,12
996613673,996613447,2621450,-0.13440086,-0.47324374,-0.2158492,51.431007,0,0,0,0,12
997615189,997614957,2621450,0.86859,1.4161359,0.14341123,50.760086,0,0,0,0,12
998611741,998611515,2621450,-0.35610902,-0.33413795,-0.0013315806,50.712166,0,0,0,0,12
999612997,999612770,2621450,-0.013892824,-0.29299212,-0.13093875,50.520473,0,0,0,0,12
1000614460,1000614231,2621450,-0.111453295,-0.22290659,-0.14088123,50.232937,0,0,0,0,12
1001612087,1001611862,2621450,-0.60866547,-0.39077452,-0.3797224,49.705784,0,0,0,0,12
1002612181,1002611956,2621450,-0.12170646,0.49481535,0.5329873,49.562016,0,0,0,0,12
1003613699,1003613473,2621450,-0.07097325,0.28833157,0.7547399,49.178635,0,0,0,0,12
1004615161,1004614929,2621450,0.4619253,0.74337703,0.13222595,48.93902,0,0,0,0,12
1005612621,1005612398,2621450,-0.30275702,-0.41949227,0.51452273,48.603558,0,0,0,0,12
1006612726,1006612501,2621450,0.031070214,-0.8140396,-0.8289089,48.07641,0,0,0,0,12
1007614200,1007613971,2621450,-0.3215767,0.0036840397,0.40923908,48.07641,0,0,0,0,12
1008611749,1008611524,2621450,0.029161615,-0.6754664,-0.6109292,47.645103,0,0,0,0,12
1009613199,1009612975,2621450,-0.38580328,0.18695392,0.8347235,47.549255,0,0,0,0,12
1010613405,1010613181,2621450,-0.497079,0.27798963,0.5375591,47.070026,0,0,0,0,12
1011614533,1011614304,2621450,0.27563718,-0.8321491,-0.27812278,46.73457,0,0,0,0,12
1012611993,1012611770,2621450,-0.15952335,-0.9727196,-0.8495484,46.207417,0,0,0,0,12
1013613381,1013613158,2621450,0.52739465,1.0605595,-0.040435664,45.967804,0,0,0,0,12
1014614759,1014614485,2621450,0.018242653,-0.46747357,-0.49414954,46.06365,0,0,0,0,12
1015612153,1015611929,2621450,-0.28180683,-0.58105737,0.36946923,45.824036,0,0,0,0,12
1016612252,1016612023,2621450,0.06498113,0.5246871,0.8088908,45.5365,0,0,0,0,12
1017613555,1017613327,2621450,-0.29942808,-0.12854192,-0.61292654,45.344807,0,0,0,0,12
1018614869,1018614636,2621450,-0.0012428085,0.4333407,0.107236624,44.9135,0,0,0,0,12
1019612251,1019612024,2621450,0.49454904,0.9384536,0.7226044,44.9135,0,0,0,0,12
1020613599,1020613375,2621450,0.00084333436,0.12974033,0.65677994,44.769733,0,0,0,0,12
1021613706,1021613481,2621450,-0.17226215,0.083090626,0.21496148,44.434273,0,0,0,0,12
1022610967,1022610744,2621450,0.2667156,-0.10759171,-0.6683203,44.194656,0,0,0,0,12
1023612334,1023612102,2621450,0.22308414,0.5861618,0.5082643,43.955044,0,0,0,0,12
1024613600,1024613374,2621450,-0.36946923,-0.6523857,-0.4150093,43.76335,0,0,0,0,12
1025614845,1025614615,2621450,-0.20865868,-0.0037284256,0.14647387,43.52374,0,0,0,0,12
1026612249,1026612023,2621450,-0.29516703,0.45380265,-0.31833652,43.57166,0,0,0,0,12
1027613480,1027613256,2621450,-0.0628506,0.6156341,0.7909589,43.140354,0,0,0,0,12
1028614714,1028614484,2621450,-0.38487118,0.17328301,0.6335217,43.04451,0,0,0,0,12
1029612125,1029611900,2621450,-0.046427775,-0.45255986,0.36525255,42.90074,0,0,0,0,12
1030613382,1030613158,2621450,0.1419021,-0.21611552,-0.9016576,42.70905,0,0,0,0,12
1031613318,1031613094,2621450,0.19907129,-0.07044061,-0.30968127,42.613205,0,0,0,0,12
1032614535,1032614306,2621450,0.70493877,0.6600201,-0.13045052,42.661125,0,0,0,0,12
1033613241,1033613016,2621450,0.7738702,0.4717346,0.2146508,42.181896,0,0,0,0,12
1034613273,1034613048,2621450,0.26019084,-0.42495173,0.07106201,42.32567,0,0,0,0,12
1035614555,1035614323,2621450,0.66871977,0.48624885,0.05574884,41.990208,0,0,0,0,12
1036611674,1036611447,2621450,-0.27825594,0.18904005,-0.052774977,41.990208,0,0,0,0,12
1037612841,1037612617,2621450,0.3502057,0.39481363,0.5400891,41.798515,0,0,0,0,12
1038614153,1038613922,2621450,-0.45686528,-2.0489917,-0.048380762,41.75059,0,0,0,0,12
1039614085,1039613837,2621450,-0.22401623,0.017532477,-0.2628096,41.75059,0,0,0,0,12
1040612674,1040612436,2621450,-0.25180188,-0.23120677,-0.23094046,41.463055,0,0,0,0,12
1041612491,1041612267,2621450,0.07647711,0.6202502,0.71443737,41.41513,0,0,0,0,12
1042614992,1042614762,2621450,-0.4237977,0.28118542,0.6974375,40.792137,0,0,0,0,12
1043611008,1043610783,2621450,-0.020195639,0.33351654,0.51008415,40.935905,0,0,0,0,12
1044612207,1044611974,2621450,-0.107858025,-0.023480205,0.31514072,41.03175,0,0,0,0,12
1045613416,1045613191,2621450,0.0014647386,0.28522456,-0.6963723,40.792137,0,0,0,0,12
1046614583,1046614354,2621450,-0.33724496,0.11225224,0.34834146,40.935905,0,0,0,0,12
1047612053,1047611829,2621450,-0.42459667,-0.7136828,-0.15184458,40.55252,0,0,0,0,12
1048613032,1048612804,2621450,0.6392031,0.40897277,-0.08109326,40.504597,0,0,0,0,12
1049614245,1049614014,2621450,-0.0030182493,0.6878945,0.19183637,40.504597,0,0,0,0,12
1050611504,1050611274,2621450,0.53383064,0.22068729,-1.0769824,40.36083,0,0,0,0,12
1051612720,1051612496,2621450,-0.11127575,-0.073236935,-0.17918636,40.264984,0,0,0,0,12
1052613883,1052613659,2621450,-0.26156682,-0.45233792,0.5346296,40.02537,0,0,0,0,12
1053613740,1053613516,2621450,-0.032934427,-0.12148453,-0.81199783,40.02537,0,0,0,0,12
