timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
987241760,987050647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.480034e-05,0.00024583936,-0.0003028363,0.0,-0.5170128,0.0,0.0,0.0,0.0,0.00038194656,0.005255103,0.022851303,-0.004088551,-0.0052457154,0.0016836217,-5.030632e-05,0.0,0.0,0.0,0.0,0.0,0.0
987741673,987550852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9521757e-05,0.00033676624,3.5136938e-05,0.0,-0.55896556,0.0,0.0,0.0,0.0,0.00030004978,0.013637286,-0.008887038,0.016088068,-0.0032575428,-0.0053100847,-0.00014984608,0.0,0.0,0.0,0.0,0.0,0.0
988235659,988041053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015907548,0.0002821386,0.0007584244,0.0,-0.6270687,0.0,0.0,0.0,0.0,9.6440315e-05,-0.011421196,-0.0032667816,0.025556892,0.00032607373,-0.0037493892,-6.687641e-05,0.0,0.0,0.0,0.0,0.0,0.0
988731923,988541258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3103234e-05,-6.869435e-05,0.0023536086,0.0,-0.6255316,0.0,0.0,0.0,0.0,-0.00023174286,0.019518865,-0.00603725,0.013125151,-0.0037786653,0.0036688559,9.536743e-07,0.0,0.0,0.0,0.0,0.0,0.0
989242463,989051466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014026929,-2.6673079e-05,0.0043723434,0.0,-0.5998296,0.0,0.0,0.0,0.0,-0.00027120113,0.0036968216,-0.017819032,0.025536537,-0.0022371477,0.0019390052,4.172325e-07,0.0,0.0,0.0,0.0,0.0,0.0
989742443,989551669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011087861,-0.00013765693,0.0064557344,0.0,-0.6529379,0.0,0.0,0.0,0.0,-0.0003798008,-0.010572158,0.008908376,0.0004916489,-0.013348859,0.0032044426,-0.00020861626,0.0,0.0,0.0,0.0,0.0,0.0
990242863,990051871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017769821,-6.41644e-05,0.008439958,0.0,-0.6616477,0.0,0.0,0.0,0.0,-0.0005649328,-0.013154376,0.0025262386,-0.008732557,-0.0026914794,0.0017281407,-9.119511e-06,0.0,0.0,0.0,0.0,0.0,0.0
990743354,990552073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029766,7.2062016e-05,0.009983525,0.0,-0.64430016,0.0,0.0,0.0,0.0,-0.0005823374,0.01247615,0.015298963,-0.021326423,0.002418452,0.00046304055,3.5583973e-05,0.0,0.0,0.0,0.0,0.0,0.0
991233460,991042270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026186183,7.5250864e-05,0.010677129,0.0,-0.6303184,0.0,0.0,0.0,0.0,-0.0008314848,-0.0035304092,-0.004195228,-0.0043096244,-0.00089310855,-0.0057895146,-0.00012737513,0.0,0.0,0.0,0.0,0.0,0.0
991733272,991542469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51908025e-05,5.504489e-05,0.011098921,0.0,-0.67199004,0.0,0.0,0.0,0.0,-0.0008326769,-0.03679354,-0.002704367,-0.02294293,-0.013485492,-0.009207254,-0.00045627356,0.0,0.0,0.0,0.0,0.0,0.0
992233608,992042668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4857304e-05,0.00018140674,0.01104404,0.0,-0.6032727,0.0,0.0,0.0,0.0,-0.00077569485,-0.024983648,0.011211917,-0.024172604,-0.034568574,-0.0039100535,-0.0010751486,0.0,0.0,0.0,0.0,0.0,0.0
