timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
987316037,987315756,0.65846,-0.010145186,-0.0023908678,0.7525435,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
987811238,987810959,0.6585041,-0.010242636,-0.0023813723,0.75250375,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
988311443,988311164,0.65857196,-0.010380622,-0.002322973,0.75244266,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
988811647,988811368,0.6586688,-0.010436169,-0.0022859264,0.7523571,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
989311981,989311571,0.65869963,-0.0104302205,-0.0022961174,0.75233024,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
989812206,989811774,0.6587538,-0.010453428,-0.0023312988,0.7522824,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
990312400,990311976,0.6587808,-0.010428878,-0.002374244,0.7522589,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
990812616,990812177,0.65883994,-0.010459261,-0.0023866256,0.7522067,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
991312801,991312377,0.6589166,-0.010434259,-0.0023133052,0.75214005,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
991813022,991812577,0.6589773,-0.010039611,-0.0022740287,0.75209236,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
992313199,992312774,0.6590299,-0.009252263,-0.002481938,0.7520558,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
992813435,992812969,0.6594783,-0.00448356,-0.0045988844,0.7516961,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
993313576,993313161,0.65950495,-0.009305638,0.0039248373,0.7516325,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
993814004,993813347,0.66577625,-0.033533227,0.018469589,0.74516875,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
994308980,994308529,0.6611635,-0.03393043,0.022052852,0.74914974,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
994814244,994813709,0.6573341,-0.035501327,0.021991687,0.7524414,0.9944377,-6.491992e-10,-1.2502219e-09,0.105326705,2
