timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
987221323,987220717,0,nan,nan,-0.010314572,-0.32149348,-0.20633931,-44.368282,79.16533,-0.24313489,0.0002353328,0.002899144,0.000121511344,0.0015914837,0.14619282,4.04608,3.6717716e-05,0.03253997,-0.030856071,-0.00040873076,1.7038957,0.00011534354,-0.38001338,0.21104485,1.0422686e-05,nan,0.1,0.010000001,-0.24313489,0.0036608512,0.0015037177,0.010547758,0.0015415002,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
987721355,987720923,0,nan,nan,-0.010687002,-0.32077897,-0.20575047,-44.368282,79.16533,-0.24313489,-2.6614118e-05,0.0035877863,0.0014570977,0.002387185,0.14619282,4.04608,3.6717716e-05,-0.012642038,0.062212653,-0.021440074,1.7037516,0.00011515257,-0.38014737,0.21104485,1.04159535e-05,nan,0.1,0.010000001,-0.24313489,0.003568653,0.0014795674,0.01048781,0.0015290235,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
988221845,988221127,0,nan,nan,-0.010235125,-0.32095376,-0.20428303,-44.368282,79.16533,-0.24313489,0.0010297142,0.0024740763,0.005367743,0.005733131,0.14619282,4.04608,3.6717716e-05,0.009278651,0.072436824,0.009106325,1.7035853,0.000115157054,-0.38031113,0.21104485,1.0418945e-05,nan,0.1,0.010000001,-0.24313489,0.0036536348,0.001486934,0.010552278,0.0015368183,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
988721753,988721331,0,nan,nan,-0.01008936,-0.32218754,-0.20150898,-44.368282,79.16533,-0.24313489,0.00097103516,-0.00042642895,0.009771167,0.00920893,0.14619282,4.04608,3.6717716e-05,-0.06824375,-0.012666823,-0.021367399,1.703363,0.00011509899,-0.3805479,0.21104485,1.0424172e-05,nan,0.1,0.010000001,-0.24313489,0.0036429027,0.001490869,0.010519853,0.001538668,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
989222162,989221535,0,nan,nan,-0.010056999,-0.3229258,-0.19818366,-44.368282,79.16533,-0.24313489,0.000678327,-0.0014899841,0.014268809,0.01201996,0.14619282,4.04608,3.6717716e-05,-0.08860795,0.013453776,-0.017760525,1.7032388,0.00011496781,-0.380695,0.21104485,1.0452379e-05,nan,0.1,0.010000001,-0.24313489,0.0036409788,0.0014833664,0.0105829425,0.0015354987,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
989722348,989721738,0,nan,nan,-0.010074814,-0.32329497,-0.1945807,-44.368282,79.16533,-0.24313489,0.0017450192,-0.0014410572,0.019319728,0.014690522,0.14619282,4.04608,3.6717716e-05,0.02731936,0.016896484,0.054338403,1.7031258,0.00011465297,-0.3808346,0.21104485,1.0413976e-05,nan,0.1,0.010000001,-0.24313489,0.0035793695,0.0014686944,0.010449062,0.0015288385,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
990232658,990231944,0,nan,nan,-0.009864569,-0.32301578,-0.19143713,-44.368282,79.16533,-0.24313489,0.002226816,-0.0003719443,0.021272885,0.01365271,0.14619282,4.04608,3.6717716e-05,-0.048078973,0.047998488,0.0092783645,1.7030241,0.00011436842,-0.38096955,0.21104485,1.0396575e-05,nan,0.1,0.010000001,-0.24313489,0.0035304774,0.0014572145,0.010363695,0.0015236402,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
990732747,990732145,0,nan,nan,-0.009461645,-0.32239604,-0.18953575,-44.368282,79.16533,-0.24313489,0.0027765988,0.00022297725,0.022206148,0.011546846,0.14619282,4.04608,3.6717716e-05,0.054215495,-0.08271239,0.047967535,1.7027949,0.00011407698,-0.38123748,0.21104485,1.0405973e-05,nan,0.1,0.010000001,-0.24313489,0.0035639177,0.0014585207,0.010408181,0.0015256206,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
991233320,991232345,0,nan,nan,-0.009558435,-0.3220241,-0.18879203,-44.368282,79.16533,-0.24313489,0.0012663831,0.00040332542,0.0223742,0.0089973295,0.14619282,4.04608,3.6717716e-05,-0.07500348,0.017158393,-0.004235308,1.7026541,0.00011372416,-0.38142416,0.21104485,1.03724415e-05,nan,0.1,0.010000001,-0.24313489,0.0034897842,0.0014464577,0.010279702,0.0015183649,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
991723535,991722541,0,nan,nan,-0.010605618,-0.32200697,-0.18895143,-44.368282,79.16533,-0.24313489,0.0011115016,0.0023339621,0.020550884,0.005174484,0.14619282,4.04608,3.6717716e-05,0.37939045,0.30736697,-0.16092876,1.7024592,0.00011336471,-0.38167503,0.21104485,1.0347207e-05,nan,0.1,0.010000001,-0.24313489,0.0034607053,0.0014412773,0.010212802,0.0015150122,inf,inf,inf,inf,inf,1,1,1,1,5,2,4,1,2,1,0,0,0,2,0,0
