timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1056090355,1056090069,3670026,3670026,0.000371929,0.00023703364,-9.512003e-05,0.012108227,-0.0095028505,-0.04956699,4999,4999,0,0,1,1
1056595317,1056595045,3670026,3670026,0.00039777777,0.00032021385,-0.000119843484,0.0014948662,-0.0096383095,-0.050244506,4999,4999,0,0,1,1
1057095285,1057095021,3670026,3670026,-0.000115934745,0.00023373855,0.0004020681,0.010842806,-0.0011192453,-0.050806683,5000,5000,0,0,1,1
1057595357,1057594995,3670026,3670026,-7.698168e-05,0.00012506866,-0.00028262995,0.0053447536,0.0013100122,-0.055522867,4999,4999,0,0,1,1
1058095230,1058094969,3670026,3670026,-0.00080777355,-0.00036622083,-8.783833e-05,-0.0012550079,0.007952242,-0.04769601,4999,4999,0,0,1,1
1058595201,1058594943,3670026,3670026,-0.00021350487,-0.00015760753,0.0004131917,0.0079332115,-0.0033306414,-0.053266905,5000,5000,0,0,1,1
1059095179,1059094915,3670026,3670026,-0.0009689313,-0.005343444,0.0015998712,-0.002180433,-0.00081847986,-0.04379436,5000,5000,0,0,1,1
1059595147,1059594887,3670026,3670026,-0.0013049017,-0.003022225,-0.00031464722,0.0118029,-0.0037082788,-0.052699283,5000,5000,0,0,1,1
1060095124,1060094857,3670026,3670026,-0.00011690257,0.002314861,0.00017497741,-0.0025839314,-0.000793461,-0.056245532,4999,4999,0,0,1,1
1060595090,1060594827,3670026,3670026,0.0004012437,0.00032731,-2.1357479e-05,0.004653136,0.00070523267,-0.050606858,4999,4999,0,0,1,1
1061095283,1061094797,3670026,3670026,-0.000683801,-0.00042963086,-0.00016377069,0.0060020485,-0.0016944566,-0.053134136,5000,5000,0,0,1,1
1061595031,1061594765,3670026,3670026,-0.00060005026,0.00013363981,6.0282633e-05,0.0067595146,0.024731537,-0.051675767,5000,5000,0,0,1,1
1062095001,1062094733,3670026,3670026,-9.7468204e-05,0.00027465206,0.00016549004,0.007628311,0.027113471,-0.058116168,5000,5000,0,0,1,1
1062594978,1062594700,3670026,3670026,-0.0004969876,-0.00082135235,-0.00021286764,-0.0004009442,-0.025807962,-0.046130795,5000,5000,0,0,1,1
1063094930,1063094667,3670026,3670026,-0.00028699648,-0.00051729043,5.7244392e-06,9.8545104e-05,-0.0022113062,-0.04512343,5000,5000,0,0,1,1
1063594933,1063594633,3670026,3670026,0.00026714653,0.00018055824,4.873615e-05,0.0030942904,0.015261872,-0.05378865,5000,5000,0,0,1,1
1064099859,1064099598,3670026,3670026,-0.0006692715,-8.0687845e-05,-5.537096e-05,0.0076283896,0.011187203,-0.04943113,4999,4999,0,0,1,1
1064594827,1064594563,3670026,3670026,0.0005816385,0.00028308798,0.0001422648,-0.0048903706,0.0017301494,-0.043409783,5000,5000,0,0,1,1
1065094793,1065094528,3670026,3670026,0.00014669253,0.00031663693,0.00012403479,-0.0036510732,0.01583798,-0.051772732,5000,5000,0,0,1,1
1065594779,1065594491,3670026,3670026,-0.00044022367,-0.00034952583,-4.0171195e-05,0.0005569091,-0.001364062,-0.044074535,4999,4999,0,0,1,1
1066094742,1066094455,3670026,3670026,0.00013618798,0.00035362944,0.00019983518,-0.009461688,0.0049117315,-0.043853793,5000,5000,0,0,1,1
1066594707,1066594418,3670026,3670026,0.00018036462,5.4408625e-05,-0.00017700471,0.003193338,-0.011141019,-0.05377135,4999,4999,0,0,1,1
1067094834,1067094381,3670026,3670026,6.805329e-05,-0.0006239806,-0.00021963559,0.0039080214,-0.012809538,-0.041097287,5000,5000,0,0,1,1
1067599631,1067599342,3670026,3670026,-0.00020617312,0.00019682368,-4.3170376e-06,-0.0008530025,0.0065624323,-0.061618783,4996,4996,0,0,1,1
1068089567,1068089305,3670026,3670026,0.00032565874,0.0002148593,2.1564685e-05,-0.0020984288,-0.0038648013,-0.062152185,5000,5000,0,0,1,1
1068589528,1068589266,3670026,3670026,-8.8281005e-05,0.00034281446,0.0002787255,0.002116557,0.004092957,-0.040772326,5000,5000,0,0,1,1
1069089497,1069089227,3670026,3670026,-0.0070322095,-0.0003185274,-0.0005357519,-0.00432953,0.00021701313,-0.03985799,5000,5000,0,0,1,1
1069594529,1069594187,3670026,3670026,-0.0019193536,0.0007289654,0.0005907838,0.006791238,0.0037008747,-0.048823975,5000,5000,0,0,1,1
1070094434,1070094146,3670026,3670026,0.0013511566,0.00023702528,1.4133674e-05,0.002677244,0.0062816283,-0.04794585,4998,4998,0,0,1,1
1070594373,1070594105,3670026,3670026,-1.3746149e-05,-0.00014950536,-0.0002174123,0.0059214667,0.0068221176,-0.053383164,4999,4999,0,0,1,1
1071094325,1071094063,3670026,3670026,0.0003841488,0.00038349707,-0.00013235601,0.0016291615,0.0055572838,-0.042576294,4999,4999,0,0,1,1
1071594283,1071594021,3670026,3670026,0.00014619337,0.000104525156,0.00012764626,0.0042579635,0.011393196,-0.059611622,4999,4999,0,0,1,1
1072094244,1072093979,3670026,3670026,-0.00028696127,-0.00010630171,-0.0008315224,0.0013360482,0.0029903974,-0.037220772,5000,5000,0,0,1,1
1072594198,1072593936,3670026,3670026,-0.0003640346,7.630965e-05,-0.00016695094,0.0060139154,0.014998751,-0.054363295,4999,4999,0,0,1,1
1073094337,1073093893,3670026,3670026,0.00023577981,0.00013706945,-0.00042118016,-0.0081672855,-0.00910234,-0.051362757,4999,4999,0,0,1,1
1073594114,1073593850,3670026,3670026,0.00023258879,-0.00010473309,0.00023741949,0.0040824977,-0.0027901044,-0.05184934,5000,5000,0,0,1,1
1074099103,1074098807,3670026,3670026,4.9936505e-05,-0.0001959667,0.00025499793,0.0062453807,-0.00012967222,-0.05984003,5001,5001,0,0,1,1
1074599024,1074598762,3670026,3670026,0.00028509623,-0.00012717683,-0.00010566365,0.0033962582,-0.014295738,-0.049668226,5000,5000,0,0,1,1
1075094052,1075093718,3670026,3670026,-0.000245678,-9.970545e-05,-0.00015496452,0.00018294199,-0.002846069,-0.045048613,5000,5000,0,0,1,1
