timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
986957870,986759101,171865829443,8.180225e-05,0.00029846595,0.00039714357,0,0.0035375129,0.0014656154,0.0012571706,nan,0.0027010937,0.019393742,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
986968704,986769503,171865829443,7.937863e-05,0.000297923,0.00038834388,0,0.0036256984,0.0014777778,0.0012571706,nan,0.0027010937,0.019393742,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
987166124,986967466,171865829443,7.09335e-05,0.00038209962,0.00040436952,0,0.0036739605,0.0014847982,0.0012969056,nan,0.002459661,0.02106597,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
987364254,987165420,171865829443,0.00011408661,0.0006969973,0.0006753977,0,0.0035605293,0.0014727832,0.001379578,nan,0.003282221,0.03108757,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
987562134,987363497,171865829443,0.00015749682,0.0012278288,0.0013988548,0,0.003518352,0.0014637854,0.0014443242,nan,0.0045452784,0.06022177,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
987760184,987561380,171865829443,0.00020947064,0.0021760487,0.0027681051,0,0.0034961859,0.0014565865,0.0014774627,nan,0.006084321,0.111965396,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
987962147,987759421,171865829443,0.0002485171,0.0032668274,0.0044436487,0,0.003565235,0.0014652028,0.0014791037,nan,0.007313665,0.18045318,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
988166833,987967782,171865829443,0.00028084576,0.0046288283,0.0065879407,0,0.0036076354,0.0014705001,0.0014940427,nan,0.008319108,0.26996264,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
988364554,988165753,171865829443,0.00028952447,0.006062915,0.008869478,0,0.0036405835,0.0014778451,0.0014879104,nan,0.009517834,0.3673925,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
988562544,988363905,171865829443,0.0002508143,0.007996531,0.011877703,0,0.0035520236,0.0014682448,0.0014897471,nan,0.009643775,0.4797593,nan,nan,nan,0.026628,2621450,2621450,6815762,589834,nan,nan,nan,nan,0,431,4,1,5,2,2,0,0,0,0,0,0,0,0
