timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
987221331,987220717,-0.010314572,-0.32149348,-0.20633931,0.6584443,-0.010126205,-0.0024144994,0.75255746,0.0002353328,0.002899144,0.000121511344,-0.00061319536,0.00015265809,0.0020651056,6.700911e-06,6.7009214e-06,2.2611669e-06,4.4628796e-06,6.007217e-06,0.000115296134,5.5627483e-05,5.5627715e-05,2.376223e-06,1,1,14,0
987711645,987710918,-0.010686299,-0.32078677,-0.20576559,0.65849364,-0.010221003,-0.0023598473,0.75251323,9.6956974e-05,0.0030162556,0.001670707,0.0005881622,-0.0022633881,-0.002779109,6.0731363e-06,6.073142e-06,2.1553042e-06,4.4354283e-06,5.979155e-06,0.000115008384,5.3288462e-05,5.3288633e-05,2.3168388e-06,1,1,14,0
988211802,988211123,-0.010241064,-0.3209418,-0.20432556,0.65856737,-0.0103331255,-0.0023208875,0.75244737,0.0009472112,0.0018020441,0.00528241,-0.00092205306,0.0040088203,0.0014606931,6.3684442e-06,6.368451e-06,2.1766716e-06,4.4379794e-06,5.980747e-06,0.00011501179,5.395067e-05,5.3950782e-05,2.3406067e-06,1,1,14,0
988712273,988711327,-0.010092203,-0.32216316,-0.2015733,0.65864277,-0.010456145,-0.0022799338,0.75237966,0.0016738205,-0.0002730973,0.010006303,-0.00040964168,-0.0022854663,0.00491292,6.332409e-06,6.3324e-06,2.1882024e-06,4.440279e-06,5.984106e-06,0.000114953524,5.3614363e-05,5.3614065e-05,2.3463235e-06,1,1,14,0
989212273,989211531,-0.010056256,-0.32291436,-0.19825695,0.65868366,-0.010437325,-0.0022884891,0.7523442,0.0015851596,-0.0016289767,0.014490764,-0.0003658074,0.0015740319,-0.0005477344,6.3224434e-06,6.322438e-06,2.1661658e-06,4.4529033e-06,5.9985846e-06,0.000114823524,5.427671e-05,5.4276767e-05,2.3365785e-06,1,1,14,0
989712489,989711733,-0.010078218,-0.32329294,-0.19465736,0.65874714,-0.010469577,-0.002294695,0.75228816,0.0014918898,-0.0016249677,0.01884884,0.0036544693,0.0017700611,0.001078288,6.1100086e-06,6.1100163e-06,2.1234187e-06,4.4327385e-06,5.980123e-06,0.00011450927,5.290071e-05,5.290087e-05,2.3162595e-06,1,1,14,0
990212684,990211936,-0.0098779285,-0.32304156,-0.19154009,0.6587659,-0.010451409,-0.0023703894,0.75227165,0.0022405717,0.00032838222,0.021189723,-0.0032466673,0.0025450585,-0.0062702256,6.0450184e-06,6.04502e-06,2.1021913e-06,4.4325093e-06,5.981136e-06,0.000114261944,5.2626296e-05,5.262629e-05,2.30796e-06,1,1,14,0
990712889,990712137,-0.009469379,-0.3224227,-0.18958284,0.6588357,-0.010426334,-0.0023986364,0.7522108,0.0031254054,0.0006459715,0.022168951,-0.0025422368,-0.00027524002,0.005370967,6.1492465e-06,6.149247e-06,2.1051314e-06,4.435316e-06,5.9836666e-06,0.00011397042,5.2997286e-05,5.2997457e-05,2.3134157e-06,1,1,14,0
991213084,991212337,-0.009533329,-0.3220218,-0.18880643,0.65893143,-0.010424441,-0.0023222878,0.7521273,0.0015894552,0.000958726,0.02301974,-0.00018596849,-0.0050670514,0.00023948375,6.2854324e-06,6.285433e-06,2.114813e-06,4.45378e-06,6.0005773e-06,0.000113747774,5.3974007e-05,5.3974043e-05,2.3196646e-06,1,1,14,0
991717051,991712537,-0.010580035,-0.32201657,-0.18893233,0.6589372,-0.010097115,-0.0022627902,0.7521268,-0.0026569215,-0.0007313691,0.022313744,0.0016759827,0.004103891,-0.0082202945,6.074595e-06,6.074595e-06,2.0879968e-06,4.430536e-06,5.9767076e-06,0.00011335342,5.2629788e-05,5.2629635e-05,2.3019381e-06,1,1,14,0
