timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
987613715,987613665,6684714,0.0014203525,-0.0021305287,-0.038349517,nan,0,0,0,0,3
988614256,988614200,6684714,0.020595111,0.008877203,-0.005326322,nan,0,0,0,0,3
989616240,989616191,6684714,0.012428084,0.00035508812,-0.0039059694,nan,0,0,0,0,3
990616770,990616721,6684714,-0.0071017626,0.009232291,-0.019174758,nan,0,0,0,0,3
991614293,991614240,6684714,0.013848437,-0.010652644,0.019529847,nan,0,0,0,0,3
992614810,992614761,6684714,0.00071017625,0.028762138,-0.057169188,nan,0,0,0,0,3
993616858,993616806,6684714,-0.09125765,0.31212246,0.10723662,nan,0,0,0,0,3
994614288,994614235,6684714,-0.6174982,-0.88310415,-0.2510473,nan,0,0,0,0,3
995614778,995614709,6684714,0.2183792,0.894467,0.069597274,nan,0,0,0,0,3
996615224,996615171,6684714,0.36290005,-0.092678,0.024856169,nan,0,0,0,0,3
997617183,997617129,6684714,-0.5741775,-0.022015464,0.31318772,nan,0,0,0,0,3
998614617,998614565,6684714,0.4008945,0.55500275,0.29436806,nan,0,0,0,0,3
999615050,999615000,6684714,0.27696875,0.13209279,-0.11007732,nan,0,0,0,0,3
1000615553,1000615428,6684714,-0.15517351,-0.2925926,-0.46516544,nan,0,0,0,0,3
1001613017,1001612884,6684714,-0.45877385,-0.4186489,-0.43178716,nan,0,0,0,0,3
1002614901,1002614753,6684714,0.06427095,-0.46481034,-0.39237237,nan,0,0,0,0,3
1003615272,1003615156,6684714,-0.32916668,-0.50422513,-0.3373337,nan,0,0,0,0,3
1004617185,1004617056,6684714,-0.034798637,0.3025351,0.35224742,nan,0,0,0,0,3
1005614619,1005614482,6684714,0.120019786,-0.42006925,-0.23364799,nan,0,0,0,0,3
1006614987,1006614865,6684714,0.28300524,0.8951772,0.5979684,nan,0,0,0,0,3
1007616840,1007616700,6684714,0.27341786,-0.17789915,-0.29365787,nan,0,0,0,0,3
1008614197,1008614060,6684714,-0.0067466744,0.3767485,0.65300703,nan,0,0,0,0,3
1009614539,1009614422,6684714,-0.08131518,-0.7382282,0.25921434,nan,0,0,0,0,3
1010616451,1010616327,6684714,0.39024186,0.2574389,-0.382785,nan,0,0,0,0,3
1011616794,1011616676,6684714,0.1672465,0.7918465,0.265961,nan,0,0,0,0,3
1012614091,1012613965,6684714,0.2954333,0.5890912,0.32881162,nan,0,0,0,0,3
1013614423,1013614302,6684714,0.045806367,0.91577226,0.09622888,nan,0,0,0,0,3
1014616260,1014616137,6684714,0.13351314,-0.03976987,-0.07279307,nan,0,0,0,0,3
1015613574,1015613454,6684714,0.13209279,-0.7265103,-0.110787496,nan,0,0,0,0,3
1016613907,1016613769,6684714,0.09764923,0.025211256,0.57595295,nan,0,0,0,0,3
1017615700,1017615585,6684714,-0.093743265,0.3561534,0.40195975,nan,0,0,0,0,3
1018615988,1018615892,6684714,0.06249551,0.11540364,0.338399,nan,0,0,0,0,3
1019614766,1019614690,6684714,-0.5177185,-0.999218,-0.47972405,nan,0,0,0,0,3
1020615063,1020614987,6684714,-0.2393294,-0.8120865,-0.114338376,nan,0,0,0,0,3
1021615353,1021615279,6684714,0.1885518,0.30608597,0.23861922,nan,0,0,0,0,3
1022614140,1022614061,6684714,-0.48753598,-0.30750632,0.4367584,nan,0,0,0,0,3
1023614419,1023614344,6684714,-0.49428266,-0.51381254,-0.50706583,nan,0,0,0,0,3
1024616219,1024616128,6684714,0.3195793,0.62637544,0.21731393,nan,0,0,0,0,3
1025616494,1025616403,6684714,0.42646083,0.185356,-0.07101762,nan,0,0,0,0,3
1026613790,1026613711,6684714,-0.11185276,0.16547106,0.15410824,nan,0,0,0,0,3
1027615513,1027615437,6684714,-0.14807175,-0.70733553,0.057879362,nan,0,0,0,0,3
1028615778,1028615700,6684714,-0.32952178,-0.28762138,0.49002162,nan,0,0,0,0,3
1029613061,1029612951,6684714,-0.060009893,-0.4545128,-0.08841694,nan,0,0,0,0,3
1030614831,1030614756,6684714,-0.16334054,0.117889255,-0.3135428,nan,0,0,0,0,3
1031615086,1031615009,6684714,0.18926197,-0.15694895,0.044030927,nan,0,0,0,0,3
1032616806,1032616718,6684714,-0.19778408,0.37106708,0.46516544,nan,0,0,0,0,3
1033614032,1033613956,6684714,0.48647073,0.42042434,0.21447323,nan,0,0,0,0,3
1034615828,1034615749,6684714,-0.14594121,0.3376888,0.056103922,nan,0,0,0,0,3
1035616062,1035615989,6684714,0.12072996,0.35331267,0.12676646,nan,0,0,0,0,3
1036613267,1036613173,6684714,0.037639342,0.30608597,0.5589087,nan,0,0,0,0,3
1037614989,1037614912,6684714,-0.20240024,-0.56387997,-0.5734673,nan,0,0,0,0,3
1038615218,1038615145,6684714,-0.30715123,-1.5748159,-0.4790139,nan,0,0,0,0,3
1039617000,1039616924,6684714,0.22796658,0.027341785,0.22015464,nan,0,0,0,0,3
1040614188,1040614097,6684714,-0.023435816,-0.14239034,-0.66756564,nan,0,0,0,0,3
1041614422,1041614321,6684714,-0.28833157,-0.9182579,-0.4211345,nan,0,0,0,0,3
1042616149,1042616047,6684714,-0.29472315,-0.33236247,0.48824617,nan,0,0,0,0,3
1043613331,1043613258,6684714,-0.029472314,-0.27625856,-0.12534611,nan,0,0,0,0,3
1044615054,1044614978,6684714,-0.040835135,0.14096999,-0.12179523,nan,0,0,0,0,3
