0.0 ,  0.0
0.01 ,  46.799645688920435
0.02 ,  84.23936219162839
0.03 ,  114.19112327558068
0.04 ,  138.1525431699333
0.05 ,  157.32166278306184
0.06 ,  172.65697009762252
0.07 ,  184.92521635366344
0.08 ,  194.73982261748554
0.09 ,  202.5914932183595
0.1 ,  208.8728297839774
0.11 ,  213.897904334716
0.12 ,  217.9179634734173
0.13 ,  221.1340068208089
0.14 ,  223.70685366227556
0.15 ,  225.76511459475077
0.16 ,  227.41173474612944
0.17 ,  228.72901723121333
0.18 ,  229.78283595151782
0.19 ,  230.62589947364617
0.2 ,  231.3003629807031
0.21 ,  231.83993017953853
0.22 ,  232.27157934222978
0.23 ,  232.61689440045114
0.24 ,  232.8931393531258
0.25 ,  233.11414742390212
0.26 ,  233.29094582731997
0.27 ,  233.4323943957419
0.28 ,  233.54553768409954
0.29 ,  233.6360743280854
0.3 ,  233.70849933763742
0.31 ,  233.76643854684443
0.32 ,  233.81279213945226
0.33 ,  233.84988374989473
0.34 ,  233.87954582564862
0.35000000000000003 ,  233.9032811497598
0.36 ,  233.92226348946807
0.37 ,  233.93744267183226
0.38 ,  233.9496006539294
0.39 ,  233.95932379476852
0.4 ,  233.96710062158496
0.41000000000000003 ,  233.97333584578953
0.42 ,  233.97830158781363
0.43 ,  233.98229084354844
0.44 ,  233.98549196286262
0.45 ,  233.9880165620208
0.46 ,  233.99006690703862
0.47000000000000003 ,  233.99168485369
0.48 ,  233.992975018649
0.49 ,  233.99402109312337
0.5 ,  233.99484400175677
0.51 ,  233.9954995370718
0.52 ,  233.99605743802098
0.53 ,  233.9964898103417
0.54 ,  233.9968315233848
0.55 ,  233.99709652499303
0.56 ,  233.99733363144074
0.5700000000000001 ,  233.9974800794208
0.58 ,  233.99762652730917
0.59 ,  233.99772415918383
0.6 ,  233.99782179101777
0.61 ,  233.99789850171584
0.62 ,  233.99795429129867
0.63 ,  233.99801008086817
0.64 ,  233.99803797564795
0.65 ,  233.99806587042437
0.66 ,  233.9980937651975
0.67 ,  233.99811468627516
0.68 ,  233.99814258104246
0.6900000000000001 ,  233.99814258104246
0.7000000000000001 ,  233.99814258104246
0.71 ,  233.99814258104246
0.72 ,  233.99814258104246
0.73 ,  233.99814258104246
0.74 ,  233.99814258104246
0.75 ,  233.99814258104246
0.76 ,  233.99814258104246
0.77 ,  233.99814258104246
0.78 ,  233.99814258104246
0.79 ,  233.99814258104246
0.8 ,  233.99814258104246
0.81 ,  233.99814258104246
0.8200000000000001 ,  233.99814258104246
0.8300000000000001 ,  233.99814258104246
0.84 ,  233.99814258104246
0.85 ,  233.99814258104246
0.86 ,  233.99814258104246
0.87 ,  233.99814258104246
0.88 ,  233.99814258104246
0.89 ,  233.99814258104246
0.9 ,  233.99814258104246
0.91 ,  233.99814258104246
0.92 ,  233.99814258104246
0.93 ,  233.99814258104246
0.9400000000000001 ,  233.99814258104246
0.9500000000000001 ,  233.99814258104246
0.96 ,  233.99814258104246
0.97 ,  233.99814258104246
0.98 ,  233.99814258104246
0.99 ,  233.99814258104246
1.0 ,  233.99814258104246
