0.0,220.85396354736247,0.0
0.02,220.85396354736247,152.5692138671875
0.04,220.85396354736247,183.1815643310547
0.06,220.85396354736247,198.0215606689453
0.08,220.85396354736247,207.886474609375
0.1,220.85396354736247,212.0044403076172
0.12,220.85396354736247,215.3441925048828
0.14,220.85396354736247,216.94105529785156
0.16,220.85396354736247,217.7906036376953
0.18,220.85396354736247,218.88671875
0.2,220.85396354736247,216.12057495117188
0.22,220.85396354736247,219.6341552734375
0.24,220.85396354736247,219.6530303955078
0.26,220.85396354736247,221.2596893310547
0.28,220.85396354736247,218.67886352539062
0.3,220.85396354736247,217.9462890625
0.32,220.85396354736247,220.6868438720703
0.34,220.85396354736247,219.99684143066406
0.36,220.85396354736247,220.6704559326172
0.38,220.85396354736247,219.46282958984375
0.4,220.85396354736247,216.3462677001953
0.42,220.85396354736247,219.08642578125
0.44,220.85396354736247,219.6336669921875
0.46,220.85396354736247,221.61346435546875
0.48,220.85396354736247,219.36839294433594
0.5,531.8539635473625,218.82469177246094
0.52,531.8539635473625,435.73077392578125
0.54,531.8539635473625,476.630615234375
0.56,531.8539635473625,498.5085144042969
0.58,531.8539635473625,514.3253784179688
0.6,531.8539635473625,519.6856689453125
0.62,531.8539635473625,524.8867797851562
0.64,531.8539635473625,529.232177734375
0.66,531.8539635473625,527.5501708984375
0.68,531.8539635473625,530.138427734375
0.7000000000000001,531.8539635473625,530.2687377929688
0.72,531.8539635473625,529.60595703125
0.74,531.8539635473625,533.40380859375
0.76,531.8539635473625,529.7606201171875
0.78,531.8539635473625,532.5882568359375
0.8,531.8539635473625,532.2805786132812
0.8200000000000001,531.8539635473625,529.704345703125
0.84,531.8539635473625,532.5189819335938
0.86,531.8539635473625,529.0452270507812
0.88,531.8539635473625,530.8023071289062
0.9,531.8539635473625,531.9124755859375
0.92,531.8539635473625,530.3640747070312
0.9400000000000001,531.8539635473625,531.2919311523438
0.96,531.8539635473625,530.8115234375
0.98,531.8539635473625,530.9647827148438
1.0,947.8539635473625,532.4686889648438
1.02,947.8539635473625,832.2169189453125
1.04,947.8539635473625,871.6318359375
1.06,947.8539635473625,907.4790649414062
1.08,947.8539635473625,923.63720703125
1.1,947.8539635473625,933.45263671875
1.12,947.8539635473625,940.4297485351562
1.1400000000000001,947.8539635473625,944.201904296875
1.16,947.8539635473625,946.6414184570312
1.18,947.8539635473625,947.3572998046875
1.2,947.8539635473625,949.2484741210938
1.22,947.8539635473625,951.2053833007812
1.24,947.8539635473625,951.691162109375
1.26,947.8539635473625,951.3250122070312
1.28,947.8539635473625,950.86376953125
1.3,947.8539635473625,951.71142578125
1.32,947.8539635473625,950.3489990234375
1.34,947.8539635473625,948.143798828125
1.36,947.8539635473625,946.9891357421875
1.3800000000000001,947.8539635473625,947.6997680664062
1.4000000000000001,947.8539635473625,948.3399658203125
1.42,947.8539635473625,948.2030639648438
1.44,947.8539635473625,947.31298828125
