timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
598388095,598387704,0.0,0.0,-0.001
598390037,598388992,0.0,0.0,-0.001
598397633,598396668,0.0,0.0,-0.001
598418502,598416749,0.0,0.0,-0.001
598424061,598423056,0.0,0.0,-0.001
598429787,598428114,0.0,0.0,-0.001
598438505,598436971,0.0,0.0,-0.001
598444278,598443279,0.0,0.0,-0.001
598450540,598449762,0.0,0.0,-0.001
598457469,598457146,0.0,0.0,-0.001
598464009,598463515,0.0,0.0,-0.001
598469456,598468568,0.0,0.0,-0.001
598476800,598476139,0.0,0.0,-0.001
598482769,598482436,0.0,0.0,-0.001
598489742,598488774,0.0,0.0,-0.001
598495884,598495092,0.0,0.0,-0.001
598501867,598501389,0.0,0.0,-0.001
598509640,598508962,0.0,0.0,-0.001
598515772,598515293,0.0,0.0,-0.001
598519664,598519137,0.0,0.0,-0.001
598523339,598522930,0.0,0.0,-0.001
598529421,598529198,0.0,0.0,-0.001
598532096,598531724,0.0,0.0,-0.001
598534554,598534304,0.0,0.0,-0.001
598539953,598539399,0.0,0.0,-0.001
598543669,598543124,0.0,0.0,-0.001
598548348,598547341,0.0,0.0,-0.001
598551520,598550744,0.0,0.0,-0.001
598552329,598551935,0.0,0.0,-0.001
598558753,598558292,0.0,0.0,-0.001
598561815,598560926,0.0,0.0,-0.001
598563995,598563360,0.0,0.0,-0.001
598567409,598567086,0.0,0.0,-0.001
598576504,598573423,0.0,0.0,-0.001
598579005,598577425,0.0,0.0,-0.001
598583096,598582255,0.0,0.0,-0.001
598585356,598584828,0.0,0.0,-0.001
598593402,598591172,0.0,0.0,-0.001
598593600,598592423,0.0,0.0,-0.001
598598574,598597471,0.0,0.0,-0.001
598600840,598599926,0.0,0.0,-0.001
598606300,598605153,0.0,0.0,-0.001
598610366,598609256,0.0,0.0,-0.001
598616429,598615213,0.0,0.0,-0.001
598623382,598622815,0.0,0.0,-0.001
598626313,598625237,0.0,0.0,-0.001
598630485,598628999,0.0,0.0,-0.001
598637767,598637026,0.0,0.0,-0.001
598641245,598640452,0.0,0.0,-0.001
598645966,598645430,0.0,0.0,-0.001
598648448,598647971,0.0,0.0,-0.001
598650136,598649276,0.0,0.0,-0.001
598657471,598656818,0.0,0.0,-0.001
598663098,598661953,0.0,0.0,-0.001
598666969,598665620,0.0,0.0,-0.001
598669072,598668179,0.0,0.0,-0.001
598670437,598669435,0.0,0.0,-0.001
598676273,598675793,0.0,0.0,-0.001
598681015,598680790,0.0,0.0,-0.001
598683591,598683341,0.0,0.0,-0.001
598686109,598685840,0.0,0.0,-0.001
598691765,598691106,0.0,0.0,-0.001
598693947,598693512,0.0,0.0,-0.001
598696801,598695966,0.0,0.0,-0.001
598702205,598701082,0.0,0.0,-0.001
598704674,598703711,0.0,0.0,-0.001
598707069,598706040,0.0,0.0,-0.001
598713030,598712491,0.0,0.0,-0.001
598719442,598718716,0.0,0.0,-0.001
598720632,598720055,0.0,0.0,-0.001
598723859,598722584,0.0,0.0,-0.001
598730057,598728855,0.0,0.0,-0.001
598731199,598730113,0.0,0.0,-0.001
598736969,598736427,0.0,0.0,-0.001
598740871,598740304,0.0,0.0,-0.001
598743649,598742707,0.0,0.0,-0.001
598747997,598746580,0.0,0.0,-0.001
598750275,598749373,0.0,0.0,-0.001
598752605,598751646,0.0,0.0,-0.001
598757655,598756633,0.0,0.0,-0.001
598760216,598759244,0.0,0.0,-0.001
598765793,598765444,0.0,0.0,-0.001
598769486,598767983,0.0,0.0,-0.001
598772157,598771782,0.0,0.0,-0.001
598779647,598778085,0.0,0.0,-0.001
598781982,598780682,0.0,0.0,-0.001
598784756,598783140,0.0,0.0,-0.001
598788417,598787170,0.0,0.0,-0.001
598792122,598790834,0.0,0.0,-0.001
598794974,598794515,0.0,0.0,-0.001
598800740,598799792,0.0,0.0,-0.001
598803302,598802208,0.0,0.0,-0.001
598807414,598807139,0.0,0.0,-0.001
598810496,598809799,0.0,0.0,-0.001
598817232,598816087,0.0,0.0,-0.001
598818149,598817684,0.0,0.0,-0.001
598819946,598818515,0.0,0.0,-0.001
598826804,598826177,0.0,0.0,-0.001
598829408,598828635,0.0,0.0,-0.001
598831757,598831189,0.0,0.0,-0.001
598837610,598836223,0.0,0.0,-0.001
598841964,598841351,0.0,0.0,-0.001
598844497,598843886,0.0,0.0,-0.001
598849005,598847773,0.0,0.0,-0.001
598853837,598852610,0.0,0.0,-0.001
598855128,598854093,0.0,0.0,-0.001
598858715,598857723,0.0,0.0,-0.001
598862689,598861612,0.0,0.0,-0.001
598865596,598865271,0.0,0.0,-0.001
598869347,598869074,0.0,0.0,-0.001
598877301,598876698,0.0,0.0,-0.001
598881697,598880585,0.0,0.0,-0.001
598884013,598883000,0.0,0.0,-0.001
598888488,598888078,0.0,0.0,-0.001
598889965,598889297,0.0,0.0,-0.001
598898704,598898142,0.0,0.0,-0.001
598900422,598899373,0.0,0.0,-0.001
598903051,598902028,0.0,0.0,-0.001
598908180,598907613,0.0,0.0,-0.001
598910739,598909683,0.0,0.0,-0.001
598914544,598913452,0.0,0.0,-0.001
598918924,598918365,0.0,0.0,-0.001
598920378,598919595,0.0,0.0,-0.001
598924952,598923862,0.0,0.0,-0.001
598928213,598927235,0.0,0.0,-0.001
598932590,598932226,0.0,0.0,-0.001
598937075,598936082,0.0,0.0,-0.001
598942909,598942337,0.0,0.0,-0.001
598946502,598946114,0.0,0.0,-0.001
598948901,598948626,0.0,0.0,-0.001
598954894,598953676,0.0,0.0,-0.001
598961219,598960075,0.0,0.0,-0.001
598965577,598965032,0.0,0.0,-0.001
598967059,598966503,0.0,0.0,-0.001
598971977,598971437,0.0,0.0,-0.001
598974356,598973922,0.0,0.0,-0.001
598979237,598979001,0.0,0.0,-0.001
598980478,598980227,0.0,0.0,-0.001
598985490,598984112,0.0,0.0,-0.001
598987522,598986626,0.0,0.0,-0.001
598990311,598989029,0.0,0.0,-0.001
598993749,598993089,0.0,0.0,-0.001
598998979,598997981,0.0,0.0,-0.001
599001208,599000493,0.0,0.0,-0.001
599003564,599003010,0.0,0.0,-0.001
599007698,599006795,0.0,0.0,-0.001
599010742,599009910,0.0,0.0,-0.001
599013086,599011825,0.0,0.0,-0.001
599020153,599019444,0.0,0.0,-0.001
599022811,599020713,0.0,0.0,-0.001
599025204,599024524,0.0,0.0,-0.001
599031421,599030793,0.0,0.0,-0.001
599033659,599033295,0.0,0.0,-0.001
599041000,599039684,0.0,0.0,-0.001
599043315,599042145,0.0,0.0,-0.001
599046402,599044833,0.0,0.0,-0.001
599050398,599049798,0.0,0.0,-0.001
599055151,599054877,0.0,0.0,-0.001
599057642,599057372,0.0,0.0,-0.001
599060069,599059806,0.0,0.0,-0.001
599063310,599062572,0.0,0.0,-0.001
599066266,599064892,0.0,0.0,-0.001
599072804,599071221,0.0,0.0,-0.001
599074958,599073913,0.0,0.0,-0.001
599077538,599076265,0.0,0.0,-0.001
599082371,599081340,0.0,0.0,-0.001
599085524,599085091,0.0,0.0,-0.001
599089789,599089123,0.0,0.0,-0.001
599092039,599091431,0.0,0.0,-0.001
599095130,599093942,0.0,0.0,-0.001
599102539,599101579,0.0,0.0,-0.001
599104943,599104039,0.0,0.0,-0.001
599109390,599109122,0.0,0.0,-0.001
599115287,599114397,0.0,0.0,-0.001
599117073,599116723,0.0,0.0,-0.001
599119477,599119231,0.0,0.0,-0.001
599123259,599123000,0.0,0.0,-0.001
599127750,599127153,0.0,0.0,-0.001
599130399,599129329,0.0,0.0,-0.001
