timestamp,position,velocity,acceleration,attitude,body_rate,actuator
628587231,0,0,0,0,0,1
628690354,0,0,0,0,0,1
628786180,0,0,0,0,0,1
628886464,0,0,0,0,0,1
628985652,0,0,0,0,0,1
629088590,0,0,0,0,0,1
629189216,0,0,0,0,0,1
629288645,0,0,0,0,0,1
629388991,0,0,0,0,0,1
629486240,0,0,0,0,0,1
629590535,0,0,0,0,0,1
629687152,0,0,0,0,0,1
629787606,0,0,0,0,0,1
629888385,0,0,0,0,0,1
629987855,0,0,0,0,0,1
630087576,0,0,0,0,0,1
630185406,0,0,0,0,0,1
630286621,0,0,0,0,0,1
630384593,0,0,0,0,0,1
630484955,0,0,0,0,0,1
630586916,0,0,0,0,0,1
630688129,0,0,0,0,0,1
630789054,0,0,0,0,0,1
630887844,0,0,0,0,0,1
630987837,0,0,0,0,0,1
631086984,0,0,0,0,0,1
631188118,0,0,0,0,0,1
631285634,0,0,0,0,0,1
631388285,0,0,0,0,0,1
631489752,0,0,0,0,0,1
631587279,0,0,0,0,0,1
631688888,0,0,0,0,0,1
631787097,0,0,0,0,0,1
631887819,0,0,0,0,0,1
631985483,0,0,0,0,0,1
632086288,0,0,0,0,0,1
632186542,0,0,0,0,0,1
632286868,0,0,0,0,0,1
632390089,0,0,0,0,0,1
632484897,0,0,0,0,0,1
632589049,0,0,0,0,0,1
632690209,0,0,0,0,0,1
632787806,0,0,0,0,0,1
632888941,0,0,0,0,0,1
632987038,0,0,0,0,0,1
633087937,0,0,0,0,0,1
633184244,0,0,0,0,0,1
633288587,0,0,0,0,0,1
633387044,0,0,0,0,0,1
633488594,0,0,0,0,0,1
633589682,0,0,0,0,0,1
633688536,0,0,0,0,0,1
633789513,0,0,0,0,0,1
633887409,0,0,0,0,0,1
633986611,0,0,0,0,0,1
634083848,0,0,0,0,0,1
634188647,0,0,0,0,0,1
634287748,0,0,0,0,0,1
634386397,0,0,0,0,0,1
634486758,0,0,0,0,0,1
634586380,0,0,0,0,0,1
634685783,0,0,0,0,0,1
634786478,0,0,0,0,0,1
634887272,0,0,0,0,0,1
634987866,0,0,0,0,0,1
635087950,0,0,0,0,0,1
635188945,0,0,0,0,0,1
635287565,0,0,0,0,0,1
635386938,0,0,0,0,0,1
635483985,0,0,0,0,0,1
635588454,0,0,0,0,0,1
635688549,0,0,0,0,0,1
635786165,0,0,0,0,0,1
635890699,0,0,0,0,0,1
635985661,0,0,0,0,0,1
636088055,0,0,0,0,0,1
636188490,0,0,0,0,0,1
636289712,0,0,0,0,0,1
636389386,0,0,0,0,0,1
636487008,0,0,0,0,0,1
636588618,0,0,0,0,0,1
636687236,0,0,0,0,0,1
636786809,0,0,0,0,0,1
636887911,0,0,0,0,0,1
636987970,0,0,0,0,0,1
637088453,0,0,0,0,0,1
637185632,0,0,0,0,0,1
637287063,0,0,0,0,0,1
637387438,0,0,0,0,0,1
637486632,0,0,0,0,0,1
637587582,0,0,0,0,0,1
637687330,0,0,0,0,0,1
637788736,0,0,0,0,0,1
637886912,0,0,0,0,0,1
637990716,0,0,0,0,0,1
638086106,0,0,0,0,0,1
638187819,0,0,0,0,0,1
638288969,0,0,0,0,0,1
638386733,0,0,0,0,0,1
638488017,0,0,0,0,0,1
638586506,0,0,0,0,0,1
638688781,0,0,0,0,0,1
638784056,0,0,0,0,0,1
638888516,0,0,0,0,0,1
638989869,0,0,0,0,0,1
639089341,0,0,0,0,0,1
639190478,0,0,0,0,0,1
639285849,0,0,0,0,0,1
639388811,0,0,0,0,0,1
639486338,0,0,0,0,0,1
639586284,0,0,0,0,0,1
639690582,0,0,0,0,0,1
639787885,0,0,0,0,0,1
639887479,0,0,0,0,0,1
639987084,0,0,0,0,0,1
640088816,0,0,0,0,0,1
640186686,0,0,0,0,0,1
640288428,0,0,0,0,0,1
640384111,0,0,0,0,0,1
640485374,0,0,0,0,0,1
640588669,0,0,0,0,0,1
640687931,0,0,0,0,0,1
640789407,0,0,0,0,0,1
640886786,0,0,0,0,0,1
640988082,0,0,0,0,0,1
641083750,0,0,0,0,0,1
641188075,0,0,0,0,0,1
641288575,0,0,0,0,0,1
641388556,0,0,0,0,0,1
641487269,0,0,0,0,0,1
641587026,0,0,0,0,0,1
641686217,0,0,0,0,0,1
641789865,0,0,0,0,0,1
641887640,0,0,0,0,0,1
641987452,0,0,0,0,0,1
642086272,0,0,0,0,0,1
642190151,0,0,0,0,0,1
642286501,0,0,0,0,0,1
642389598,0,0,0,0,0,1
642487267,0,0,0,0,0,1
642585560,0,0,0,0,0,1
642688152,0,0,0,0,0,1
642787898,0,0,0,0,0,1
642888245,0,0,0,0,0,1
642988311,0,0,0,0,0,1
643085994,0,0,0,0,0,1
643191024,0,0,0,0,0,1
643287169,0,0,0,0,0,1
643389269,0,0,0,0,0,1
643486351,0,0,0,0,0,1
643591229,0,0,0,0,0,1
643687259,0,0,0,0,0,1
643786830,0,0,0,0,0,1
643887490,0,0,0,0,0,1
643989174,0,0,0,0,0,1
644087796,0,0,0,0,0,1
644186497,0,0,0,0,0,1
644288990,0,0,0,0,0,1
644385472,0,0,0,0,0,1
644485905,0,0,0,0,0,1
644588325,0,0,0,0,0,1
644685156,0,0,0,0,0,1
644790089,0,0,0,0,0,1
644885251,0,0,0,0,0,1
644988310,0,0,0,0,0,1
645085332,0,0,0,0,0,1
645187235,0,0,0,0,0,1
645287699,0,0,0,0,0,1
645386583,0,0,0,0,0,1
645488871,0,0,0,0,0,1
645588898,0,0,0,0,0,1
645687398,0,0,0,0,0,1
645786251,0,0,0,0,0,1
645888107,0,0,0,0,0,1
645988814,0,0,0,0,0,1
646089098,0,0,0,0,0,1
646186143,0,0,0,0,0,1
646288114,0,0,0,0,0,1
646385733,0,0,0,0,0,1
646488305,0,0,0,0,0,1
646588147,0,0,0,0,0,1
646687175,0,0,0,0,0,1
646786561,0,0,0,0,0,1
646888157,0,0,0,0,0,1
646987501,0,0,0,0,0,1
647089185,0,0,0,0,0,1
647186742,0,0,0,0,0,1
647285858,0,0,0,0,0,1
647388852,0,0,0,0,0,1
647487212,0,0,0,0,0,1
647590018,0,0,0,0,0,1
647688785,0,0,0,0,0,1
647789872,0,0,0,0,0,1
647885163,0,0,0,0,0,1
647986639,0,0,0,0,0,1
648085233,0,0,0,0,0,1
648186986,0,0,0,0,0,1
648291137,0,0,0,0,0,1
648387049,0,0,0,0,0,1
648486123,0,0,0,0,0,1
648586078,0,0,0,0,0,1
648686480,0,0,0,0,0,1
648786276,0,0,0,0,0,1
648887594,0,0,0,0,0,1
648986092,0,0,0,0,0,1
649089240,0,0,0,0,0,1
649187939,0,0,0,0,0,1
649287008,0,0,0,0,0,1
649388554,0,0,0,0,0,1
649486200,0,0,0,0,0,1
649588433,0,0,0,0,0,1
649688894,0,0,0,0,0,1
649787894,0,0,0,0,0,1
649887778,0,0,0,0,0,1
649985041,0,0,0,0,0,1
650087879,0,0,0,0,0,1
650186266,0,0,0,0,0,1
650286870,0,0,0,0,0,1
650390181,0,0,0,0,0,1
650488126,0,0,0,0,0,1
650589836,0,0,0,0,0,1
650687099,0,0,0,0,0,1
650788753,0,0,0,0,0,1
650887965,0,0,0,0,0,1
650988436,0,0,0,0,0,1
651089976,0,0,0,0,0,1
651185720,0,0,0,0,0,1
651290069,0,0,0,0,0,1
651388416,0,0,0,0,0,1
651485599,0,0,0,0,0,1
651586755,0,0,0,0,0,1
651687741,0,0,0,0,0,1
651788706,0,0,0,0,0,1
651887377,0,0,0,0,0,1
651989728,0,0,0,0,0,1
652087636,0,0,0,0,0,1
652186685,0,0,0,0,0,1
652286331,0,0,0,0,0,1
652388623,0,0,0,0,0,1
652488116,0,0,0,0,0,1
