timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
598612206,0.0,0.0,1.4994735,0.0,0.73186827,0.0,0.0,0.6814462,0.0,0.0,-0.001,0,0
598621624,0.0,0.0,1.4993415,0.0,0.7319132,0.0,0.0,0.68139786,0.0,0.0,-0.001,0,0
598635940,0.0,0.0,1.49944,0.0,0.7318797,0.0,0.0,0.68143386,0.0,0.0,-0.001,0,0
598642511,0.0,0.0,1.4993619,0.0,0.7319063,0.0,0.0,0.68140525,0.0,0.0,-0.001,0,0
598652047,0.0,0.0,1.4992673,0.0,0.73193854,0.0,0.0,0.6813707,0.0,0.0,-0.001,0,0
598672613,0.0,0.0,1.4990488,0.0,0.732013,0.0,0.0,0.68129075,0.0,0.0,-0.001,0,0
598687740,0.0,0.0,1.4986341,0.0,0.73215425,0.0,0.0,0.6811389,0.0,0.0,-0.001,0,0
598697676,0.0,0.0,1.4984026,0.0,0.73223305,0.0,0.0,0.6810542,0.0,0.0,-0.001,0,0
598707993,0.0,0.0,1.4985304,0.0,0.73218954,0.0,0.0,0.6811009,0.0,0.0,-0.001,0,0
598718012,0.0,0.0,1.4987684,0.0,0.7321085,0.0,0.0,0.6811881,0.0,0.0,-0.001,0,0
598733428,0.0,0.0,1.4990275,0.0,0.73202026,0.0,0.0,0.6812829,0.0,0.0,-0.001,0,0
598747030,0.0,0.0,1.4990574,0.0,0.73201007,0.0,0.0,0.6812938,0.0,0.0,-0.001,0,0
598754704,0.0,0.0,1.4991528,0.0,0.7319776,0.0,0.0,0.6813288,0.0,0.0,-0.001,0,0
598769792,0.0,0.0,1.4991916,0.0,0.7319643,0.0,0.0,0.68134296,0.0,0.0,-0.001,0,0
598784840,0.0,0.0,1.499037,0.0,0.732017,0.0,0.0,0.68128645,0.0,0.0,-0.001,0,0
598791351,0.0,0.0,1.499062,0.0,0.7320085,0.0,0.0,0.6812955,0.0,0.0,-0.001,0,0
598808921,0.0,0.0,1.4990141,0.0,0.7320248,0.0,0.0,0.681278,0.0,0.0,-0.001,0,0
598815279,0.0,0.0,1.498872,0.0,0.7320732,0.0,0.0,0.681226,0.0,0.0,-0.001,0,0
598825448,0.0,0.0,1.4987347,0.0,0.73212,0.0,0.0,0.6811757,0.0,0.0,-0.001,0,0
598835598,0.0,0.0,1.4985046,0.0,0.7321983,0.0,0.0,0.68109155,0.0,0.0,-0.001,0,0
598845595,0.0,0.0,1.4981875,0.0,0.7323063,0.0,0.0,0.6809755,0.0,0.0,-0.001,0,0
598855988,0.0,0.0,1.4978352,0.0,0.7324263,0.0,0.0,0.6808464,0.0,0.0,-0.001,0,0
598870875,0.0,0.0,1.4974667,0.0,0.7325517,0.0,0.0,0.6807114,0.0,0.0,-0.001,0,0
598875901,0.0,0.0,1.4970665,0.0,0.73268783,0.0,0.0,0.68056494,0.0,0.0,-0.001,0,0
598891345,0.0,0.0,1.4967636,0.0,0.73279095,0.0,0.0,0.68045396,0.0,0.0,-0.001,0,0
598895940,0.0,0.0,1.4966313,0.0,0.732836,0.0,0.0,0.6804053,0.0,0.0,-0.001,0,0
598906512,0.0,0.0,1.4966551,0.0,0.73282784,0.0,0.0,0.6804141,0.0,0.0,-0.001,0,0
598921614,0.0,0.0,1.4971676,0.0,0.7326535,0.0,0.0,0.6806019,0.0,0.0,-0.001,0,0
598931417,0.0,0.0,1.4974623,0.0,0.7325532,0.0,0.0,0.68070984,0.0,0.0,-0.001,0,0
598941628,0.0,0.0,1.497617,0.0,0.73250055,0.0,0.0,0.6807665,0.0,0.0,-0.001,0,0
598952805,0.0,0.0,1.4979563,0.0,0.732385,0.0,0.0,0.6808908,0.0,0.0,-0.001,0,0
598968723,0.0,0.0,1.4984232,0.0,0.7322261,0.0,0.0,0.6810617,0.0,0.0,-0.001,0,0
598982058,0.0,0.0,1.4987808,0.0,0.73210424,0.0,0.0,0.68119264,0.0,0.0,-0.001,0,0
598991949,0.0,0.0,1.4991926,0.0,0.731964,0.0,0.0,0.6813434,0.0,0.0,-0.001,0,0
599006278,0.0,0.0,1.4993916,0.0,0.7318962,0.0,0.0,0.68141615,0.0,0.0,-0.001,0,0
599016321,0.0,0.0,1.4993981,0.0,0.73189396,0.0,0.0,0.68141854,0.0,0.0,-0.001,0,0
599026641,0.0,0.0,1.499332,0.0,0.7319165,0.0,0.0,0.68139446,0.0,0.0,-0.001,0,0
599036236,0.0,0.0,1.499191,0.0,0.7319645,0.0,0.0,0.6813428,0.0,0.0,-0.001,0,0
599046747,0.0,0.0,1.4989091,0.0,0.73206055,0.0,0.0,0.68123955,0.0,0.0,-0.001,0,0
599061611,0.0,0.0,1.498633,0.0,0.73215455,0.0,0.0,0.6811385,0.0,0.0,-0.001,0,0
599068261,0.0,0.0,1.4983574,0.0,0.7322484,0.0,0.0,0.6810376,0.0,0.0,-0.001,0,0
599078314,0.0,0.0,1.4981116,0.0,0.73233217,0.0,0.0,0.6809476,0.0,0.0,-0.001,0,0
599087989,0.0,0.0,1.4979249,0.0,0.7323957,0.0,0.0,0.6808793,0.0,0.0,-0.001,0,0
599098513,0.0,0.0,1.4979019,0.0,0.7324035,0.0,0.0,0.68087083,0.0,0.0,-0.001,0,0
599113450,0.0,0.0,1.4979249,0.0,0.7323957,0.0,0.0,0.6808793,0.0,0.0,-0.001,0,0
599125034,0.0,0.0,1.4980667,0.0,0.7323474,0.0,0.0,0.6809312,0.0,0.0,-0.001,0,0
599131126,0.0,0.0,1.4983037,0.0,0.7322667,0.0,0.0,0.681018,0.0,0.0,-0.001,0,0
599141481,0.0,0.0,1.4985656,0.0,0.73217756,0.0,0.0,0.6811139,0.0,0.0,-0.001,0,0
599156692,0.0,0.0,1.4989295,0.0,0.73205364,0.0,0.0,0.681247,0.0,0.0,-0.001,0,0
599171922,0.0,0.0,1.4991913,0.0,0.73196447,0.0,0.0,0.6813428,0.0,0.0,-0.001,0,0
599180304,0.0,0.0,1.4993101,0.0,0.73192394,0.0,0.0,0.6813864,0.0,0.0,-0.001,0,0
599190501,0.0,0.0,1.4993593,0.0,0.7319072,0.0,0.0,0.6814043,0.0,0.0,-0.001,0,0
599200625,0.0,0.0,1.4993788,0.0,0.7319005,0.0,0.0,0.68141156,0.0,0.0,-0.001,0,0
599210645,0.0,0.0,1.4992706,0.0,0.7319374,0.0,0.0,0.68137187,0.0,0.0,-0.001,0,0
599221007,0.0,0.0,1.4990329,0.0,0.7320184,0.0,0.0,0.68128496,0.0,0.0,-0.001,0,0
599234993,0.0,0.0,1.4987588,0.0,0.73211175,0.0,0.0,0.6811846,0.0,0.0,-0.001,0,0
599241047,0.0,0.0,1.4985024,0.0,0.73219913,0.0,0.0,0.6810906,0.0,0.0,-0.001,0,0
599252297,0.0,0.0,1.498257,0.0,0.73228264,0.0,0.0,0.6810008,0.0,0.0,-0.001,0,0
599266612,0.0,0.0,1.4980797,0.0,0.732343,0.0,0.0,0.68093586,0.0,0.0,-0.001,0,0
599276718,0.0,0.0,1.497972,0.0,0.7323797,0.0,0.0,0.68089646,0.0,0.0,-0.001,0,0
599281333,0.0,0.0,1.4978933,0.0,0.73240644,0.0,0.0,0.68086773,0.0,0.0,-0.001,0,0
599291833,0.0,0.0,1.4979432,0.0,0.7323895,0.0,0.0,0.680886,0.0,0.0,-0.001,0,0
599306980,0.0,0.0,1.498069,0.0,0.73234665,0.0,0.0,0.68093204,0.0,0.0,-0.001,0,0
599311893,0.0,0.0,1.4982463,0.0,0.7322863,0.0,0.0,0.68099695,0.0,0.0,-0.001,0,0
599321940,0.0,0.0,1.49847,0.0,0.73221016,0.0,0.0,0.68107885,0.0,0.0,-0.001,0,0
599337303,0.0,0.0,1.498735,0.0,0.7321199,0.0,0.0,0.68117577,0.0,0.0,-0.001,0,0
599348466,0.0,0.0,1.4990776,0.0,0.73200315,0.0,0.0,0.68130124,0.0,0.0,-0.001,0,0
599363975,0.0,0.0,1.4992467,0.0,0.7319456,0.0,0.0,0.6813631,0.0,0.0,-0.001,0,0
599369690,0.0,0.0,1.4993484,0.0,0.7319109,0.0,0.0,0.68140036,0.0,0.0,-0.001,0,0
599380107,0.0,0.0,1.4993407,0.0,0.73191357,0.0,0.0,0.6813975,0.0,0.0,-0.001,0,0
599395164,0.0,0.0,1.4993023,0.0,0.7319266,0.0,0.0,0.6813835,0.0,0.0,-0.001,0,0
599401623,0.0,0.0,1.4991354,0.0,0.7319835,0.0,0.0,0.6813224,0.0,0.0,-0.001,0,0
599416417,0.0,0.0,1.4989156,0.0,0.73205835,0.0,0.0,0.6812419,0.0,0.0,-0.001,0,0
599426804,0.0,0.0,1.4986567,0.0,0.7321465,0.0,0.0,0.6811472,0.0,0.0,-0.001,0,0
599437027,0.0,0.0,1.4984951,0.0,0.7322015,0.0,0.0,0.68108803,0.0,0.0,-0.001,0,0
599446994,0.0,0.0,1.4983711,0.0,0.7322438,0.0,0.0,0.6810427,0.0,0.0,-0.001,0,0
599462180,0.0,0.0,1.4982847,0.0,0.7322732,0.0,0.0,0.68101096,0.0,0.0,-0.001,0,0
599468417,0.0,0.0,1.4982849,0.0,0.73227316,0.0,0.0,0.681011,0.0,0.0,-0.001,0,0
599487400,0.0,0.0,1.4983933,0.0,0.7322362,0.0,0.0,0.6810508,0.0,0.0,-0.001,0,0
599497652,0.0,0.0,1.4985055,0.0,0.73219806,0.0,0.0,0.68109185,0.0,0.0,-0.001,0,0
599512435,0.0,0.0,1.4986861,0.0,0.7321365,0.0,0.0,0.68115795,0.0,0.0,-0.001,0,0
599519102,0.0,0.0,1.4988875,0.0,0.7320679,0.0,0.0,0.68123174,0.0,0.0,-0.001,0,0
599529144,0.0,0.0,1.4990152,0.0,0.7320244,0.0,0.0,0.6812784,0.0,0.0,-0.001,0,0
599544249,0.0,0.0,1.4990962,0.0,0.7319969,0.0,0.0,0.681308,0.0,0.0,-0.001,0,0
599549339,0.0,0.0,1.4991409,0.0,0.73198164,0.0,0.0,0.6813245,0.0,0.0,-0.001,0,0
599559330,0.0,0.0,1.4991282,0.0,0.7319859,0.0,0.0,0.6813197,0.0,0.0,-0.001,0,0
599569578,0.0,0.0,1.4991207,0.0,0.7319885,0.0,0.0,0.681317,0.0,0.0,-0.001,0,0
599579554,0.0,0.0,1.4990839,0.0,0.732001,0.0,0.0,0.68130356,0.0,0.0,-0.001,0,0
599594322,0.0,0.0,1.4989344,0.0,0.73205197,0.0,0.0,0.6812488,0.0,0.0,-0.001,0,0
599601028,0.0,0.0,1.4987041,0.0,0.7321304,0.0,0.0,0.6811645,0.0,0.0,-0.001,0,0
599611001,0.0,0.0,1.4985478,0.0,0.73218364,0.0,0.0,0.6811073,0.0,0.0,-0.001,0,0
599633023,0.0,0.0,1.4983745,0.0,0.73224264,0.0,0.0,0.68104386,0.0,0.0,-0.001,0,0
599646692,0.0,0.0,1.4983876,0.0,0.7322382,0.0,0.0,0.68104863,0.0,0.0,-0.001,0,0
599656464,0.0,0.0,1.498422,0.0,0.73222643,0.0,0.0,0.6810613,0.0,0.0,-0.001,0,0
599667886,0.0,0.0,1.4984972,0.0,0.7322008,0.0,0.0,0.6810888,0.0,0.0,-0.001,0,0
599677881,0.0,0.0,1.4986253,0.0,0.73215723,0.0,0.0,0.68113565,0.0,0.0,-0.001,0,0
599688497,0.0,0.0,1.4987801,0.0,0.7321045,0.0,0.0,0.6811924,0.0,0.0,-0.001,0,0
599699453,0.0,0.0,1.4989059,0.0,0.7320617,0.0,0.0,0.6812384,0.0,0.0,-0.001,0,0
599709550,0.0,0.0,1.498992,0.0,0.7320323,0.0,0.0,0.6812699,0.0,0.0,-0.001,0,0
599719857,0.0,0.0,1.4990404,0.0,0.73201585,0.0,0.0,0.6812877,0.0,0.0,-0.001,0,0
599734730,0.0,0.0,1.4990978,0.0,0.7319963,0.0,0.0,0.6813086,0.0,0.0,-0.001,0,0
599740107,0.0,0.0,1.4990741,0.0,0.73200434,0.0,0.0,0.6813,0.0,0.0,-0.001,0,0
599754967,0.0,0.0,1.4989562,0.0,0.7320445,0.0,0.0,0.6812568,0.0,0.0,-0.001,0,0
599765576,0.0,0.0,1.4988041,0.0,0.7320963,0.0,0.0,0.6812011,0.0,0.0,-0.001,0,0
599780922,0.0,0.0,1.4986572,0.0,0.7321463,0.0,0.0,0.68114746,0.0,0.0,-0.001,0,0
599791862,0.0,0.0,1.4983908,0.0,0.7322371,0.0,0.0,0.6810498,0.0,0.0,-0.001,0,0
599809747,0.0,0.0,1.4983116,0.0,0.73226404,0.0,0.0,0.68102086,0.0,0.0,-0.001,0,0
599815516,0.0,0.0,1.4983226,0.0,0.73226035,0.0,0.0,0.68102485,0.0,0.0,-0.001,0,0
599826124,0.0,0.0,1.4983507,0.0,0.7322507,0.0,0.0,0.6810352,0.0,0.0,-0.001,0,0
599836175,0.0,0.0,1.4984792,0.0,0.73220694,0.0,0.0,0.68108225,0.0,0.0,-0.001,0,0
599847687,0.0,0.0,1.4986268,0.0,0.7321567,0.0,0.0,0.68113625,0.0,0.0,-0.001,0,0
599860054,0.0,0.0,1.4987901,0.0,0.7321011,0.0,0.0,0.68119603,0.0,0.0,-0.001,0,0
599871596,0.0,0.0,1.4989786,0.0,0.7320369,0.0,0.0,0.68126506,0.0,0.0,-0.001,0,0
599881437,0.0,0.0,1.4990668,0.0,0.73200685,0.0,0.0,0.6812973,0.0,0.0,-0.001,0,0
599891469,0.0,0.0,1.4991338,0.0,0.731984,0.0,0.0,0.6813218,0.0,0.0,-0.001,0,0
599901725,0.0,0.0,1.4991119,0.0,0.73199147,0.0,0.0,0.6813138,0.0,0.0,-0.001,0,0
599917012,0.0,0.0,1.499058,0.0,0.7320098,0.0,0.0,0.68129414,0.0,0.0,-0.001,0,0
599921620,0.0,0.0,1.4989839,0.0,0.7320351,0.0,0.0,0.681267,0.0,0.0,-0.001,0,0
599931868,0.0,0.0,1.4988393,0.0,0.73208433,0.0,0.0,0.68121403,0.0,0.0,-0.001,0,0
599946230,0.0,0.0,1.498738,0.0,0.73211884,0.0,0.0,0.68117696,0.0,0.0,-0.001,0,0
599952552,0.0,0.0,1.4986725,0.0,0.73214114,0.0,0.0,0.681153,0.0,0.0,-0.001,0,0
599967400,0.0,0.0,1.4985064,0.0,0.7321977,0.0,0.0,0.6810922,0.0,0.0,-0.001,0,0
599977909,0.0,0.0,1.498459,0.0,0.73221385,0.0,0.0,0.6810748,0.0,0.0,-0.001,0,0
599992893,0.0,0.0,1.4984397,0.0,0.7322204,0.0,0.0,0.6810677,0.0,0.0,-0.001,0,0
599999197,0.0,0.0,1.4984803,0.0,0.7322066,0.0,0.0,0.6810826,0.0,0.0,-0.001,0,0
600016885,0.0,0.0,1.498606,0.0,0.7321638,0.0,0.0,0.68112856,0.0,0.0,-0.001,0,0
600022957,0.0,0.0,1.4987533,0.0,0.7321136,0.0,0.0,0.68118256,0.0,0.0,-0.001,0,0
600033306,0.0,0.0,1.4989015,0.0,0.7320632,0.0,0.0,0.68123674,0.0,0.0,-0.001,0,0
600043176,0.0,0.0,1.4990625,0.0,0.7320083,0.0,0.0,0.6812957,0.0,0.0,-0.001,0,0
600053468,0.0,0.0,1.4991688,0.0,0.7319721,0.0,0.0,0.6813346,0.0,0.0,-0.001,0,0
600064897,0.0,0.0,1.4992523,0.0,0.73194367,0.0,0.0,0.68136513,0.0,0.0,-0.001,0,0
600078545,0.0,0.0,1.4993566,0.0,0.7319081,0.0,0.0,0.68140334,0.0,0.0,-0.001,0,0
600093802,0.0,0.0,1.4993439,0.0,0.73191243,0.0,0.0,0.6813987,0.0,0.0,-0.001,0,0
600098685,0.0,0.0,1.499263,0.0,0.73194,0.0,0.0,0.6813691,0.0,0.0,-0.001,0,0
600119066,0.0,0.0,1.4990516,0.0,0.73201203,0.0,0.0,0.68129176,0.0,0.0,-0.001,0,0
600130711,0.0,0.0,1.4988692,0.0,0.73207414,0.0,0.0,0.68122494,0.0,0.0,-0.001,0,0
600144405,0.0,0.0,1.498666,0.0,0.73214334,0.0,0.0,0.68115056,0.0,0.0,-0.001,0,0
600154462,0.0,0.0,1.4984944,0.0,0.7322018,0.0,0.0,0.68108773,0.0,0.0,-0.001,0,0
600169430,0.0,0.0,1.498385,0.0,0.73223907,0.0,0.0,0.68104774,0.0,0.0,-0.001,0,0
600181364,0.0,0.0,1.4983643,0.0,0.7322461,0.0,0.0,0.68104017,0.0,0.0,-0.001,0,0
600191240,0.0,0.0,1.4984651,0.0,0.7322118,0.0,0.0,0.681077,0.0,0.0,-0.001,0,0
600206219,0.0,0.0,1.4985902,0.0,0.73216915,0.0,0.0,0.68112284,0.0,0.0,-0.001,0,0
600216533,0.0,0.0,1.4988291,0.0,0.7320878,0.0,0.0,0.68121034,0.0,0.0,-0.001,0,0
600231798,0.0,0.0,1.4990251,0.0,0.73202103,0.0,0.0,0.68128204,0.0,0.0,-0.001,0,0
600241586,0.0,0.0,1.4991295,0.0,0.73198545,0.0,0.0,0.68132025,0.0,0.0,-0.001,0,0
600257023,0.0,0.0,1.4992349,0.0,0.73194957,0.0,0.0,0.6813588,0.0,0.0,-0.001,0,0
600263336,0.0,0.0,1.499231,0.0,0.73195094,0.0,0.0,0.6813573,0.0,0.0,-0.001,0,0
600277245,0.0,0.0,1.499138,0.0,0.7319826,0.0,0.0,0.68132335,0.0,0.0,-0.001,0,0
600287204,0.0,0.0,1.4990531,0.0,0.7320115,0.0,0.0,0.6812923,0.0,0.0,-0.001,0,0
600302358,0.0,0.0,1.498975,0.0,0.7320381,0.0,0.0,0.68126374,0.0,0.0,-0.001,0,0
600313481,0.0,0.0,1.4987257,0.0,0.7321231,0.0,0.0,0.6811724,0.0,0.0,-0.001,0,0
600323863,0.0,0.0,1.4986094,0.0,0.73216265,0.0,0.0,0.6811299,0.0,0.0,-0.001,0,0
600333926,0.0,0.0,1.4984623,0.0,0.7322127,0.0,0.0,0.681076,0.0,0.0,-0.001,0,0
600343654,0.0,0.0,1.4984168,0.0,0.7322282,0.0,0.0,0.68105936,0.0,0.0,-0.001,0,0
600359258,0.0,0.0,1.4984136,0.0,0.7322293,0.0,0.0,0.68105817,0.0,0.0,-0.001,0,0
600370510,0.0,0.0,1.4985291,0.0,0.73219,0.0,0.0,0.6811004,0.0,0.0,-0.001,0,0
600380554,0.0,0.0,1.4986622,0.0,0.73214465,0.0,0.0,0.68114924,0.0,0.0,-0.001,0,0
600391022,0.0,0.0,1.4987935,0.0,0.73209995,0.0,0.0,0.6811972,0.0,0.0,-0.001,0,0
600401867,0.0,0.0,1.4989384,0.0,0.73205054,0.0,0.0,0.68125033,0.0,0.0,-0.001,0,0
600412373,0.0,0.0,1.4990543,0.0,0.73201114,0.0,0.0,0.6812927,0.0,0.0,-0.001,0,0
600422279,0.0,0.0,1.4991374,0.0,0.73198277,0.0,0.0,0.6813232,0.0,0.0,-0.001,0,0
600432400,0.0,0.0,1.4992608,0.0,0.73194075,0.0,0.0,0.6813683,0.0,0.0,-0.001,0,0
600446769,0.0,0.0,1.4993131,0.0,0.7319229,0.0,0.0,0.6813875,0.0,0.0,-0.001,0,0
600452860,0.0,0.0,1.4992133,0.0,0.7319569,0.0,0.0,0.68135095,0.0,0.0,-0.001,0,0
600467659,0.0,0.0,1.4990704,0.0,0.7320056,0.0,0.0,0.6812987,0.0,0.0,-0.001,0,0
600478079,0.0,0.0,1.4989779,0.0,0.7320371,0.0,0.0,0.6812648,0.0,0.0,-0.001,0,0
600488005,0.0,0.0,1.4988483,0.0,0.73208123,0.0,0.0,0.6812173,0.0,0.0,-0.001,0,0
600498275,0.0,0.0,1.4986646,0.0,0.7321438,0.0,0.0,0.68115014,0.0,0.0,-0.001,0,0
600508002,0.0,0.0,1.4985925,0.0,0.73216844,0.0,0.0,0.6811237,0.0,0.0,-0.001,0,0
600517190,0.0,0.0,1.4986115,0.0,0.73216194,0.0,0.0,0.6811306,0.0,0.0,-0.001,0,0
600527358,0.0,0.0,1.4986069,0.0,0.7321635,0.0,0.0,0.6811289,0.0,0.0,-0.001,0,0
600537428,0.0,0.0,1.4986457,0.0,0.73215026,0.0,0.0,0.68114316,0.0,0.0,-0.001,0,0
600547685,0.0,0.0,1.498657,0.0,0.73214644,0.0,0.0,0.6811473,0.0,0.0,-0.001,0,0
600562594,0.0,0.0,1.4986756,0.0,0.73214006,0.0,0.0,0.6811542,0.0,0.0,-0.001,0,0
600567521,0.0,0.0,1.4987888,0.0,0.73210156,0.0,0.0,0.6811955,0.0,0.0,-0.001,0,0
600577868,0.0,0.0,1.4989002,0.0,0.7320636,0.0,0.0,0.6812364,0.0,0.0,-0.001,0,0
600589187,0.0,0.0,1.4989482,0.0,0.7320472,0.0,0.0,0.6812539,0.0,0.0,-0.001,0,0
600603169,0.0,0.0,1.4990399,0.0,0.732016,0.0,0.0,0.6812874,0.0,0.0,-0.001,0,0
600614447,0.0,0.0,1.4991655,0.0,0.73197323,0.0,0.0,0.6813334,0.0,0.0,-0.001,0,0
600620880,0.0,0.0,1.4992349,0.0,0.73194957,0.0,0.0,0.6813588,0.0,0.0,-0.001,0,0
600634340,0.0,0.0,1.4992486,0.0,0.7319449,0.0,0.0,0.6813638,0.0,0.0,-0.001,0,0
600648712,0.0,0.0,1.4991795,0.0,0.73196846,0.0,0.0,0.6813386,0.0,0.0,-0.001,0,0
600660064,0.0,0.0,1.4991313,0.0,0.73198485,0.0,0.0,0.6813209,0.0,0.0,-0.001,0,0
600666537,0.0,0.0,1.4989834,0.0,0.7320353,0.0,0.0,0.6812668,0.0,0.0,-0.001,0,0
600676362,0.0,0.0,1.4988093,0.0,0.7320945,0.0,0.0,0.68120307,0.0,0.0,-0.001,0,0
600686657,0.0,0.0,1.4986895,0.0,0.73213536,0.0,0.0,0.68115926,0.0,0.0,-0.001,0,0
600695472,0.0,0.0,1.4986156,0.0,0.7321605,0.0,0.0,0.68113214,0.0,0.0,-0.001,0,0
600706441,0.0,0.0,1.4985555,0.0,0.73218095,0.0,0.0,0.68111014,0.0,0.0,-0.001,0,0
600720705,0.0,0.0,1.4985201,0.0,0.73219305,0.0,0.0,0.6810972,0.0,0.0,-0.001,0,0
600726927,0.0,0.0,1.4985192,0.0,0.73219335,0.0,0.0,0.6810969,0.0,0.0,-0.001,0,0
600741859,0.0,0.0,1.4985682,0.0,0.73217666,0.0,0.0,0.68111485,0.0,0.0,-0.001,0,0
600748326,0.0,0.0,1.4987111,0.0,0.73212796,0.0,0.0,0.6811672,0.0,0.0,-0.001,0,0
600762282,0.0,0.0,1.4989452,0.0,0.7320483,0.0,0.0,0.6812528,0.0,0.0,-0.001,0,0
600777567,0.0,0.0,1.4991335,0.0,0.73198414,0.0,0.0,0.6813216,0.0,0.0,-0.001,0,0
600783645,0.0,0.0,1.4992876,0.0,0.7319316,0.0,0.0,0.6813781,0.0,0.0,-0.001,0,0
600793938,0.0,0.0,1.4994017,0.0,0.73189276,0.0,0.0,0.68141985,0.0,0.0,-0.001,0,0
600807994,0.0,0.0,1.4994819,0.0,0.7318654,0.0,0.0,0.68144923,0.0,0.0,-0.001,0,0
600814115,0.0,0.0,1.4994017,0.0,0.73189276,0.0,0.0,0.68141985,0.0,0.0,-0.001,0,0
600829042,0.0,0.0,1.4992863,0.0,0.73193204,0.0,0.0,0.68137765,0.0,0.0,-0.001,0,0
600834165,0.0,0.0,1.4991984,0.0,0.731962,0.0,0.0,0.6813455,0.0,0.0,-0.001,0,0
600848432,0.0,0.0,1.4990191,0.0,0.73202306,0.0,0.0,0.68127984,0.0,0.0,-0.001,0,0
600858434,0.0,0.0,1.4990191,0.0,0.73202306,0.0,0.0,0.68127984,0.0,0.0,-0.012063354,0,0
600868616,0.0,0.0,1.4990191,0.0,0.73202306,0.0,0.0,0.6812799,0.0,0.0,-0.024777383,0,0
600879473,0.0,0.0,1.4986341,0.0,0.73215425,0.0,0.0,0.6811389,0.0,0.0,-0.038677007,0,0
600893876,0.0,0.0,1.4986341,0.0,0.7321542,0.0,0.0,0.68113893,0.0,0.0,-0.051278353,0,0
600900188,0.0,0.0,1.4986341,0.0,0.73215425,0.0,0.0,0.6811389,0.0,0.0,-0.06362495,0,0
600913984,0.0,0.0,1.4986341,0.0,0.73215425,0.0,0.0,0.6811389,0.0,0.0,-0.080991745,0,0
600928899,0.00023929453,-0.00064774626,1.4986341,0.0,0.7321542,0.0003082028,-0.00015562867,0.68113893,0.0,0.0,-0.09981846,0,0
600943047,0.00029223837,-0.0011072035,1.4986341,0.0,0.7321541,0.0004840614,-0.00030579438,0.68113875,0.0,0.0,-0.11231162,0,0
600948794,0.00031238902,-0.0011016878,1.4986341,0.0,0.7321541,0.0004895596,-0.0002969125,0.6811388,0.0,0.0,-0.124407224,0,0
600963272,0.0006660552,-0.0011069332,1.4986341,0.0,0.73215395,0.0006208151,-0.00017838489,0.6811389,0.0,0.0,-0.1421489,0,0
600978454,0.0005304037,-0.00088969426,1.4986341,0.0,0.7321541,0.0004971712,-0.0001450574,0.68113893,0.0,0.0,-0.16174036,0,0
600988648,0.00027726946,-0.0013081519,1.4986341,0.0,0.732154,0.00054701854,-0.00038445488,0.6811388,0.0,0.0,-0.17477046,0,0
600998578,0.0005500882,-0.0010043435,1.4986341,0.0,0.732154,0.0005434233,-0.00018032397,0.6811389,0.0,0.0,-0.1869256,0,0
