timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
599233356,2490378,2490378,0,0,0,0,0,0,1,1,791.52625,791.52625,7915.262,7915.262,0.24313109,0.010067003,7.0648043e-10,-0.40318507,-0.25565687,-9.819852,0.0013096248,-0.0051955073,0.0012252985,0.11913314,0.10060995,0.034612488,0.00017304865,0.00028424186,0.00046874987,33.990887,33.990887
600255373,2490378,2490378,0,0,0,0,0,0,1,1,791.5338,791.5338,7915.3384,7915.3384,0.3329872,0.009758932,4.5146734e-10,-0.39276978,-0.27149194,-9.838541,-0.0027617263,-0.005116421,0.004339752,0.11910323,0.10616538,0.03533148,8.274504e-05,0.00023571223,0.00020224662,33.8765,33.8765
601183908,2490378,2490378,0,0,0,0,0,0,1,1,791.5335,791.5335,7915.3354,7915.3354,0.41028905,0.012762598,1.0068872e-08,-0.28753993,-0.20576116,-9.841951,-0.050180994,0.026835764,-0.00043454743,10.694142,18.957302,1.3486373,0.0050369226,0.0012027922,0.0017527925,33.789955,33.789955
602218585,2490378,2490378,0,0,0,0,0,0,1,1,791.5343,791.5343,7915.343,7915.343,1.1515487,0.030338747,1.8592507e-08,-0.10993015,-0.16172118,-9.322004,-0.0018293977,-0.11451825,-0.01831192,9.517582,23.625338,1.5979236,0.00024111729,0.0027466998,0.025878461,33.396164,33.396164
603265966,2490378,2490378,0,0,0,0,0,0,1,1,791.53143,791.53143,7915.315,7915.315,1.3163489,0.030801727,4.1379704e-09,-0.13852721,-0.042447753,-9.641701,-0.00961365,0.025700005,-0.038480394,16.401617,20.89262,0.7251467,0.00035605297,0.0050686635,0.018164288,33.11172,33.11172
604208450,2490378,2490378,0,0,0,0,0,0,1,1,791.53125,791.5343,7915.312,7915.343,1.3350017,0.030872768,6.6569337e-09,-0.18786706,-0.008411102,-9.598068,-0.03516467,-0.023403116,-0.013824493,12.755345,16.88243,2.417469,0.00023566937,0.0062493556,0.011938972,32.915695,32.91615
605246967,2490378,2490378,0,0,0,0,0,0,1,1,791.5343,791.5343,7915.343,7915.343,1.4519645,0.030542826,3.0087388e-09,-0.13590483,0.034022275,-9.953512,-0.013827432,-0.008347676,0.008282426,15.627885,19.776932,1.2696791,0.00031027416,0.006699794,0.01482627,32.62674,32.62674
606183174,2490378,2490378,0,0,0,0,0,0,1,1,791.53253,791.53253,7915.325,7915.325,1.4426485,0.034143854,9.747439e-09,-0.074030556,0.027622528,-9.739847,-0.01977154,0.026170593,0.14111817,11.735102,30.29998,2.0292943,0.0016935322,0.0050024437,0.014160075,32.422825,32.422825
607217778,2490378,2490378,0,0,0,0,0,0,1,1,791.52826,791.52826,7915.2827,7915.2827,1.3655821,0.032223754,8.593354e-09,-0.095821105,-0.10292077,-9.932963,-0.04117726,0.01752871,0.071548134,14.840514,32.45722,1.3937999,0.00055248634,0.0035382619,0.014853048,32.106487,32.106487
608254821,2490378,2490378,0,0,0,0,0,0,1,1,791.537,791.537,7915.3696,7915.3696,1.4338752,0.031799432,4.7275597e-09,-0.19414487,-0.016308822,-9.959575,-0.013404824,-0.025833184,0.03438493,18.983664,22.214746,2.6719625,0.0002631427,0.008415752,0.008574105,31.92793,31.92793
609192269,2490378,2490378,0,0,0,0,0,0,1,1,791.5294,791.5294,7915.294,7915.294,1.5253894,0.032099493,7.630407e-09,-0.16638537,-0.07732609,-9.942743,-0.067466676,-0.00675641,0.012297368,17.430254,34.934383,1.4729995,0.00046681106,0.0050871316,0.010633657,31.766907,31.766907
610225629,2490378,2490378,0,0,0,0,0,0,1,1,791.5386,791.5386,7915.3857,7915.3857,1.4186352,0.031579312,5.11554e-09,-0.116080604,-0.11450871,-9.946177,0.016484912,-0.043617424,0.005507999,15.801099,33.367935,1.342918,0.0006128998,0.0063385307,0.007961606,31.558868,31.558868
611256623,2490378,2490378,0,0,0,0,0,0,1,1,791.53925,791.53925,7915.393,7915.393,1.3824164,0.031865273,9.533939e-09,-0.1128508,-0.016965851,-10.001806,-0.056431133,-0.11317161,-0.055867065,19.398643,35.476173,2.5243843,0.0006029607,0.0073792706,0.009365964,31.339945,31.339945
612193740,2490378,2490378,0,0,0,0,0,0,1,1,791.54193,791.54193,7915.4194,7915.4194,1.4767005,0.032408606,6.557462e-09,-0.102066204,-0.061225288,-9.9727125,0.038957406,0.027184142,-0.02295507,16.57375,19.172516,1.206398,0.00040079563,0.0071997843,0.015067034,31.219381,31.219381
613234730,2490378,2490378,0,0,0,0,0,0,1,1,791.5424,791.5424,7915.424,7915.424,1.4289361,0.031218722,4.7582818e-09,-0.23965243,-0.08396289,-9.889848,-0.0022463677,-0.016913531,0.00787306,17.710583,18.15365,1.2573509,0.00062554725,0.0070059854,0.015019825,31.063583,31.063583
614263037,2490378,2490378,0,0,0,0,0,0,1,1,791.5445,791.5445,7915.4443,7915.4443,1.4973333,0.031564098,3.1292364e-09,-0.13987035,-0.045341693,-9.89269,0.025111657,-0.018990114,0.0056408616,12.227434,25.502123,2.225698,0.00058703317,0.0060092644,0.0071635684,30.868896,30.868896
615195384,2490378,2490378,0,0,0,0,0,0,1,1,791.5456,791.5456,7915.4556,7915.4556,1.527156,0.04381816,5.7655686e-08,-0.37459004,0.20697817,-9.94089,0.61515963,0.41742522,0.043823425,14.033082,40.063396,1.3595805,0.27259573,0.12770618,0.008630224,30.73875,30.73875
616217230,2490378,2490378,0,0,0,0,0,0,1,1,791.5449,791.5449,7915.4497,7915.4497,1.469164,0.042470634,2.3583418e-08,0.10373079,-0.3280551,-10.043427,-0.21707638,-0.08092004,-0.09153089,19.006205,17.864244,1.2614743,0.0041793426,0.0064304387,0.013560519,30.54214,30.54214
