timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
598363037,598363034,-0.06815501,0.21612583,-0.13571858,0.73167896,0.02009825,-0.013997619,0.68120915,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598392133,598392131,-0.06814904,0.21609853,-0.1357063,0.7317147,0.02038296,-0.013961738,0.681163,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598420214,598420214,-0.06829857,0.2162723,-0.13556291,0.73210114,0.016567545,-0.014769831,0.68083423,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598445247,598445246,-0.068155,0.21610838,-0.13569309,0.7316243,0.02023403,-0.01404954,0.6812628,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598480544,598480539,-0.068321206,0.2163493,-0.1355481,0.73138505,0.014918066,-0.014526289,0.6816467,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598506555,598506552,-0.068152174,0.21612044,-0.13571621,0.73177356,0.020099372,-0.014072564,0.681106,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598538871,598538868,-0.06817189,0.21611422,-0.1357399,0.7315582,0.020075904,-0.0138111655,0.6813434,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598567924,598567920,-0.06830955,0.21635891,-0.13550836,0.7308274,0.014810402,-0.014553892,0.6822464,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598595620,598595615,-0.06808247,0.21618193,-0.13570963,0.730973,0.019794518,-0.014467192,0.6819657,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598626994,598626991,-0.068014055,0.21622504,-0.13568959,0.73143744,0.019987026,-0.014902732,0.6814526,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598660388,598660385,-0.06789757,0.21625808,-0.13575898,0.73133093,0.019681005,-0.01585788,0.6815542,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598689476,598689473,-0.06775145,0.21627297,-0.13576822,0.7314288,0.019665986,-0.01627558,0.6814399,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598720938,598720934,-0.06771899,0.21624398,-0.1357533,0.73117006,0.019328037,-0.01653372,0.68172085,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598747218,598747216,-0.067875445,0.21647666,-0.13557185,0.730358,0.012662189,-0.016907299,0.6827379,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598780083,598780080,-0.06774682,0.21622686,-0.13574937,0.7312682,0.019056434,-0.016185466,0.68163157,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598806455,598806452,-0.06780628,0.21616782,-0.1357264,0.7312125,0.01905615,-0.015181437,0.6817144,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598840695,598840693,-0.068020605,0.21638252,-0.13550052,0.7309209,0.013042261,-0.015750106,0.6821558,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598870326,598870325,-0.06787308,0.21613477,-0.13573815,0.73183054,0.019053208,-0.015348262,0.6810473,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598895833,598895830,-0.067797706,0.2161426,-0.1357237,0.73198915,0.018663561,-0.015257011,0.6808896,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598926927,598926924,-0.06778756,0.21616602,-0.13576144,0.73195916,0.01850097,-0.015456382,0.6809218,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598959503,598959502,-0.06784097,0.21611254,-0.13573247,0.73164564,0.018711617,-0.015148269,0.6812597,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
598987173,598987171,-0.067982584,0.21601571,-0.13575381,0.73155457,0.018603338,-0.013850504,0.68138826,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599013439,599013436,-0.06803356,0.21592143,-0.13574247,0.7309569,0.018968929,-0.012691113,0.6820419,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599046463,599046460,-0.068069965,0.2158892,-0.13575214,0.73132926,0.0186968,-0.01248829,0.6816538,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599081724,599081722,-0.06802311,0.21589269,-0.13571763,0.7316604,0.01870576,-0.013095758,0.68128663,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599109816,599109814,-0.067932986,0.215913,-0.13571323,0.7315332,0.018645978,-0.013468206,0.68141764,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599138805,599138802,-0.06791057,0.21596713,-0.13573472,0.73149514,0.018649288,-0.013982566,0.6814481,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599169465,599169460,-0.06789604,0.21595651,-0.13573582,0.73113537,0.018652832,-0.014305577,0.68182737,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599196133,599196130,-0.068111524,0.21625568,-0.13554245,0.7307832,0.012611738,-0.013892482,0.6823516,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599232470,599232468,-0.06798168,0.21592571,-0.13572396,0.73128223,0.01877835,-0.01328643,0.68168694,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599259988,599259984,-0.06808344,0.21592782,-0.13577457,0.73179287,0.018639721,-0.01345289,0.68113935,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599287100,599287097,-0.06806213,0.21588828,-0.13571797,0.73171836,0.018794607,-0.013365205,0.6812168,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599320222,599320219,-0.067983165,0.21592413,-0.13576522,0.7314217,0.01869114,-0.013037688,0.68154454,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599346521,599346519,-0.06796762,0.21594691,-0.13574158,0.7313943,0.018904505,-0.013258311,0.68156374,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599379495,599379493,-0.067927785,0.21595564,-0.13573824,0.7310884,0.018739851,-0.013394208,0.6818939,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599407234,599407231,-0.06793082,0.21599983,-0.13574055,0.7313507,0.018864593,-0.014090363,0.6815949,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599435706,599435703,-0.067925885,0.21599774,-0.13572168,0.7314419,0.018188205,-0.0138928555,0.68151957,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599469557,599469554,-0.067982115,0.2159791,-0.135776,0.7316242,0.018910423,-0.013920163,0.6813036,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599495165,599495161,-0.06801257,0.21594866,-0.13575323,0.73162216,0.018885078,-0.013401795,0.6813168,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599527326,599527322,-0.06799451,0.21593891,-0.13575058,0.7314081,0.018921072,-0.013090152,0.68155175,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599560952,599560948,-0.067986995,0.21591212,-0.13573726,0.7313152,0.01894047,-0.013021124,0.68165225,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599587409,599587406,-0.06798353,0.21591721,-0.13571769,0.73124874,0.018742073,-0.013281416,0.681724,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599619963,599619960,-0.067980334,0.21594927,-0.13575067,0.7315482,0.018822137,-0.013325875,0.6813995,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599647167,599647164,-0.067973845,0.2159376,-0.13571596,0.73157346,0.018615888,-0.013681294,0.6813711,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599680263,599680260,-0.06815694,0.2161997,-0.1355759,0.7311337,0.013269588,-0.014483294,0.68195134,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599708314,599708311,-0.06800024,0.2159661,-0.13574442,0.7314725,0.018415464,-0.0136386845,0.68148565,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599739889,599739886,-0.06799708,0.21592855,-0.13571881,0.7314035,0.018529601,-0.013520779,0.68155915,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599770699,599770696,-0.06799185,0.21592599,-0.13574544,0.7313348,0.01861779,-0.01321987,0.6816363,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599794200,599794197,-0.067967966,0.21591958,-0.13575517,0.7316193,0.01874078,-0.013178564,0.68132836,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599827304,599827300,-0.067968905,0.21592334,-0.13575886,0.7316003,0.018671101,-0.013467303,0.681345,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599853885,599853882,-0.0679503,0.21590662,-0.13569273,0.73144716,0.018728485,-0.013485299,0.68150747,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599887244,599887241,-0.067942455,0.21592762,-0.13573337,0.73127097,0.018633867,-0.013506479,0.6816986,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599921376,599921373,-0.06794046,0.21595876,-0.13573521,0.73138237,0.018698845,-0.013387567,0.68157977,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599947791,599947789,-0.067877226,0.21599428,-0.13573344,0.7313697,0.018489525,-0.013468084,0.6815974,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599981422,599981420,-0.06795535,0.21594013,-0.13573101,0.7314619,0.01858722,-0.013789689,0.68148947,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
599993001,599992998,-0.06795017,0.21595126,-0.13573325,0.73160166,0.01844842,-0.013526341,0.68134844,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600040036,600040034,-0.068134405,0.21609256,-0.13560165,0.73152596,0.014551161,-0.013836628,0.6815179,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600068120,600068117,-0.06795285,0.21591455,-0.1357261,0.7311535,0.018651329,-0.013305331,0.6818282,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600094039,600094036,-0.06792674,0.21594188,-0.13576114,0.73120284,0.018476672,-0.013281843,0.6817804,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600127794,600127791,-0.06796643,0.21591745,-0.13571852,0.73141754,0.018691547,-0.0135452,0.681539,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600160325,600160322,-0.06793095,0.21593782,-0.13574773,0.7314224,0.018727927,-0.013343997,0.68153673,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600187176,600187172,-0.06799459,0.21596204,-0.13578165,0.7317635,0.018719092,-0.0138104595,0.6811614,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600213881,600213878,-0.06796924,0.21590972,-0.1357078,0.73140055,0.018785648,-0.013508345,0.6815555,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600246672,600246670,-0.068160966,0.21608624,-0.13563623,0.7316483,0.015384603,-0.013592367,0.6813732,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600274786,600274784,-0.0680172,0.21589401,-0.13572034,0.731245,0.018623877,-0.013218835,0.6817325,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600306412,600306409,-0.068035595,0.2159097,-0.135718,0.7315813,0.018665267,-0.01327387,0.6813694,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600339872,600339869,-0.06796932,0.21589252,-0.13573281,0.73147476,0.018765489,-0.013271529,0.68148106,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600361609,600361606,-0.06796439,0.21591267,-0.13572383,0.7314878,0.018649012,-0.013436728,0.68146694,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600396367,600396364,-0.0679532,0.21594636,-0.13573791,0.73143494,0.01856199,-0.01333477,0.6815281,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
600426654,600426651,-0.0679192,0.21594214,-0.13573568,0.731178,0.018591331,-0.01325322,0.68180454,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
