timestamp,process_load,system_load,ram_usage,platform[0],platform[1],platform[2],platform[3],platform[4]
624486626,0.84,0.84,0.0,81,85,82,84,0
624986641,0.84,0.84,0.0,81,85,82,84,0
625486614,0.84,0.84,0.0,81,85,82,84,0
625986743,0.84,0.84,0.0,81,85,82,84,0
626486612,0.84,0.84,0.0,81,85,82,84,0
626986604,0.84,0.84,0.0,81,85,82,84,0
627486856,0.84,0.84,0.0,81,85,82,84,0
627986739,0.84,0.84,0.0,81,85,82,84,0
628486666,0.84999996,0.84999996,0.0,81,85,82,84,0
628986623,0.84999996,0.84999996,0.0,81,85,82,84,0
629486620,0.84999996,0.84999996,0.0,81,85,82,84,0
629986913,0.84999996,0.84999996,0.0,81,85,82,84,0
630486733,0.84,0.84,0.0,81,85,82,84,0
630986774,0.84,0.84,0.0,81,85,82,84,0
631486816,0.84,0.84,0.0,81,85,82,84,0
631986609,0.84,0.84,0.0,81,85,82,84,0
632486685,0.83,0.83,0.0,81,85,82,84,0
632986662,0.83,0.83,0.0,81,85,82,84,0
633486676,0.83,0.83,0.0,81,85,82,84,0
633986686,0.83,0.83,0.0,81,85,82,84,0
634486657,0.84,0.84,0.0,81,85,82,84,0
634986612,0.84,0.84,0.0,81,85,82,84,0
635486642,0.84,0.84,0.0,81,85,82,84,0
635986704,0.84,0.84,0.0,81,85,82,84,0
636486634,0.84999996,0.84999996,0.0,81,85,82,84,0
636986700,0.84999996,0.84999996,0.0,81,85,82,84,0
637486695,0.84999996,0.84999996,0.0,81,85,82,84,0
637986803,0.84999996,0.84999996,0.0,81,85,82,84,0
638486601,0.84,0.84,0.0,81,85,82,84,0
638986755,0.84,0.84,0.0,81,85,82,84,0
639486641,0.84,0.84,0.0,81,85,82,84,0
639986681,0.84,0.84,0.0,81,85,82,84,0
640486625,0.84999996,0.84999996,0.0,81,85,82,84,0
640986605,0.84999996,0.84999996,0.0,81,85,82,84,0
641486801,0.84999996,0.84999996,0.0,81,85,82,84,0
641986598,0.84999996,0.84999996,0.0,81,85,82,84,0
642486598,0.84,0.84,0.0,81,85,82,84,0
642986586,0.84,0.84,0.0,81,85,82,84,0
643486623,0.84,0.84,0.0,81,85,82,84,0
643986629,0.84,0.84,0.0,81,85,82,84,0
644487319,0.84,0.84,0.0,81,85,82,84,0
644986657,0.84,0.84,0.0,81,85,82,84,0
645486650,0.84,0.84,0.0,81,85,82,84,0
645987727,0.84,0.84,0.0,81,85,82,84,0
646486870,0.84,0.84,0.0,81,85,82,84,0
646986639,0.84,0.84,0.0,81,85,82,84,0
647486666,0.84,0.84,0.0,81,85,82,84,0
647986608,0.84,0.84,0.0,81,85,82,84,0
648486661,0.79999995,0.79999995,0.0,81,85,82,84,0
648986590,0.79999995,0.79999995,0.0,81,85,82,84,0
649486641,0.79999995,0.79999995,0.0,81,85,82,84,0
649986786,0.79999995,0.79999995,0.0,81,85,82,84,0
650486599,0.78999996,0.78999996,0.0,81,85,82,84,0
650986656,0.78999996,0.78999996,0.0,81,85,82,84,0
651486678,0.78999996,0.78999996,0.0,81,85,82,84,0
651986577,0.78999996,0.78999996,0.0,81,85,82,84,0
652486646,0.78999996,0.78999996,0.0,81,85,82,84,0
