timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
618794180,618793904,2490378,2490378,-9.836201e-05,3.976625e-05,-5.79072e-05,0.0020112775,-0.004066573,-0.04628308,4619,4619,48,0,1,1
619285787,619285509,2490378,2490378,0.00042651527,-0.00012034318,-0.00020652739,-0.0027568121,-0.0039520804,-0.05116507,5201,5201,48,0,1,1
619791011,619790677,2490378,2490378,-0.00016400288,5.382672e-05,3.8841914e-05,0.0022278675,0.0029935818,-0.04908237,5026,5026,48,0,1,1
620293749,620288361,2490378,2490378,-0.00071198377,-0.0052215257,8.359901e-05,-0.0015941939,-0.003926862,-0.054657344,5032,5032,48,0,1,1
620791544,620791194,2490378,2490378,0.0005072935,0.004876011,0.00045832817,0.00064540614,0.0016095897,-0.047695953,4966,4966,48,0,1,1
621291740,621291368,2490378,2490378,0.00035026667,-1.3106964e-05,3.2668107e-05,-0.0028793258,0.0028232064,-0.065586716,5055,6331,48,0,1,1
621786866,621786560,2490378,2490378,-0.00090197666,-0.0018666027,3.121885e-05,-0.001250782,0.0025533696,-0.06375901,6318,6318,48,0,1,1
622293424,622288883,2490378,2490378,8.727651e-05,-0.0004531938,-0.00016170485,-0.0031145902,0.0019392644,-0.054751888,5891,5891,48,0,1,1
622788675,622788320,2490378,2490378,0.00065768126,0.00034382017,-0.00010866096,-0.00419136,-0.0011849854,-0.049226634,5038,5038,48,0,1,1
623287791,623287417,2490378,2490378,-7.3807234e-05,0.0002893041,0.000115411414,0.00067561364,0.0017957797,-0.04911868,4911,4911,48,0,1,1
623789127,623788804,2490378,2490378,-0.00027014216,9.586097e-06,0.00013012682,-0.003152171,0.0006513815,-0.063052624,6314,6314,48,0,1,1
624291922,624291535,2490378,2490378,5.5235498e-05,-0.00043827252,-2.850184e-07,-0.0020907184,-0.0004654535,-0.08829629,8907,8907,48,0,1,1
624787087,624783320,2490378,2490378,0.00014830338,-0.000224037,-0.00024107398,-0.008196072,-0.00073851884,-0.052829485,5420,5420,48,0,1,1
625291474,625291087,2490378,2490378,-0.007780853,0.00070263754,0.00023568684,0.0021044158,0.0013510601,-0.052988008,4898,4898,48,0,1,1
625785185,625784699,2490378,2490378,0.007492047,-0.0015640027,0.00037109983,0.001590759,0.0013299664,-0.051776726,5062,5062,48,0,1,1
626286718,626286244,2490378,2490378,-0.00066862843,-0.00067661895,0.00038565247,-0.0035818454,-0.0040982435,-0.052711193,5125,5125,48,0,1,1
626781920,626781445,2490378,2490378,-0.002453417,0.001815426,0.0005140951,-0.0053449776,0.0031931521,-0.05207849,5100,5100,48,0,1,1
627290814,627290493,2490378,2490378,0.00058165024,-0.0002904725,0.00021638503,0.0013236135,-0.0015399456,-0.050069656,4831,4831,48,0,1,1
627792860,627791984,2490378,2490378,8.655472e-05,-0.00053714914,-0.00014411347,-0.00018750213,0.00027535268,-0.04865789,4765,4765,48,0,1,1
628292450,628287241,2490378,2490378,-0.00014934612,9.536695e-05,-0.00030640233,-0.0031740535,-0.00611477,-0.05270755,5145,5145,48,0,1,1
628791556,628791097,2490378,2490378,0.00027839522,0.00039667258,-0.00017837355,-0.0022404972,0.0067135314,-0.07709683,8782,7919,48,0,1,1
629289286,629288876,2490378,2490378,8.253543e-05,-3.4965044e-05,-2.665343e-05,-0.003131992,0.0005135488,-0.04977264,5096,5096,48,0,1,1
629791974,629786543,2490378,2490378,-0.00018139048,-0.00013558294,5.354411e-06,-0.004520354,-0.002787252,-0.04879609,5037,5037,48,0,1,1
630289337,630288159,2490378,2490378,0.0005408961,0.005200944,0.00020744995,-0.00013984076,-0.0011224112,-0.047468938,4692,4692,48,0,1,1
630789933,630789527,2490378,2490378,-0.0021619643,-0.005104813,-0.00021737382,9.430069e-05,0.0012682586,-0.051713943,4922,4922,48,0,1,1
631289125,631288547,2490378,2490378,0.00051322137,-0.0006025843,-0.00035384425,-0.0014573659,-0.00025630448,-0.048196916,4886,4886,48,0,1,1
631784026,631783667,2490378,2490378,0.00039896148,0.001294336,3.0817147e-05,-0.0013741208,-0.0029545976,-0.039481644,4020,4020,48,0,1,1
632293230,632292831,2490378,2490378,0.0003262944,0.001562095,0.00029047488,-0.0021320644,-0.0031028432,-0.10166388,10205,10205,48,0,1,1
632793265,632792921,2490378,2490378,-0.00035336235,-0.0004907437,-0.000119302254,-0.0003964729,-0.00024241106,-0.043931127,4388,4388,48,0,1,1
633278378,633278063,2490378,2490378,-0.0002551382,2.4898598e-05,0.00014930459,0.0031026322,-0.0011724114,-0.06412116,6342,6342,48,0,1,1
633787497,633787141,2490378,2490378,-1.5451797e-05,-7.2632843e-06,-0.00034357925,-0.0033346668,-0.0012188866,-0.048155256,5085,5085,48,0,1,1
