timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
597635452,597582990,2490378,-0.0007093264,0.0005043589,-0.00062781706,0.15,2.3187398e-07,2.3152386e-07,1.0230981e-06,2490378,-0.00070110784,-0.0016075236,-0.024256136,0.4,0.014497676,0.014507701,0.00038400642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
598642631,598598722,2490378,-0.0007006004,0.0005023655,-0.0006250433,0.15,2.2444716e-07,2.2414294e-07,9.1236694e-07,2490378,-0.0006627894,-0.0016746537,-0.024674946,0.4,0.014290695,0.014300583,0.00037895105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599125205,599076265,2490378,-0.00069835474,0.00050752825,-0.0006360918,0.15,2.2783465e-07,2.2753734e-07,8.925452e-07,2490378,-0.00071779214,-0.001413952,-0.025707753,0.4,0.014596387,0.01460616,0.00038727984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599292032,599249334,2490378,-0.00069970154,0.00051148125,-0.0006423595,0.15,2.306517e-07,2.3035506e-07,8.94095e-07,2490378,-0.00071778276,-0.0010162226,-0.026659453,0.4,0.01479742,0.014807084,0.00039299685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599437155,599388272,2490378,-0.0007021652,0.0005149586,-0.00064747874,0.15,2.3290507e-07,2.3261077e-07,8.9344564e-07,2490378,-0.00067920174,-0.00065963395,-0.027689805,0.4,0.014950328,0.014959922,0.00039797922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599594584,599547498,2490378,-0.0006989068,0.0005124533,-0.0006474281,0.15,2.3180576e-07,2.3151874e-07,8.7884547e-07,2490378,-0.0003495754,-0.0002738687,-0.028562762,0.4,0.01486205,0.014871482,0.00039660605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599699760,599654860,2490378,-0.0007007413,0.0005132026,-0.00065098883,0.15,2.3305611e-07,2.32771e-07,8.7702153e-07,2490378,-0.00010027842,-8.8916175e-05,-0.02958539,0.4,0.014964392,0.014973859,0.00039984178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599826671,599773617,2490378,-0.00070297846,0.0005143425,-0.00065383845,0.15,2.3420635e-07,2.339232e-07,8.744884e-07,2490378,9.17614e-05,1.7981449e-05,-0.030662322,0.4,0.015051558,0.015061068,0.00040270202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
599946365,599899985,2490378,-0.00070023164,0.00051210343,-0.0006529679,0.15,2.3226397e-07,2.3198677e-07,8.5937944e-07,2490378,0.00027291547,0.00015329731,-0.031642225,0.4,0.01495125,0.014960703,0.00040033713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
600065016,600021277,2490378,-0.0006996169,0.0005125177,-0.00065501325,0.15,2.322558e-07,2.3198166e-07,8.517073e-07,2490378,0.00039143575,0.00032027913,-0.03271158,0.4,0.014982188,0.014991652,0.00040132442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0
