timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
598906478,598863981,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0003208369,9.24021e-05,-0.00016567111,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00089740753,0.0,0.0,0.0,0.04882717,0.010057695,-0.0022468567,0.0,0.0,0.0,0.0,0.0,0.0
598921590,598874141,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00029388815,8.365512e-05,-0.00015869737,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0007646084,0.0,0.0,0.0,0.035815686,0.03774129,-0.0024967194,0.0,0.0,0.0,0.0,0.0,0.0
598931410,598884176,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00029388815,8.365512e-05,-0.00015869737,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0007646084,0.0,0.0,0.0,0.0021641254,-0.03261301,0.0007209778,0.0,0.0,0.0,0.0,0.0,0.0
598941721,598894305,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00026925653,9.5531344e-05,-0.00016359985,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00045740604,0.0,0.0,0.0,0.0065371394,0.023862138,-0.0009050369,0.0,0.0,0.0,0.0,0.0,0.0
598952748,598904422,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00022833794,6.972253e-05,-0.00016386807,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0007266998,0.0,0.0,0.0,-0.024852216,0.00985191,0.0006494522,0.0,0.0,0.0,0.0,0.0,0.0
598968747,598919595,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00010459125,-0.00015303493,-0.00035889447,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.00011360645,0.0,0.0,0.0,0.048152685,-0.14430207,0.0007543564,0.0,0.0,0.0,0.0,0.0,0.0
598982055,598929853,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00032882392,2.4110079e-05,-0.00018315017,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00025951862,0.0,0.0,0.0,0.076254934,-0.027246803,-0.0025234222,0.0,0.0,0.0,0.0,0.0,0.0
598991923,598939793,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00032882392,2.4110079e-05,-0.00018315017,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00025951862,0.0,0.0,0.0,0.048096925,0.024472766,-0.002611637,0.0,0.0,0.0,0.0,0.0,0.0
599006210,598951192,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0003393963,2.9206276e-06,-0.0002720207,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-6.9737434e-05,0.0,0.0,0.0,0.058282316,-0.15614462,0.0005841255,0.0,0.0,0.0,0.0,0.0,0.0
599016230,598965032,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00032184273,1.1742115e-05,-0.0003027469,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0008122921,0.0,0.0,0.0,0.1013982,-0.104805544,-0.0019574165,0.0,0.0,0.0,0.0,0.0,0.0
599026621,598975191,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00012309104,-0.00014348328,-0.00048418343,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0005643368,0.0,0.0,0.0,0.028326094,0.059186548,-0.0028882027,0.0,0.0,0.0,0.0,0.0,0.0
599036149,598990367,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00026142597,5.64456e-05,-0.00032235682,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0004966259,0.0,0.0,0.0,-0.044058055,0.019234195,0.00090646744,0.0,0.0,0.0,0.0,0.0,0.0
599046805,599004231,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00027953833,4.6536326e-05,-0.000363335,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00081312656,0.0,0.0,0.0,-0.009334087,0.03590086,-0.0007748604,0.0,0.0,0.0,0.0,0.0,0.0
599061549,599014418,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00027953833,4.6536326e-05,-0.000363335,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00081312656,0.0,0.0,0.0,-0.05502616,0.051431227,0.00013160706,0.0,0.0,0.0,0.0,0.0,0.0
599068193,599024524,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00029414147,9.298325e-06,-0.00040711462,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0007394552,0.0,0.0,0.0,-0.06426665,0.10252732,-0.001502037,0.0,0.0,0.0,0.0,0.0,0.0
599078345,599034530,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-8.391589e-05,-0.00019976497,-0.00064474344,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.002467513,0.0,0.0,0.0,-0.13070737,0.08563621,0.00076293945,0.0,0.0,0.0,0.0,0.0,0.0
599087986,599044833,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-8.391589e-05,-0.00019976497,-0.00064474344,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.002467513,0.0,0.0,0.0,-0.13686514,0.07602729,0.0012483597,0.0,0.0,0.0,0.0,0.0,0.0
599098457,599054877,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0002554953,4.440546e-05,-0.00045198202,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0006430149,0.0,0.0,0.0,-0.0064872503,0.058702976,-0.0016417503,0.0,0.0,0.0,0.0,0.0,0.0
599113417,599066132,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0002554953,4.440546e-05,-0.00045198202,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0006430149,0.0,0.0,0.0,0.012580633,-0.018471535,6.6280365e-05,0.0,0.0,0.0,0.0,0.0,0.0
599124953,599076265,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00023110211,3.46452e-05,-0.0005045831,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0007677078,0.0,0.0,0.0,0.048283666,-0.04471395,-0.0006313324,0.0,0.0,0.0,0.0,0.0,0.0
599131076,599086313,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00023110211,3.46452e-05,-0.0005045831,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0007677078,0.0,0.0,0.0,-0.079906136,0.054693338,0.00077676773,0.0,0.0,0.0,0.0,0.0,0.0
599141420,599096641,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00026571006,4.683435e-05,-0.0005739778,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0009653568,0.0,0.0,0.0,-0.043602854,-0.015815184,0.0018572807,0.0,0.0,0.0,0.0,0.0,0.0
599156707,599106614,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00029563904,3.3944845e-05,-0.0005557984,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.001183629,0.0,0.0,0.0,0.0003862977,-0.0802172,0.0018620491,0.0,0.0,0.0,0.0,0.0,0.0
599171827,599117924,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00022654235,5.8710575e-06,-0.00054070354,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00037956238,0.0,0.0,0.0,-0.053423718,-0.039035093,0.0027418137,0.0,0.0,0.0,0.0,0.0,0.0
599180290,599129329,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00022654235,5.8710575e-06,-0.00054070354,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00037956238,0.0,0.0,0.0,0.039274693,0.037228372,-0.002565384,0.0,0.0,0.0,0.0,0.0,0.0
599190399,599139489,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00022654235,5.8710575e-06,-0.00054070354,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00037956238,0.0,0.0,0.0,0.08213854,-0.11186664,-0.000910759,0.0,0.0,0.0,0.0,0.0,0.0
599200525,599154612,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00033193827,2.105534e-05,-0.0007031113,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00061297417,0.0,0.0,0.0,0.039819747,-0.017809305,-0.0010528564,0.0,0.0,0.0,0.0,0.0,0.0
599210601,599168468,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00033532828,-2.5197864e-05,-0.00072456896,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0009994507,0.0,0.0,0.0,0.053121835,-0.07884917,-0.00023317337,0.0,0.0,0.0,0.0,0.0,0.0
599220935,599178572,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00033532828,-2.5197864e-05,-0.00072456896,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0009994507,0.0,0.0,0.0,0.03084907,-0.028288446,-0.00042581558,0.0,0.0,0.0,0.0,0.0,0.0
599234948,599188700,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00031465292,-4.2438507e-05,-0.0007762015,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0010547638,0.0,0.0,0.0,-0.06453058,0.048882008,0.00063562393,0.0,0.0,0.0,0.0,0.0,0.0
599241013,599198781,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00031465292,-4.2438507e-05,-0.0007762015,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0010547638,0.0,0.0,0.0,0.031452328,-0.03189547,-0.0003414154,0.0,0.0,0.0,0.0,0.0,0.0
599252262,599208911,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00031465292,-4.2438507e-05,-0.0007762015,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0010547638,0.0,0.0,0.0,0.037246674,-0.055401474,-1.4305115e-06,0.0,0.0,0.0,0.0,0.0,0.0
599266501,599219035,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0002976656,-7.4207783e-06,-0.000858441,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0013445616,0.0,0.0,0.0,-0.07127766,0.030518632,0.0013537407,0.0,0.0,0.0,0.0,0.0,0.0
599276706,599229381,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00024601072,3.117323e-05,-0.000831902,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0010704994,0.0,0.0,0.0,0.062003583,0.04217987,-0.003666401,0.0,0.0,0.0,0.0,0.0,0.0
599281301,599239264,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00024601072,3.117323e-05,-0.000831902,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0010704994,0.0,0.0,0.0,0.10341564,0.0029503666,-0.004257202,0.0,0.0,0.0,0.0,0.0,0.0
599291792,599249334,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00018311292,2.7015805e-05,-0.00085251033,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.0008497238,0.0,0.0,0.0,-0.12572142,0.05898309,0.001718998,0.0,0.0,0.0,0.0,0.0,0.0
599307010,599259431,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0001341477,-1.0982156e-05,-0.0007659048,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,-0.00024056435,0.0,0.0,0.0,-0.07010655,0.029780835,0.001291275,0.0,0.0,0.0,0.0,0.0,0.0
