timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
599322155,599279710,0.7320482,0.02229257,-0.0029635115,0.6808816,-0.001506944,0.000845618,-0.006629057,-0.06820175,0.21591714,-0.13647085,-7.887326e-06,5.770039e-06,-7.2476582e-06,-8.053015e-06,-1.0698799e-05,-0.0003026482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001309315,3.9823277e-05,3.997449e-05,0.00011550208,0.00042468,0.00042464535,0.00039864698,1.4216966e-05,1.4217595e-05,1.3813285e-05,2.9327766e-11,2.9290185e-11,1.1341862e-10,1.882109e-06,1.8833323e-06,5.0000146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
600324194,600275220,0.7316253,0.022242842,-0.0029953364,0.68133736,-0.00055532146,0.0014251234,-0.009738267,-0.06818936,0.21604262,-0.13692082,-7.761242e-06,5.713256e-06,-7.3328824e-06,6.1834116e-06,6.119904e-06,-0.000389833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013009884,4.0409133e-05,4.055708e-05,0.00011491786,0.00040993243,0.00040992838,0.00037455684,1.1817559e-05,1.1817554e-05,1.1439901e-05,2.8789993e-11,2.875656e-11,1.03906814e-10,1.8655027e-06,1.8666763e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
601328248,601284654,0.7326909,0.007800922,-0.0029540344,0.68051046,0.005442228,-0.0046024746,-0.035679936,-0.066817634,0.21435627,-0.1393211,-7.683941e-06,5.74625e-06,-7.4687323e-06,1.2242535e-05,1.6525126e-05,-0.0004896226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012948552,4.0128336e-05,4.033586e-05,0.00011404405,0.00038708173,0.00038696444,0.00036335186,1.1191164e-05,1.1191685e-05,1.0901746e-05,2.8251162e-11,2.8221068e-11,9.503859e-11,1.8465959e-06,1.847821e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
602330030,602287753,0.7227514,0.014715037,-0.01245814,0.69083905,0.0023144537,-0.09355884,-0.21181731,-0.07758035,0.12645255,-0.5571146,-8.3356035e-06,5.950942e-06,-7.3467127e-06,0.00019471764,0.00014856196,-0.00065561483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011805306,3.5865338e-05,3.61665e-05,0.00010922138,0.0003957159,0.00039499372,0.0003743475,1.16169895e-05,1.1613778e-05,1.1335992e-05,2.7736162e-11,2.7757014e-11,8.810827e-11,1.7258285e-06,1.7263488e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
603328196,603285772,0.7265774,0.0077253864,-0.0055095693,0.68701905,0.04013429,0.07697866,-0.4601194,-0.06328705,0.14955914,-0.8947503,-7.995648e-06,6.6940825e-06,-7.2687676e-06,0.0004819136,0.00032234273,-0.00092694745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117878466,3.4312474e-05,3.4752295e-05,0.00010718604,0.00042352875,0.0004234158,0.000400386,1.3425371e-05,1.3420688e-05,1.3002192e-05,2.7436269e-11,2.7441677e-11,8.253994e-11,1.6836638e-06,1.6832408e-06,5.000015e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
604327479,604280117,0.7316288,0.007719025,-0.0029564765,0.6816532,-0.014912796,0.0052030548,-0.07619383,-0.04777731,0.19123878,-1.1258538,-8.2789e-06,7.225265e-06,-7.485979e-06,0.00040145734,0.0002965435,-0.0010573624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011711205,3.4846063e-05,3.5313842e-05,0.00010412437,0.0004190578,0.00041967555,0.000394757,1.3011289e-05,1.30307335e-05,1.2651376e-05,2.7275036e-11,2.73638e-11,7.76062e-11,1.6326323e-06,1.6343606e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
605329151,605286937,0.730836,0.010273478,-0.0023753098,0.68247175,-0.0062104496,-0.0033857394,-0.062342357,-0.04952634,0.1836699,-1.1568607,-8.631544e-06,6.837649e-06,-7.4577265e-06,0.00047303838,0.00031249726,-0.0011656319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011627214,3.5439894e-05,3.5954487e-05,0.00010367502,0.0004036187,0.00040368474,0.00038209936,1.2746319e-05,1.2745094e-05,1.2432256e-05,2.7010214e-11,2.7115659e-11,7.316323e-11,1.6203569e-06,1.622387e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
606328548,606274938,0.7098452,-0.017797152,-0.0053070905,0.70411277,0.13848443,-0.1264553,0.037730664,-0.037866175,0.1457448,-1.1963314,-8.251739e-06,6.473531e-06,-7.560099e-06,0.0005405323,0.00034231285,-0.0012565803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011030285,3.5830508e-05,3.6414363e-05,0.00010720828,0.00038671322,0.00038475927,0.00036138995,1.073797e-05,1.0723853e-05,1.04567125e-05,2.6600472e-11,2.6751077e-11,6.89214e-11,1.6069391e-06,1.6085598e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
607327568,607291671,0.6726465,0.02190821,-0.0064605842,0.7396114,0.01895973,-0.045854412,0.033919882,0.072820246,0.011082446,-1.1532902,-7.908928e-06,7.02174e-06,-7.545701e-06,0.00074932806,0.00044031232,-0.0013725691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7635566e-05,3.3510303e-05,3.3951103e-05,0.000110238,0.0004383246,0.0004409867,0.000403747,1.4159031e-05,1.4185711e-05,1.35573755e-05,2.6362567e-11,2.6577816e-11,6.522767e-11,1.520021e-06,1.5181922e-06,5.000014e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
608331972,608284741,0.6589828,0.011924591,0.0007765737,0.75206316,-0.01776252,-0.027344653,-0.00729049,0.072278686,-0.0012319214,-1.1332566,-7.5416324e-06,6.6321663e-06,-7.501503e-06,0.00086918555,0.00042173543,-0.0014134672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.327025e-05,3.0581974e-05,3.104961e-05,0.0001111325,0.00042490306,0.00042484226,0.00039262054,1.289449e-05,1.2892156e-05,1.2436769e-05,2.6451126e-11,2.6589324e-11,6.22029e-11,1.3752901e-06,1.3742808e-06,5.0000136e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
609331345,609279002,0.65197283,0.011612241,-0.011817822,0.7580613,-0.026789505,0.025738746,-0.0078061074,0.032182354,-0.019508747,-1.1393313,-9.01851e-06,7.2658013e-06,-7.647325e-06,0.00040785677,0.00060816493,-0.0014338463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.086641e-05,2.8850398e-05,2.936268e-05,0.00011105184,0.00042084433,0.0004199185,0.0003940737,1.3558678e-05,1.3542648e-05,1.3156216e-05,2.6642527e-11,2.6788247e-11,5.961787e-11,1.2885351e-06,1.292066e-06,5.0000132e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
610327157,610280928,0.63939744,0.008382457,0.0030138893,0.7688249,0.050789487,-0.034431193,-0.007841983,0.0559059,0.0072847735,-1.1444594,-9.070934e-06,7.3425417e-06,-7.983837e-06,0.00035475622,0.0006006726,-0.0014153415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72239e-05,2.7062628e-05,2.7407561e-05,0.000111700494,0.0004121258,0.00041275797,0.00038994238,1.3174462e-05,1.3185017e-05,1.2844148e-05,2.6802763e-11,2.695664e-11,5.757199e-11,1.2315933e-06,1.2359015e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
611327962,611271215,0.6405981,0.02156804,-0.0062217065,0.76754814,0.03407011,-0.1860676,0.09975632,0.13069955,-0.14403336,-1.0486887,-9.158779e-06,6.4435267e-06,-8.142867e-06,0.00038031797,0.000445971,-0.0014669846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.598129e-05,2.7050291e-05,2.7302425e-05,0.00010976231,0.0003887999,0.0003863001,0.00036615602,1.1413473e-05,1.1381879e-05,1.113033e-05,2.7103928e-11,2.7315868e-11,5.5482705e-11,1.1981554e-06,1.2010893e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
612320345,612266688,0.6514661,0.016293393,0.002170952,0.7584998,0.004519562,0.045461085,0.057900425,0.15303952,-0.18617097,-0.96837926,-8.735641e-06,5.9567637e-06,-8.160998e-06,0.00043001203,0.00044655259,-0.0015552744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.391455e-05,2.6360502e-05,2.670706e-05,0.00010243613,0.0004104223,0.00041148177,0.00038941094,1.27793055e-05,1.2809025e-05,1.2427167e-05,2.7015569e-11,2.704255e-11,5.3513895e-11,1.1910943e-06,1.19506e-06,5.0000143e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
613323445,613269720,0.6506356,0.0039558215,-0.0050420235,0.7593632,-0.0019667426,-0.020117862,0.0025742054,0.109008476,-0.1732466,-0.95233387,-9.274554e-06,5.897864e-06,-8.267246e-06,0.00045887922,0.0004926046,-0.0015037111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.317069e-05,2.4592919e-05,2.4943309e-05,0.00010194082,0.00044727852,0.00044581873,0.0004219078,1.5196027e-05,1.5173924e-05,1.4800231e-05,2.6832701e-11,2.6861022e-11,5.1997524e-11,1.164153e-06,1.1674204e-06,5.0000295e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
614327758,614286616,0.6453566,0.009280842,-0.003996649,0.76381475,0.039640125,-0.0029830732,0.0031792144,0.13366194,-0.18007396,-0.95710313,-7.6401275e-06,5.9469585e-06,-8.435908e-06,0.00037869514,0.0006192598,-0.0014203471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.149348e-05,2.5312012e-05,2.5653515e-05,0.000101911115,0.00040169235,0.00040165966,0.00038108026,1.2453528e-05,1.2457898e-05,1.2170301e-05,2.674791e-11,2.6816455e-11,5.048462e-11,1.1430542e-06,1.1471477e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
615329732,615282118,0.6315778,0.020904986,0.10329145,0.76811683,-0.17826687,-0.12957278,0.055233303,0.124462545,-0.18338157,-0.951283,-7.759719e-06,6.4799165e-06,-8.473216e-06,0.00035268714,0.000623526,-0.0013674415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888591e-05,2.568862e-05,2.7053604e-05,0.00010274265,0.00039955022,0.00039947708,0.00037420998,1.2167086e-05,1.2171465e-05,1.1875852e-05,2.6556042e-11,2.6610731e-11,4.912443e-11,1.1343263e-06,1.1384501e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
