timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
598384244,598383946,-0.37245902,-0.30252138,-9.799943
598389343,598388992,-0.3749491,-0.2993401,-9.799648
598435335,598434737,-0.38724837,-0.23199274,-9.807632
598480259,598479954,-0.4020856,-0.21561526,-9.82265
598535893,598535635,-0.3627217,-0.3181659,-9.790108
598586339,598586045,-0.35017568,-0.28609908,-9.797849
598637296,598637026,-0.49145263,-0.48099446,-9.751492
598682420,598682105,-0.50429267,-0.14076515,-9.916946
598737967,598737650,-0.5267169,-0.1405985,-9.831151
598788772,598788333,-0.37105203,-0.3333029,-9.910231
598839170,598838800,-0.3630512,-0.30937842,-9.899429
598884564,598884176,-0.39083567,-0.18650936,-9.861933
598935061,598934756,-0.41768926,-0.06494662,-9.854517
598985834,598985274,-0.2618744,-0.45987546,-9.759648
599031092,599030793,-0.17142606,-0.31762117,-9.807496
599081624,599081340,-0.29819915,-0.22783846,-9.804706
599137267,599136968,-0.51574135,-0.08058659,-9.786681
599187702,599187404,-0.23292914,-0.30812874,-9.845285
599233562,599232928,-0.18211749,-0.3040756,-9.8489
599288862,599288547,-0.39535695,-0.34722808,-9.857788
599334249,599333957,-0.2928251,-0.4023593,-9.886583
599384770,599384514,-0.36458325,-0.16984047,-9.896803
599435287,599435020,-0.4085124,-0.25336352,-9.842726
599485985,599485562,-0.11126348,-0.29058442,-9.8300085
599536436,599536090,-0.42457643,-0.35950717,-9.820108
599587135,599586678,-0.3194535,-0.32772124,-9.81755
599637445,599637173,-0.34907985,-0.11419603,-9.84152
599688314,599688011,-0.4317367,-0.3394436,-9.792043
599733960,599733245,-0.4243147,-0.27032614,-9.832048
599784163,599783770,-0.14071585,-0.22549473,-9.828779
599834557,599834288,-0.40525845,-0.32685897,-9.812253
599885256,599884908,-0.3666871,-0.3677082,-9.836557
599930555,599930279,-0.25464416,-0.3741621,-9.824764
599986282,599985849,-0.38896337,-0.27454242,-9.835726
600036961,600036454,-0.18573771,-0.24689528,-9.81525
600087321,600086912,-0.38898405,-0.35925955,-9.800106
600132814,600132493,-0.38110438,-0.28145286,-9.832803
600188614,600188104,-0.2891882,-0.094094194,-9.860892
600233985,600233699,-0.34131408,-0.22431985,-9.868131
600284347,600284102,-0.39725187,-0.3023777,-9.8439045
600335082,600334648,-0.206752,-0.2252047,-9.856648
600385456,600385159,-0.35627088,-0.33599484,-9.882348
600435965,600435665,-0.42874086,-0.36474943,-9.910449
600486448,600486163,-0.31312296,-0.1972467,-9.906752
600537154,600536803,-0.37840402,-0.2681468,-9.819394
600587811,600587219,-0.2685644,-0.24877355,-9.765565
600638051,600637772,-0.30887625,-0.31804022,-9.811211
600689270,600688934,-0.41667366,-0.35565448,-9.850965
600734262,600733854,-0.30775067,-0.36918333,-9.846545
600784727,600784440,-0.31010994,-0.2886672,-9.857031
600840422,600840122,-0.31253955,-0.25121078,-9.80122
600885695,600885424,-0.39115238,-0.19460803,-9.8082485
600936182,600935919,-0.43847054,-0.40819815,-9.810276
600981990,600981638,-0.3974697,-0.23431559,-9.716145
601037343,601037047,-0.4447681,-0.2002037,-9.646135
601088021,601087717,-0.18262802,-0.4863983,-9.663334
601138468,601138161,-0.10743064,-0.096257105,-10.193771
601189143,601188765,-0.24261048,-0.23171234,-10.02597
601239611,601239271,-0.010050276,-0.13782111,-9.970568
601284924,601284654,-0.123783365,0.101937436,-10.297034
601335481,601335198,-0.27263877,0.060843516,-11.182193
601385964,601385697,-0.12535289,0.051478233,-12.279657
601436510,601436251,-0.104930766,0.03643571,-12.640886
601487386,601487102,-0.045731552,-0.022345189,-12.226406
601537614,601537267,-0.07017675,0.030772528,-11.455762
601588184,601587891,-0.07872538,-0.011240045,-11.610036
601633625,601633320,-0.101449415,-0.107239276,-10.806389
601685312,601684904,-0.116064906,-0.0867105,-9.969484
601739680,601739418,0.011607029,-0.012465514,-8.938287
601785181,601784915,0.09670756,-0.2949684,-8.597128
601835825,601835549,0.050437685,-0.13909939,-9.082344
601886416,601885984,-0.060039837,0.037282374,-9.230345
601936761,601936510,-0.073476106,0.28416386,-8.129494
601987398,601987068,0.044835154,-0.09044304,-8.395912
602037834,602037564,-0.041636057,-0.091606796,-8.837952
602089325,602088898,-0.062837936,-0.118611164,-9.123132
602139008,602138695,-0.077836454,-0.01955586,-9.175615
602184361,602184095,-0.014832843,-0.13626865,-9.385547
602235154,602234821,-0.05515556,-0.07663118,-9.403177
602285475,602285201,-0.012931414,-0.04261134,-9.574953
602336058,602335785,-0.16920507,-0.035063274,-9.679465
602381845,602381509,-0.07345565,0.07476623,-9.812683
602437157,602436802,-0.17359932,-0.11091818,-9.97165
602487665,602487357,-0.15989283,-0.081672125,-10.408611
602538137,602537849,-0.30126804,0.02322521,-10.747801
602588694,602588406,-0.22205259,-0.1505455,-10.571334
602634223,602633901,-0.17906338,0.038643174,-10.63901
602689751,602689476,-0.1289381,-0.040488347,-10.626635
602735298,602735032,-0.26815513,-0.080933966,-10.582432
602785730,602785451,-0.14544761,-0.086528495,-10.3832035
602836323,602836023,-0.35152957,-0.04556311,-10.324194
602886986,602886602,-0.1795125,-0.11332394,-10.241337
602937372,602937086,-0.24314989,-0.12125904,-10.126092
602988204,602987665,-0.17254075,-0.025012631,-10.084348
603033383,603033086,-0.17465572,-0.014263371,-10.136214
603084113,603083829,-0.19551218,-0.04450783,-10.090731
603139735,603139442,-0.18792135,-0.014281016,-9.886308
603185176,603184744,-0.1560111,0.06258458,-9.632425
603235530,603235250,-0.21566716,0.059737157,-9.508665
603291207,603290838,-0.26687044,-0.01653646,-9.195428
603336631,603336291,-0.19575107,-0.2273013,-9.121912
603387090,603386819,-0.2495692,-0.14895421,-9.212012
603432854,603432294,-0.22387104,-0.029150957,-9.1657715
603488136,603487885,-0.28611264,0.032940827,-9.333286
603538983,603538455,-0.22871451,-0.04364992,-9.36502
603584148,603583885,-0.2633043,-0.09918942,-9.433043
603634941,603634545,-0.1494911,0.0028622448,-9.592926
603685274,603684994,-0.14720139,-0.08767378,-9.729967
603735882,603735564,-0.24835257,-0.109590165,-9.779741
603786673,603786356,-0.10402767,-0.119023204,-9.786523
603836839,603836581,-0.20554689,-0.19923802,-9.84577
603887446,603887174,-0.21634544,-0.047296107,-9.42462
603932826,603932576,-0.15980947,-0.17206159,-9.309119
603988618,603988348,-0.13737702,-0.07048302,-9.522839
604039143,604038852,-0.14216846,-0.14159892,-9.555172
604089501,604089229,-0.20265737,-0.13076726,-9.548715
604135357,604134708,-0.1712203,0.00019247085,-9.736411
604190796,604190491,-0.13978353,-0.02848246,-9.376713
604236089,604235794,-0.19734788,-0.063388824,-9.192105
604286669,604286365,-0.122833915,-0.12136562,-9.41391
604332061,604331806,-0.25335842,-0.0067580007,-9.525015
604382671,604382377,-0.17070563,0.008706726,-9.542207
604433410,604433099,-0.09410628,-0.0017475449,-9.677679
604484098,604483810,-0.13692641,-0.05775036,-9.753499
604539390,604538976,-0.10627136,-0.07853336,-9.795875
604584899,604584618,-0.17661457,0.04518614,-9.811663
604635385,604635052,-0.16635776,-0.041583136,-9.859725
604685849,604685579,-0.25880104,-0.076288655,-9.850645
604741496,604741223,-0.13793969,-0.20539509,-9.887039
604787069,604786593,-0.2184535,-0.051747665,-9.954059
604837616,604837256,-0.27032912,-0.06328353,-9.924577
604888006,604887721,-0.1294384,-0.054155428,-9.993428
604933531,604933200,-0.10281372,-0.053528626,-9.853319
604984201,604983908,-0.17796415,-0.13812815,-9.849815
605034842,605034322,-0.11349733,-0.13095531,-9.910003
605090138,605089847,-0.17456886,0.06040354,-9.927004
605135565,605135298,-0.18973637,-0.0131493285,-9.936982
605186154,605185857,-0.12353207,-0.025597163,-9.886851
605236693,605236367,-0.17828035,-0.085202724,-9.828995
605287281,605286937,-0.12070499,-0.05425187,-9.88883
605337836,605337452,-0.19883993,-0.15578102,-9.907974
605388458,605387995,-0.13515759,-0.15312707,-9.916424
605439161,605438875,-0.100178145,-0.17569908,-9.933484
605489387,605489044,-0.1949376,-0.20214261,-9.94784
605534844,605534539,-0.2839298,-0.18108495,-9.862562
605590439,605590192,-0.13617566,-0.1399173,-10.009054
605635932,605635663,-0.19826217,-0.18723145,-9.861559
605686676,605686391,-0.28514034,-0.20364942,-9.893895
605736916,605736640,-0.18332657,-0.12323663,-9.912054
605787539,605787257,-0.24200681,-0.16130108,-10.000985
605838250,605837710,-0.2606337,-0.028632618,-9.844292
605884151,605883850,-0.19250411,-0.113992855,-9.142305
605939014,605938765,-0.12854314,-0.10816762,-9.344408
605984627,605984240,-0.16261636,0.01866886,-9.445563
606035097,606034812,-0.16897272,-0.008102009,-9.448601
606085598,606085331,-0.17267525,0.050398797,-9.570769
606136379,606135843,-0.1972187,-0.086507455,-9.701828
606186702,606186396,-0.120371185,0.04835377,-9.710498
606237387,606236974,-0.13255373,0.040399656,-9.790342
606287769,606287483,-0.16289671,0.093639545,-9.766568
606333479,606333170,-0.19525391,-0.042218726,-9.738544
606384005,606383713,-0.10626237,0.08785676,-9.804485
606439401,606439088,-0.111624345,-0.09252668,-9.846863
606489940,606489619,-0.08102667,-0.082768746,-9.913633
606535330,606535033,-0.10719083,0.06725256,-9.863249
606586632,606586254,-0.027778286,0.057867333,-9.89628
606636449,606636174,-0.15001985,-0.046970695,-9.87539
606687709,606687433,-0.118149355,-0.07671613,-9.868276
606732515,606732197,-0.12860888,-0.087711975,-9.940928
606789214,606788201,-0.1493444,-0.018751029,-9.951942
606838777,606838462,-0.16793095,0.014517851,-9.833025
606889090,606888801,-0.1369121,0.04615891,-9.887855
606934629,606934327,-0.15263033,-0.05758241,-9.83856
606985165,606984871,-0.11282474,-0.025840811,-9.856827
607035727,607035431,-0.19040133,0.009354556,-9.869936
607086181,607085873,-0.22980626,-0.063937664,-9.835585
607131601,607131339,-0.22784865,-0.114943855,-9.88868
607187436,607187157,-0.15770349,0.0584364,-9.838378
607232655,607232394,-0.1354405,-0.11295499,-9.857349
607283266,607282965,-0.13949163,-0.122660555,-9.840816
607338852,607338551,-0.167873,0.061750196,-9.891034
607389493,607389097,-0.18446851,0.013867304,-9.843132
607435538,607435228,-0.15210515,-0.018230623,-9.906197
607480456,607480089,-0.22403653,-0.10579364,-9.8332405
607535979,607535723,-0.1572039,-0.0029212353,-9.875037
607586782,607586228,-0.123358384,-0.13284042,-9.894946
607631934,607631661,-0.28214887,-0.0892234,-9.912348
607688471,607687667,-0.13703941,-0.1055043,-9.863232
607738160,607737862,-0.1967804,-0.17008592,-9.820072
607788663,607788385,-0.19466269,-0.14011887,-9.846218
607834667,607834355,-0.17896608,-0.03464758,-9.850996
607889724,607889355,-0.26768017,-0.1164778,-9.8956175
607935533,607935227,-0.29378033,-0.0657661,-9.867087
607985687,607985425,-0.12755127,-0.08618955,-9.946117
608036154,608035842,-0.23849979,-0.122982346,-9.872818
608086749,608086455,-0.16788808,0.018765897,-9.867552
608137836,608136997,-0.19132626,-0.081907615,-9.902899
608187777,608187517,-0.24387597,-0.04574959,-9.894548
608238520,608238235,-0.14364459,-0.011536906,-9.78987
