timestamp,timestamp_sample,wrench[0],wrench[1],wrench[2],wrench[3],wrench[4],wrench[5],motor_thrust[0],motor_thrust[1],motor_thrust[2],motor_thrust[3],observation[0],observation[1],observation[2],observation[3],observation[4],observation[5],observation[6],observation[7],observation[8],observation[9],observation[10],observation[11],observation[12],observation[13],observation[14]
605861619,4542701848209029721,0.0,0.0,0.0,0.0,0.0,0.0,0.89484596,0.89982367,0.87493396,0.84099877,0.0008299053,0.00081187114,-0.0032526255,0.99776006,-0.06400365,0.019451357,0.064043224,0.99794614,-0.0014150953,-0.011736662,-0.028079985,0.09050328,-0.19327414,-0.19199106,-0.07394123
605863824,4542795701834401212,0.0,0.0,0.0,0.0,0.0,0.0,0.87503535,0.902151,0.8845396,0.84304786,0.0008299053,0.00081187114,-0.0032526255,0.9978432,-0.06326619,0.017510027,0.06327,0.9979965,0.00033578277,-0.011736662,-0.028079985,0.09050328,-0.21980833,-0.2126261,-0.08555616
605866370,4542678444932178568,0.0,0.0,0.0,0.0,0.0,0.0,0.8670645,0.8992432,0.9034408,0.83513415,0.0008299053,0.00081187114,-0.0032526255,0.9978432,-0.06326619,0.017510027,0.06327,0.9979965,0.00033578277,-0.011736662,-0.028079985,0.09050328,-0.24220732,-0.23836766,-0.078238964
605870434,4542602724658703428,0.0,0.0,0.0,0.0,0.0,0.0,0.85565746,0.89736587,0.9197055,0.83018285,0.0008299053,0.00081187114,-0.0032526255,0.9978432,-0.06326619,0.017510027,0.06327,0.9979965,0.00033578277,-0.011736662,-0.028079985,0.09050328,-0.26899058,-0.26432905,-0.07598729
605871447,4542754478738244601,0.0,0.0,0.0,0.0,0.0,0.0,0.8459058,0.90112877,0.9134565,0.83778167,0.0008299053,0.00081187114,-0.0032526255,0.9978432,-0.06326619,0.017510027,0.06327,0.9979965,0.00033578277,-0.011736662,-0.028079985,0.09050328,-0.27789852,-0.26716405,-0.09083847
605875293,4542873509461892195,0.0,0.0,0.0,0.0,0.0,0.0,0.8271493,0.90408087,0.9334284,0.83844507,0.0011975169,0.0012390502,-0.0046920776,0.99793404,-0.062560886,0.014622895,0.06252417,0.99803907,0.002959684,-0.015569987,-0.019751823,0.0815031,-0.30005324,-0.28687435,-0.095132105
605879422,4542872238151562048,0.0,0.0,0.0,0.0,0.0,0.0,0.8184543,0.9040494,0.9406177,0.83732736,0.0011975169,0.0012390502,-0.0046920776,0.99793404,-0.062560886,0.014622895,0.06252417,0.99803907,0.002959684,-0.015569987,-0.019751823,0.0815031,-0.31680918,-0.30235708,-0.09722189
605883158,4542866431355776135,0.0,0.0,0.0,0.0,0.0,0.0,0.8081941,0.90390545,0.94850576,0.83714473,0.0011975169,0.0012390502,-0.0046920776,0.99803203,-0.06167102,0.011354605,0.061605692,0.9980826,0.0060088434,-0.015569987,-0.019751823,0.0815031,-0.32690325,-0.30656016,-0.09943521
605887760,4542908711013876194,0.0,0.0,0.0,0.0,0.0,0.0,0.81644267,0.9049541,0.9500661,0.8412034,0.0015269965,0.0014804639,-0.0054552555,0.99803203,-0.06167102,0.011354605,0.061605692,0.9980826,0.0060088434,-0.017348073,-0.02134301,0.07206936,-0.32791263,-0.293395,-0.09384414
605892085,4542987583793361774,0.0,0.0,0.0,0.0,0.0,0.0,0.8179611,0.9069103,0.94059193,0.8477696,0.0015269965,0.0014804639,-0.0054552555,0.99803203,-0.06167102,0.011354605,0.061605692,0.9980826,0.0060088434,-0.017348073,-0.02134301,0.07206936,-0.32061106,-0.28102806,-0.101266176
